Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532210400.0 1.0 61 73 149 NA NA NA NA NA NA 195 292 383 NA NA NA NA NA NA 2643 721 1821 NA NA NA NA NA NA 2879 810 1995 NA NA NA NA NA NA
1532210400.0 10.0 NA 108 249 0 NA NA NA NA NA NA 262 471 0 NA NA NA NA NA NA 1976 2670 511 NA NA NA NA NA NA 2284 2936 606 NA NA NA NA NA
1532210400.0 1000.0 NA 254 167 0 59 NA NA NA NA NA 499 360 0 165 NA NA NA NA NA 2429 1201 735 321 NA NA NA NA NA 2658 1733 831 449 NA NA NA NA
1532210400.0 10001.0 NA 100 305 0 74 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 620 2224 1693 385 NA NA NA NA NA 874 3416 1875 786 NA NA NA NA
1532210400.0 10002.0 NA 105 317 0 74 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 592 1995 1844 372 NA NA NA NA NA 805 2286 2237 668 NA NA NA NA
1532210400.0 10003.0 NA 113 308 0 74 NA NA NA NA NA 274 580 0 204 NA NA NA NA NA 611 2269 1726 340 NA NA NA NA NA 789 3314 1908 710 NA NA NA NA
1532210400.0 10004.0 NA 113 298 0 74 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 630 2345 1519 322 NA NA NA NA NA 1199 3194 1655 498 NA NA NA NA
1532210400.0 10005.0 NA 102 298 0 74 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 629 2082 1667 315 NA NA NA NA NA 928 2513 1935 528 NA NA NA NA
1532210400.0 10006.0 NA 106 293 0 74 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 668 2010 1802 313 NA NA NA NA NA 1068 2399 2132 523 NA NA NA NA
1532210400.0 10007.0 NA 113 300 0 78 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 681 2161 1711 375 NA NA NA NA NA 944 2528 1878 724 NA NA NA NA
1532210400.0 10008.0 NA 112 311 0 74 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 691 1860 1752 314 NA NA NA NA NA 954 2140 1937 522 NA NA NA NA
1532210400.0 10009.0 NA 110 301 0 75 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 644 2049 1753 342 NA NA NA NA NA 924 2308 2017 663 NA NA NA NA
1532210400.0 1001.0 NA 216 123 0 0 0 0 0 0 NA 451 240 0 0 0 0 0 0 NA 2211 632 109 98 124 324 173 326 NA 2443 772 152 150 181 392 286 374
1532210400.0 1001.2 NA 286 126 0 NA NA NA NA NA NA 548 265 0 NA NA NA NA NA NA 13239 1431 136 NA NA NA NA NA NA 13662 1632 219 NA NA NA NA NA
