Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1533420000.0 1040.1 NA 70 36 0 NA NA NA 219 136 0 NA NA NA 413 135 122 NA NA NA 579 222 177 NA NA
1533420000.0 105.0 62 87 40 NA NA NA 195 292 140 NA NA NA 1064 322 92 NA NA NA 1226 409 135 NA NA NA
1533420000.0 106.0 48 0 0 NA NA NA 170 0 0 NA NA NA 417 137 1046 NA NA NA 521 213 1216 NA NA NA
1533420000.0 107.0 64 78 230 NA NA NA 207 292 471 NA NA NA 2319 363 1315 NA NA NA 2494 470 1509 NA NA NA
1533420000.0 108.0 68 81 238 NA NA NA 206 292 471 NA NA NA 2845 366 1352 NA NA NA 3015 492 1524 NA NA NA
1533420000.0 10806.0 NA 187 336 0 86 112 NA 441 645 0 204 248 NA 1449 1903 2235 356 611 NA 1753 2142 2325 515 697
1533420000.0 10824.5 NA 205 159 0 NA NA NA 441 315 0 NA NA NA 1585 611 132 NA NA NA 1758 793 196 NA NA
1533420000.0 10871.0 NA 206 335 0 89 114 NA 441 645 0 204 248 NA 1356 1835 1895 336 498 NA 1586 2220 2025 476 563
1533420000.0 109.0 66 84 232 NA NA NA 206 247 471 NA NA NA 2960 385 1362 NA NA NA 3144 503 1521 NA NA NA
1533420000.0 110.0 56 78 233 NA NA NA 176 246 471 NA NA NA 494 307 1231 NA NA NA 598 419 1400 NA NA NA
1533420000.0 11024.0 NA 277 456 0 110 NA NA 558 820 0 248 NA NA 4510 4719 1864 528 NA NA 5237 5245 1935 575 NA
1533420000.0 11024.6 NA 276 447 0 104 NA NA 558 820 0 248 NA NA 4487 4640 1923 575 NA NA 5232 5399 2003 659 NA
1533420000.0 11025.0 NA 280 464 0 105 NA NA 558 820 0 248 NA NA 4382 4292 1843 536 NA NA 4976 4769 1931 588 NA
1533420000.0 111.0 62 81 230 NA NA NA 196 292 471 NA NA NA 958 264 1260 NA NA NA 1144 384 1870 NA NA NA
1533420000.0 112.0 64 79 230 NA NA NA 195 292 471 NA NA NA 1637 354 1275 NA NA NA 1812 491 1559 NA NA NA
1533420000.0 11224.0 NA 194 347 0 NA NA NA 441 645 0 NA NA NA 1339 1813 1840 NA NA NA 1564 1973 1896 NA NA
1533420000.0 11224.6 NA 199 335 0 NA NA NA 441 645 0 NA NA NA 1297 1810 1910 NA NA NA 1500 2128 1974 NA NA
1533420000.0 113.0 62 84 230 NA NA NA 195 292 471 NA NA NA 1628 347 1278 NA NA NA 1762 453 1454 NA NA NA
1533420000.0 114.0 64 80 240 NA NA NA 195 292 471 NA NA NA 1865 348 1250 NA NA NA 2042 487 1395 NA NA NA
1533420000.0 115.0 63 79 228 NA NA NA 195 292 471 NA NA NA 1922 364 1292 NA NA NA 2245 499 1441 NA NA NA
1533420000.0 116.0 65 81 234 NA NA NA 207 292 471 NA NA NA 2169 350 1297 NA NA NA 2498 475 1435 NA NA NA
1533420000.0 11623.0 57 117 303 0 74 NA 180 313 581 0 205 NA 829 555 1503 1156 247 NA 964 672 2437 1214 346 NA
1533420000.0 11624.0 59 111 312 0 69 NA 180 313 581 0 205 NA 3205 611 1686 1213 280 NA 3414 742 1865 1257 397 NA
1533420000.0 11625.0 61 112 309 0 81 NA 180 313 581 0 205 NA 1866 575 1568 1183 258 NA 1969 680 1828 1254 330 NA
1533420000.0 11626.0 61 113 314 0 74 NA 188 313 581 0 205 NA 4894 669 1940 1219 260 NA 5167 821 2112 1282 366 NA
1533420000.0 11642.0 66 111 307 0 69 NA 180 313 581 0 205 NA 907 461 1533 1158 250 NA 1037 601 1718 1235 355 NA
1533420000.0 117.0 66 76 243 NA NA NA 207 292 471 NA NA NA 2717 379 1364 NA NA NA 2915 507 1514 NA NA NA
1533420000.0 118.0 64 74 233 NA NA NA 207 292 471 NA NA NA 2650 384 1369 NA NA NA 2865 508 1513 NA NA NA
1533420000.0 119.0 65 89 238 NA NA NA 195 291 471 NA NA NA 1402 354 1265 NA NA NA 1616 463 1410 NA NA NA
1533420000.0 12.0 NA 101 250 0 NA NA NA 307 471 0 NA NA NA 1754 2554 534 NA NA NA 1965 2766 609 NA NA
1533420000.0 120.0 57 83 229 NA NA NA 184 292 471 NA NA NA 449 319 1176 NA NA NA 544 427 1419 NA NA NA
1533420000.0 121.0 61 82 230 NA NA NA 207 292 471 NA NA NA 2788 365 1384 NA NA NA 2971 495 1605 NA NA NA
1533420000.0 122.0 60 77 231 NA NA NA 196 291 471 NA NA NA 525 313 1380 NA NA NA 717 458 1618 NA NA NA
1533420000.0 123.3 179 NA NA NA NA NA 426 NA NA NA NA NA 815 NA NA NA NA NA 1012 NA NA NA NA NA
1533420000.0 124.6 173 NA NA NA NA NA 426 NA NA NA NA NA 840 NA NA NA NA NA 1009 NA NA NA NA NA
1533420000.0 125.0 69 79 233 NA NA NA 207 292 471 NA NA NA 1929 431 1491 NA NA NA 2142 562 1695 NA NA NA
1533420000.0 126.0 54 79 222 NA NA NA 184 292 471 NA NA NA 871 396 1409 NA NA NA 1028 526 1637 NA NA NA
1533420000.0 128.0 62 73 228 NA NA NA 176 292 471 NA NA NA 482 419 1361 NA NA NA 650 578 1635 NA NA NA
1533420000.0 129.0 56 79 234 NA NA NA 176 292 471 NA NA NA 532 371 1394 NA NA NA 720 523 1593 NA NA NA
1533420000.0 13.0 NA 87 239 0 NA NA NA 307 471 0 NA NA NA 313 1596 472 NA NA NA 475 1757 527 NA NA
1533420000.0 130.0 55 79 229 NA NA NA 184 247 471 NA NA NA 561 484 1400 NA NA NA 761 951 1604 NA NA NA
1533420000.0 1301.0 66 93 165 NA NA NA 186 254 388 NA NA NA 963 413 1055 NA NA NA 1152 623 1212 NA NA NA
1533420000.0 1301.17 59 113 183 NA NA NA 188 257 403 NA NA NA 1060 415 1021 NA NA NA 1256 510 1188 NA NA NA
1533420000.0 1307.0 NA 94 161 54 0 NA NA 312 340 163 0 NA NA 491 666 144 408 NA NA 959 855 202 492 NA
1533420000.0 1308.0 NA 99 149 43 0 NA NA 312 337 163 0 NA NA 374 597 157 403 NA NA 470 766 232 483 NA
1533420000.0 1325.5 NA 152 0 NA NA NA NA 342 0 NA NA NA NA 2672 217 NA NA NA NA 2918 375 NA NA NA
1533420000.0 1325.6 NA 129 NA NA NA NA NA 293 NA NA NA NA NA 2261 NA NA NA NA NA 2448 NA NA NA NA
1533420000.0 1325.7 NA 128 0 NA NA NA NA 271 0 NA NA NA NA 2461 180 NA NA NA NA 4412 284 NA NA NA
1533420000.0 1325.8 NA 132 0 NA NA NA NA 271 0 NA NA NA NA 2315 196 NA NA NA NA 2499 342 NA NA NA
1533420000.0 1325.9 NA 128 0 NA NA NA NA 268 0 NA NA NA NA 2135 194 NA NA NA NA 2439 342 NA NA NA
1533420000.0 1329.1 NA 140 0 NA NA NA NA 295 0 NA NA NA NA 2002 197 NA NA NA NA 2205 336 NA NA NA
1533420000.0 133.0 63 74 233 NA NA NA 207 292 471 NA NA NA 3429 451 1636 NA NA NA 4467 607 1897 NA NA NA
1533420000.0 134.0 NA 252 45 0 NA NA NA 467 153 0 NA NA NA 3057 125 97 NA NA NA 3409 186 151 NA NA
1533420000.0 134.702 NA 43 264 0 NA NA NA 155 507 0 NA NA NA 225 5767 746 NA NA NA 374 6018 862 NA NA
1533420000.0 134.703 NA 48 272 0 NA NA NA 163 507 0 NA NA NA 227 5509 797 NA NA NA 336 5744 874 NA NA
1533420000.0 134.704 NA 44 262 0 NA NA NA 163 507 0 NA NA NA 231 5367 734 NA NA NA 323 5627 832 NA NA
1533420000.0 134.705 NA 39 270 0 NA NA NA 163 507 0 NA NA NA 240 6136 818 NA NA NA 335 6581 906 NA NA
1533420000.0 134.706 NA 44 272 0 NA NA NA 163 508 0 NA NA NA 229 5978 777 NA NA NA 313 6236 868 NA NA
1533420000.0 134.707 NA 47 260 0 NA NA NA 163 507 0 NA NA NA 238 5503 740 NA NA NA 313 5752 801 NA NA
1533420000.0 134.709 NA 40 414 0 NA NA NA 164 701 0 NA NA NA 222 5628 787 NA NA NA 366 5885 861 NA NA
1533420000.0 134.71 NA 38 266 0 NA NA NA 155 507 0 NA NA NA 228 3958 684 NA NA NA 335 4225 746 NA NA
1533420000.0 134.802 NA 42 270 0 NA NA NA 161 507 0 NA NA NA 229 6875 710 NA NA NA 353 7205 807 NA NA
1533420000.0 134.803 NA 47 272 0 NA NA NA 169 507 0 NA NA NA 221 6446 723 NA NA NA 309 6715 823 NA NA
1533420000.0 134.806 NA 37 274 0 NA NA NA 161 508 0 NA NA NA 225 7615 681 NA NA NA 406 8210 781 NA NA
1533420000.0 134.807 NA 138 297 0 NA NA NA 263 559 0 NA NA NA 1027 6940 857 NA NA NA 1237 7299 957 NA NA
1533420000.0 134.808 NA 138 291 0 NA NA NA 263 559 0 NA NA NA 1079 7290 823 NA NA NA 1267 7705 902 NA NA
1533420000.0 134.809 NA 35 267 0 NA NA NA 161 507 0 NA NA NA 240 6448 742 NA NA NA 335 6763 836 NA NA
1533420000.0 134.812 NA 34 256 0 NA NA NA 161 507 0 NA NA NA 219 4250 720 NA NA NA 346 4469 812 NA NA
1533420000.0 134.813 NA 158 64 0 NA NA NA 348 190 0 NA NA NA 939 201 416 NA NA NA 1185 359 497 NA NA
1533420000.0 134.901 NA 38 258 0 NA NA NA 162 507 0 NA NA NA 223 4401 668 NA NA NA 376 4665 732 NA NA
1533420000.0 134.902 NA 43 260 0 NA NA NA 162 507 0 NA NA NA 224 5295 718 NA NA NA 335 5518 786 NA NA
1533420000.0 134.903 NA 41 261 0 NA NA NA 170 507 0 NA NA NA 223 4985 739 NA NA NA 353 5421 808 NA NA
1533420000.0 134.904 NA 43 266 0 NA NA NA 170 507 0 NA NA NA 246 5926 747 NA NA NA 330 6173 842 NA NA
1533420000.0 134.905 NA 44 261 0 NA NA NA 170 507 0 NA NA NA 227 5045 682 NA NA NA 342 5484 748 NA NA
1533420000.0 134.906 NA 45 260 0 NA NA NA 162 507 0 NA NA NA 234 5838 722 NA NA NA 349 6822 788 NA NA
1533420000.0 134.907 NA 96 277 0 NA NA NA 282 508 0 NA NA NA 893 5408 730 NA NA NA 1009 5693 830 NA NA
1533420000.0 134.908 NA 101 286 0 NA NA NA 274 507 0 NA NA NA 914 5381 774 NA NA NA 1047 5688 847 NA NA
1533420000.0 134.911 NA 36 262 0 NA NA NA 162 507 0 NA NA NA 233 5015 702 NA NA NA 322 5319 776 NA NA
1533420000.0 134.99601 NA 38 265 0 NA NA NA 162 507 0 NA NA NA 236 7591 691 NA NA NA 443 8190 790 NA NA
1533420000.0 135.5 204 0 114 NA NA NA 427 0 284 NA NA NA 1098 379 737 NA NA NA 1326 487 943 NA NA NA
1533420000.0 135.7 196 0 113 NA NA NA 427 0 284 NA NA NA 1119 379 710 NA NA NA 1339 487 856 NA NA NA
1533420000.0 135.8 98 NA NA NA NA NA 233 NA NA NA NA NA 425 NA NA NA NA NA 632 NA NA NA NA NA
1533420000.0 136.75 NA 80 292 0 NA NA NA 200 622 0 NA NA NA 722 17668 1065 NA NA NA 1077 18267 1180 NA NA
1533420000.0 136.759 NA 79 293 0 NA NA NA 200 622 0 NA NA NA 702 19387 996 NA NA NA 1075 20035 1077 NA NA
1533420000.0 136.7611 NA 145 0 NA NA NA NA 342 0 NA NA NA NA 3282 150 NA NA NA NA 3697 235 NA NA NA
1533420000.0 136.7721 NA 140 0 NA NA NA NA 342 0 NA NA NA NA 2831 145 NA NA NA NA 3073 226 NA NA NA
1533420000.0 136.7722 NA 123 0 NA NA NA NA 291 0 NA NA NA NA 1424 147 NA NA NA NA 1668 231 NA NA NA
1533420000.0 136.7801 NA 102 0 NA NA NA NA 237 0 NA NA NA NA 363 211 NA NA NA NA 466 315 NA NA NA
1533420000.0 136.7803 NA 99 0 NA NA NA NA 241 0 NA NA NA NA 474 163 NA NA NA NA 1083 245 NA NA NA
1533420000.0 136.785 NA 85 318 0 NA NA NA 213 622 0 NA NA NA 626 18888 1267 NA NA NA 970 19988 1346 NA NA
1533420000.0 136.786 NA 86 308 0 NA NA NA 213 622 0 NA NA NA 492 17386 1308 NA NA NA 804 18389 1390 NA NA
1533420000.0 136.788 NA 86 329 0 NA NA NA 213 699 0 NA NA NA 520 20018 1283 NA NA NA 853 21108 1363 NA NA
1533420000.0 136.7952 NA 133 0 NA NA NA NA 288 0 NA NA NA NA 1365 143 NA NA NA NA 1647 208 NA NA NA
1533420000.0 136.8311 NA 155 0 NA NA NA NA 340 0 NA NA NA NA 2760 228 NA NA NA NA 3108 440 NA NA NA
1533420000.0 136.833 NA 83 322 0 NA NA NA 213 622 0 NA NA NA 684 28125 1896 NA NA NA 1052 28829 2062 NA NA
1533420000.0 136.8391 NA 122 330 0 NA NA NA 274 620 0 NA NA NA 2014 24267 1739 NA NA NA 2215 26481 1948 NA NA
1533420000.0 136.843 NA 79 357 0 NA NA NA 213 622 0 NA NA NA 659 33220 1849 NA NA NA 958 34873 2010 NA NA
1533420000.0 136.8521 NA 142 0 NA NA NA NA 290 0 NA NA NA NA 1985 208 NA NA NA NA 2426 315 NA NA NA
1533420000.0 14.0 NA 114 236 0 NA NA NA 263 471 0 NA NA NA 1965 3671 495 NA NA NA 2103 4097 572 NA NA
1533420000.0 140.0 79 84 192 0 NA NA 210 247 400 0 NA NA 4087 515 1052 360 NA NA 5006 1812 1513 497 NA NA
1533420000.0 140.51 NA 46 196 0 NA NA NA 150 394 0 NA NA NA 639 2284 453 NA NA NA 1131 2684 554 NA NA
1533420000.0 145.0 76 85 188 0 NA NA 197 305 399 0 NA NA 3809 612 899 391 NA NA 5187 1201 1143 477 NA NA
1533420000.0 2.0 70 86 187 NA NA NA 206 292 384 NA NA NA 2815 400 1073 NA NA NA 2993 495 1445 NA NA NA
1533420000.0 20034.1 NA 186 188 0 NA NA NA 367 374 0 NA NA NA 2455 891 257 NA NA NA 2675 1038 310 NA NA
1533420000.0 2017.3 195 0 112 NA NA NA 426 0 285 NA NA NA 868 321 567 NA NA NA 1050 421 1037 NA NA NA
1533420000.0 2017.4 211 0 115 NA NA NA 472 0 285 NA NA NA 953 318 599 NA NA NA 1253 392 710 NA NA NA
1533420000.0 2017.5 204 0 113 NA NA NA 427 0 285 NA NA NA 927 323 585 NA NA NA 1423 398 726 NA NA NA
1533420000.0 2017.6 208 0 111 NA NA NA 472 0 285 NA NA NA 1022 334 573 NA NA NA 1225 431 721 NA NA NA
1533420000.0 2017.7 213 0 118 NA NA NA 472 0 285 NA NA NA 940 325 549 NA NA NA 1098 421 727 NA NA NA
1533420000.0 2017.8 98 NA NA NA NA NA 233 NA NA NA NA NA 457 NA NA NA NA NA 999 NA NA NA NA NA
1533420000.0 2017.9 219 0 104 NA NA NA 428 0 285 NA NA NA 909 340 638 NA NA NA 1349 439 804 NA NA NA
1533420000.0 20261.97 210 NA NA NA NA NA 405 NA NA NA NA NA 3166 NA NA NA NA NA 3452 NA NA NA NA NA
1533420000.0 21.0 NA 92 228 0 NA NA NA 262 471 0 NA NA NA 1428 1809 477 NA NA NA 1637 1976 539 NA NA
1533420000.0 22.0 NA 89 245 0 NA NA NA 306 516 0 NA NA NA 1511 1978 498 NA NA NA 1699 2196 546 NA NA
1533420000.0 24.0 NA 89 238 0 NA NA NA 307 471 0 NA NA NA 1830 3031 538 NA NA NA 2226 3359 608 NA NA
1533420000.0 25.0 NA 111 249 0 75 NA NA 262 521 0 199 NA NA 2097 3432 545 250 NA NA 2290 3884 617 353 NA
1533420000.0 250199.0 172 NA NA NA NA NA 339 NA NA NA NA NA 2680 NA NA NA NA NA 3014 NA NA NA NA NA
1533420000.0 250199.17 182 NA NA NA NA NA 393 NA NA NA NA NA 2835 NA NA NA NA NA 3121 NA NA NA NA NA
1533420000.0 250199.18 214 NA NA NA NA NA 393 NA NA NA NA NA 4195 NA NA NA NA NA 4691 NA NA NA NA NA
1533420000.0 250200.1 69 154 226 NA NA NA 196 332 436 NA NA NA 2178 1095 1745 NA NA NA 2337 1357 1940 NA NA NA
1533420000.0 250399.0 143 NA NA NA NA NA 307 NA NA NA NA NA 869 NA NA NA NA NA 1216 NA NA NA NA NA
1533420000.0 25202.0 NA 150 366 0 NA NA NA 318 649 0 NA NA NA 2064 3189 759 NA NA NA 2426 3636 825 NA NA
1533420000.0 25203.0 NA 142 351 0 NA NA NA 318 649 0 NA NA NA 1990 2891 716 NA NA NA 2413 3206 774 NA NA
1533420000.0 25208.0 NA 149 367 0 NA NA NA 369 649 0 NA NA NA 2156 3725 778 NA NA NA 2553 4082 845 NA NA
1533420000.0 25209.0 NA 143 369 0 NA NA NA 318 649 0 NA NA NA 2078 3171 708 NA NA NA 2466 3481 760 NA NA
1533420000.0 25211.0 68 148 360 0 NA NA 196 370 649 0 NA NA 3573 2033 3017 760 NA NA 3817 2569 3498 809 NA NA
1533420000.0 25212.0 67 137 360 0 NA NA 196 318 649 0 NA NA 5285 1981 2940 768 NA NA 5840 2296 3296 831 NA NA
1533420000.0 25212.17 61 170 336 0 NA NA 188 371 645 0 NA NA 5468 2151 2779 1129 NA NA 6034 2481 3044 1198 NA NA
1533420000.0 25213.17 61 163 331 0 NA NA 188 371 645 0 NA NA 5442 2173 2778 1163 NA NA 6033 2576 2966 1226 NA NA
1533420000.0 25214.0 NA 144 379 0 NA NA NA 318 649 0 NA NA NA 2040 3067 730 NA NA NA 2362 3368 776 NA NA
1533420000.0 25400.0 247 0 119 NA NA NA 530 0 284 NA NA NA 2214 244 519 NA NA NA 2657 323 655 NA NA NA
1533420000.0 25402.0 245 0 115 NA NA NA 530 0 284 NA NA NA 2798 245 569 NA NA NA 3168 346 676 NA NA NA
1533420000.0 25403.0 242 0 112 NA NA NA 530 0 284 NA NA NA 2438 254 508 NA NA NA 2923 338 634 NA NA NA
1533420000.0 25405.0 240 0 107 NA NA NA 530 0 283 NA NA NA 2337 245 528 NA NA NA 3076 346 633 NA NA NA
1533420000.0 25406.0 254 0 121 NA NA NA 479 0 284 NA NA NA 1390 234 492 NA NA NA 1584 289 585 NA NA NA
1533420000.0 25407.0 240 0 107 NA NA NA 478 0 284 NA NA NA 2334 254 605 NA NA NA 2849 342 885 NA NA NA
1533420000.0 25408.0 245 0 121 NA NA NA 530 0 284 NA NA NA 2973 254 616 NA NA NA 3396 329 721 NA NA NA
1533420000.0 25409.0 245 0 111 NA NA NA 530 0 284 NA NA NA 2518 257 660 NA NA NA 3197 339 1047 NA NA NA
1533420000.0 28.0 NA 103 253 0 NA NA NA 263 471 0 NA NA NA 1943 2655 486 NA NA NA 2161 2872 546 NA NA
1533420000.0 280.0 104 77 240 0 NA NA 275 246 471 0 NA NA 4428 689 2027 700 NA NA 6212 1159 2509 825 NA NA
1533420000.0 3.0 65 84 173 NA NA NA 206 292 384 NA NA NA 4279 311 1148 NA NA NA 4457 446 1297 NA NA NA
1533420000.0 30.0 NA 107 238 0 NA NA NA 263 471 0 NA NA NA 1763 2303 552 NA NA NA 1956 2508 600 NA NA
1533420000.0 34.0 66 78 231 0 NA NA 207 247 471 0 NA NA 2268 371 1308 448 NA NA 2460 498 1703 493 NA NA
1533420000.0 35.0 NA 105 249 0 NA NA NA 263 471 0 NA NA NA 1826 2343 509 NA NA NA 1976 2611 551 NA NA
1533420000.0 36.0 NA 105 238 0 NA NA NA 262 471 0 NA NA NA 1922 7270 505 NA NA NA 2410 7761 577 NA NA
1533420000.0 37.0 NA 105 240 0 NA NA NA 306 471 0 NA NA NA 1951 3247 488 NA NA NA 2118 3694 550 NA NA
1533420000.0 38.0 NA 110 241 0 NA NA NA 262 471 0 NA NA NA 1962 2980 488 NA NA NA 2108 3329 564 NA NA
1533420000.0 39.0 NA 107 236 0 NA NA NA 307 471 0 NA NA NA 2209 4763 522 NA NA NA 2468 5194 595 NA NA
1533420000.0 4.22 NA 154 75 78 0 NA NA 372 188 194 0 NA NA 948 213 247 287 NA NA 1152 457 408 388 NA
1533420000.0 4.57 NA 70 250 0 NA NA NA 174 505 0 NA NA NA 271 7160 648 NA NA NA 389 7474 756 NA NA
1533420000.0 4.65 NA 37 256 0 NA NA NA 149 505 0 NA NA NA 215 8708 619 NA NA NA 440 9015 711 NA NA
1533420000.0 4000.0 NA 102 237 NA NA NA NA 263 471 NA NA NA NA 2332 3824 NA NA NA NA 2604 4110 NA NA NA
1533420000.0 4007.0 48 0 0 NA NA NA 170 0 0 NA NA NA 500 160 1240 NA NA NA 707 260 1554 NA NA NA
1533420000.0 4008.0 47 0 0 NA NA NA 170 0 0 NA NA NA 482 161 1257 NA NA NA 625 272 1544 NA NA NA
1533420000.0 43.0 NA 101 252 0 NA NA NA 307 471 0 NA NA NA 1750 2602 536 NA NA NA 1930 2791 593 NA NA
1533420000.0 45.0 NA 104 238 0 NA NA NA 307 471 0 NA NA NA 1785 2588 499 NA NA NA 2075 2928 564 NA NA
1533420000.0 5.2 176 0 NA NA NA NA 426 0 NA NA NA NA 834 248 NA NA NA NA 1022 310 NA NA NA NA
1533420000.0 500199.0 133 NA NA NA NA NA 325 NA NA NA NA NA 1685 NA NA NA NA NA 1847 NA NA NA NA NA
1533420000.0 50200.0 NA 108 278 0 NA NA NA 308 523 0 NA NA NA 1281 2425 502 NA NA NA 1772 2688 560 NA NA
1533420000.0 50204.0 NA 110 272 0 NA NA NA 308 523 0 NA NA NA 1182 2416 492 NA NA NA 1454 2768 547 NA NA
1533420000.0 50206.0 NA 114 280 0 NA NA NA 308 576 0 NA NA NA 1291 2388 479 NA NA NA 1979 2654 535 NA NA
1533420000.0 503.0 43 0 NA NA NA NA 147 0 NA NA NA NA 346 257 NA NA NA NA 773 583 NA NA NA NA
1533420000.0 504.0 36 0 NA NA NA NA 147 0 NA NA NA NA 251 234 NA NA NA NA 443 533 NA NA NA NA
1533420000.0 505.0 41 0 NA NA NA NA 147 0 NA NA NA NA 345 249 NA NA NA NA 750 552 NA NA NA NA
1533420000.0 506.0 39 0 NA NA NA NA 147 0 NA NA NA NA 241 223 NA NA NA NA 419 754 NA NA NA NA
1533420000.0 507.0 44 0 NA NA NA NA 147 0 NA NA NA NA 312 193 NA NA NA NA 558 404 NA NA NA NA
1533420000.0 508.0 40 0 NA NA NA NA 147 0 NA NA NA NA 273 197 NA NA NA NA 576 649 NA NA NA NA
1533420000.0 509.0 43 0 NA NA NA NA 147 0 NA NA NA NA 310 227 NA NA NA NA 689 455 NA NA NA NA
1533420000.0 510.0 36 0 NA NA NA NA 147 0 NA NA NA NA 450 208 NA NA NA NA 775 446 NA NA NA NA
1533420000.0 511.0 48 0 NA NA NA NA 151 0 NA NA NA NA 11441 217 NA NA NA NA 12018 452 NA NA NA NA
1533420000.0 512.0 19 43 0 NA NA NA 113 152 0 NA NA NA 3586 297 253 NA NA NA 9588 564 479 NA NA NA
1533420000.0 513.0 20 41 0 NA NA NA 113 152 0 NA NA NA 954 278 241 NA NA NA 1653 552 562 NA NA NA
1533420000.0 514.0 20 44 0 NA NA NA 113 153 0 NA NA NA 657 289 204 NA NA NA 1337 527 638 NA NA NA
1533420000.0 515.0 20 46 0 NA NA NA 113 152 0 NA NA NA 2261 297 263 NA NA NA 7104 598 538 NA NA NA
1533420000.0 516.0 19 41 0 NA NA NA 113 152 0 NA NA NA 991 252 225 NA NA NA 1840 475 474 NA NA NA
1533420000.0 517.0 20 46 0 NA NA NA 113 153 0 NA NA NA 6478 259 224 NA NA NA 8357 495 473 NA NA NA
1533420000.0 518.0 20 46 0 NA NA NA 113 152 0 NA NA NA 2896 240 228 NA NA NA 9237 462 417 NA NA NA
1533420000.0 519.0 21 45 0 NA NA NA 113 152 0 NA NA NA 971 249 243 NA NA NA 1747 472 470 NA NA NA
1533420000.0 520.0 20 40 0 NA NA NA 113 152 0 NA NA NA 6493 302 269 NA NA NA 7233 599 557 NA NA NA
1533420000.0 521.0 19 38 0 NA NA NA 113 153 0 NA NA NA 1045 255 228 NA NA NA 2617 510 424 NA NA NA
1533420000.0 522.0 20 40 0 NA NA NA 113 153 0 NA NA NA 3340 260 209 NA NA NA 11453 514 516 NA NA NA
1533420000.0 524.0 20 38 0 NA NA NA 113 153 0 NA NA NA 6515 257 228 NA NA NA 7247 456 536 NA NA NA
1533420000.0 525.0 20 45 0 NA NA NA 113 153 0 NA NA NA 660 184 138 NA NA NA 917 267 219 NA NA NA
1533420000.0 526.0 19 45 0 NA NA NA 113 153 0 NA NA NA 2162 172 143 NA NA NA 8371 258 221 NA NA NA
