Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532552400.0 1.0 62 76 185 NA NA NA NA NA NA 196 293 383 NA NA NA NA NA NA 4157 1404 2510 NA NA NA NA NA NA 7275 3516 6948 NA NA NA NA NA NA
1532552400.0 10.0 NA 102 248 0 NA NA NA NA NA NA 263 471 0 NA NA NA NA NA NA 2230 3132 606 NA NA NA NA NA NA 2518 3423 661 NA NA NA NA NA
1532552400.0 1000.0 NA 254 200 0 58 NA NA NA NA NA 499 359 0 165 NA NA NA NA NA 2956 1214 846 335 NA NA NA NA NA 3336 1743 923 510 NA NA NA NA
1532552400.0 10001.0 NA 104 301 0 84 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 1012 4427 3471 568 NA NA NA NA NA 1850 4813 3731 1119 NA NA NA NA
1532552400.0 10002.0 NA 110 296 0 74 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 1137 4232 3951 623 NA NA NA NA NA 1724 4777 4086 1139 NA NA NA NA
1532552400.0 10003.0 NA 106 302 0 76 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 1104 4386 3565 654 NA NA NA NA NA 1620 4877 3703 1561 NA NA NA NA
1532552400.0 10004.0 NA 110 307 0 75 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 910 4248 3982 572 NA NA NA NA NA 1280 4629 4113 1043 NA NA NA NA
1532552400.0 10005.0 NA 107 300 0 74 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 1092 4440 3986 577 NA NA NA NA NA 1567 4811 4123 1142 NA NA NA NA
1532552400.0 10006.0 NA 109 300 0 75 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 1023 4256 3399 576 NA NA NA NA NA 1953 4637 3826 957 NA NA NA NA
1532552400.0 10007.0 NA 109 324 0 72 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 1126 4436 4019 626 NA NA NA NA NA 1821 4853 4194 1316 NA NA NA NA
1532552400.0 10008.0 NA 106 307 0 75 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 1163 4666 3885 580 NA NA NA NA NA 1981 5198 4067 959 NA NA NA NA
1532552400.0 10009.0 NA 112 322 0 80 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 1211 4191 3510 601 NA NA NA NA NA 2296 4669 3644 1068 NA NA NA NA
1532552400.0 1001.0 NA 228 122 0 0 0 0 0 0 NA 451 241 0 0 0 0 0 0 NA 2512 645 124 93 179 375 175 354 NA 2718 848 176 131 248 433 239 420
1532552400.0 1001.2 NA 284 137 0 NA NA NA NA NA NA 548 265 0 NA NA NA NA NA NA 15482 1497 157 NA NA NA NA NA NA 15754 1721 229 NA NA NA NA NA
1532552400.0 1002.0 NA 255 78 NA NA NA NA NA NA NA 467 181 NA NA NA NA NA NA NA 3110 434 NA NA NA NA NA NA NA 3409 530 NA NA NA NA NA NA
1532552400.0 10023.0 NA 107 309 0 84 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 1076 4388 4062 579 NA NA NA NA NA 1490 4843 4202 1022 NA NA NA NA
1532552400.0 10024.0 NA 118 314 0 75 NA NA NA NA NA 321 581 0 204 NA NA NA NA NA 1208 5251 3319 697 NA NA NA NA NA 2081 5709 3454 1558 NA NA NA NA
1532552400.0 10024.1 NA 110 175 0 NA NA NA NA NA NA 276 387 0 NA NA NA NA NA NA 1356 2087 858 NA NA NA NA NA NA 1644 2760 971 NA NA NA NA NA
1532552400.0 10024.2 NA 114 317 0 NA NA NA NA NA NA 321 581 0 NA NA NA NA NA NA 1325 4522 4027 NA NA NA NA NA NA 1807 5084 4419 NA NA NA NA NA
1532552400.0 10024.3 NA 116 167 0 NA NA NA NA NA NA 276 386 0 NA NA NA NA NA NA 1433 2062 782 NA NA NA NA NA NA 1697 2815 892 NA NA NA NA NA
1532552400.0 10024.4 NA 114 307 0 NA NA NA NA NA NA 276 580 0 NA NA NA NA NA NA 1411 4449 3949 NA NA NA NA NA NA 2415 5053 4221 NA NA NA NA NA
1532552400.0 10024.5 NA 112 105 0 NA NA NA NA NA NA 276 314 0 NA NA NA NA NA NA 1258 1139 315 NA NA NA NA NA NA 1525 1521 421 NA NA NA NA NA
1532552400.0 10025.0 NA 108 301 0 79 NA NA NA NA NA 276 580 0 204 NA NA NA NA NA 1166 4888 3920 639 NA NA NA NA NA 1857 5552 4065 1192 NA NA NA NA
1532552400.0 10026.0 NA 117 314 0 80 NA NA NA NA NA 276 645 0 204 NA NA NA NA NA 1354 6127 3444 637 NA NA NA NA NA 1989 6638 3817 847 NA NA NA NA
1532552400.0 1003.0 NA 225 0 NA NA NA NA NA NA NA 445 0 NA NA NA NA NA NA NA 3222 582 NA NA NA NA NA NA NA 3543 663 NA NA NA NA NA NA
1532552400.0 1004.0 NA 198 95 0 0 0 0 NA NA NA 400 218 0 0 0 0 NA NA NA 1007 373 95 155 388 383 NA NA NA 1202 525 146 206 450 430 NA NA
1532552400.0 10042.0 NA 114 304 0 79 NA NA NA NA NA 276 580 0 204 NA NA NA NA NA 1181 4479 3829 682 NA NA NA NA NA 2032 4855 4003 1470 NA NA NA NA
1532552400.0 10059.0 NA 122 304 0 72 NA NA NA NA NA 276 644 0 204 NA NA NA NA NA 1372 5693 3512 678 NA NA NA NA NA 1810 6648 3890 1477 NA NA NA NA
1532552400.0 10071.0 NA 114 317 0 85 NA NA NA NA NA 276 580 0 204 NA NA NA NA NA 1283 4858 3311 593 NA NA NA NA NA 1722 5303 3473 1041 NA NA NA NA
1532552400.0 101.0 100 NA NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA NA 886 NA NA NA NA NA NA NA NA 1013 NA NA NA NA NA NA NA NA
1532552400.0 1010.0 NA 29 42 0 NA NA NA NA NA NA 149 162 0 NA NA NA NA NA NA 125 212 156 NA NA NA NA NA NA 974 384 315 NA NA NA NA NA
1532552400.0 102.0 97 NA NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA NA 784 NA NA NA NA NA NA NA NA 895 NA NA NA NA NA NA NA NA
1532552400.0 1020.0 NA 69 26 0 67 NA NA NA NA NA 201 133 0 201 NA NA NA NA NA 321 115 76 360 NA NA NA NA NA 557 406 336 547 NA NA NA NA
1532552400.0 10224.0 NA 165 382 0 NA NA NA NA NA NA 373 729 0 NA NA NA NA NA NA 5681 10024 4305 NA NA NA NA NA NA 6339 11605 4550 NA NA NA NA NA
1532552400.0 10225.0 NA 163 408 0 NA NA NA NA NA NA 372 652 0 NA NA NA NA NA NA 5725 10588 5239 NA NA NA NA NA NA 6468 11410 5320 NA NA NA NA NA
1532552400.0 103.0 48 0 0 NA NA NA NA NA NA 170 0 0 NA NA NA NA NA NA 488 169 1147 NA NA NA NA NA NA 901 282 1321 NA NA NA NA NA NA
1532552400.0 1030.0 NA 146 46 0 0 NA NA NA NA NA 348 159 0 0 NA NA NA NA NA 10814 281 133 90 NA NA NA NA NA 12233 393 273 374 NA NA NA NA
1532552400.0 1040.0 NA 264 37 0 NA NA NA NA NA NA 491 136 0 NA NA NA NA NA NA 13529 161 179 NA NA NA NA NA NA 13902 269 491 NA NA NA NA NA
1532552400.0 1040.1 NA 76 34 0 NA NA NA NA NA NA 218 136 0 NA NA NA NA NA NA 436 170 196 NA NA NA NA NA NA 799 282 302 NA NA NA NA NA
1532552400.0 10424.0 NA 115 307 0 NA NA NA NA NA NA 320 580 0 NA NA NA NA NA NA 1339 4824 4244 NA NA NA NA NA NA 2608 5446 4705 NA NA NA NA NA
