Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1533675600.0 134.813 NA 155 73 0 NA NA NA NA 347 190 0 NA NA NA NA 1028 204 437 NA NA NA NA 1213 310 622 NA NA NA
1533675600.0 134.907 NA 91 277 0 NA NA NA NA 282 508 0 NA NA NA NA 863 5248 753 NA NA NA NA 992 5580 841 NA NA NA
1533675600.0 134.908 NA 101 287 0 NA NA NA NA 274 508 0 NA NA NA NA 952 5094 746 NA NA NA NA 1062 5461 837 NA NA NA
1533675600.0 135.12 209 0 117 NA NA NA NA 427 0 284 NA NA NA NA 1136 331 591 NA NA NA NA 1384 423 729 NA NA NA NA
1533675600.0 135.2 183 0 114 NA NA NA NA 426 0 264 NA NA NA NA 980 325 592 NA NA NA NA 1181 400 713 NA NA NA NA
1533675600.0 135.3 194 0 113 NA NA NA NA 426 0 283 NA NA NA NA 1003 346 613 NA NA NA NA 1197 433 828 NA NA NA NA
1533675600.0 135.5 206 0 114 NA NA NA NA 427 0 284 NA NA NA NA 1032 322 584 NA NA NA NA 1220 424 700 NA NA NA NA
1533675600.0 135.8 98 NA NA NA NA NA NA 233 NA NA NA NA NA NA 522 NA NA NA NA NA NA 792 NA NA NA NA NA NA
1533675600.0 136.733 NA 166 79 0 NA NA NA NA 379 190 0 NA NA NA NA 1256 266 425 NA NA NA NA 1488 390 492 NA NA NA
1533675600.0 136.739 NA 79 298 0 NA NA NA NA 200 558 0 NA NA NA NA 685 17932 869 NA NA NA NA 987 18506 958 NA NA NA
1533675600.0 136.749 NA 75 278 0 NA NA NA NA 213 557 0 NA NA NA NA 857 13007 847 NA NA NA NA 1087 13514 931 NA NA NA
1533675600.0 136.75 NA 80 294 0 NA NA NA NA 200 622 0 NA NA NA NA 729 17332 865 NA NA NA NA 1006 17757 944 NA NA NA
1533675600.0 136.751 NA 80 320 0 NA NA NA NA 213 622 0 NA NA NA NA 684 18007 867 NA NA NA NA 987 18721 953 NA NA NA
1533675600.0 136.755 NA 79 380 0 NA NA NA NA 213 622 0 NA NA NA NA 709 13841 870 NA NA NA NA 1006 14138 956 NA NA NA
1533675600.0 136.758 NA 81 284 0 NA NA NA NA 213 557 0 NA NA NA NA 696 14995 848 NA NA NA NA 1021 15304 907 NA NA NA
1533675600.0 136.759 NA 79 302 0 NA NA NA NA 200 622 0 NA NA NA NA 649 22199 864 NA NA NA NA 957 23211 936 NA NA NA
1533675600.0 136.76 NA 79 289 0 NA NA NA NA 213 558 0 NA NA NA NA 815 24311 860 NA NA NA NA 1065 25509 952 NA NA NA
1533675600.0 136.761 NA 78 325 0 NA NA NA NA 200 622 0 NA NA NA NA 694 26927 862 NA NA NA NA 990 28045 1020 NA NA NA
1533675600.0 136.7611 NA 151 0 NA NA NA NA NA 342 0 NA NA NA NA NA 2971 142 NA NA NA NA NA 3199 197 NA NA NA NA
1533675600.0 136.7721 NA 156 0 NA NA NA NA NA 342 0 NA NA NA NA NA 2701 137 NA NA NA NA NA 2892 177 NA NA NA NA
1533675600.0 136.7801 NA 104 0 NA NA NA NA NA 237 0 NA NA NA NA NA 331 186 NA NA NA NA NA 449 263 NA NA NA NA
1533675600.0 136.7803 NA 104 0 NA NA NA NA NA 241 0 NA NA NA NA NA 474 145 NA NA NA NA NA 1231 207 NA NA NA NA
1533675600.0 136.82 NA 83 326 0 NA NA NA NA 229 699 0 NA NA NA NA 557 21349 1333 NA NA NA NA 777 21633 1385 NA NA NA
1533675600.0 136.824 NA 78 340 0 NA NA NA NA 213 700 0 NA NA NA NA 561 23604 1347 NA NA NA NA 798 24934 1550 NA NA NA
1533675600.0 136.831 NA 86 341 0 NA NA NA NA 213 699 0 NA NA NA NA 579 21191 1353 NA NA NA NA 767 21501 1505 NA NA NA
1533675600.0 136.8311 NA 154 0 NA NA NA NA NA 340 0 NA NA NA NA NA 1997 136 NA NA NA NA NA 2468 180 NA NA NA NA
1533675600.0 136.832 NA 79 355 0 NA NA NA NA 213 700 0 NA NA NA NA 586 24308 1384 NA NA NA NA 869 24873 1463 NA NA NA
1533675600.0 136.833 NA 82 314 0 NA NA NA NA 213 622 0 NA NA NA NA 617 21236 1377 NA NA NA NA 1017 21582 1456 NA NA NA
1533675600.0 136.842 NA 84 330 0 NA NA NA NA 213 622 0 NA NA NA NA 600 21783 1378 NA NA NA NA 827 22307 1438 NA NA NA
1533675600.0 136.843 NA 79 331 0 NA NA NA NA 213 622 0 NA NA NA NA 586 25211 1366 NA NA NA NA 814 26327 1463 NA NA NA
1533675600.0 136.8521 NA 137 0 NA NA NA NA NA 290 0 NA NA NA NA NA 1401 144 NA NA NA NA NA 1684 205 NA NA NA NA
1533675600.0 136.864 NA 179 356 0 NA NA NA NA 418 700 0 NA NA NA NA 4247 21651 1682 NA NA NA NA 4634 22139 1744 NA NA NA
1533675600.0 136.871 NA 180 366 0 NA NA NA NA 418 699 0 NA NA NA NA 4916 24616 1809 NA NA NA NA 5290 26075 1883 NA NA NA
1533675600.0 139901.0 NA 101 286 0 NA NA NA NA 273 526 0 NA NA NA NA 490 1840 920 NA NA NA NA 653 2157 1017 NA NA NA
1533675600.0 14.0 NA 104 247 0 NA NA NA NA 307 471 0 NA NA NA NA 2254 5073 856 NA NA NA NA 2543 5497 963 NA NA NA
1533675600.0 140.0 75 100 187 0 NA NA NA 210 293 400 0 NA NA NA 2564 310 738 281 NA NA NA 2674 435 944 338 NA NA NA
1533675600.0 140.51 NA 46 196 0 NA NA NA NA 150 394 0 NA NA NA NA 481 1723 307 NA NA NA NA 733 1875 384 NA NA NA
1533675600.0 145.0 78 94 188 0 NA NA NA 197 305 399 0 NA NA NA 2432 328 743 288 NA NA NA 2539 432 886 346 NA NA NA
1533675600.0 150.1 NA 122 216 0 NA NA NA NA 320 443 0 NA NA NA NA 376 772 428 NA NA NA NA 492 913 492 NA NA NA
1533675600.0 150.2 NA 120 213 0 NA NA NA NA 320 443 0 NA NA NA NA 379 778 427 NA NA NA NA 498 936 475 NA NA NA
1533675600.0 150.3 NA 122 214 0 NA NA NA NA 276 443 0 NA NA NA NA 380 766 438 NA NA NA NA 484 927 488 NA NA NA
1533675600.0 2.0 66 87 162 NA NA NA NA 206 291 384 NA NA NA NA 3456 438 1150 NA NA NA NA 3682 599 1397 NA NA NA NA
1533675600.0 20034.1 NA 188 197 0 NA NA NA NA 367 375 0 NA NA NA NA 3816 1181 344 NA NA NA NA 4168 1494 402 NA NA NA
1533675600.0 2017.11 215 0 118 NA NA NA NA 472 0 285 NA NA NA NA 1343 344 680 NA NA NA NA 1598 419 868 NA NA NA NA
1533675600.0 2017.12 212 0 114 NA NA NA NA 472 0 285 NA NA NA NA 1120 403 652 NA NA NA NA 1318 489 770 NA NA NA NA
1533675600.0 2017.2 195 0 113 NA NA NA NA 426 0 285 NA NA NA NA 1042 372 583 NA NA NA NA 1213 461 885 NA NA NA NA
1533675600.0 2017.3 200 0 111 NA NA NA NA 471 0 285 NA NA NA NA 1006 387 565 NA NA NA NA 1175 473 719 NA NA NA NA
1533675600.0 2017.4 212 0 118 NA NA NA NA 472 0 285 NA NA NA NA 933 371 553 NA NA NA NA 1121 448 666 NA NA NA NA
1533675600.0 2017.5 204 0 114 NA NA NA NA 472 0 285 NA NA NA NA 865 332 613 NA NA NA NA 1010 398 747 NA NA NA NA
1533675600.0 2017.6 214 0 108 NA NA NA NA 472 0 285 NA NA NA NA 957 364 725 NA NA NA NA 1088 460 1006 NA NA NA NA
1533675600.0 2017.7 214 0 111 NA NA NA NA 472 0 285 NA NA NA NA 883 363 671 NA NA NA NA 1030 441 810 NA NA NA NA
1533675600.0 2017.8 89 NA NA NA NA NA NA 233 NA NA NA NA NA NA 410 NA NA NA NA NA NA 685 NA NA NA NA NA NA
1533675600.0 2017.9 215 0 108 NA NA NA NA 472 0 285 NA NA NA NA 889 294 660 NA NA NA NA 1083 384 876 NA NA NA NA
1533675600.0 20261.97 206 NA NA NA NA NA NA 405 NA NA NA NA NA NA 5074 NA NA NA NA NA NA 5691 NA NA NA NA NA NA
1533675600.0 22.0 NA 92 242 0 NA NA NA NA 262 516 0 NA NA NA NA 1631 3344 736 NA NA NA NA 1799 3778 851 NA NA NA
