Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1533157200.0 1.0 63 71 156 NA NA NA NA NA NA 196 292 383 NA NA NA NA NA NA 1187 372 910 NA NA NA NA NA NA 1399 488 1396 NA NA NA NA NA NA
1533157200.0 10.0 NA 104 237 0 NA NA NA NA NA NA 263 471 0 NA NA NA NA NA NA 2938 4212 708 NA NA NA NA NA NA 3358 4676 824 NA NA NA NA NA
1533157200.0 1000.0 NA 255 166 0 60 NA NA NA NA NA 498 359 0 166 NA NA NA NA NA 2688 1134 697 272 NA NA NA NA NA 2984 1547 881 410 NA NA NA NA
1533157200.0 10001.0 NA 107 295 0 73 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 542 1621 1247 305 NA NA NA NA NA 1002 1846 1330 466 NA NA NA NA
1533157200.0 10002.0 NA 104 299 0 73 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 438 1625 1207 282 NA NA NA NA NA 622 1831 1287 418 NA NA NA NA
1533157200.0 10003.0 NA 105 317 0 82 NA NA NA NA NA 274 580 0 204 NA NA NA NA NA 442 1645 1255 286 NA NA NA NA NA 661 1898 1350 541 NA NA NA NA
1533157200.0 10004.0 NA 105 302 0 75 NA NA NA NA NA 274 580 0 204 NA NA NA NA NA 459 1579 1358 242 NA NA NA NA NA 746 2113 1607 387 NA NA NA NA
1533157200.0 10005.0 NA 109 312 0 80 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 476 1592 1189 267 NA NA NA NA NA 657 1794 1269 420 NA NA NA NA
1533157200.0 10006.0 NA 106 296 0 74 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 476 1594 1293 236 NA NA NA NA NA 719 1839 1366 416 NA NA NA NA
1533157200.0 10007.0 NA 108 305 0 73 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 527 1682 1271 246 NA NA NA NA NA 812 1895 1350 436 NA NA NA NA
1533157200.0 10008.0 NA 106 315 0 73 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 466 1590 1267 254 NA NA NA NA NA 642 1850 1351 441 NA NA NA NA
1533157200.0 10009.0 NA 106 315 0 78 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 558 1671 1254 285 NA NA NA NA NA 991 1979 1356 476 NA NA NA NA
1533157200.0 1001.0 NA 229 122 0 0 0 0 0 0 NA 452 241 0 0 0 0 0 0 NA 2362 606 110 86 129 323 144 292 NA 2578 804 213 154 210 367 237 360
1533157200.0 1001.2 NA 289 135 0 NA NA NA NA NA NA 549 265 0 NA NA NA NA NA NA 13597 1389 141 NA NA NA NA NA NA 13792 1598 218 NA NA NA NA NA
1533157200.0 1002.0 NA 255 68 NA NA NA NA NA NA NA 467 181 NA NA NA NA NA NA NA 2797 348 NA NA NA NA NA NA NA 3084 407 NA NA NA NA NA NA
