Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532120400.0 1.0 76 83 157 NA NA NA NA NA NA 195 292 384 NA NA NA NA NA NA 1255 389 1011 NA NA NA NA NA NA 1360 486 1250 NA NA NA NA NA NA
1532120400.0 10.0 NA 101 243 0 NA NA NA NA NA NA 262 471 0 NA NA NA NA NA NA 2274 2995 555 NA NA NA NA NA NA 2603 3249 617 NA NA NA NA NA
1532120400.0 1000.0 NA 255 155 0 57 NA NA NA NA NA 498 359 0 165 NA NA NA NA NA 3214 1461 940 389 NA NA NA NA NA 3681 1850 1050 571 NA NA NA NA
1532120400.0 10001.0 NA 100 314 0 82 NA NA NA NA NA 319 580 0 204 NA NA NA NA NA 592 1622 1598 368 NA NA NA NA NA 887 2263 1756 656 NA NA NA NA
1532120400.0 10002.0 NA 101 307 0 84 NA NA NA NA NA 319 580 0 204 NA NA NA NA NA 617 1886 1670 334 NA NA NA NA NA 927 2228 1801 536 NA NA NA NA
1532120400.0 10003.0 NA 113 300 0 80 NA NA NA NA NA 319 580 0 204 NA NA NA NA NA 546 1526 1697 366 NA NA NA NA NA 746 1727 1821 564 NA NA NA NA
1532120400.0 10004.0 NA 101 315 0 81 NA NA NA NA NA 319 580 0 204 NA NA NA NA NA 586 1839 1551 362 NA NA NA NA NA 913 2060 1906 635 NA NA NA NA
1532120400.0 10005.0 NA 108 309 0 82 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 628 1516 1691 376 NA NA NA NA NA 896 1751 1821 585 NA NA NA NA
1532120400.0 10006.0 NA 108 291 0 76 NA NA NA NA NA 319 580 0 204 NA NA NA NA NA 614 1541 1779 461 NA NA NA NA NA 893 1831 1962 1015 NA NA NA NA
1532120400.0 10007.0 NA 110 323 0 75 NA NA NA NA NA 319 580 0 204 NA NA NA NA NA 615 1571 1608 323 NA NA NA NA NA 885 1776 1723 536 NA NA NA NA
1532120400.0 10008.0 NA 123 298 0 74 NA NA NA NA NA 319 580 0 204 NA NA NA NA NA 587 1607 1667 325 NA NA NA NA NA 735 1994 1817 618 NA NA NA NA
1532120400.0 10009.0 NA 113 298 0 74 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 661 2090 1756 336 NA NA NA NA NA 872 2447 1916 627 NA NA NA NA
1532120400.0 1001.0 NA 229 111 0 0 0 0 0 0 NA 451 240 0 0 0 0 0 0 NA 2922 694 151 123 166 383 178 428 NA 3331 911 218 187 216 430 245 486
1532120400.0 1001.2 NA 283 134 0 NA NA NA NA NA NA 548 265 0 NA NA NA NA NA NA 16981 1603 148 NA NA NA NA NA NA 17293 1763 220 NA NA NA NA NA
1532120400.0 1002.0 NA 251 78 NA NA NA NA NA NA NA 467 181 NA NA NA NA NA NA NA 3516 410 NA NA NA NA NA NA NA 3981 481 NA NA NA NA NA NA
1532120400.0 10023.0 NA 110 301 0 73 NA NA NA NA NA 320 580 0 204 NA NA NA NA NA 562 2042 1795 463 NA NA NA NA NA 821 2406 1925 1064 NA NA NA NA
1532120400.0 10024.0 NA 114 320 0 75 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 770 2289 1593 359 NA NA NA NA NA 1176 2657 1692 694 NA NA NA NA
1532120400.0 10024.1 NA 117 177 0 NA NA NA NA NA NA 320 387 0 NA NA NA NA NA NA 691 991 468 NA NA NA NA NA NA 955 1257 595 NA NA NA NA NA
1532120400.0 10024.2 NA 118 304 0 NA NA NA NA NA NA 320 580 0 NA NA NA NA NA NA 718 2467 1834 NA NA NA NA NA NA 983 2919 2035 NA NA NA NA NA
1532120400.0 10024.3 NA 122 167 0 NA NA NA NA NA NA 320 385 0 NA NA NA NA NA NA 686 996 437 NA NA NA NA NA NA 930 1303 547 NA NA NA NA NA
1532120400.0 10024.4 NA 110 301 0 NA NA NA NA NA NA 320 580 0 NA NA NA NA NA NA 741 2249 1866 NA NA NA NA NA NA 1050 2709 2098 NA NA NA NA NA
1532120400.0 10024.5 NA 118 142 0 NA NA NA NA NA NA 320 314 0 NA NA NA NA NA NA 679 629 156 NA NA NA NA NA NA 918 867 225 NA NA NA NA NA
1532120400.0 10025.0 NA 107 316 0 74 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 673 1577 1783 324 NA NA NA NA NA 967 1823 1898 624 NA NA NA NA
1532120400.0 10026.0 NA 119 324 0 86 NA NA NA NA NA 320 644 0 204 NA NA NA NA NA 697 2553 1916 372 NA NA NA NA NA 967 2856 2147 596 NA NA NA NA
1532120400.0 1003.0 NA 217 0 NA NA NA NA NA NA NA 446 0 NA NA NA NA NA NA NA 3586 723 NA NA NA NA NA NA NA 4111 858 NA NA NA NA NA NA
1532120400.0 1004.0 NA 189 99 0 0 0 0 NA NA NA 399 217 0 0 0 0 NA NA NA 1160 398 106 150 399 438 NA NA NA 1432 582 170 188 477 494 NA NA
1532120400.0 10042.0 NA 119 308 0 86 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 631 1637 1636 338 NA NA NA NA NA 873 1875 1732 583 NA NA NA NA
1532120400.0 10059.0 NA 121 331 0 75 NA NA NA NA NA 320 644 0 204 NA NA NA NA NA 836 2618 1616 374 NA NA NA NA NA 1095 2852 1696 685 NA NA NA NA
1532120400.0 10071.0 NA 112 319 0 75 NA NA NA NA NA 275 580 0 204 NA NA NA NA NA 738 2129 1692 328 NA NA NA NA NA 986 2484 1799 599 NA NA NA NA
1532120400.0 101.0 95 NA NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA NA 882 NA NA NA NA NA NA NA NA 960 NA NA NA NA NA NA NA NA
1532120400.0 1010.0 NA 37 39 0 NA NA NA NA NA NA 149 161 0 NA NA NA NA NA NA 117 156 137 NA NA NA NA NA NA 220 293 217 NA NA NA NA NA
1532120400.0 102.0 102 NA NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA NA 742 NA NA NA NA NA NA NA NA 811 NA NA NA NA NA NA NA NA
1532120400.0 1020.0 NA 81 32 0 65 NA NA NA NA NA 201 132 0 201 NA NA NA NA NA 270 115 86 289 NA NA NA NA NA 406 230 147 436 NA NA NA NA
1532120400.0 10224.0 NA 167 390 0 NA NA NA NA NA NA 371 728 0 NA NA NA NA NA NA 3109 4852 1853 NA NA NA NA NA NA 3763 5403 2086 NA NA NA NA NA
1532120400.0 10225.0 NA 161 393 0 NA NA NA NA NA NA 372 729 0 NA NA NA NA NA NA 3131 4507 1867 NA NA NA NA NA NA 3438 5063 2069 NA NA NA NA NA
1532120400.0 103.0 51 0 0 NA NA NA NA NA NA 170 0 0 NA NA NA NA NA NA 474 159 1128 NA NA NA NA NA NA 629 233 1268 NA NA NA NA NA NA
1532120400.0 1030.0 NA 144 44 0 0 NA NA NA NA NA 348 159 0 0 NA NA NA NA NA 8622 266 90 92 NA NA NA NA NA 9293 342 474 431 NA NA NA NA
1532120400.0 1040.0 NA 253 30 0 NA NA NA NA NA NA 491 136 0 NA NA NA NA NA NA 16047 132 158 NA NA NA NA NA NA 17619 234 210 NA NA NA NA NA
1532120400.0 1040.1 NA 81 37 0 NA NA NA NA NA NA 218 136 0 NA NA NA NA NA NA 440 130 244 NA NA NA NA NA NA 544 182 571 NA NA NA NA NA
1532120400.0 10424.0 NA 115 310 0 NA NA NA NA NA NA 275 580 0 NA NA NA NA NA NA 714 2245 1855 NA NA NA NA NA NA 958 2628 2059 NA NA NA NA NA
1532120400.0 105.0 63 85 40 NA NA NA NA NA NA 195 292 140 NA NA NA NA NA NA 1248 400 109 NA NA NA NA NA NA 1389 501 169 NA NA NA NA NA NA
