Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533589200.0 101.0 97 NA NA NA NA 160 NA NA NA NA 1116 NA NA NA NA 2241 NA NA NA NA
1533589200.0 102.0 92 NA NA NA NA 160 NA NA NA NA 1007 NA NA NA NA 1848 NA NA NA NA
1533589200.0 1325.5 NA 167 0 NA NA NA 270 0 NA NA NA 4740 121 NA NA NA 5206 362 NA NA
1533589200.0 1325.51 NA 157 0 NA NA NA 240 0 NA NA NA 1682 131 NA NA NA 1494 306 NA NA
1533589200.0 1325.7 NA 170 0 NA NA NA 275 0 NA NA NA 3496 115 NA NA NA 5161 325 NA NA
1533589200.0 135.8 176 NA NA NA NA 249 NA NA NA NA 429 NA NA NA NA 822 NA NA NA NA
1533589200.0 136.7721 NA 170 0 NA NA NA 262 0 NA NA NA 4882 127 NA NA NA 8005 855 NA NA
1533589200.0 2017.8 179 NA NA NA NA 257 NA NA NA NA 493 NA NA NA NA 713 NA NA NA NA
1533589200.0 4.22 NA 160 70 81 0 NA 262 120 140 0 NA 846 254 318 224 NA 1076 296 430 380
1533589200.0 6.0 NA 120 250 0 NA NA 547 409 0 NA NA 1497 1744 443 NA NA 691 1934 736 NA
1533589200.0 7.2 64 159 198 57 0 122 595 336 106 0 1003 460 613 157 437 1262 395 701 495 1058
