Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1533675600.0 115.0 101 106 270 NA NA NA NA 197 583 405 NA NA NA NA 2340 497 1793 NA NA NA NA 1126 405 2284 NA NA NA NA
1533675600.0 116.0 112 110 274 NA NA NA NA 223 584 402 NA NA NA NA 2987 502 1824 NA NA NA NA 1642 440 2058 NA NA NA NA
1533675600.0 117.0 105 105 280 NA NA NA NA 215 578 375 NA NA NA NA 3226 531 1795 NA NA NA NA 1840 635 1951 NA NA NA NA
1533675600.0 118.0 103 108 277 NA NA NA NA 224 577 411 NA NA NA NA 3313 556 1889 NA NA NA NA 1568 487 2496 NA NA NA NA
1533675600.0 119.0 106 97 271 NA NA NA NA 210 577 404 NA NA NA NA 2315 595 1694 NA NA NA NA 1142 848 1888 NA NA NA NA
1533675600.0 120.0 67 111 239 NA NA NA NA 145 584 395 NA NA NA NA 594 415 1714 NA NA NA NA 1405 372 2727 NA NA NA NA
1533675600.0 121.0 92 109 266 NA NA NA NA 209 583 420 NA NA NA NA 2840 514 1863 NA NA NA NA 1592 747 2275 NA NA NA NA
1533675600.0 122.0 47 0 0 NA NA NA NA 104 0 0 NA NA NA NA 641 191 1393 NA NA NA NA 633 228 1981 NA NA NA NA
1533675600.0 125.0 106 106 264 NA NA NA NA 207 576 397 NA NA NA NA 2206 435 1647 NA NA NA NA 1270 343 1697 NA NA NA NA
1533675600.0 126.0 71 99 269 NA NA NA NA 146 578 398 NA NA NA NA 1283 400 1555 NA NA NA NA 911 324 1627 NA NA NA NA
1533675600.0 127.0 68 100 263 NA NA NA NA 136 583 385 NA NA NA NA 1021 409 1574 NA NA NA NA 992 330 1764 NA NA NA NA
1533675600.0 128.0 65 106 254 NA NA NA NA 132 532 420 NA NA NA NA 827 397 1553 NA NA NA NA 737 318 1769 NA NA NA NA
1533675600.0 129.0 65 104 261 NA NA NA NA 134 583 371 NA NA NA NA 795 401 1541 NA NA NA NA 771 323 2305 NA NA NA NA
1533675600.0 130.0 65 101 265 NA NA NA NA 133 583 422 NA NA NA NA 1298 396 1561 NA NA NA NA 1196 319 2531 NA NA NA NA
1533675600.0 131.0 62 111 262 NA NA NA NA 147 584 385 NA NA NA NA 1356 474 1596 NA NA NA NA 1082 479 1748 NA NA NA NA
1533675600.0 132.0 105 115 272 NA NA NA NA 206 585 392 NA NA NA NA 2247 462 1705 NA NA NA NA 1386 516 2399 NA NA NA NA
1533675600.0 1325.1 NA 144 172 0 NA NA NA NA 562 272 0 NA NA NA NA 672 678 321 NA NA NA NA 675 753 631 NA NA NA
1533675600.0 1325.3 NA 145 164 0 NA NA NA NA 562 266 0 NA NA NA NA 685 782 297 NA NA NA NA 772 1394 366 NA NA NA
1533675600.0 1325.5 NA 171 0 NA NA NA NA NA 269 0 NA NA NA NA NA 4674 129 NA NA NA NA NA 5007 265 NA NA NA NA
1533675600.0 1325.51 NA 150 0 NA NA NA NA NA 240 0 NA NA NA NA NA 1725 123 NA NA NA NA NA 2185 231 NA NA NA NA
1533675600.0 1325.6 NA 175 NA NA NA NA NA NA 270 NA NA NA NA NA NA 2259 NA NA NA NA NA NA 1635 NA NA NA NA NA
1533675600.0 1325.7 NA 159 0 NA NA NA NA NA 253 0 NA NA NA NA NA 3144 117 NA NA NA NA NA 5242 291 NA NA NA NA
1533675600.0 1325.8 NA 169 0 NA NA NA NA NA 255 0 NA NA NA NA NA 2344 109 NA NA NA NA NA 1856 177 NA NA NA NA
1533675600.0 1325.9 NA 158 0 NA NA NA NA NA 239 0 NA NA NA NA NA 2548 129 NA NA NA NA NA 2235 210 NA NA NA NA
1533675600.0 1329.1 NA 186 0 NA NA NA NA NA 269 0 NA NA NA NA NA 1954 108 NA NA NA NA NA 1539 177 NA NA NA NA
1533675600.0 133.0 106 110 284 NA NA NA NA 216 584 414 NA NA NA NA 3880 494 1844 NA NA NA NA 1881 351 2150 NA NA NA NA
1533675600.0 1332.0 NA 148 352 NA NA NA NA NA 599 483 NA NA NA NA NA 515 1788 NA NA NA NA NA 676 2738 NA NA NA NA
1533675600.0 134.804 NA 46 345 0 NA NA NA NA 110 494 0 NA NA NA NA 259 6943 641 NA NA NA NA 550 4567 778 NA NA NA
1533675600.0 135.1 307 0 129 NA NA NA NA 689 0 206 NA NA NA NA 1182 278 898 NA NA NA NA 2283 428 976 NA NA NA NA
1533675600.0 135.11 335 0 127 NA NA NA NA 647 0 209 NA NA NA NA 1684 296 976 NA NA NA NA 1879 619 1149 NA NA NA NA
1533675600.0 135.12 308 0 124 NA NA NA NA 686 0 207 NA NA NA NA 1113 249 817 NA NA NA NA 944 364 903 NA NA NA NA
1533675600.0 135.2 259 0 125 NA NA NA NA 686 0 206 NA NA NA NA 971 226 781 NA NA NA NA 1515 398 978 NA NA NA NA
1533675600.0 135.3 260 0 123 NA NA NA NA 685 0 207 NA NA NA NA 963 228 815 NA NA NA NA 1397 311 1204 NA NA NA NA
1533675600.0 135.6 311 0 130 NA NA NA NA 688 0 206 NA NA NA NA 1167 241 808 NA NA NA NA 1002 331 1142 NA NA NA NA
1533675600.0 135.7 338 0 123 NA NA NA NA 645 0 204 NA NA NA NA 956 276 921 NA NA NA NA 882 392 1300 NA NA NA NA
1533675600.0 135.8 156 NA NA NA NA NA NA 255 NA NA NA NA NA NA 460 NA NA NA NA NA NA 583 NA NA NA NA NA NA
1533675600.0 135.9 329 0 118 NA NA NA NA 691 0 203 NA NA NA NA 1184 299 1003 NA NA NA NA 1432 606 1449 NA NA NA NA
1533675600.0 1356.0 95 135 333 0 137 NA NA 158 592 510 0 220 NA NA 1874 523 1851 744 799 NA NA 1127 549 2507 2051 928 NA NA
1533675600.0 136.733 NA 182 69 0 NA NA NA NA 290 128 0 NA NA NA NA 955 273 344 NA NA NA NA 1184 405 598 NA NA NA
1533675600.0 136.74 NA 95 425 0 NA NA NA NA 165 656 0 NA NA NA NA 538 15840 943 NA NA NA NA 1085 6184 1038 NA NA NA
1533675600.0 136.761 NA 93 410 0 NA NA NA NA 159 621 0 NA NA NA NA 611 20495 738 NA NA NA NA 1122 8420 1697 NA NA NA
1533675600.0 136.7611 NA 172 0 NA NA NA NA NA 278 0 NA NA NA NA NA 5497 129 NA NA NA NA NA 7944 387 NA NA NA NA
1533675600.0 136.7721 NA 166 0 NA NA NA NA NA 257 0 NA NA NA NA NA 5253 122 NA NA NA NA NA 8276 630 NA NA NA NA
1533675600.0 136.7722 NA 166 0 NA NA NA NA NA 270 0 NA NA NA NA NA 1621 148 NA NA NA NA NA 1774 1681 NA NA NA NA
1533675600.0 136.7801 NA 104 0 NA NA NA NA NA 166 0 NA NA NA NA NA 340 173 NA NA NA NA NA 458 231 NA NA NA NA
1533675600.0 136.7802 NA 109 0 NA NA NA NA NA 176 0 NA NA NA NA NA 510 195 NA NA NA NA NA 633 379 NA NA NA NA
1533675600.0 136.7803 NA 100 0 NA NA NA NA NA 172 0 NA NA NA NA NA 513 148 NA NA NA NA NA 1034 288 NA NA NA NA
1533675600.0 136.815 NA 110 345 0 NA NA NA NA 188 511 0 NA NA NA NA 554 3094 1097 NA NA NA NA 501 2549 1331 NA NA NA
1533675600.0 136.827 NA 110 334 0 NA NA NA NA 183 500 0 NA NA NA NA 650 3060 1123 NA NA NA NA 1380 2532 1384 NA NA NA
1533675600.0 136.8311 NA 174 0 NA NA NA NA NA 272 0 NA NA NA NA NA 2399 125 NA NA NA NA NA 2594 290 NA NA NA NA
1533675600.0 136.832 NA 108 484 0 NA NA NA NA 167 746 0 NA NA NA NA 627 31695 1226 NA NA NA NA 560 9739 1308 NA NA NA
1533675600.0 136.836 NA 113 437 0 NA NA NA NA 184 757 0 NA NA NA NA 591 45457 1243 NA NA NA NA 559 13977 1319 NA NA NA
1533675600.0 136.839 NA 115 347 0 NA NA NA NA 189 519 0 NA NA NA NA 650 3135 1162 NA NA NA NA 727 2958 1397 NA NA NA
1533675600.0 136.8521 NA 154 0 NA NA NA NA NA 257 0 NA NA NA NA NA 2076 117 NA NA NA NA NA 2332 221 NA NA NA NA
1533675600.0 136.8561 NA 232 355 0 NA NA NA NA 371 521 0 NA NA NA NA 1555 2943 1139 NA NA NA NA 1886 2738 1309 NA NA NA
1533675600.0 136.8562 NA 203 335 0 NA NA NA NA 324 492 0 NA NA NA NA 1376 2687 1126 NA NA NA NA 1772 3037 1201 NA NA NA
1533675600.0 136.858 NA 226 353 0 NA NA NA NA 373 507 0 NA NA NA NA 1892 3390 1418 NA NA NA NA 1722 3433 1643 NA NA NA
1533675600.0 136.87 NA 227 355 0 NA NA NA NA 360 507 0 NA NA NA NA 2008 3679 1467 NA NA NA NA 1862 3848 1722 NA NA NA
1533675600.0 136.871 NA 252 471 0 NA NA NA NA 427 791 0 NA NA NA NA 4879 31502 1673 NA NA NA NA 2836 12042 1770 NA NA NA
1533675600.0 1361.17 77 162 369 0 NA NA NA 144 590 541 0 NA NA NA 3047 650 1915 1177 NA NA NA 2746 638 2815 1288 NA NA NA
1533675600.0 1363.17 75 164 371 0 NA NA NA 145 589 552 0 NA NA NA 5336 693 1902 1366 NA NA NA 5334 551 2160 1758 NA NA NA
1533675600.0 139902.0 NA 145 344 0 NA NA NA NA 598 460 0 NA NA NA NA 895 4845 1612 NA NA NA NA 624 7049 1975 NA NA NA
1533675600.0 14.0 NA 131 274 NA NA NA NA NA 591 414 NA NA NA NA NA 2415 2044 NA NA NA NA NA 1404 2084 NA NA NA NA
1533675600.0 140.0 77 107 217 0 NA NA NA 146 584 323 0 NA NA NA 2959 686 865 270 NA NA NA 3452 781 842 460 NA NA NA
1533675600.0 140.51 NA 70 216 0 NA NA NA NA 164 330 0 NA NA NA NA 496 1722 353 NA NA NA NA 877 1448 1409 NA NA NA
1533675600.0 140.52 NA 262 219 0 NA NA NA NA 383 341 0 NA NA NA NA 2180 1704 326 NA NA NA NA 1281 1624 1769 NA NA NA
1533675600.0 140.53 NA 312 0 NA NA NA NA NA 442 0 NA NA NA NA NA 3117 318 NA NA NA NA NA 1481 401 NA NA NA NA
1533675600.0 140.54 NA 229 0 NA NA NA NA NA 375 0 NA NA NA NA NA 1258 398 NA NA NA NA NA 1433 652 NA NA NA NA
1533675600.0 144.6 NA 285 NA NA NA NA NA NA 416 NA NA NA NA NA NA 2642 NA NA NA NA NA NA 2724 NA NA NA NA NA
1533675600.0 145.0 76 122 192 0 NA NA NA 133 586 328 0 NA NA NA 2529 451 865 269 NA NA NA 2668 388 910 516 NA NA NA
1533675600.0 149.0 61 131 332 0 NA NA NA 125 592 542 0 NA NA NA 1152 473 1874 1232 NA NA NA 1100 425 2195 1434 NA NA NA
1533675600.0 150.0 70 148 244 0 NA NA NA 131 591 399 0 NA NA NA 2424 685 822 380 NA NA NA 2882 440 935 462 NA NA NA
1533675600.0 150.1 NA 148 222 0 NA NA NA NA 561 403 0 NA NA NA NA 813 834 383 NA NA NA NA 502 1223 477 NA NA NA
1533675600.0 150.2 NA 143 233 0 NA NA NA NA 607 398 0 NA NA NA NA 735 812 420 NA NA NA NA 716 877 662 NA NA NA
1533675600.0 150.3 NA 163 227 0 NA NA NA NA 598 408 0 NA NA NA NA 460 924 434 NA NA NA NA 410 1238 2298 NA NA NA
1533675600.0 158.0 72 143 342 0 NA NA NA 129 589 509 0 NA NA NA 3761 607 2066 1219 NA NA NA 3287 1018 2611 1622 NA NA NA
1533675600.0 2.0 97 102 186 NA NA NA NA 221 577 338 NA NA NA NA 6807 1403 3180 NA NA NA NA 3842 1135 3959 NA NA NA NA
1533675600.0 200.0 NA 149 333 0 NA NA NA NA 560 497 0 NA NA NA NA 979 2411 509 NA NA NA NA 1066 2785 593 NA NA NA
1533675600.0 2017.1 358 0 127 NA NA NA NA 698 0 195 NA NA NA NA 1056 264 938 NA NA NA NA 890 311 1175 NA NA NA NA
1533675600.0 2017.11 356 0 127 NA NA NA NA 698 0 206 NA NA NA NA 1378 358 1171 NA NA NA NA 990 559 1646 NA NA NA NA
1533675600.0 2017.12 330 0 126 NA NA NA NA 693 0 205 NA NA NA NA 1119 266 1061 NA NA NA NA 899 323 1544 NA NA NA NA
1533675600.0 2017.2 279 0 130 NA NA NA NA 732 0 195 NA NA NA NA 907 248 794 NA NA NA NA 2188 311 1006 NA NA NA NA
1533675600.0 2017.3 269 0 121 NA NA NA NA 692 0 197 NA NA NA NA 1037 266 903 NA NA NA NA 1766 482 1709 NA NA NA NA
1533675600.0 2017.8 185 NA NA NA NA NA NA 258 NA NA NA NA NA NA 421 NA NA NA NA NA NA 507 NA NA NA NA NA NA
1533675600.0 202.0 NA 166 344 0 NA NA NA NA 603 496 0 NA NA NA NA 953 2421 524 NA NA NA NA 973 2487 657 NA NA NA
1533675600.0 203.0 NA 178 336 0 NA NA NA NA 603 520 0 NA NA NA NA 862 2407 504 NA NA NA NA 918 2997 622 NA NA NA
1533675600.0 204.0 96 184 353 0 NA NA NA 208 604 505 0 NA NA NA 2763 933 2537 521 NA NA NA 1384 829 2790 674 NA NA NA
1533675600.0 205.0 NA 187 346 NA NA NA NA NA 603 502 NA NA NA NA NA 926 3649 NA NA NA NA NA 767 5198 NA NA NA NA
1533675600.0 22.0 NA 112 264 0 NA NA NA NA 592 406 0 NA NA NA NA 1831 2611 520 NA NA NA NA 1222 2733 648 NA NA NA
1533675600.0 24.0 NA 132 297 0 NA NA NA NA 592 411 0 NA NA NA NA 2409 3763 553 NA NA NA NA 1343 3413 769 NA NA NA
1533675600.0 25.0 NA 132 315 0 76 NA NA NA 592 443 0 136 NA NA NA 2506 4277 614 363 NA NA NA 1174 3598 900 378 NA NA
1533675600.0 250202.17 NA 382 458 0 NA NA NA NA 744 665 0 NA NA NA NA 20647 8550 2907 NA NA NA NA 10190 6166 3848 NA NA NA
1533675600.0 250207.0 NA 296 404 0 NA NA NA NA 591 588 0 NA NA NA NA 17547 6964 1838 NA NA NA NA 8490 6993 2423 NA NA NA
1533675600.0 250399.0 257 NA NA NA NA NA NA 602 NA NA NA NA NA NA 2941 NA NA NA NA NA NA 3217 NA NA NA NA NA NA
1533675600.0 250400.0 339 0 128 NA NA NA NA 653 0 211 NA NA NA NA 3115 554 1776 NA NA NA NA 2859 841 2214 NA NA NA NA
1533675600.0 250405.0 370 0 126 NA NA NA NA 741 0 213 NA NA NA NA 2343 486 2141 NA NA NA NA 2296 610 2993 NA NA NA NA
1533675600.0 250407.0 288 0 124 NA NA NA NA 743 0 205 NA NA NA NA 3378 580 1820 NA NA NA NA 3521 1014 1966 NA NA NA NA
1533675600.0 250409.0 378 0 130 NA NA NA NA 742 0 220 NA NA NA NA 3707 706 2025 NA NA NA NA 2414 1458 2131 NA NA NA NA
1533675600.0 25405.0 453 NA NA NA NA NA NA 743 NA NA NA NA NA NA 1830 NA NA NA NA NA NA 3584 NA NA NA NA NA NA
1533675600.0 25407.0 421 0 129 NA NA NA NA 724 0 203 NA NA NA NA 3125 269 882 NA NA NA NA 3577 405 1254 NA NA NA NA
1533675600.0 280.0 100 107 255 0 NA NA NA 278 584 378 0 NA NA NA 2715 452 1758 538 NA NA NA 1494 437 2353 942 NA NA NA
1533675600.0 281.0 107 139 332 0 NA NA NA 283 592 484 0 NA NA NA 2354 531 1172 773 NA NA NA 1256 518 1398 1317 NA NA NA
1533675600.0 3.0 77 102 182 NA NA NA NA 194 538 314 NA NA NA NA 12708 1364 4394 NA NA NA NA 6104 1016 4521 NA NA NA NA
1533675600.0 300.0 66 180 267 0 NA NA NA 139 612 444 0 NA NA NA 795 652 1102 390 NA NA NA 1714 710 1187 504 NA NA NA
1533675600.0 301.0 70 180 283 0 NA NA NA 146 611 441 0 NA NA NA 1258 657 978 393 NA NA NA 1190 1141 1088 473 NA NA NA
1533675600.0 302.0 67 182 261 0 NA NA NA 146 579 431 0 NA NA NA 1130 655 1262 425 NA NA NA 1291 828 2300 566 NA NA NA
1533675600.0 35.0 NA 136 288 0 NA NA NA NA 589 433 0 NA NA NA NA 2095 3317 575 NA NA NA NA 1114 3996 1056 NA NA NA
1533675600.0 4.17 NA 35 277 0 187 NA NA NA 89 419 0 269 NA NA NA 343 6638 982 1733 NA NA NA 297 6784 1171 1561 NA NA
1533675600.0 4.22 NA 166 64 72 0 NA NA NA 268 123 143 0 NA NA NA 1573 1001 836 516 NA NA NA 1103 840 1280 729 NA NA
1533675600.0 4.23 NA 73 281 0 NA NA NA NA 127 423 0 NA NA NA NA 737 6520 1455 NA NA NA NA 942 6889 1922 NA NA NA
1533675600.0 4.24 NA 65 283 0 NA NA NA NA 119 403 0 NA NA NA NA 718 6600 1224 NA NA NA NA 751 6576 1521 NA NA NA
1533675600.0 4.25 NA 61 287 0 NA NA NA NA 125 389 0 NA NA NA NA 623 5887 1377 NA NA NA NA 1006 4675 1632 NA NA NA
1533675600.0 4.26 NA 58 289 0 NA NA NA NA 119 423 0 NA NA NA NA 824 7678 1294 NA NA NA NA 1411 7592 1392 NA NA NA
1533675600.0 4.28 NA 78 285 0 NA NA NA NA 131 419 0 NA NA NA NA 352 6669 4279 NA NA NA NA 1014 8076 5639 NA NA NA
1533675600.0 4.34 NA 70 287 0 NA NA NA NA 137 407 0 NA NA NA NA 890 7593 1346 NA NA NA NA 1026 6256 1422 NA NA NA
1533675600.0 4.65 NA 40 321 0 NA NA NA NA 92 465 0 NA NA NA NA 352 19154 1127 NA NA NA NA 436 9099 1271 NA NA NA
1533675600.0 4.77 NA 65 317 0 NA NA NA NA 122 489 0 NA NA NA NA 686 17356 1271 NA NA NA NA 872 8611 1557 NA NA NA
1533675600.0 4001.0 NA 176 361 NA NA NA NA NA 604 476 NA NA NA NA NA 852 2381 NA NA NA NA NA 745 2108 NA NA NA NA
1533675600.0 4006.0 69 173 330 NA NA NA NA 140 603 490 NA NA NA NA 1569 926 2137 NA NA NA NA 1258 846 2836 NA NA NA NA
1533675600.0 4007.0 64 162 267 NA NA NA NA 131 602 435 NA NA NA NA 778 416 1596 NA NA NA NA 941 1384 1887 NA NA NA NA
1533675600.0 4008.0 59 121 290 NA NA NA NA 125 603 447 NA NA NA NA 914 767 1636 NA NA NA NA 991 734 2286 NA NA NA NA
1533675600.0 5.2 238 0 NA NA NA NA NA 683 0 NA NA NA NA NA 1755 451 NA NA NA NA NA 1826 501 NA NA NA NA NA
1533675600.0 5.3 234 0 NA NA NA NA NA 690 0 NA NA NA NA NA 1723 647 NA NA NA NA NA 1512 851 NA NA NA NA NA
1533675600.0 500200.1 93 179 217 NA NA NA NA 161 441 361 NA NA NA NA 4397 2220 4493 NA NA NA NA 2424 1886 4064 NA NA NA NA
1533675600.0 500202.0 NA 208 323 0 NA NA NA NA 621 496 0 NA NA NA NA 11107 6588 1086 NA NA NA NA 5663 6843 1518 NA NA NA
1533675600.0 500203.0 NA 205 317 0 NA NA NA NA 620 453 0 NA NA NA NA 10491 6790 1364 NA NA NA NA 5798 6704 1744 NA NA NA
1533675600.0 50204.0 NA 206 405 0 NA NA NA NA 605 651 0 NA NA NA NA 1568 3410 569 NA NA NA NA 1664 3358 743 NA NA NA
1533675600.0 503.0 40 0 NA NA NA NA NA 87 0 NA NA NA NA NA 175 109 NA NA NA NA NA 464 175 NA NA NA NA NA
1533675600.0 504.0 41 0 NA NA NA NA NA 82 0 NA NA NA NA NA 179 117 NA NA NA NA NA 229 269 NA NA NA NA NA
1533675600.0 505.0 38 0 NA NA NA NA NA 86 0 NA NA NA NA NA 146 114 NA NA NA NA NA 375 208 NA NA NA NA NA
1533675600.0 506.0 37 0 NA NA NA NA NA 83 0 NA NA NA NA NA 168 135 NA NA NA NA NA 268 330 NA NA NA NA NA
1533675600.0 507.0 38 0 NA NA NA NA NA 85 0 NA NA NA NA NA 176 110 NA NA NA NA NA 288 220 NA NA NA NA NA
1533675600.0 508.0 35 0 NA NA NA NA NA 86 0 NA NA NA NA NA 187 109 NA NA NA NA NA 431 186 NA NA NA NA NA
1533675600.0 509.0 41 0 NA NA NA NA NA 80 0 NA NA NA NA NA 135 123 NA NA NA NA NA 218 186 NA NA NA NA NA
1533675600.0 510.0 38 0 NA NA NA NA NA 86 0 NA NA NA NA NA 307 110 NA NA NA NA NA 367 191 NA NA NA NA NA
1533675600.0 511.0 42 0 NA NA NA NA NA 88 0 NA NA NA NA NA 10161 124 NA NA NA NA NA 13017 255 NA NA NA NA NA
1533675600.0 514.0 17 38 0 NA NA NA NA 61 93 0 NA NA NA NA 395 167 120 NA NA NA NA 1597 237 254 NA NA NA NA
1533675600.0 517.0 19 44 0 NA NA NA NA 61 92 0 NA NA NA NA 888 157 115 NA NA NA NA 1220 336 206 NA NA NA NA
1533675600.0 520.0 18 38 0 NA NA NA NA 60 93 0 NA NA NA NA 894 151 116 NA NA NA NA 1305 251 269 NA NA NA NA
1533675600.0 524.0 17 43 0 NA NA NA NA 61 93 0 NA NA NA NA 920 151 110 NA NA NA NA 1410 212 198 NA NA NA NA
1533675600.0 527.0 19 43 0 NA NA NA NA 61 93 0 NA NA NA NA 905 173 113 NA NA NA NA 961 970 195 NA NA NA NA
1533675600.0 530.0 19 43 0 NA NA NA NA 60 93 0 NA NA NA NA 906 168 110 NA NA NA NA 1079 358 162 NA NA NA NA
1533675600.0 531.0 65 0 NA NA NA NA NA 196 0 NA NA NA NA NA 175 113 NA NA NA NA NA 559 222 NA NA NA NA NA
1533675600.0 541.0 44 0 NA NA NA NA NA 95 0 NA NA NA NA NA 191 113 NA NA NA NA NA 945 197 NA NA NA NA NA
1533675600.0 545.0 44 0 NA NA NA NA NA 94 0 NA NA NA NA NA 225 113 NA NA NA NA NA 1832 234 NA NA NA NA NA
1533675600.0 552.0 19 38 0 NA NA NA NA 60 93 0 NA NA NA NA 900 154 111 NA NA NA NA 1133 202 162 NA NA NA NA
1533675600.0 554.0 17 46 0 NA NA NA NA 61 93 0 NA NA NA NA 1569 164 124 NA NA NA NA 2130 239 228 NA NA NA NA
1533675600.0 556.0 18 46 0 NA NA NA NA 60 94 0 NA NA NA NA 357 182 113 NA NA NA NA 1436 936 192 NA NA NA NA
1533675600.0 560.0 41 0 NA NA NA NA NA 86 0 NA NA NA NA NA 174 116 NA NA NA NA NA 254 322 NA NA NA NA NA
1533675600.0 561.0 41 0 NA NA NA NA NA 86 0 NA NA NA NA NA 160 111 NA NA NA NA NA 357 191 NA NA NA NA NA
1533675600.0 7.0 57 100 131 56 0 NA NA 111 536 243 107 0 NA NA 1913 1008 1437 323 477 NA NA 1500 781 2242 721 671 NA NA
1533675600.0 7.1 55 96 152 55 0 NA NA 115 582 239 106 0 NA NA 2440 840 1040 555 544 NA NA 3222 504 1227 985 826 NA NA
1533675600.0 7.2 60 141 190 56 0 NA NA 120 549 339 112 0 NA NA 1414 1897 1031 785 988 NA NA 1684 1357 1036 1292 1292 NA NA
1533675600.0 7.3 56 129 174 65 0 NA NA 111 451 323 110 0 NA NA 3622 1268 1535 462 915 NA NA 2202 1277 1502 1327 995 NA NA
1533675600.0 7.4 65 158 205 57 0 NA NA 122 586 353 111 0 NA NA 965 489 614 199 471 NA NA 784 496 814 407 557 NA NA
1533675600.0 8.0 NA 106 182 52 0 NA NA NA 589 240 90 0 NA NA NA 1568 561 127 235 NA NA NA 765 631 201 321 NA NA
