Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532595600.0 1.0 65 92 162 NA NA NA NA NA NA 119 115 216 NA NA NA NA NA NA 2840 611 1885 NA NA NA NA NA NA 3087 666 1983 NA NA NA NA NA NA
1532595600.0 10.0 NA 104 239 0 NA NA NA NA NA NA 181 304 0 NA NA NA NA NA NA 4733 7218 1350 NA NA NA NA NA NA 5131 8132 1493 NA NA NA NA NA
1532595600.0 1000.0 NA 243 152 0 63 NA NA NA NA NA 337 260 0 87 NA NA NA NA NA 5833 2741 1603 583 NA NA NA NA NA 6057 2993 1662 642 NA NA NA NA
1532595600.0 10001.0 NA 105 321 0 77 NA NA NA NA NA 184 362 0 112 NA NA NA NA NA 1010 3982 3304 677 NA NA NA NA NA 1262 4589 3556 926 NA NA NA NA
1532595600.0 10002.0 NA 114 317 0 79 NA NA NA NA NA 184 362 0 112 NA NA NA NA NA 1003 3983 3221 555 NA NA NA NA NA 1263 4555 5078 869 NA NA NA NA
1532595600.0 10003.0 NA 110 315 0 89 NA NA NA NA NA 187 362 0 112 NA NA NA NA NA 1017 4080 3227 556 NA NA NA NA NA 1262 4660 5075 709 NA NA NA NA
1532595600.0 10004.0 NA 124 317 0 83 NA NA NA NA NA 184 362 0 112 NA NA NA NA NA 1053 3905 3248 565 NA NA NA NA NA 1594 4821 3439 726 NA NA NA NA
1532595600.0 10005.0 NA 109 317 0 76 NA NA NA NA NA 184 362 0 112 NA NA NA NA NA 981 3962 3248 574 NA NA NA NA NA 1242 4517 3544 744 NA NA NA NA
1532595600.0 10006.0 NA 126 318 0 88 NA NA NA NA NA 187 360 0 112 NA NA NA NA NA 997 3869 3261 552 NA NA NA NA NA 1199 4535 3459 709 NA NA NA NA
1532595600.0 10007.0 NA 112 319 0 79 NA NA NA NA NA 187 363 0 112 NA NA NA NA NA 1086 4183 3244 553 NA NA NA NA NA 1380 5033 5131 844 NA NA NA NA
1532595600.0 10008.0 NA 112 320 0 77 NA NA NA NA NA 187 363 0 112 NA NA NA NA NA 1075 4139 3262 567 NA NA NA NA NA 1367 5022 5114 910 NA NA NA NA
1532595600.0 10009.0 NA 109 320 0 77 NA NA NA NA NA 187 363 0 112 NA NA NA NA NA 1102 4184 3133 573 NA NA NA NA NA 1390 4840 3401 988 NA NA NA NA
1532595600.0 1001.0 NA 214 112 0 0 0 0 0 0 NA 293 149 0 0 0 0 0 0 NA 5100 1159 190 138 236 420 234 417 NA 5306 1269 212 160 264 442 286 456
1532595600.0 1001.2 NA 283 139 0 NA NA NA NA NA NA 364 163 0 NA NA NA NA NA NA 34816 4066 309 NA NA NA NA NA NA 34951 4267 496 NA NA NA NA NA
1532595600.0 1002.0 NA 254 85 NA NA NA NA NA NA NA 331 115 NA NA NA NA NA NA NA 5930 862 NA NA NA NA NA NA NA 6095 884 NA NA NA NA NA NA
1532595600.0 10023.0 NA 110 317 0 76 NA NA NA NA NA 185 363 0 112 NA NA NA NA NA 979 3941 3247 569 NA NA NA NA NA 1273 4514 5095 754 NA NA NA NA
1532595600.0 10024.0 NA 115 321 0 84 NA NA NA NA NA 191 369 0 113 NA NA NA NA NA 1322 4794 3338 608 NA NA NA NA NA 1580 5507 3607 914 NA NA NA NA
1532595600.0 10024.1 NA 114 179 0 NA NA NA NA NA NA 191 213 0 NA NA NA NA NA NA 1342 1926 984 NA NA NA NA NA NA 1596 2380 1190 NA NA NA NA NA
1532595600.0 10024.2 NA 112 321 0 NA NA NA NA NA NA 191 367 0 NA NA NA NA NA NA 1351 4741 3342 NA NA NA NA NA NA 1581 5435 3513 NA NA NA NA NA
1532595600.0 10024.3 NA 121 175 0 NA NA NA NA NA NA 191 204 0 NA NA NA NA NA NA 1347 1889 885 NA NA NA NA NA NA 1752 2313 1109 NA NA NA NA NA
1532595600.0 10024.4 NA 114 322 0 NA NA NA NA NA NA 191 365 0 NA NA NA NA NA NA 1346 4792 3297 NA NA NA NA NA NA 1629 5638 3521 NA NA NA NA NA
1532595600.0 10024.5 NA 130 94 0 NA NA NA NA NA NA 191 125 0 NA NA NA NA NA NA 1346 1242 282 NA NA NA NA NA NA 1643 1652 328 NA NA NA NA NA
1532595600.0 10025.0 NA 120 320 0 77 NA NA NA NA NA 188 365 0 112 NA NA NA NA NA 1170 4209 3333 707 NA NA NA NA NA 1656 4819 3579 1027 NA NA NA NA
1532595600.0 10026.0 NA 122 325 0 78 NA NA NA NA NA 198 380 0 113 NA NA NA NA NA 1412 5842 3346 615 NA NA NA NA NA 1686 6789 3664 1039 NA NA NA NA
1532595600.0 1003.0 NA 217 0 NA NA NA NA NA NA NA 293 0 NA NA NA NA NA NA NA 6328 1188 NA NA NA NA NA NA NA 6509 1222 NA NA NA NA NA NA
1532595600.0 1004.0 NA 188 98 0 0 0 0 NA NA NA 268 133 0 0 0 0 NA NA NA 1738 501 131 225 418 413 NA NA NA 1952 565 161 248 561 443 NA NA
1532595600.0 10042.0 NA 128 320 0 77 NA NA NA NA NA 188 366 0 113 NA NA NA NA NA 1148 4285 3268 583 NA NA NA NA NA 1394 4994 3546 797 NA NA NA NA
1532595600.0 10059.0 NA 138 319 0 77 NA NA NA NA NA 196 379 0 113 NA NA NA NA NA 1563 6589 3361 613 NA NA NA NA NA 1880 7434 3656 850 NA NA NA NA
1532595600.0 10071.0 NA 127 318 0 78 NA NA NA NA NA 190 369 0 113 NA NA NA NA NA 1295 4621 3416 665 NA NA NA NA NA 1670 5427 3758 960 NA NA NA NA
1532595600.0 101.0 91 NA NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA NA 1999 NA NA NA NA NA NA NA NA 2169 NA NA NA NA NA NA NA NA
1532595600.0 1010.0 NA 39 52 0 NA NA NA NA NA NA 102 76 0 NA NA NA NA NA NA 210 245 187 NA NA NA NA NA NA 270 360 282 NA NA NA NA NA
1532595600.0 102.0 91 NA NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA NA 1706 NA NA NA NA NA NA NA NA 1972 NA NA NA NA NA NA NA NA
1532595600.0 1020.0 NA 56 36 0 50 NA NA NA NA NA 114 61 0 115 NA NA NA NA NA 447 191 126 483 NA NA NA NA NA 536 234 633 625 NA NA NA NA
1532595600.0 10224.0 NA 179 397 0 NA NA NA NA NA NA 257 487 0 NA NA NA NA NA NA 6878 10942 3459 NA NA NA NA NA NA 7466 13052 3731 NA NA NA NA NA
1532595600.0 10225.0 NA 176 393 0 NA NA NA NA NA NA 255 483 0 NA NA NA NA NA NA 6819 10290 3431 NA NA NA NA NA NA 7851 11471 3648 NA NA NA NA NA
1532595600.0 103.0 50 0 0 NA NA NA NA NA NA 93 0 0 NA NA NA NA NA NA 1061 282 2712 NA NA NA NA NA NA 1266 368 3249 NA NA NA NA NA NA
1532595600.0 1030.0 NA 145 53 0 0 NA NA NA NA NA 227 83 0 0 NA NA NA NA NA 19077 529 124 120 NA NA NA NA NA 19273 581 162 233 NA NA NA NA
1532595600.0 1040.0 NA 258 43 0 NA NA NA NA NA NA 336 62 0 NA NA NA NA NA NA 27639 332 288 NA NA NA NA NA NA 27789 536 563 NA NA NA NA NA
1532595600.0 1040.1 NA 73 43 0 NA NA NA NA NA NA 150 63 0 NA NA NA NA NA NA 871 243 286 NA NA NA NA NA NA 966 275 555 NA NA NA NA NA
1532595600.0 10424.0 NA 130 325 0 NA NA NA NA NA NA 189 368 0 NA NA NA NA NA NA 1269 4628 3370 NA NA NA NA NA NA 1677 5441 3707 NA NA NA NA NA
1532595600.0 105.0 65 76 43 NA NA NA NA NA NA 119 117 64 NA NA NA NA NA NA 3003 767 200 NA NA NA NA NA NA 3324 999 227 NA NA NA NA NA NA
1532595600.0 106.0 50 0 0 NA NA NA NA NA NA 93 0 0 NA NA NA NA NA NA 1061 280 2749 NA NA NA NA NA NA 1297 354 3242 NA NA NA NA NA NA
1532595600.0 107.0 66 78 233 NA NA NA NA NA NA 121 118 288 NA NA NA NA NA NA 7004 853 3358 NA NA NA NA NA NA 7733 1148 3930 NA NA NA NA NA NA
1532595600.0 108.0 66 76 233 NA NA NA NA NA NA 122 117 290 NA NA NA NA NA NA 7981 889 3597 NA NA NA NA NA NA 8653 1157 4173 NA NA NA NA NA NA
1532595600.0 10801.0 NA 209 346 0 85 NA NA NA NA NA 280 390 0 119 NA NA NA NA NA 3586 4653 5870 904 NA NA NA NA NA 4399 5505 6289 1224 NA NA NA NA
1532595600.0 10802.0 NA 208 344 0 87 NA NA NA NA NA 281 390 0 119 NA NA NA NA NA 3527 4644 5710 956 NA NA NA NA NA 4283 5370 6240 1262 NA NA NA NA
1532595600.0 10803.0 NA 209 341 0 96 NA NA NA NA NA 282 391 0 119 NA NA NA NA NA 3582 4764 5902 832 NA NA NA NA NA 4077 5473 6307 1095 NA NA NA NA
1532595600.0 10804.0 NA 208 342 0 85 NA NA NA NA NA 279 390 0 119 NA NA NA NA NA 3558 4571 5836 1014 NA NA NA NA NA 4323 5281 6238 1354 NA NA NA NA
