Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532725200.0 1.0 65 75 160 NA NA NA NA NA NA 119 115 216 NA NA NA NA NA NA 3076 750 2028 NA NA NA NA NA NA 3542 1027 2476 NA NA NA NA NA NA
1532725200.0 10.0 NA 104 239 0 NA NA NA NA NA NA 181 304 0 NA NA NA NA NA NA 4743 7404 1342 NA NA NA NA NA NA 5077 8324 1489 NA NA NA NA NA
1532725200.0 1000.0 NA 243 150 0 48 NA NA NA NA NA 337 260 0 87 NA NA NA NA NA 6586 2975 1718 633 NA NA NA NA NA 8492 3884 1823 829 NA NA NA NA
1532725200.0 10001.0 NA 102 300 0 72 NA NA NA NA NA 182 356 0 110 NA NA NA NA NA 1372 3787 3074 620 NA NA NA NA NA 1690 4345 3305 883 NA NA NA NA
1532725200.0 10002.0 NA 102 306 0 73 NA NA NA NA NA 182 356 0 110 NA NA NA NA NA 1539 3865 3042 570 NA NA NA NA NA 1908 4774 3420 793 NA NA NA NA
1532725200.0 10003.0 NA 103 306 0 75 NA NA NA NA NA 185 357 0 110 NA NA NA NA NA 1587 3924 3016 544 NA NA NA NA NA 2023 4882 3223 1034 NA NA NA NA
1532725200.0 10004.0 NA 103 300 0 74 NA NA NA NA NA 182 356 0 110 NA NA NA NA NA 1298 3748 3162 539 NA NA NA NA NA 1618 4307 3473 772 NA NA NA NA
1532725200.0 10005.0 NA 102 298 0 72 NA NA NA NA NA 182 356 0 110 NA NA NA NA NA 1314 3816 3090 554 NA NA NA NA NA 1637 4496 3357 768 NA NA NA NA
1532725200.0 10006.0 NA 103 294 0 83 NA NA NA NA NA 184 355 0 110 NA NA NA NA NA 1215 3809 3112 471 NA NA NA NA NA 1608 4883 3366 1194 NA NA NA NA
1532725200.0 10007.0 NA 103 305 0 72 NA NA NA NA NA 185 357 0 110 NA NA NA NA NA 1032 3977 3155 585 NA NA NA NA NA 1469 4821 3594 828 NA NA NA NA
1532725200.0 10008.0 NA 104 304 0 72 NA NA NA NA NA 185 357 0 110 NA NA NA NA NA 1304 3951 3064 575 NA NA NA NA NA 1637 4658 3462 913 NA NA NA NA
1532725200.0 10009.0 NA 105 298 0 72 NA NA NA NA NA 185 357 0 110 NA NA NA NA NA 1167 3963 3153 648 NA NA NA NA NA 1546 4640 3378 857 NA NA NA NA
1532725200.0 1001.0 NA 222 113 0 0 0 0 0 0 NA 293 149 0 0 0 0 0 0 NA 5667 1296 237 156 268 445 261 468 NA 7328 2120 304 202 327 487 329 507
1532725200.0 1001.2 NA 285 122 0 NA NA NA NA NA NA 364 163 0 NA NA NA NA NA NA 37882 4281 322 NA NA NA NA NA NA 43679 5085 591 NA NA NA NA NA
1532725200.0 1002.0 NA 244 69 NA NA NA NA NA NA NA 331 115 NA NA NA NA NA NA NA 6776 900 NA NA NA NA NA NA NA 8576 974 NA NA NA NA NA NA
1532725200.0 10023.0 NA 102 298 0 74 NA NA NA NA NA 182 358 0 110 NA NA NA NA NA 1152 3860 3053 509 NA NA NA NA NA 1507 4838 3307 1063 NA NA NA NA
