Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532552400.0 1000.0 NA 243 151 0 48 NA NA NA NA NA 337 260 0 87 NA NA NA NA NA 6256 2938 1684 637 NA NA NA NA NA 8058 4213 1970 775 NA NA NA NA
1532552400.0 1001.0 NA 222 113 0 0 0 0 0 0 NA 293 149 0 0 0 0 0 0 NA 5520 1246 233 164 250 453 255 469 NA 6985 1885 419 337 284 600 289 522
1532552400.0 1001.2 NA 286 122 0 NA NA NA NA NA NA 365 163 0 NA NA NA NA NA NA 37650 4370 356 NA NA NA NA NA NA 43529 4925 512 NA NA NA NA NA
1532552400.0 1002.0 NA 244 70 NA NA NA NA NA NA NA 331 115 NA NA NA NA NA NA NA 6624 906 NA NA NA NA NA NA NA 8776 1070 NA NA NA NA NA NA
1532552400.0 1003.0 NA 211 0 NA NA NA NA NA NA NA 293 0 NA NA NA NA NA NA NA 6843 1220 NA NA NA NA NA NA NA 8658 1313 NA NA NA NA NA NA
1532552400.0 1004.0 NA 186 96 0 0 0 0 NA NA NA 267 133 0 0 0 0 NA NA NA 1995 544 150 238 446 470 NA NA NA 2713 702 180 270 484 517 NA NA
1532552400.0 1010.0 NA 29 40 0 NA NA NA NA NA NA 102 76 0 NA NA NA NA NA NA 220 278 210 NA NA NA NA NA NA 366 372 266 NA NA NA NA NA
1532552400.0 1020.0 NA 41 29 0 42 NA NA NA NA NA 114 61 0 115 NA NA NA NA NA 504 213 139 489 NA NA NA NA NA 640 262 240 556 NA NA NA NA
1532552400.0 1030.0 NA 146 51 0 0 NA NA NA NA NA 227 83 0 0 NA NA NA NA NA 21168 533 144 116 NA NA NA NA NA 22342 579 446 290 NA NA NA NA
1532552400.0 1040.0 NA 255 39 0 NA NA NA NA NA NA 336 62 0 NA NA NA NA NA NA 31516 250 313 NA NA NA NA NA NA 33187 311 516 NA NA NA NA NA
1532552400.0 1040.1 NA 72 32 0 NA NA NA NA NA NA 150 63 0 NA NA NA NA NA NA 955 260 309 NA NA NA NA NA NA 1101 327 483 NA NA NA NA NA
1532552400.0 1102.0 NA 103 240 125 86 NA NA NA NA NA 180 302 172 136 NA NA NA NA NA 5469 8932 3551 726 NA NA NA NA NA 6439 11126 4462 946 NA NA NA NA
1532552400.0 1301.0 64 87 169 NA NA NA NA NA NA 112 125 229 NA NA NA NA NA NA 2214 667 2042 NA NA NA NA NA NA 2708 816 2369 NA NA NA NA NA NA
1532552400.0 1301.17 61 99 180 NA NA NA NA NA NA 105 140 240 NA NA NA NA NA NA 2444 798 2183 NA NA NA NA NA NA 3336 1039 2568 NA NA NA NA NA NA
1532552400.0 1302.0 68 89 172 NA NA NA NA NA NA 115 129 230 NA NA NA NA NA NA 8932 827 2390 NA NA NA NA NA NA 10127 1098 2705 NA NA NA NA NA NA
1532552400.0 1302.17 62 103 183 NA NA NA NA NA NA 108 144 242 NA NA NA NA NA NA 9406 1834 2549 NA NA NA NA NA NA 10374 2733 2978 NA NA NA NA NA NA
