Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1533762000.0 13.0 NA 86 235 0 NA NA NA 161 292 0 NA NA NA 781 4625 1290 NA NA NA 1807 5389 1449 NA NA
1533762000.0 130.0 64 80 245 NA NA NA 110 115 289 NA NA NA 1387 823 3672 NA NA NA 1643 1035 4295 NA NA NA
1533762000.0 131.0 63 84 245 NA NA NA 103 118 290 NA NA NA 2637 848 3720 NA NA NA 3090 1166 4268 NA NA NA
1533762000.0 132.0 70 83 250 NA NA NA 118 120 294 NA NA NA 6577 953 4001 NA NA NA 7285 1191 4817 NA NA NA
1533762000.0 1325.1 NA 92 151 0 NA NA NA 171 188 0 NA NA NA 1074 1599 701 NA NA NA 1315 1852 844 NA NA
1533762000.0 1325.2 NA 100 279 0 NA NA NA 171 341 0 NA NA NA 1075 4259 1913 NA NA NA 1455 5281 2264 NA NA
1533762000.0 1325.3 NA 92 143 0 NA NA NA 171 183 0 NA NA NA 1013 1544 667 NA NA NA 1243 1868 802 NA NA
1533762000.0 1325.4 NA 94 280 0 NA NA NA 171 342 0 NA NA NA 1035 4323 1880 NA NA NA 1385 5401 2051 NA NA
1533762000.0 1325.5 NA 143 0 NA NA NA NA 228 0 NA NA NA NA 5502 301 NA NA NA NA 6010 367 NA NA NA
1533762000.0 1325.51 NA 139 0 NA NA NA NA 219 0 NA NA NA NA 3252 323 NA NA NA NA 3793 432 NA NA NA
1533762000.0 1325.6 NA 126 NA NA NA NA NA 204 NA NA NA NA NA 6057 NA NA NA NA NA 7892 NA NA NA NA
1533762000.0 1325.7 NA 129 0 NA NA NA NA 203 0 NA NA NA NA 6046 301 NA NA NA NA 9339 431 NA NA NA
1533762000.0 1325.8 NA 127 0 NA NA NA NA 203 0 NA NA NA NA 6124 274 NA NA NA NA 9053 324 NA NA NA
1533762000.0 1325.9 NA 110 0 NA NA NA NA 196 0 NA NA NA NA 5294 253 NA NA NA NA 5832 283 NA NA NA
1533762000.0 1326.0 NA 90 277 0 NA NA NA 170 338 0 NA NA NA 848 3872 1953 NA NA NA 1177 4642 2402 NA NA
1533762000.0 1327.0 NA 90 288 0 NA NA NA 170 339 0 NA NA NA 881 3793 1876 NA NA NA 1219 4875 2063 NA NA
1533762000.0 1328.0 NA 91 290 0 NA NA NA 171 339 0 NA NA NA 928 3920 1908 NA NA NA 1377 5292 2169 NA NA
1533762000.0 1329.0 NA 90 281 0 NA NA NA 169 337 0 NA NA NA 858 3752 1900 NA NA NA 1192 4404 2067 NA NA
1533762000.0 1329.1 NA 134 0 NA NA NA NA 215 0 NA NA NA NA 5139 270 NA NA NA NA 5831 311 NA NA NA
1533762000.0 133.0 72 99 253 NA NA NA 124 120 296 NA NA NA 10479 1012 4393 NA NA NA 11759 1239 5024 NA NA NA
1533762000.0 1330.0 NA 88 291 0 NA NA NA 170 339 0 NA NA NA 942 3755 1932 NA NA NA 1395 4556 2264 NA NA
1533762000.0 1331.0 NA 92 282 0 NA NA NA 169 338 0 NA NA NA 882 3737 2032 NA NA NA 1253 4284 2608 NA NA
1533762000.0 1332.0 NA 92 281 0 NA NA NA 170 341 0 NA NA NA 978 3903 1875 NA NA NA 1295 4523 2048 NA NA
1533762000.0 1333.0 NA 89 280 0 NA NA NA 169 338 0 NA NA NA 869 3703 1996 NA NA NA 1185 4314 2461 NA NA
1533762000.0 1334.0 NA 90 279 0 NA NA NA 172 340 0 NA NA NA 1029 3966 1891 NA NA NA 1358 4546 2061 NA NA
1533762000.0 1335.0 NA 90 290 0 NA NA NA 170 338 0 NA NA NA 871 3657 1853 NA NA NA 1210 4544 2060 NA NA
1533762000.0 1336.0 NA 92 279 0 NA NA NA 171 342 0 NA NA NA 1128 5384 1936 NA NA NA 1900 6338 2253 NA NA
1533762000.0 1337.0 NA 92 283 0 NA NA NA 172 344 0 NA NA NA 1253 5036 1944 NA NA NA 2117 5823 2127 NA NA
1533762000.0 1338.0 NA 92 284 0 NA NA NA 171 341 0 NA NA NA 1028 4081 1920 NA NA NA 1823 4971 2247 NA NA
1533762000.0 1339.0 NA 92 289 0 NA NA NA 172 343 0 NA NA NA 1137 4626 1956 NA NA NA 2078 5590 2129 NA NA
1533762000.0 134.0 NA 260 57 0 NA NA NA 338 77 0 NA NA NA 8890 302 169 NA NA NA 9759 439 229 NA NA
1533762000.0 134.701 NA 50 278 0 NA NA NA 109 325 0 NA NA NA 559 13866 1947 NA NA NA 718 15114 2142 NA NA
1533762000.0 134.702 NA 49 272 0 NA NA NA 110 319 0 NA NA NA 570 17659 1845 NA NA NA 865 19404 2064 NA NA
1533762000.0 134.703 NA 58 287 0 NA NA NA 115 331 0 NA NA NA 553 17583 1935 NA NA NA 676 19315 2119 NA NA
1533762000.0 134.704 NA 55 275 0 NA NA NA 111 321 0 NA NA NA 544 17075 1807 NA NA NA 809 18564 1897 NA NA
1533762000.0 134.705 NA 56 281 0 NA NA NA 113 328 0 NA NA NA 534 18326 2031 NA NA NA 656 20022 2244 NA NA
1533762000.0 134.706 NA 56 281 0 NA NA NA 113 328 0 NA NA NA 554 18884 2131 NA NA NA 683 20784 2332 NA NA
1533762000.0 134.707 NA 59 273 0 NA NA NA 114 320 0 NA NA NA 554 16921 1929 NA NA NA 745 18970 2133 NA NA
1533762000.0 134.708 NA 47 274 0 NA NA NA 111 320 0 NA NA NA 551 16453 1842 NA NA NA 720 17949 1931 NA NA
1533762000.0 134.709 NA 57 447 0 NA NA NA 113 496 0 NA NA NA 549 17433 1922 NA NA NA 973 19212 2104 NA NA
1533762000.0 134.71 NA 52 274 0 NA NA NA 108 317 0 NA NA NA 539 11974 1824 NA NA NA 785 13256 1990 NA NA
1533762000.0 134.801 NA 56 281 0 NA NA NA 114 321 0 NA NA NA 537 12823 1870 NA NA NA 718 14054 2047 NA NA
1533762000.0 134.802 NA 51 278 0 NA NA NA 112 323 0 NA NA NA 577 21468 1857 NA NA NA 742 23647 2047 NA NA
1533762000.0 134.803 NA 57 275 0 NA NA NA 114 322 0 NA NA NA 599 19535 1839 NA NA NA 723 21113 1932 NA NA
1533762000.0 134.804 NA 53 284 0 NA NA NA 113 332 0 NA NA NA 597 21463 1882 NA NA NA 792 23474 2067 NA NA
1533762000.0 134.805 NA 51 300 0 NA NA NA 115 330 0 NA NA NA 615 21119 1886 NA NA NA 734 23388 2063 NA NA
1533762000.0 134.806 NA 52 284 0 NA NA NA 112 330 0 NA NA NA 603 23031 1834 NA NA NA 792 25074 2032 NA NA
1533762000.0 134.807 NA 130 307 0 NA NA NA 195 349 0 NA NA NA 3262 21782 2373 NA NA NA 3579 23843 2576 NA NA
1533762000.0 134.808 NA 130 303 0 NA NA NA 194 350 0 NA NA NA 3339 22200 2113 NA NA NA 3648 24247 2369 NA NA
1533762000.0 134.809 NA 55 275 0 NA NA NA 112 321 0 NA NA NA 597 20384 1835 NA NA NA 756 21906 2024 NA NA
1533762000.0 134.81 NA 54 274 0 NA NA NA 111 322 0 NA NA NA 586 20515 1853 NA NA NA 724 22473 2020 NA NA
1533762000.0 134.811 NA 52 290 0 NA NA NA 113 327 0 NA NA NA 587 21333 1846 NA NA NA 757 23538 2023 NA NA
1533762000.0 134.812 NA 52 270 0 NA NA NA 109 317 0 NA NA NA 542 12658 1813 NA NA NA 766 14029 2011 NA NA
1533762000.0 134.813 NA 144 75 0 NA NA NA 221 101 0 NA NA NA 2551 414 906 NA NA NA 2904 562 1076 NA NA
1533762000.0 134.901 NA 54 271 0 NA NA NA 112 318 0 NA NA NA 555 13121 1876 NA NA NA 691 14356 2000 NA NA
1533762000.0 134.902 NA 56 283 0 NA NA NA 113 320 0 NA NA NA 580 16442 1844 NA NA NA 743 18204 2044 NA NA
1533762000.0 134.903 NA 47 286 0 NA NA NA 114 319 0 NA NA NA 575 15216 1874 NA NA NA 1804 16749 2036 NA NA
1533762000.0 134.904 NA 57 275 0 NA NA NA 115 323 0 NA NA NA 593 17999 1886 NA NA NA 740 19980 2088 NA NA
1533762000.0 134.905 NA 51 273 0 NA NA NA 115 318 0 NA NA NA 582 15058 1812 NA NA NA 712 16766 1902 NA NA
1533762000.0 134.906 NA 57 275 0 NA NA NA 113 321 0 NA NA NA 598 17419 1906 NA NA NA 899 19137 2152 NA NA
1533762000.0 134.907 NA 120 305 0 NA NA NA 194 343 0 NA NA NA 2644 16470 2013 NA NA NA 2968 18093 2209 NA NA
1533762000.0 134.908 NA 128 297 0 NA NA NA 197 346 0 NA NA NA 2685 16560 1987 NA NA NA 2917 18174 2190 NA NA
1533762000.0 134.909 NA 55 272 0 NA NA NA 114 318 0 NA NA NA 580 15934 1880 NA NA NA 946 17567 2086 NA NA
1533762000.0 134.91 NA 55 287 0 NA NA NA 114 318 0 NA NA NA 583 14747 1912 NA NA NA 682 16034 2089 NA NA
1533762000.0 134.911 NA 56 273 0 NA NA NA 114 318 0 NA NA NA 585 15527 1889 NA NA NA 783 17101 2031 NA NA
1533762000.0 134.912 NA 51 278 0 NA NA NA 114 315 0 NA NA NA 584 11984 1841 NA NA NA 692 13318 2011 NA NA
1533762000.0 134.99601 NA 53 278 0 NA NA NA 114 323 0 NA NA NA 617 23357 1854 NA NA NA 832 25418 2038 NA NA
1533762000.0 134.99602 NA 56 270 0 NA NA NA 113 318 0 NA NA NA 586 14825 1822 NA NA NA 784 15996 1973 NA NA
1533762000.0 134.99603 NA 49 262 0 NA NA NA 112 317 0 NA NA NA 662 17036 1794 NA NA NA 970 19770 1983 NA NA
1533762000.0 134.99901 NA 52 260 0 NA NA NA 112 313 0 NA NA NA 628 12872 1760 NA NA NA 1206 14240 1940 NA NA
1533762000.0 1340.0 NA 88 282 0 NA NA NA 169 338 0 NA NA NA 874 3646 1866 NA NA NA 1201 4194 2038 NA NA
1533762000.0 1341.0 NA 92 287 0 NA NA NA 173 344 0 NA NA NA 1167 4698 1901 NA NA NA 1541 5526 2153 NA NA
1533762000.0 1343.0 NA 91 279 0 NA NA NA 170 340 0 NA NA NA 1029 4039 1918 NA NA NA 1443 4656 2140 NA NA
1533762000.0 1344.0 NA 99 282 0 NA NA NA 170 338 0 NA NA NA 957 4030 1842 NA NA NA 1289 4798 2064 NA NA
1533762000.0 1345.0 NA 91 288 0 NA NA NA 171 339 0 NA NA NA 994 4028 2017 NA NA NA 1358 5427 2648 NA NA
1533762000.0 1347.0 NA 88 281 0 NA NA NA 171 340 0 NA NA NA 926 3965 1883 NA NA NA 1274 4820 2038 NA NA
1533762000.0 1348.0 NA 90 281 0 NA NA NA 169 338 0 NA NA NA 932 3702 1923 NA NA NA 1308 4252 2086 NA NA
1533762000.0 1349.0 NA 88 279 0 NA NA NA 169 338 0 NA NA NA 906 3922 1941 NA NA NA 1265 4710 2410 NA NA
1533762000.0 135.1 198 0 108 NA NA NA 262 0 166 NA NA NA 2290 621 1316 NA NA NA 2866 746 1576 NA NA NA
1533762000.0 135.11 200 0 110 NA NA NA 264 0 167 NA NA NA 2939 639 1478 NA NA NA 3559 777 1797 NA NA NA
1533762000.0 135.12 197 0 110 NA NA NA 259 0 166 NA NA NA 2106 599 1274 NA NA NA 2723 740 1517 NA NA NA
1533762000.0 135.13 198 0 NA NA NA NA 250 0 NA NA NA NA 2144 670 NA NA NA NA 2526 805 NA NA NA NA
1533762000.0 135.2 189 0 112 NA NA NA 243 0 165 NA NA NA 1770 568 1194 NA NA NA 2124 716 1358 NA NA NA
1533762000.0 135.3 186 0 108 NA NA NA 243 0 165 NA NA NA 1826 563 1249 NA NA NA 2205 699 1460 NA NA NA
1533762000.0 135.4 196 0 106 NA NA NA 259 0 166 NA NA NA 2041 595 1282 NA NA NA 2597 716 1571 NA NA NA
1533762000.0 135.5 195 0 111 NA NA NA 259 0 166 NA NA NA 1908 581 1247 NA NA NA 2282 707 1444 NA NA NA
1533762000.0 135.6 201 0 108 NA NA NA 261 0 166 NA NA NA 2356 615 1302 NA NA NA 3072 749 1531 NA NA NA
