Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532638800.0 1.0 65 75 160 NA NA NA NA NA NA 119 115 216 NA NA NA NA NA NA 3023 686 2015 NA NA NA NA NA NA 3410 899 2532 NA NA NA NA NA NA
1532638800.0 10.0 NA 104 240 0 NA NA NA NA NA NA 181 304 0 NA NA NA NA NA NA 4717 7160 1353 NA NA NA NA NA NA 5430 7923 1467 NA NA NA NA NA
1532638800.0 1000.0 NA 282 173 0 68 NA NA NA NA NA 341 263 0 89 NA NA NA NA NA 7192 3208 1643 612 NA NA NA NA NA 7941 3712 1698 686 NA NA NA NA
1532638800.0 10001.0 NA 101 298 0 73 NA NA NA NA NA 182 356 0 110 NA NA NA NA NA 933 3572 3054 679 NA NA NA NA NA 1197 4332 3233 937 NA NA NA NA
1532638800.0 10002.0 NA 102 300 0 73 NA NA NA NA NA 182 356 0 110 NA NA NA NA NA 944 3567 3041 667 NA NA NA NA NA 1242 4274 3285 901 NA NA NA NA
1532638800.0 10003.0 NA 103 296 0 73 NA NA NA NA NA 185 357 0 110 NA NA NA NA NA 990 3657 3108 493 NA NA NA NA NA 1512 4475 3395 593 NA NA NA NA
1532638800.0 10004.0 NA 103 296 0 73 NA NA NA NA NA 182 356 0 110 NA NA NA NA NA 915 3534 3110 496 NA NA NA NA NA 1162 4536 3293 577 NA NA NA NA
1532638800.0 10005.0 NA 102 301 0 79 NA NA NA NA NA 182 356 0 110 NA NA NA NA NA 937 3573 3068 491 NA NA NA NA NA 1229 4338 3261 593 NA NA NA NA
1532638800.0 10006.0 NA 119 293 0 73 NA NA NA NA NA 184 354 0 110 NA NA NA NA NA 907 3524 3079 483 NA NA NA NA NA 1229 4449 3243 560 NA NA NA NA
1532638800.0 10007.0 NA 108 295 0 73 NA NA NA NA NA 185 357 0 110 NA NA NA NA NA 973 3640 3097 655 NA NA NA NA NA 1361 4312 3382 903 NA NA NA NA
1532638800.0 10008.0 NA 101 295 0 73 NA NA NA NA NA 185 357 0 110 NA NA NA NA NA 1023 3662 3128 659 NA NA NA NA NA 1399 4362 3352 907 NA NA NA NA
1532638800.0 10009.0 NA 106 301 0 73 NA NA NA NA NA 185 357 0 110 NA NA NA NA NA 990 3742 3102 662 NA NA NA NA NA 1276 4507 3294 900 NA NA NA NA
1532638800.0 1001.0 NA 241 134 0 0 0 0 0 0 NA 298 151 0 0 0 0 0 0 NA 6401 1242 208 141 248 524 227 518 NA 7487 1378 240 182 301 554 268 547
1532638800.0 1001.2 NA 296 126 0 NA NA NA NA NA NA 370 165 0 NA NA NA NA NA NA 45236 4681 312 NA NA NA NA NA NA 48864 5189 440 NA NA NA NA NA
1532638800.0 1002.0 NA 254 76 NA NA NA NA NA NA NA 337 117 NA NA NA NA NA NA NA 7575 984 NA NA NA NA NA NA NA 8704 1325 NA NA NA NA NA NA
1532638800.0 10023.0 NA 101 297 0 79 NA NA NA NA NA 182 358 0 110 NA NA NA NA NA 971 3517 3036 482 NA NA NA NA NA 1302 4234 3250 576 NA NA NA NA
1532638800.0 10024.0 NA 108 302 0 73 NA NA NA NA NA 189 364 0 111 NA NA NA NA NA 1240 4223 3145 708 NA NA NA NA NA 1548 4886 3355 936 NA NA NA NA
1532638800.0 10024.1 NA 108 173 0 NA NA NA NA NA NA 189 211 0 NA NA NA NA NA NA 1204 1691 924 NA NA NA NA NA NA 1705 2311 1129 NA NA NA NA NA
1532638800.0 10024.2 NA 111 302 0 NA NA NA NA NA NA 189 361 0 NA NA NA NA NA NA 1189 4214 3151 NA NA NA NA NA NA 1406 5069 3534 NA NA NA NA NA
1532638800.0 10024.3 NA 105 163 0 NA NA NA NA NA NA 188 202 0 NA NA NA NA NA NA 1296 1658 854 NA NA NA NA NA NA 1920 2167 997 NA NA NA NA NA
1532638800.0 10024.4 NA 110 302 0 NA NA NA NA NA NA 189 359 0 NA NA NA NA NA NA 1222 4171 3211 NA NA NA NA NA NA 1524 4878 3545 NA NA NA NA NA
1532638800.0 10024.5 NA 108 88 0 NA NA NA NA NA NA 189 123 0 NA NA NA NA NA NA 1253 1184 266 NA NA NA NA NA NA 1609 1895 312 NA NA NA NA NA
1532638800.0 10025.0 NA 105 301 0 72 NA NA NA NA NA 186 359 0 110 NA NA NA NA NA 1091 3759 3296 712 NA NA NA NA NA 1410 4432 3866 1416 NA NA NA NA
1532638800.0 10026.0 NA 115 304 0 73 NA NA NA NA NA 196 375 0 111 NA NA NA NA NA 1274 5004 3239 726 NA NA NA NA NA 1630 5857 3942 946 NA NA NA NA
1532638800.0 1003.0 NA 220 0 NA NA NA NA NA NA NA 297 0 NA NA NA NA NA NA NA 8069 1242 NA NA NA NA NA NA NA 8938 1318 NA NA NA NA NA NA
1532638800.0 1004.0 NA 195 104 0 0 0 0 NA NA NA 271 135 0 0 0 0 NA NA NA 2195 562 137 235 519 521 NA NA NA 2798 675 190 265 565 550 NA NA
1532638800.0 10042.0 NA 105 302 0 72 NA NA NA NA NA 186 360 0 111 NA NA NA NA NA 1064 3829 3148 521 NA NA NA NA NA 1330 4576 3336 641 NA NA NA NA
1532638800.0 10059.0 NA 112 302 0 72 NA NA NA NA NA 194 373 0 111 NA NA NA NA NA 1482 5666 3151 592 NA NA NA NA NA 2107 6596 3357 801 NA NA NA NA
1532638800.0 10071.0 NA 109 299 0 73 NA NA NA NA NA 188 363 0 111 NA NA NA NA NA 1195 4033 3140 748 NA NA NA NA NA 1711 4695 3460 1372 NA NA NA NA
1532638800.0 101.0 91 NA NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA NA 2040 NA NA NA NA NA NA NA NA 2428 NA NA NA NA NA NA NA NA
1532638800.0 1010.0 NA 46 44 0 NA NA NA NA NA NA 104 77 0 NA NA NA NA NA NA 221 266 168 NA NA NA NA NA NA 358 376 243 NA NA NA NA NA
1532638800.0 102.0 88 NA NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA NA 1722 NA NA NA NA NA NA NA NA 1941 NA NA NA NA NA NA NA NA
1532638800.0 1020.0 NA 48 31 0 45 NA NA NA NA NA 116 63 0 117 NA NA NA NA NA 470 200 122 453 NA NA NA NA NA 594 312 197 526 NA NA NA NA
1532638800.0 10224.0 NA 173 377 0 NA NA NA NA NA NA 255 480 0 NA NA NA NA NA NA 6347 9275 3243 NA NA NA NA NA NA 8339 10394 3607 NA NA NA NA NA
1532638800.0 10225.0 NA 172 372 0 NA NA NA NA NA NA 254 472 0 NA NA NA NA NA NA 6397 8864 3184 NA NA NA NA NA NA 8302 10609 3476 NA NA NA NA NA
1532638800.0 103.0 49 0 0 NA NA NA NA NA NA 93 0 0 NA NA NA NA NA NA 1055 282 2851 NA NA NA NA NA NA 1210 370 3825 NA NA NA NA NA NA
1532638800.0 1030.0 NA 154 58 0 0 NA NA NA NA NA 230 84 0 0 NA NA NA NA NA 26487 565 130 124 NA NA NA NA NA 28176 636 316 285 NA NA NA NA
1532638800.0 1040.0 NA 266 44 0 NA NA NA NA NA NA 343 64 0 NA NA NA NA NA NA 37215 244 308 NA NA NA NA NA NA 40131 303 369 NA NA NA NA NA
1532638800.0 1040.1 NA 79 36 0 NA NA NA NA NA NA 152 64 0 NA NA NA NA NA NA 1175 237 320 NA NA NA NA NA NA 1385 279 449 NA NA NA NA NA
1532638800.0 10424.0 NA 110 304 0 NA NA NA NA NA NA 187 362 0 NA NA NA NA NA NA 1157 4095 3243 NA NA NA NA NA NA 2034 4817 3680 NA NA NA NA NA
1532638800.0 105.0 65 76 40 NA NA NA NA NA NA 119 117 65 NA NA NA NA NA NA 2991 761 219 NA NA NA NA NA NA 3292 976 267 NA NA NA NA NA NA
1532638800.0 106.0 50 0 0 NA NA NA NA NA NA 93 0 0 NA NA NA NA NA NA 1054 277 2821 NA NA NA NA NA NA 1281 349 3737 NA NA NA NA NA NA
1532638800.0 107.0 67 79 233 NA NA NA NA NA NA 121 118 288 NA NA NA NA NA NA 6754 842 3389 NA NA NA NA NA NA 7401 1300 4079 NA NA NA NA NA NA
1532638800.0 108.0 66 77 230 NA NA NA NA NA NA 122 117 290 NA NA NA NA NA NA 7843 878 3622 NA NA NA NA NA NA 8427 1278 4229 NA NA NA NA NA NA
1532638800.0 10801.0 NA 184 328 0 80 NA NA NA NA NA 277 384 0 117 NA NA NA NA NA 2980 4185 5618 1175 NA NA NA NA NA 3650 4918 5946 1843 NA NA NA NA
