Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1533675600.0 134.704 NA 34 262 0 NA NA NA 108 315 0 NA NA NA 577 14457 1802 NA NA NA 707 15884 1926 NA NA
1533675600.0 134.705 NA 37 268 0 NA NA NA 111 322 0 NA NA NA 557 15345 1988 NA NA NA 789 17395 2147 NA NA
1533675600.0 134.706 NA 36 268 0 NA NA NA 111 321 0 NA NA NA 566 15852 2061 NA NA NA 959 18204 2212 NA NA
1533675600.0 134.707 NA 38 260 0 NA NA NA 112 314 0 NA NA NA 571 14404 1840 NA NA NA 672 15929 2071 NA NA
1533675600.0 134.708 NA 48 273 0 NA NA NA 108 314 0 NA NA NA 571 13931 1799 NA NA NA 728 15582 1914 NA NA
1533675600.0 134.709 NA 38 436 0 NA NA NA 111 490 0 NA NA NA 554 14808 1820 NA NA NA 790 17094 1962 NA NA
1533675600.0 134.71 NA 47 254 0 NA NA NA 106 311 0 NA NA NA 543 10775 1799 NA NA NA 673 11712 1932 NA NA
1533675600.0 134.801 NA 35 259 0 NA NA NA 112 315 0 NA NA NA 562 11067 1849 NA NA NA 669 12157 2167 NA NA
1533675600.0 134.802 NA 33 263 0 NA NA NA 109 317 0 NA NA NA 622 18467 1762 NA NA NA 1005 20305 1891 NA NA
1533675600.0 134.803 NA 37 262 0 NA NA NA 112 316 0 NA NA NA 627 16612 1809 NA NA NA 917 18878 2010 NA NA
1533675600.0 134.804 NA 37 271 0 NA NA NA 112 326 0 NA NA NA 642 18287 1835 NA NA NA 932 20695 2044 NA NA
1533675600.0 134.805 NA 42 275 0 NA NA NA 112 324 0 NA NA NA 626 18097 1830 NA NA NA 850 19773 1970 NA NA
1533675600.0 134.806 NA 42 270 0 NA NA NA 110 324 0 NA NA NA 636 19628 1794 NA NA NA 850 21391 1926 NA NA
1533675600.0 134.807 NA 92 284 0 NA NA NA 193 343 0 NA NA NA 3018 18606 2379 NA NA NA 3484 20744 2517 NA NA
1533675600.0 134.808 NA 93 283 0 NA NA NA 192 344 0 NA NA NA 3085 19051 2098 NA NA NA 3369 21557 2266 NA NA
1533675600.0 134.809 NA 42 263 0 NA NA NA 110 315 0 NA NA NA 621 17141 1794 NA NA NA 847 18951 1921 NA NA
1533675600.0 134.81 NA 32 261 0 NA NA NA 109 316 0 NA NA NA 627 17159 1806 NA NA NA 1064 19528 1975 NA NA
1533675600.0 134.811 NA 33 270 0 NA NA NA 110 321 0 NA NA NA 630 18313 1791 NA NA NA 929 19967 1964 NA NA
1533675600.0 134.812 NA 46 256 0 NA NA NA 107 311 0 NA NA NA 569 10982 1760 NA NA NA 710 11964 1901 NA NA
1533675600.0 134.813 NA 136 60 0 NA NA NA 217 98 0 NA NA NA 2271 388 891 NA NA NA 3111 566 1022 NA NA
1533675600.0 134.901 NA 42 258 0 NA NA NA 109 312 0 NA NA NA 582 11292 1800 NA NA NA 721 12294 1990 NA NA
1533675600.0 134.902 NA 38 260 0 NA NA NA 111 314 0 NA NA NA 609 13884 1793 NA NA NA 705 15485 1925 NA NA
1533675600.0 134.903 NA 50 259 0 NA NA NA 112 312 0 NA NA NA 600 12901 1861 NA NA NA 748 14360 1999 NA NA
1533675600.0 134.904 NA 42 265 0 NA NA NA 113 317 0 NA NA NA 607 15110 1776 NA NA NA 790 17248 1916 NA NA
1533675600.0 134.905 NA 38 260 0 NA NA NA 113 313 0 NA NA NA 615 12774 1828 NA NA NA 684 14400 2036 NA NA
1533675600.0 134.906 NA 34 261 0 NA NA NA 111 315 0 NA NA NA 658 14803 1848 NA NA NA 836 17034 1993 NA NA
1533675600.0 134.907 NA 96 278 0 NA NA NA 191 337 0 NA NA NA 2402 13999 1939 NA NA NA 2680 15910 2076 NA NA
1533675600.0 134.908 NA 97 280 0 NA NA NA 194 340 0 NA NA NA 2446 14210 1981 NA NA NA 2722 15762 2137 NA NA
1533675600.0 134.909 NA 40 257 0 NA NA NA 111 312 0 NA NA NA 611 13676 1863 NA NA NA 701 15314 2024 NA NA
1533675600.0 134.91 NA 48 273 0 NA NA NA 111 311 0 NA NA NA 589 12417 1843 NA NA NA 678 14047 1986 NA NA
1533675600.0 134.911 NA 41 263 0 NA NA NA 111 312 0 NA NA NA 609 13420 1797 NA NA NA 679 15520 1983 NA NA
1533675600.0 134.912 NA 39 255 0 NA NA NA 111 309 0 NA NA NA 593 10687 1759 NA NA NA 713 11680 1898 NA NA
1533675600.0 134.99601 NA 35 265 0 NA NA NA 111 317 0 NA NA NA 675 19853 1802 NA NA NA 1016 22230 1932 NA NA
1533675600.0 134.99602 NA 42 258 0 NA NA NA 111 312 0 NA NA NA 627 12473 1783 NA NA NA 801 13481 1956 NA NA
1533675600.0 134.99603 NA 51 261 0 NA NA NA 112 318 0 NA NA NA 656 17144 1808 NA NA NA 870 19060 1989 NA NA
1533675600.0 134.99901 NA 35 260 0 NA NA NA 111 312 0 NA NA NA 611 12910 1764 NA NA NA 841 14569 1941 NA NA
1533675600.0 1340.0 NA 89 279 0 NA NA NA 169 337 0 NA NA NA 850 3636 1832 NA NA NA 1172 4226 1963 NA NA
1533675600.0 1341.0 NA 91 289 0 NA NA NA 172 344 0 NA NA NA 1108 4636 1887 NA NA NA 1647 5396 2139 NA NA
1533675600.0 1343.0 NA 95 278 0 NA NA NA 169 339 0 NA NA NA 1106 4044 1896 NA NA NA 1885 4638 2021 NA NA
1533675600.0 1344.0 NA 91 282 0 NA NA NA 169 338 0 NA NA NA 994 3930 1863 NA NA NA 1573 4580 2009 NA NA
1533675600.0 1345.0 NA 88 286 0 NA NA NA 170 338 0 NA NA NA 939 3979 1885 NA NA NA 1472 4982 2042 NA NA
1533675600.0 1347.0 NA 90 284 0 NA NA NA 170 340 0 NA NA NA 905 3893 1868 NA NA NA 1244 4565 2088 NA NA
1533675600.0 1348.0 NA 88 280 0 NA NA NA 168 338 0 NA NA NA 872 3753 1895 NA NA NA 1191 4581 2115 NA NA
1533675600.0 1349.0 NA 88 278 0 NA NA NA 168 337 0 NA NA NA 920 3803 1896 NA NA NA 1258 4277 2133 NA NA
1533675600.0 135.1 202 0 111 NA NA NA 261 0 166 NA NA NA 2300 685 1290 NA NA NA 2725 1089 1537 NA NA NA
1533675600.0 135.11 202 0 111 NA NA NA 264 0 166 NA NA NA 2813 634 1431 NA NA NA 3487 763 1720 NA NA NA
1533675600.0 135.12 201 0 111 NA NA NA 258 0 165 NA NA NA 1991 587 1242 NA NA NA 2624 699 1437 NA NA NA
1533675600.0 135.13 204 0 NA NA NA NA 250 0 NA NA NA NA 2049 667 NA NA NA NA 2421 776 NA NA NA NA
1533675600.0 135.2 191 0 111 NA NA NA 243 0 165 NA NA NA 1782 570 1200 NA NA NA 2287 682 1369 NA NA NA
1533675600.0 135.3 184 0 110 NA NA NA 243 0 165 NA NA NA 1814 570 1222 NA NA NA 2345 669 1391 NA NA NA
1533675600.0 135.4 196 0 111 NA NA NA 259 0 165 NA NA NA 1956 592 1255 NA NA NA 2586 735 1512 NA NA NA
1533675600.0 135.5 196 0 112 NA NA NA 259 0 165 NA NA NA 1912 580 1223 NA NA NA 2386 681 1391 NA NA NA
1533675600.0 135.6 204 0 110 NA NA NA 261 0 166 NA NA NA 2235 698 1283 NA NA NA 2709 1164 1461 NA NA NA
1533675600.0 135.7 193 0 110 NA NA NA 259 0 165 NA NA NA 2008 581 1234 NA NA NA 2849 699 1407 NA NA NA
1533675600.0 135.8 89 NA NA NA NA NA 135 NA NA NA NA NA 684 NA NA NA NA NA 913 NA NA NA NA NA
1533675600.0 135.9 203 0 111 NA NA NA 259 0 165 NA NA NA 1779 578 1201 NA NA NA 2245 680 1357 NA NA NA
1533675600.0 1350.0 NA 89 279 0 NA NA NA 169 338 0 NA NA NA 947 3803 1880 NA NA NA 1258 4462 2066 NA NA
1533675600.0 1351.0 NA 89 281 0 NA NA NA 169 338 0 NA NA NA 935 3731 1914 NA NA NA 1481 4509 2044 NA NA
1533675600.0 1352.0 NA 91 285 0 NA NA NA 171 339 0 NA NA NA 922 3767 1855 NA NA NA 1230 4648 2068 NA NA
1533675600.0 1353.0 NA 93 283 0 NA NA NA 170 340 0 NA NA NA 920 4041 1965 NA NA NA 1194 4923 2097 NA NA
1533675600.0 1354.0 NA 90 283 0 NA NA NA 171 338 0 NA NA NA 926 3946 1845 NA NA NA 1215 4975 1979 NA NA
1533675600.0 1355.0 NA 92 291 0 NA NA NA 170 339 0 NA NA NA 1107 3870 1864 NA NA NA 1745 4633 2054 NA NA
1533675600.0 1356.0 66 88 292 0 115 NA 114 128 361 0 159 NA 5503 851 3912 1917 1245 NA 6632 1130 4923 2200 1532 NA
1533675600.0 136.721 NA 83 268 0 NA NA NA 144 323 0 NA NA NA 1231 17432 2123 NA NA NA 1760 19248 2283 NA NA
1533675600.0 136.722 NA 67 287 0 NA NA NA 142 358 0 NA NA NA 1201 20433 2142 NA NA NA 1684 22301 2307 NA NA
1533675600.0 136.723 NA 82 267 0 NA NA NA 142 322 0 NA NA NA 1459 19272 2146 NA NA NA 1912 21477 2332 NA NA
1533675600.0 136.724 NA 83 294 0 NA NA NA 143 359 0 NA NA NA 1291 22696 2151 NA NA NA 3628 26141 2338 NA NA
1533675600.0 136.725 NA 77 302 0 NA NA NA 142 390 0 NA NA NA 1236 20642 2219 NA NA NA 1747 22684 2666 NA NA
1533675600.0 136.726 NA 82 276 0 NA NA NA 142 329 0 NA NA NA 1390 20926 2234 NA NA NA 3653 24123 2731 NA NA
1533675600.0 136.727 NA 139 285 0 NA NA NA 226 348 0 NA NA NA 3391 19998 2208 NA NA NA 3800 21957 2410 NA NA
