Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533420000.0 1000.0 NA 227 128 0 42 NA 288 186 0 79 NA 3268 735 696 186 NA 3562 1071 1064 365
1533420000.0 1102.0 NA 90 199 119 69 NA 151 263 171 113 NA 1733 2185 1810 137 NA 1776 2454 1852 145
1533420000.0 1303.0 60 158 180 NA NA 111 199 236 NA NA 6249 575 1626 NA NA 8219 621 1733 NA NA
1533420000.0 1325.0 NA 169 247 0 77 NA 229 316 0 110 NA 536 1243 1200 107 NA 1707 1492 1225 184
1533420000.0 134.703 NA 42 197 0 NA NA 87 318 0 NA NA 204 7910 638 NA NA 356 9295 681 NA
1533420000.0 134.704 NA 40 201 0 NA NA 83 303 0 NA NA 198 7472 632 NA NA 272 8862 688 NA
1533420000.0 134.705 NA 41 232 0 NA NA 87 319 0 NA NA 145 4904 369 NA NA 449 5784 393 NA
1533420000.0 134.802 NA 40 197 0 NA NA 86 316 0 NA NA 256 9868 624 NA NA 409 11356 769 NA
1533420000.0 134.803 NA 42 204 0 NA NA 87 308 0 NA NA 245 8794 615 NA NA 398 10132 695 NA
1533420000.0 134.902 NA 43 224 0 NA NA 88 297 0 NA NA 212 6893 606 NA NA 289 8256 724 NA
1533420000.0 134.905 NA 44 199 0 NA NA 86 302 0 NA NA 201 6628 666 NA NA 244 8016 731 NA
1533420000.0 134.909 NA 43 227 0 NA NA 87 294 0 NA NA 204 6686 573 NA NA 328 8077 710 NA
1533420000.0 134.99603 NA 43 196 0 NA NA 86 311 0 NA NA 236 8590 638 NA NA 312 10004 729 NA
1533420000.0 134.99901 NA 37 229 0 NA NA 86 297 0 NA NA 199 6140 590 NA NA 262 7483 687 NA
1533420000.0 135.5 215 0 109 NA NA 297 0 154 NA NA 1036 351 506 NA NA 2044 388 810 NA NA
1533420000.0 135.7 216 0 113 NA NA 298 0 157 NA NA 604 221 374 NA NA 825 255 475 NA NA
1533420000.0 136.724 NA 164 234 0 NA NA 239 351 0 NA NA 3998 7895 704 NA NA 5694 9364 770 NA
1533420000.0 136.726 NA 164 244 0 NA NA 234 336 0 NA NA 3157 7208 737 NA NA 4755 8393 2180 NA
1533420000.0 136.731 NA 169 255 0 NA NA 241 363 0 NA NA 3051 7175 743 NA NA 4681 8436 2275 NA
1533420000.0 136.735 NA 153 221 0 NA NA 212 280 0 NA NA 731 1668 613 NA NA 836 1935 631 NA
1533420000.0 139902.0 NA 167 251 0 NA NA 229 319 0 NA NA 870 1967 2215 NA NA 1760 2649 2582 NA
1533420000.0 13992502.0 NA 213 266 0 NA NA 280 412 0 NA NA 2523 3338 1266 NA NA 5951 6725 1294 NA
1533420000.0 250405.0 231 0 121 NA NA 316 0 157 NA NA 920 219 512 NA NA 1321 231 730 NA NA
1533420000.0 250407.0 211 0 112 NA NA 298 0 157 NA NA 1241 307 601 NA NA 2227 348 917 NA NA
1533420000.0 250409.0 230 0 112 NA NA 323 0 162 NA NA 1347 229 604 NA NA 1639 247 667 NA NA
1533420000.0 25202.0 NA 210 326 0 NA NA 284 421 0 NA NA 2742 3532 1369 NA NA 5132 3939 1465 NA
1533420000.0 25211.0 67 201 281 0 NA 158 280 409 0 NA 2027 2336 3090 1243 NA 3550 2571 3964 1754 NA
1533420000.0 25400.0 256 0 120 NA NA 367 0 158 NA NA 4596 399 669 NA NA 7015 440 782 NA NA
1533420000.0 280.0 86 79 199 0 NA 171 149 254 0 NA 4104 321 381 361 NA 4589 359 438 383 NA
1533420000.0 3.0 52 72 140 NA NA 101 147 189 NA NA 9011 369 1494 NA NA 9744 599 1630 NA NA
1533420000.0 300.0 84 210 289 0 NA 140 288 360 0 NA 1941 1046 1551 178 NA 2197 1616 1823 193 NA
1533420000.0 4.54 NA 35 234 0 NA NA 78 308 0 NA NA 135 5206 347 NA NA 336 5586 396 NA
1533420000.0 4.65 NA 35 228 0 NA NA 78 313 0 NA NA 158 7987 347 NA NA 258 8193 376 NA
1533420000.0 4.76 NA 56 226 0 NA NA 91 300 0 NA NA 157 8436 628 NA NA 329 9672 713 NA
1533420000.0 500202.0 NA 116 262 0 NA NA 198 328 0 NA NA 3945 2099 395 NA NA 4830 2177 414 NA
