Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532210400.0 1.0 53 73 131 NA NA NA NA NA 98 147 184 NA NA NA NA NA 1452 260 680 NA NA NA NA NA 1514 280 699 NA NA NA NA NA
1532210400.0 10.0 NA 82 196 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 2462 2511 606 NA NA NA NA NA 2524 2877 654 NA NA NA NA
1532210400.0 1000.0 NA 219 127 0 41 NA NA NA NA 288 185 0 79 NA NA NA NA 2544 486 405 117 NA NA NA NA 2753 613 425 155 NA NA NA
1532210400.0 1001.0 NA 198 179 0 0 0 0 0 NA 254 219 0 0 0 0 0 NA 1486 367 6 51 398 28 370 NA 1677 422 22 60 532 36 379
1532210400.0 1002.0 NA 216 68 NA NA NA NA NA NA 275 100 NA NA NA NA NA NA 1821 130 NA NA NA NA NA NA 1901 151 NA NA NA NA NA
1532210400.0 10021.0 NA 87 133 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 494 515 171 NA NA NA NA NA 728 615 190 NA NA NA NA
1532210400.0 10023.0 NA 88 131 0 NA NA NA NA NA 181 182 0 NA NA NA NA NA 422 369 178 NA NA NA NA NA 494 445 196 NA NA NA NA
1532210400.0 10024.0 NA 94 136 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 497 486 208 NA NA NA NA NA 601 556 225 NA NA NA NA
1532210400.0 10025.0 NA 89 133 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 450 386 188 NA NA NA NA NA 532 601 216 NA NA NA NA
1532210400.0 10026.0 NA 93 136 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 503 547 201 NA NA NA NA NA 577 640 215 NA NA NA NA
1532210400.0 1003.0 NA 177 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 2393 260 NA NA NA NA NA NA 2612 282 NA NA NA NA NA
1532210400.0 1004.0 NA 179 133 0 0 0 0 NA NA 242 180 0 0 0 0 NA NA 410 219 6 41 346 364 NA NA 441 249 11 45 354 371 NA
1532210400.0 101.0 82 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 812 NA NA NA NA NA NA NA 845 NA NA NA NA NA NA NA
1532210400.0 102.0 85 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 612 NA NA NA NA NA NA NA 629 NA NA NA NA NA NA NA
1532210400.0 10224.0 NA 125 199 0 NA NA NA NA NA 194 282 0 NA NA NA NA NA 2217 2009 215 NA NA NA NA NA 6343 5739 247 NA NA NA NA
1532210400.0 10225.0 NA 126 180 0 NA NA NA NA NA 197 283 0 NA NA NA NA NA 2381 2015 223 NA NA NA NA NA 7704 7878 279 NA NA NA NA
1532210400.0 103.0 49 79 192 NA NA NA NA NA 94 149 254 NA NA NA NA NA 520 169 302 NA NA NA NA NA 550 192 338 NA NA NA NA NA
1532210400.0 105.0 54 79 24 NA NA NA NA NA 98 149 54 NA NA NA NA NA 1470 310 3 NA NA NA NA NA 1498 380 30 NA NA NA NA NA
1532210400.0 106.0 37 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 291 70 121 NA NA NA NA NA 314 110 142 NA NA NA NA NA
1532210400.0 107.0 53 81 198 NA NA NA NA NA 99 149 254 NA NA NA NA NA 3820 324 405 NA NA NA NA NA 3965 356 444 NA NA NA NA NA
1532210400.0 108.0 55 80 189 NA NA NA NA NA 102 149 254 NA NA NA NA NA 5417 455 716 NA NA NA NA NA 5526 519 941 NA NA NA NA NA
1532210400.0 109.0 54 83 194 NA NA NA NA NA 101 149 254 NA NA NA NA NA 4303 355 478 NA NA NA NA NA 4537 374 504 NA NA NA NA NA
1532210400.0 11.0 NA 84 208 0 56 NA NA NA NA 151 266 0 91 NA NA NA NA 1390 708 451 31 NA NA NA NA 1948 753 611 40 NA NA NA
1532210400.0 110.0 53 87 187 NA NA NA NA NA 85 149 254 NA NA NA NA NA 417 281 322 NA NA NA NA NA 435 312 434 NA NA NA NA NA
1532210400.0 1102.0 NA 83 202 119 75 NA NA NA NA 151 263 175 113 NA NA NA NA 2326 2806 2220 168 NA NA NA NA 2374 2866 2269 179 NA NA NA
1532210400.0 111.0 54 87 194 NA NA NA NA NA 98 149 254 NA NA NA NA NA 1811 262 360 NA NA NA NA NA 1880 297 395 NA NA NA NA NA
1532210400.0 112.0 54 80 192 NA NA NA NA NA 100 149 254 NA NA NA NA NA 2709 311 391 NA NA NA NA NA 2801 332 427 NA NA NA NA NA
1532210400.0 113.0 55 85 194 NA NA NA NA NA 100 149 255 NA NA NA NA NA 2685 288 372 NA NA NA NA NA 2738 309 395 NA NA NA NA NA
1532210400.0 114.0 55 90 190 NA NA NA NA NA 99 153 254 NA NA NA NA NA 2564 316 418 NA NA NA NA NA 2671 338 560 NA NA NA NA NA
1532210400.0 115.0 57 79 186 NA NA NA NA NA 101 149 254 NA NA NA NA NA 3384 338 431 NA NA NA NA NA 3433 388 630 NA NA NA NA NA
1532210400.0 116.0 55 86 194 NA NA NA NA NA 101 149 254 NA NA NA NA NA 3189 320 422 NA NA NA NA NA 3279 347 486 NA NA NA NA NA
1532210400.0 117.0 56 80 194 NA NA NA NA NA 101 149 254 NA NA NA NA NA 4228 320 474 NA NA NA NA NA 4374 345 514 NA NA NA NA NA
1532210400.0 118.0 55 76 193 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3157 326 462 NA NA NA NA NA 3217 400 497 NA NA NA NA NA
1532210400.0 119.0 53 76 193 NA NA NA NA NA 99 149 254 NA NA NA NA NA 2586 313 403 NA NA NA NA NA 2662 372 493 NA NA NA NA NA
1532210400.0 12.0 NA 81 207 0 NA NA NA NA NA 151 258 0 NA NA NA NA NA 1620 1701 456 NA NA NA NA NA 1678 1740 478 NA NA NA NA
1532210400.0 120.0 46 74 189 NA NA NA NA NA 89 149 254 NA NA NA NA NA 369 261 302 NA NA NA NA NA 390 312 355 NA NA NA NA NA
1532210400.0 121.0 56 81 196 NA NA NA NA NA 101 149 254 NA NA NA NA NA 4280 320 476 NA NA NA NA NA 4567 351 502 NA NA NA NA NA
1532210400.0 122.0 52 77 193 NA NA NA NA NA 98 149 254 NA NA NA NA NA 999 198 309 NA NA NA NA NA 1024 219 337 NA NA NA NA NA
1532210400.0 123.1 178 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 440 NA NA NA NA NA NA NA 469 NA NA NA NA NA NA NA
1532210400.0 123.2 173 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 532 NA NA NA NA NA NA NA 564 NA NA NA NA NA NA NA
1532210400.0 123.3 165 NA NA NA NA NA NA NA 222 NA NA NA NA NA NA NA 293 NA NA NA NA NA NA NA 323 NA NA NA NA NA NA NA
1532210400.0 124.1 170 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 307 NA NA NA NA NA NA NA 361 NA NA NA NA NA NA NA
