Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533070800.0 1.0 55 72 128 NA NA NA NA NA 98 147 184 NA NA NA NA NA 1832 445 860 NA NA NA NA NA 2174 1932 3878 NA NA NA NA NA
1533070800.0 10.0 NA 85 197 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 1850 1770 460 NA NA NA NA NA 2363 3346 748 NA NA NA NA
1533070800.0 1000.0 NA 206 128 0 43 NA NA NA NA 288 185 0 79 NA NA NA NA 2702 567 486 125 NA NA NA NA 5031 1699 1514 247 NA NA NA
1533070800.0 1001.0 NA 193 170 0 0 0 0 0 NA 254 219 0 0 0 0 0 NA 2020 466 8 54 438 30 528 NA 2085 677 181 468 1093 301 946
1533070800.0 1002.0 NA 219 61 NA NA NA NA NA NA 275 100 NA NA NA NA NA NA 2704 202 NA NA NA NA NA NA 12269 303 NA NA NA NA NA
1533070800.0 10021.0 NA 89 131 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 634 861 251 NA NA NA NA NA 1933 4644 483 NA NA NA NA
1533070800.0 10023.0 NA 88 133 0 NA NA NA NA NA 181 182 0 NA NA NA NA NA 860 687 335 NA NA NA NA NA 1298 4540 444 NA NA NA NA
1533070800.0 10024.0 NA 94 134 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 814 991 394 NA NA NA NA NA 2467 2109 612 NA NA NA NA
1533070800.0 10025.0 NA 88 129 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 795 666 272 NA NA NA NA NA 2228 2479 340 NA NA NA NA
1533070800.0 10026.0 NA 93 137 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 787 881 302 NA NA NA NA NA 2285 4241 408 NA NA NA NA
