Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533805200.0 1.0 87 89 178 NA NA 169 370 296 NA NA 1679 563 873 NA NA 1065 1022 1658 NA NA
1533805200.0 10001.0 NA 128 345 65 0 NA 389 469 113 0 NA 854 1714 323 1143 NA 979 1670 319 1180
1533805200.0 10002.0 NA 129 343 65 0 NA 388 458 113 0 NA 729 1756 304 1074 NA 605 1745 324 1104
1533805200.0 10003.0 NA 131 343 68 0 NA 388 469 112 0 NA 720 1614 334 1155 NA 537 1546 341 1187
1533805200.0 10004.0 NA 126 346 70 0 NA 389 480 113 0 NA 778 1642 266 1168 NA 823 1613 341 1204
1533805200.0 10005.0 NA 128 342 69 0 NA 381 488 113 0 NA 737 2442 343 1132 NA 634 2864 354 1175
1533805200.0 10006.0 NA 130 342 65 0 NA 381 459 112 0 NA 734 1699 297 1088 NA 664 1690 306 1123
1533805200.0 10007.0 NA 129 340 65 0 NA 388 467 114 0 NA 767 1808 321 1177 NA 634 1737 322 1213
1533805200.0 10008.0 NA 130 348 71 0 NA 381 466 113 0 NA 787 1634 259 1143 NA 972 1560 328 1176
1533805200.0 10009.0 NA 131 344 66 0 NA 389 475 113 0 NA 778 1768 254 1104 NA 864 1662 343 1139
1533805200.0 10023.0 NA 129 338 70 0 NA 381 459 113 0 NA 840 1585 329 1118 NA 959 1550 330 1150
1533805200.0 10024.0 NA 143 367 67 0 NA 389 478 115 0 NA 842 2186 266 1160 NA 619 1995 335 1195
1533805200.0 10024.1 NA 133 177 0 NA NA 382 266 0 NA NA 1053 1232 492 NA NA 996 1720 589 NA
1533805200.0 10024.2 NA 142 362 0 NA NA 389 463 0 NA NA 1005 3136 1889 NA NA 2027 4766 2228 NA
1533805200.0 10024.3 NA 142 168 0 NA NA 389 251 0 NA NA 1257 1215 464 NA NA 1621 1688 635 NA
1533805200.0 10024.4 NA 141 355 0 NA NA 389 472 0 NA NA 971 2999 1819 NA NA 1971 3952 2164 NA
1533805200.0 10024.5 NA 150 83 0 NA NA 389 175 0 NA NA 1038 787 191 NA NA 995 1567 263 NA
1533805200.0 10025.0 NA 135 349 75 0 NA 389 467 113 0 NA 780 1714 345 1139 NA 604 1619 351 1173
1533805200.0 10026.0 NA 145 371 66 0 NA 389 503 115 0 NA 896 3279 341 1188 NA 962 3111 356 1228
1533805200.0 10042.0 NA 135 347 74 0 NA 389 461 114 0 NA 864 1750 273 1127 NA 952 1612 359 1158
1533805200.0 10059.0 NA 144 363 70 0 NA 388 489 114 0 NA 969 2554 266 1141 NA 713 1796 339 1176
1533805200.0 10071.0 NA 141 361 67 0 NA 389 468 114 0 NA 825 1959 323 1163 NA 608 1741 313 1199
1533805200.0 101.0 84 NA NA NA NA 148 NA NA NA NA 1207 NA NA NA NA 2184 NA NA NA NA
1533805200.0 1010.0 NA 30 35 0 NA NA 74 87 0 NA NA 112 191 156 NA NA 907 591 788 NA
1533805200.0 102.0 84 NA NA NA NA 148 NA NA NA NA 1011 NA NA NA NA 2009 NA NA NA NA
1533805200.0 1020.0 NA 39 25 0 39 NA 112 62 0 115 NA 296 103 66 234 NA 1321 643 168 412
1533805200.0 10224.0 NA 291 594 0 NA NA 418 800 0 NA NA 3576 6230 1921 NA NA 3719 6144 2744 NA
1533805200.0 1030.0 NA 172 48 0 0 NA 305 86 0 0 NA 9578 429 85 78 NA 4486 814 220 200
1533805200.0 1040.0 NA 319 27 0 NA NA 479 66 0 NA NA 12055 130 78 NA NA 4695 300 468 NA
1533805200.0 1040.1 NA 78 23 0 NA NA 129 67 0 NA NA 444 121 76 NA NA 932 340 322 NA
1533805200.0 105.0 85 91 26 NA NA 169 363 67 NA NA 2444 734 176 NA NA 1816 1119 377 NA NA
1533805200.0 10824.5 NA 245 96 0 NA NA 476 196 0 NA NA 2550 735 263 NA NA 3170 1519 1066 NA
1533805200.0 110.0 62 99 259 NA NA 119 363 356 NA NA 1515 720 1919 NA NA 2242 896 2888 NA NA
