Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533718800.0 10024.5 NA 143 92 0 NA NA 388 177 0 NA NA 597 498 124 NA NA 781 1263 493 NA
1533718800.0 1010.0 NA 23 42 0 NA NA 73 87 0 NA NA 94 169 114 NA NA 554 633 302 NA
1533718800.0 102.0 86 NA NA NA NA 148 NA NA NA NA 1126 NA NA NA NA 2003 NA NA NA NA
1533718800.0 1020.0 NA 38 23 0 38 NA 109 62 0 110 NA 218 84 58 226 NA 614 234 206 964
1533718800.0 1040.1 NA 78 25 0 NA NA 131 66 0 NA NA 433 140 57 NA NA 1114 1076 201 NA
1533718800.0 1301.0 87 123 193 NA NA 151 373 280 NA NA 1527 527 917 NA NA 1268 463 1354 NA NA
1533718800.0 1301.17 68 125 209 NA NA 127 380 289 NA NA 1660 555 974 NA NA 1611 770 1609 NA NA
1533718800.0 1302.0 88 128 189 NA NA 157 372 299 NA NA 3093 614 1031 NA NA 2489 800 1413 NA NA
1533718800.0 1302.17 73 140 205 NA NA 134 381 300 NA NA 3630 675 1111 NA NA 2729 571 1703 NA NA
1533718800.0 1303.0 85 130 196 NA NA 155 380 283 NA NA 6048 510 1301 NA NA 2757 761 1473 NA NA
1533718800.0 1303.17 79 136 225 NA NA 145 380 304 NA NA 6162 529 1357 NA NA 4320 907 1906 NA NA
1533718800.0 1306.0 NA 125 319 0 NA NA 388 421 0 NA NA 463 1392 741 NA NA 803 3844 1171 NA
1533718800.0 1325.1 NA 133 157 0 NA NA 388 217 0 NA NA 605 668 262 NA NA 921 1437 645 NA
1533718800.0 1325.3 NA 131 151 0 NA NA 388 227 0 NA NA 615 680 251 NA NA 934 1415 584 NA
1533718800.0 1325.5 NA 169 0 NA NA NA 248 0 NA NA NA 1813 129 NA NA NA 1786 439 NA NA
1533718800.0 1325.51 NA 147 0 NA NA NA 218 0 NA NA NA 1429 123 NA NA NA 1679 426 NA NA
1533718800.0 1325.6 NA 101 NA NA NA NA 162 NA NA NA NA 1749 NA NA NA NA 2321 NA NA NA
1533718800.0 1325.7 NA 107 0 NA NA NA 160 0 NA NA NA 1802 112 NA NA NA 3170 618 NA NA
1533718800.0 1325.8 NA 109 0 NA NA NA 166 0 NA NA NA 1635 111 NA NA NA 1436 460 NA NA
1533718800.0 1329.1 NA 103 0 NA NA NA 164 0 NA NA NA 1447 110 NA NA NA 1912 442 NA NA
1533718800.0 134.702 NA 35 314 0 NA NA 86 404 0 NA NA 238 5565 684 NA NA 347 3251 1282 NA
1533718800.0 134.706 NA 37 327 0 NA NA 89 418 0 NA NA 264 6252 749 NA NA 762 3338 1087 NA
1533718800.0 134.813 NA 152 61 0 NA NA 234 103 0 NA NA 843 208 360 NA NA 1305 765 898 NA
1533718800.0 134.907 NA 92 351 0 NA NA 196 467 0 NA NA 926 5743 708 NA NA 1262 3063 944 NA
1533718800.0 135.3 258 0 112 NA NA 507 0 183 NA NA 1010 233 590 NA NA 1433 660 878 NA NA
1533718800.0 135.8 146 NA NA NA NA 236 NA NA NA NA 473 NA NA NA NA 1301 NA NA NA NA
1533718800.0 136.721 NA 75 332 0 NA NA 136 436 0 NA NA 487 6457 785 NA NA 658 3536 947 NA
1533718800.0 136.722 NA 83 344 0 NA NA 140 474 0 NA NA 464 7686 874 NA NA 1005 5479 1194 NA
1533718800.0 136.733 NA 170 63 0 NA NA 250 112 0 NA NA 1034 333 354 NA NA 2604 560 744 NA
1533718800.0 136.764 NA 82 356 0 NA NA 135 487 0 NA NA 538 16383 919 NA NA 1068 8348 1638 NA
1533718800.0 136.7721 NA 166 0 NA NA NA 307 0 NA NA NA 1875 114 NA NA NA 1906 483 NA NA
1533718800.0 136.7722 NA 106 0 NA NA NA 184 0 NA NA NA 1350 108 NA NA NA 2256 411 NA NA
1533718800.0 136.7801 NA 90 0 NA NA NA 148 0 NA NA NA 369 172 NA NA NA 1574 1000 NA NA
1533718800.0 136.7802 NA 101 0 NA NA NA 156 0 NA NA NA 354 204 NA NA NA 692 1078 NA NA
1533718800.0 136.7803 NA 92 NA NA NA NA 161 NA NA NA NA 674 NA NA NA NA 1665 NA NA NA
1533718800.0 551.0 16 42 0 NA NA 138 80 0 NA NA 887 176 106 NA NA 1166 444 371 NA NA
1533718800.0 552.0 16 40 0 NA NA 138 80 0 NA NA 1724 173 108 NA NA 3724 415 512 NA NA
1533718800.0 554.0 16 39 0 NA NA 138 80 0 NA NA 2633 167 108 NA NA 3885 350 588 NA NA
1533718800.0 555.0 16 38 0 NA NA 138 78 0 NA NA 1162 151 181 NA NA 3558 477 806 NA NA
1533718800.0 556.0 16 40 0 NA NA 138 80 0 NA NA 394 178 109 NA NA 1459 651 515 NA NA
1533718800.0 560.0 39 0 NA NA NA 77 0 NA NA NA 167 114 NA NA NA 286 949 NA NA NA
1533718800.0 561.0 39 0 NA NA NA 78 0 NA NA NA 169 112 NA NA NA 554 636 NA NA NA
1533718800.0 562.0 16 38 0 NA NA 138 80 0 NA NA 272 174 109 NA NA 1449 305 497 NA NA
