Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533589200.0 1.0 83 92 175 NA NA 169 370 272 NA NA 1576 543 944 NA NA 1131 1056 2123 NA NA
1533589200.0 10.0 NA 127 285 0 NA NA 371 381 0 NA NA 2204 3202 554 NA NA 1359 2826 857 NA
1533589200.0 1000.0 NA 263 153 0 53 NA 362 242 0 91 NA 4066 1656 1034 434 NA 8201 4011 1680 936
1533589200.0 10001.0 NA 133 343 75 0 NA 388 464 112 0 NA 586 1938 306 1335 NA 850 3050 860 1514
1533589200.0 10002.0 NA 132 344 75 0 NA 389 462 113 0 NA 682 1921 446 1351 NA 829 2993 545 1512
1533589200.0 10003.0 NA 136 349 75 0 NA 388 463 113 0 NA 586 1966 433 1349 NA 877 3061 707 1699
1533589200.0 10004.0 NA 124 341 74 0 NA 388 466 112 0 NA 657 1890 456 1339 NA 1681 2851 959 1561
1533589200.0 10005.0 NA 123 325 73 0 NA 380 469 113 0 NA 669 1993 310 1311 NA 1026 2999 559 1582
1533589200.0 10006.0 NA 129 341 65 0 NA 388 454 113 0 NA 559 1833 441 1341 NA 1015 2587 662 1698
1533589200.0 10007.0 NA 125 331 75 0 NA 389 466 113 0 NA 771 2033 405 1347 NA 1473 2929 618 1652
1533589200.0 10008.0 NA 131 344 69 0 NA 388 464 113 0 NA 714 1957 314 1371 NA 920 2899 886 1744
1533589200.0 10009.0 NA 132 343 75 0 NA 388 456 113 0 NA 577 2026 304 1331 NA 1034 2859 939 1583
1533589200.0 1001.2 NA 361 130 0 NA NA 528 181 0 NA NA 21213 2089 121 NA NA 8046 1719 1053 NA
1533589200.0 1002.0 NA 275 69 NA NA NA 361 123 NA NA NA 4405 500 NA NA NA 5088 1086 NA NA
1533589200.0 10023.0 NA 128 327 73 0 NA 389 465 113 0 NA 670 1957 412 1350 NA 1626 2949 641 1743
1533589200.0 10024.0 NA 138 363 67 0 NA 389 478 115 0 NA 704 2177 483 1374 NA 944 2962 695 1723
1533589200.0 10024.1 NA 141 189 0 NA NA 381 268 0 NA NA 760 934 346 NA NA 814 1251 704 NA
1533589200.0 10024.2 NA 142 357 0 NA NA 389 473 0 NA NA 682 2218 1361 NA NA 769 2768 1701 NA
1533589200.0 10024.3 NA 144 173 0 NA NA 389 270 0 NA NA 761 915 308 NA NA 1008 1497 649 NA
1533589200.0 10024.4 NA 144 356 0 NA NA 388 468 0 NA NA 747 2193 1361 NA NA 891 3081 1744 NA
1533589200.0 10024.5 NA 150 93 0 NA NA 386 180 0 NA NA 694 515 150 NA NA 1005 841 473 NA
1533589200.0 10025.0 NA 129 352 68 0 NA 388 467 113 0 NA 786 1968 396 1356 NA 1475 3604 554 1654
1533589200.0 10026.0 NA 147 366 67 0 NA 381 508 114 0 NA 823 2482 438 1397 NA 1622 2906 934 1595
1533589200.0 1003.0 NA 240 0 NA NA NA 314 0 NA NA NA 4110 589 NA NA NA 3445 788 NA NA
