Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533420000.0 10024.5 NA 139 86 0 NA NA 389 180 0 NA NA 925 675 175 NA NA 1496 2178 487 NA
1533420000.0 101.0 84 NA NA NA NA 148 NA NA NA NA 1230 NA NA NA NA 2018 NA NA NA NA
1533420000.0 1010.0 NA 25 36 0 NA NA 74 87 0 NA NA 98 155 121 NA NA 329 330 918 NA
1533420000.0 102.0 85 NA NA NA NA 148 NA NA NA NA 982 NA NA NA NA 1515 NA NA NA NA
1533420000.0 1020.0 NA 43 27 0 36 NA 110 62 0 107 NA 219 79 53 203 NA 1162 628 140 342
1533420000.0 1030.0 NA 165 48 0 0 NA 314 86 0 0 NA 7444 235 52 54 NA 3682 383 237 199
1533420000.0 1040.1 NA 71 29 0 NA NA 130 66 0 NA NA 374 111 55 NA NA 893 701 245 NA
1533420000.0 105.0 83 92 30 NA NA 169 370 67 NA NA 2795 803 190 NA NA 1787 1325 457 NA NA
1533420000.0 106.0 44 0 0 NA NA 92 0 0 NA NA 595 264 1803 NA NA 2153 606 3531 NA NA
1533420000.0 10824.5 NA 226 95 0 NA NA 487 195 0 NA NA 2372 810 195 NA NA 3095 1727 567 NA
1533420000.0 122.0 51 0 0 NA NA 92 0 0 NA NA 595 302 1806 NA NA 1252 379 2543 NA NA
1533420000.0 127.0 63 87 228 NA NA 120 363 354 NA NA 1718 732 2048 NA NA 1679 1081 3635 NA NA
1533420000.0 1325.51 NA 158 0 NA NA NA 218 0 NA NA NA 1343 117 NA NA NA 2270 509 NA NA
1533420000.0 135.8 146 NA NA NA NA 236 NA NA NA NA 699 NA NA NA NA 2071 NA NA NA NA
1533420000.0 136.722 NA 82 345 0 NA NA 138 470 0 NA NA 716 11588 1163 NA NA 1697 8666 1917 NA
1533420000.0 136.7801 NA 93 0 NA NA NA 148 0 NA NA NA 356 155 NA NA NA 1651 467 NA NA
1533420000.0 136.7802 NA 100 0 NA NA NA 157 0 NA NA NA 489 172 NA NA NA 1728 899 NA NA
1533420000.0 136.7803 NA 93 NA NA NA NA 153 NA NA NA NA 463 NA NA NA NA 1355 NA NA NA
1533420000.0 136.8311 NA 158 0 NA NA NA 245 0 NA NA NA 2203 117 NA NA NA 2230 392 NA NA
1533420000.0 136.848 NA 102 424 0 NA NA 164 653 0 NA NA 1025 20762 1285 NA NA 3108 9750 1701 NA
1533420000.0 144.6 NA 274 NA NA NA NA 361 NA NA NA NA 2312 NA NA NA NA 2131 NA NA NA
1533420000.0 22.0 NA 110 256 0 NA NA 370 374 0 NA NA 1980 3840 724 NA NA 1648 4333 1030 NA
1533420000.0 34.0 99 93 259 0 NA 192 370 354 0 NA 4082 871 2314 704 NA 2749 1061 3690 876 NA
1533420000.0 4.28 NA 67 278 0 NA NA 117 363 0 NA NA 530 3762 3452 NA NA 1778 5443 4857 NA
1533420000.0 503.0 39 0 NA NA NA 77 0 NA NA NA 183 107 NA NA NA 495 452 NA NA NA
1533420000.0 504.0 38 0 NA NA NA 77 0 NA NA NA 164 103 NA NA NA 456 385 NA NA NA
1533420000.0 505.0 36 0 NA NA NA 77 0 NA NA NA 165 102 NA NA NA 421 413 NA NA NA
1533420000.0 506.0 38 0 NA NA NA 77 0 NA NA NA 173 105 NA NA NA 368 833 NA NA NA
1533420000.0 507.0 32 0 NA NA NA 75 0 NA NA NA 171 105 NA NA NA 420 402 NA NA NA
1533420000.0 508.0 39 0 NA NA NA 76 0 NA NA NA 143 102 NA NA NA 484 448 NA NA NA
1533420000.0 509.0 38 0 NA NA NA 74 0 NA NA NA 133 102 NA NA NA 441 537 NA NA NA
1533420000.0 510.0 37 0 NA NA NA 77 0 NA NA NA 236 106 NA NA NA 534 671 NA NA NA
1533420000.0 511.0 44 0 NA NA NA 82 0 NA NA NA 9809 105 NA NA NA 13306 671 NA NA NA
1533420000.0 512.0 17 38 0 NA NA 138 79 0 NA NA 2309 152 103 NA NA 32874 550 456 NA NA
1533420000.0 513.0 17 38 0 NA NA 138 79 0 NA NA 654 151 106 NA NA 1998 401 716 NA NA
1533420000.0 514.0 16 39 0 NA NA 138 80 0 NA NA 382 167 104 NA NA 1192 448 388 NA NA
1533420000.0 515.0 16 40 0 NA NA 138 78 0 NA NA 2316 142 103 NA NA 17403 384 408 NA NA
1533420000.0 516.0 16 36 0 NA NA 138 80 0 NA NA 672 163 105 NA NA 2038 458 336 NA NA
1533420000.0 517.0 16 41 0 NA NA 138 79 0 NA NA 1667 162 103 NA NA 3167 457 400 NA NA
1533420000.0 518.0 16 35 0 NA NA 138 78 0 NA NA 2317 144 105 NA NA 31363 542 422 NA NA
1533420000.0 519.0 16 34 0 NA NA 138 80 0 NA NA 654 160 104 NA NA 1414 929 713 NA NA
1533420000.0 520.0 16 39 0 NA NA 138 80 0 NA NA 1768 172 104 NA NA 3463 419 387 NA NA
1533420000.0 521.0 16 35 0 NA NA 138 79 0 NA NA 653 154 103 NA NA 1466 518 668 NA NA
1533420000.0 522.0 17 38 0 NA NA 138 79 0 NA NA 2289 148 105 NA NA 27961 513 742 NA NA
1533420000.0 523.0 16 49 0 NA NA 138 91 0 NA NA 1152 201 103 NA NA 1280 416 671 NA NA
1533420000.0 524.0 16 35 0 NA NA 138 80 0 NA NA 1833 170 104 NA NA 3660 642 278 NA NA
1533420000.0 525.0 17 35 0 NA NA 138 80 0 NA NA 665 158 107 NA NA 1974 446 755 NA NA
1533420000.0 526.0 16 34 0 NA NA 138 79 0 NA NA 2360 147 105 NA NA 27020 487 671 NA NA
1533420000.0 527.0 16 39 0 NA NA 138 80 0 NA NA 1738 173 102 NA NA 2927 399 516 NA NA
