Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533502800.0 1.0 85 94 175 NA NA 169 362 271 NA NA 2194 695 1344 NA NA 1756 762 1975 NA NA
1533502800.0 1000.0 NA 265 157 0 53 NA 388 245 0 91 NA 2366 987 579 252 NA 4627 1486 940 937
1533502800.0 10001.0 NA 124 349 72 0 NA 381 457 113 0 NA 583 1671 367 1331 NA 1610 2794 512 1931
1533502800.0 10002.0 NA 123 349 75 0 NA 384 459 113 0 NA 601 1738 414 1305 NA 1493 2911 1127 1673
1533502800.0 10003.0 NA 126 347 74 0 NA 388 463 113 0 NA 593 1702 394 1290 NA 1413 3303 1115 1467
1533502800.0 10004.0 NA 128 347 75 0 NA 388 462 112 0 NA 533 1689 278 1301 NA 736 2878 443 1653
1533502800.0 10005.0 NA 129 342 74 0 NA 380 459 112 0 NA 514 1699 261 1294 NA 1012 2901 523 1618
1533502800.0 10006.0 NA 130 339 74 0 NA 388 469 113 0 NA 524 1649 359 1278 NA 1086 2438 504 1450
1533502800.0 10007.0 NA 129 346 66 0 NA 388 470 113 0 NA 573 1722 381 1292 NA 722 2484 513 1479
1533502800.0 10008.0 NA 125 343 66 0 NA 388 466 113 0 NA 619 1744 271 1314 NA 1944 2665 536 1687
1533502800.0 10009.0 NA 128 346 66 0 NA 380 463 113 0 NA 620 1749 371 1295 NA 1628 2114 539 1635
1533502800.0 1001.2 NA 350 127 0 NA NA 550 181 0 NA NA 13066 1673 61 NA NA 5208 1646 454 NA
1533502800.0 1002.0 NA 275 69 NA NA NA 361 124 NA NA NA 2509 371 NA NA NA 2890 452 NA NA
1533502800.0 10023.0 NA 130 338 71 0 NA 398 456 113 0 NA 617 1675 415 1297 NA 1074 2383 869 1643
1533502800.0 10024.0 NA 143 366 76 0 NA 388 473 115 0 NA 604 2002 274 1335 NA 747 2213 508 1779
1533502800.0 10024.1 NA 148 182 0 NA NA 389 273 0 NA NA 635 853 339 NA NA 755 1276 658 NA
1533502800.0 10024.2 NA 146 363 0 NA NA 389 481 0 NA NA 630 1960 1300 NA NA 814 2892 1892 NA
1533502800.0 10024.3 NA 143 172 0 NA NA 381 255 0 NA NA 652 826 305 NA NA 1392 1236 609 NA
1533502800.0 10024.4 NA 140 359 0 NA NA 381 478 0 NA NA 718 1911 1304 NA NA 1927 2635 1873 NA
1533502800.0 10024.5 NA 150 93 0 NA NA 381 174 0 NA NA 623 465 134 NA NA 765 674 254 NA
1533502800.0 10025.0 NA 135 346 76 0 NA 388 462 113 0 NA 562 1798 287 1310 NA 881 2690 786 1497
1533502800.0 10026.0 NA 145 368 78 0 NA 389 495 115 0 NA 639 2264 281 1326 NA 636 2532 923 1673
1533502800.0 1003.0 NA 234 0 NA NA NA 317 0 NA NA NA 2519 446 NA NA NA 2146 765 NA NA
1533502800.0 10042.0 NA 132 348 75 0 NA 389 468 114 0 NA 701 1833 271 1315 NA 1711 2738 543 1723
1533502800.0 10059.0 NA 144 365 77 0 NA 389 511 115 0 NA 698 2483 266 1342 NA 1137 2939 798 1816
1533502800.0 10071.0 NA 140 354 66 0 NA 388 478 114 0 NA 612 1902 683 1319 NA 952 2649 786 1665
1533502800.0 101.0 83 NA NA NA NA 148 NA NA NA NA 1484 NA NA NA NA 2077 NA NA NA NA
1533502800.0 1010.0 NA 23 42 0 NA NA 73 87 0 NA NA 89 158 108 NA NA 474 414 393 NA
1533502800.0 102.0 82 NA NA NA NA 148 NA NA NA NA 1157 NA NA NA NA 1742 NA NA NA NA
1533502800.0 1020.0 NA 36 25 0 44 NA 110 62 0 115 NA 213 85 55 218 NA 712 303 262 803
1533502800.0 10224.0 NA 296 615 0 NA NA 412 859 0 NA NA 2720 4418 1348 NA NA 2294 3389 1534 NA
1533502800.0 10225.0 NA 293 599 0 NA NA 411 861 0 NA NA 3934 5796 1924 NA NA 3892 6979 2501 NA
1533502800.0 103.0 76 88 254 NA NA 155 370 350 NA NA 3544 585 2275 NA NA 2844 796 2786 NA NA
1533502800.0 1030.0 NA 166 39 0 0 NA 299 86 0 0 NA 7124 241 58 56 NA 3215 809 385 324
1533502800.0 1040.0 NA 321 27 0 NA NA 509 66 0 NA NA 10645 101 57 NA NA 4813 355 216 NA
1533502800.0 1040.1 NA 71 23 0 NA NA 130 66 0 NA NA 406 104 57 NA NA 762 543 229 NA
1533502800.0 10424.0 NA 142 357 0 NA NA 388 472 0 NA NA 888 3011 1958 NA NA 1370 8934 2692 NA
1533502800.0 105.0 83 91 26 NA NA 169 363 67 NA NA 4612 720 210 NA NA 2605 710 343 NA NA
1533502800.0 107.0 98 95 256 NA NA 189 363 360 NA NA 7281 909 2370 NA NA 4169 870 2833 NA NA
1533502800.0 108.0 94 98 259 NA NA 188 371 359 NA NA 8659 802 2555 NA NA 5863 762 2863 NA NA
1533502800.0 10801.0 NA 220 377 75 0 NA 479 520 126 0 NA 2817 2896 810 3333 NA 4672 8118 1429 3890
1533502800.0 10802.0 NA 215 381 75 0 NA 479 515 126 0 NA 2752 2936 762 3136 NA 4561 8295 1495 3786
1533502800.0 10803.0 NA 239 378 80 0 NA 470 501 126 0 NA 2635 3310 760 3251 NA 4381 7608 1378 3886
1533502800.0 10804.0 NA 223 371 74 0 NA 470 523 126 0 NA 2652 3393 704 3192 NA 4425 7585 1387 3667
1533502800.0 10805.0 NA 217 374 75 0 NA 481 494 126 0 NA 2729 3484 806 3235 NA 4558 7538 1440 3729
1533502800.0 10806.0 NA 217 374 79 0 NA 479 495 126 0 NA 2733 3391 669 3152 NA 4481 7607 1368 4037
1533502800.0 10807.0 NA 235 376 85 0 NA 481 487 136 0 NA 2625 3594 730 3238 NA 4409 7582 1627 4167
1533502800.0 10808.0 NA 215 379 85 0 NA 477 507 137 0 NA 2848 3276 724 3338 NA 4581 7512 1561 4242
1533502800.0 10809.0 NA 225 376 86 0 NA 485 500 137 0 NA 2733 3392 786 3415 NA 4506 7587 1592 4089
1533502800.0 10823.0 NA 240 376 74 0 NA 480 520 126 0 NA 2254 3113 823 3374 NA 4526 5746 1094 4228
1533502800.0 10824.0 NA 233 392 87 0 NA 483 518 137 0 NA 2978 3528 724 3246 NA 4614 5990 1185 4019
1533502800.0 10824.1 NA 255 188 0 NA NA 473 274 0 NA NA 2497 1349 504 NA NA 3974 1740 634 NA
1533502800.0 10824.5 NA 254 95 0 NA NA 476 194 0 NA NA 2501 899 223 NA NA 3973 1533 394 NA
1533502800.0 10824.6 NA 235 383 92 0 NA 477 505 136 0 NA 2961 3622 740 3187 NA 4603 8500 1518 3683
1533502800.0 10825.0 NA 223 380 85 0 NA 469 491 137 0 NA 2818 3267 1001 3169 NA 4566 5857 1610 3786
1533502800.0 10826.0 NA 247 397 75 0 NA 470 538 127 0 NA 3137 3716 816 3372 NA 4710 8245 1617 4241
1533502800.0 10842.0 NA 222 385 86 0 NA 476 499 137 0 NA 2848 3301 738 3240 NA 4591 5926 1502 4100
1533502800.0 10859.0 NA 246 398 88 0 NA 484 539 135 0 NA 3131 4341 807 3507 NA 4689 8742 1454 3964
1533502800.0 10871.0 NA 234 387 84 0 NA 477 514 136 0 NA 2985 3687 731 3343 NA 4613 8537 1470 3981
1533502800.0 109.0 102 94 261 NA NA 194 363 351 NA NA 7161 772 2441 NA NA 4901 935 2659 NA NA
1533502800.0 11.0 NA 106 259 0 66 NA 378 381 0 104 NA 2497 2152 666 496 NA 1779 2694 910 1228
1533502800.0 110.0 62 88 253 NA NA 119 370 369 NA NA 912 690 2271 NA NA 1333 887 3061 NA NA
1533502800.0 1102.0 NA 122 284 132 82 NA 371 389 211 166 NA 2412 3641 1474 302 NA 1957 3233 1198 642
1533502800.0 11024.0 NA 467 728 0 NA NA 648 1063 0 NA NA 8105 9164 2930 NA NA 8411 5399 3185 NA
1533502800.0 11024.6 NA 467 716 0 NA NA 658 1053 0 NA NA 8118 7146 2342 NA NA 8159 4167 2415 NA
1533502800.0 11025.0 NA 461 736 0 NA NA 635 1073 0 NA NA 7875 6119 1915 NA NA 8085 3441 1963 NA
1533502800.0 111.0 82 91 256 NA NA 164 370 348 NA NA 4131 596 2257 NA NA 3012 821 2956 NA NA
1533502800.0 112.0 100 93 258 NA NA 187 370 352 NA NA 6748 852 2347 NA NA 4734 1159 2780 NA NA
1533502800.0 11224.0 NA 234 379 0 NA NA 485 514 0 NA NA 2890 3570 3290 NA NA 4588 8589 4261 NA
1533502800.0 11224.6 NA 235 391 0 NA NA 478 537 0 NA NA 2801 3144 3183 NA NA 4633 7960 3655 NA
1533502800.0 113.0 106 92 259 NA NA 191 370 347 NA NA 5630 735 2256 NA NA 3656 773 2587 NA NA
1533502800.0 114.0 100 92 257 NA NA 187 370 352 NA NA 7003 751 2293 NA NA 4759 920 2621 NA NA
