Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533546000.0 1.0 82 87 185 NA NA 169 362 275 NA NA 1956 751 1245 NA NA 1673 1124 2504 NA NA
1533546000.0 1000.0 NA 270 153 0 51 NA 388 246 0 91 NA 3555 1439 780 378 NA 3101 4098 1905 1388
1533546000.0 10001.0 NA 128 344 70 0 NA 388 451 112 0 NA 564 1748 364 1292 NA 800 2342 526 1717
1533546000.0 10002.0 NA 124 348 75 0 NA 388 463 113 0 NA 558 1690 359 1313 NA 1271 2781 528 1615
1533546000.0 10003.0 NA 132 347 75 0 NA 381 467 113 0 NA 560 1771 395 1299 NA 850 2316 728 1652
1533546000.0 10004.0 NA 123 351 74 0 NA 388 469 113 0 NA 613 1694 409 1306 NA 1333 2825 548 1646
1533546000.0 10005.0 NA 125 345 66 0 NA 380 471 113 0 NA 550 1665 266 1305 NA 882 3093 503 1614
1533546000.0 10006.0 NA 129 336 72 0 NA 389 450 112 0 NA 546 1744 451 1291 NA 904 3312 1318 1569
1533546000.0 10007.0 NA 128 347 71 0 NA 388 460 113 0 NA 649 1745 282 1315 NA 1394 2722 458 1514
1533546000.0 10008.0 NA 125 345 75 0 NA 381 465 113 0 NA 609 1766 263 1319 NA 1264 2724 680 1699
1533546000.0 10009.0 NA 130 348 70 0 NA 388 465 113 0 NA 548 1740 263 1281 NA 849 2320 516 1541
1533546000.0 1001.2 NA 359 129 0 NA NA 537 182 0 NA NA 16718 1911 90 NA NA 6367 2663 651 NA
1533546000.0 1002.0 NA 274 71 NA NA NA 374 123 NA NA NA 3369 462 NA NA NA 3599 1204 NA NA
1533546000.0 10023.0 NA 128 348 71 0 NA 381 460 113 0 NA 568 1674 379 1320 NA 1314 3079 532 1999
1533546000.0 10024.0 NA 146 370 77 0 NA 381 463 114 0 NA 610 1988 278 1343 NA 912 2996 504 1747
1533546000.0 10024.1 NA 142 179 0 NA NA 389 270 0 NA NA 641 848 339 NA NA 776 1221 589 NA
1533546000.0 10024.2 NA 140 361 0 NA NA 389 472 0 NA NA 640 1978 1299 NA NA 768 2368 1732 NA
1533546000.0 10024.3 NA 148 171 0 NA NA 388 256 0 NA NA 641 849 304 NA NA 1259 1891 549 NA
1533546000.0 10024.4 NA 141 367 0 NA NA 389 480 0 NA NA 679 2009 1298 NA NA 882 3315 1682 NA
1533546000.0 10024.5 NA 143 89 0 NA NA 388 178 0 NA NA 640 501 136 NA NA 832 1042 532 NA
1533546000.0 10025.0 NA 138 352 72 0 NA 388 479 113 0 NA 609 1763 526 1332 NA 758 3189 1098 1509
1533546000.0 10026.0 NA 146 362 72 0 NA 388 484 115 0 NA 736 2246 404 1323 NA 1407 3036 496 1651
1533546000.0 1003.0 NA 241 0 NA NA NA 315 0 NA NA NA 3152 578 NA NA NA 1867 802 NA NA
1533546000.0 10042.0 NA 132 351 74 0 NA 389 463 114 0 NA 659 1810 264 1317 NA 1336 2533 691 1695
1533546000.0 10059.0 NA 145 357 75 0 NA 381 488 114 0 NA 722 2453 286 1345 NA 1102 3091 522 1757
1533546000.0 10071.0 NA 142 355 67 0 NA 389 494 114 0 NA 670 1937 698 1363 NA 739 2978 1427 1672
1533546000.0 101.0 84 NA NA NA NA 148 NA NA NA NA 1208 NA NA NA NA 2125 NA NA NA NA
1533546000.0 1010.0 NA 29 40 0 NA NA 73 87 0 NA NA 165 252 160 NA NA 1713 704 435 NA
1533546000.0 102.0 85 NA NA NA NA 148 NA NA NA NA 1095 NA NA NA NA 1844 NA NA NA NA
1533546000.0 1020.0 NA 41 18 0 39 NA 110 62 0 113 NA 322 156 95 302 NA 736 1729 753 790
1533546000.0 10224.0 NA 287 605 0 NA NA 421 823 0 NA NA 2857 4381 1291 NA NA 2344 3407 1559 NA
1533546000.0 103.0 72 84 247 NA NA 141 362 365 NA NA 2269 686 1944 NA NA 1794 1112 2388 NA NA
1533546000.0 1030.0 NA 166 42 0 0 NA 305 87 0 0 NA 10432 296 78 77 NA 6099 556 310 460
1533546000.0 1040.0 NA 320 29 0 NA NA 506 66 0 NA NA 13926 138 80 NA NA 5374 301 307 NA
1533546000.0 1040.1 NA 71 30 0 NA NA 129 67 0 NA NA 527 152 85 NA NA 1125 548 345 NA
1533546000.0 10424.0 NA 140 359 0 NA NA 388 470 0 NA NA 807 2887 1869 NA NA 1012 4705 2458 NA
1533546000.0 105.0 84 92 31 NA NA 169 363 67 NA NA 3210 708 173 NA NA 2398 847 458 NA NA
1533546000.0 106.0 44 0 0 NA NA 93 0 0 NA NA 1168 348 1757 NA NA 1352 1060 2693 NA NA
1533546000.0 107.0 94 95 262 NA NA 188 370 375 NA NA 4486 876 2119 NA NA 2893 1196 2537 NA NA
1533546000.0 108.0 96 94 264 NA NA 188 363 361 NA NA 6078 955 2293 NA NA 3623 1083 2708 NA NA
1533546000.0 10801.0 NA 241 380 79 0 NA 478 519 126 0 NA 2260 2839 755 2952 NA 4580 4855 1619 3821
