Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532552400.0 1.0 77 107 187 NA NA NA NA NA NA 197 581 349 NA NA NA NA NA NA 1784 389 1170 NA NA NA NA NA NA 1125 322 1587 NA NA NA NA NA NA
1532552400.0 10.0 NA 133 291 0 NA NA NA NA NA NA 592 430 0 NA NA NA NA NA NA 1991 3023 505 NA NA NA NA NA NA 1147 2297 631 NA NA NA NA NA
1532552400.0 1000.0 NA 302 168 0 63 NA NA NA NA NA 422 281 0 110 NA NA NA NA NA 2724 1195 715 333 NA NA NA NA NA 1897 1511 1152 498 NA NA NA NA
1532552400.0 10001.0 NA 166 363 0 74 NA NA NA NA NA 564 528 0 133 NA NA NA NA NA 783 2625 1603 429 NA NA NA NA NA 858 2952 1715 1676 NA NA NA NA
1532552400.0 10002.0 NA 174 365 0 76 NA NA NA NA NA 565 531 0 135 NA NA NA NA NA 956 2374 1818 497 NA NA NA NA NA 816 2472 2557 655 NA NA NA NA
1532552400.0 10003.0 NA 168 365 0 76 NA NA NA NA NA 609 564 0 133 NA NA NA NA NA 816 2754 1925 326 NA NA NA NA NA 688 3262 2418 571 NA NA NA NA
1532552400.0 10004.0 NA 171 354 0 82 NA NA NA NA NA 608 564 0 134 NA NA NA NA NA 829 2645 1544 440 NA NA NA NA NA 685 2811 1633 1942 NA NA NA NA
1532552400.0 10005.0 NA 164 366 0 76 NA NA NA NA NA 564 576 0 134 NA NA NA NA NA 712 2702 1680 1082 NA NA NA NA NA 1359 3298 2052 1111 NA NA NA NA
1532552400.0 10006.0 NA 167 357 0 79 NA NA NA NA NA 609 541 0 131 NA NA NA NA NA 908 2634 1583 353 NA NA NA NA NA 810 3162 2366 609 NA NA NA NA
1532552400.0 10007.0 NA 166 364 0 88 NA NA NA NA NA 605 554 0 132 NA NA NA NA NA 827 2680 1514 613 NA NA NA NA NA 663 2805 1634 732 NA NA NA NA
1532552400.0 10008.0 NA 157 359 0 81 NA NA NA NA NA 566 552 0 133 NA NA NA NA NA 776 2801 1538 360 NA NA NA NA NA 1419 3067 1639 599 NA NA NA NA
1532552400.0 10009.0 NA 165 364 0 79 NA NA NA NA NA 562 520 0 134 NA NA NA NA NA 942 2652 1882 464 NA NA NA NA NA 888 2706 2277 570 NA NA NA NA
1532552400.0 1001.0 NA 249 118 0 0 0 0 0 0 NA 375 173 0 0 0 0 0 0 NA 2367 724 99 72 153 290 132 254 NA 2798 1172 453 147 283 351 249 314
1532552400.0 1001.2 NA 386 137 0 NA NA NA NA NA NA 590 200 0 NA NA NA NA NA NA 14680 1818 146 NA NA NA NA NA NA 5015 1250 346 NA NA NA NA NA
1532552400.0 1002.0 NA 290 87 NA NA NA NA NA NA NA 421 133 NA NA NA NA NA NA NA 3078 371 NA NA NA NA NA NA NA 2354 383 NA NA NA NA NA NA
1532552400.0 10023.0 NA 160 365 0 77 NA NA NA NA NA 515 554 0 130 NA NA NA NA NA 652 2566 1575 334 NA NA NA NA NA 1134 3043 1714 587 NA NA NA NA
1532552400.0 10024.0 NA 176 381 0 81 NA NA NA NA NA 565 553 0 137 NA NA NA NA NA 880 3077 1653 432 NA NA NA NA NA 927 3019 3144 767 NA NA NA NA
1532552400.0 10024.1 NA 177 204 0 NA NA NA NA NA NA 566 349 0 NA NA NA NA NA NA 1013 1067 525 NA NA NA NA NA NA 1040 1184 666 NA NA NA NA NA
1532552400.0 10024.2 NA 175 369 0 NA NA NA NA NA NA 518 545 0 NA NA NA NA NA NA 1220 3148 1516 NA NA NA NA NA NA 907 4613 1608 NA NA NA NA NA
