Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532293200.0 1.0 78 114 185 NA NA NA NA NA NA 189 538 342 NA NA NA NA NA NA 3979 521 1564 NA NA NA NA NA NA 4685 417 2116 NA NA NA NA NA NA
1532293200.0 10.0 NA 135 302 0 NA NA NA NA NA NA 590 420 0 NA NA NA NA NA NA 3249 5013 760 NA NA NA NA NA NA 1649 4107 1484 NA NA NA NA NA
1532293200.0 1000.0 NA 276 186 0 63 NA NA NA NA NA 434 281 0 100 NA NA NA NA NA 3545 1489 1061 374 NA NA NA NA NA 2239 2179 2548 517 NA NA NA NA
1532293200.0 10001.0 NA 164 356 0 79 NA NA NA NA NA 607 551 0 134 NA NA NA NA NA 705 2472 1329 296 NA NA NA NA NA 667 3165 1568 500 NA NA NA NA
1532293200.0 10002.0 NA 172 355 0 86 NA NA NA NA NA 564 547 0 131 NA NA NA NA NA 862 2426 1382 297 NA NA NA NA NA 1196 2938 1643 478 NA NA NA NA
1532293200.0 10003.0 NA 168 369 0 77 NA NA NA NA NA 607 545 0 134 NA NA NA NA NA 798 2336 1261 589 NA NA NA NA NA 723 2651 1583 650 NA NA NA NA
1532293200.0 10004.0 NA 179 357 0 74 NA NA NA NA NA 607 534 0 131 NA NA NA NA NA 734 2459 1313 340 NA NA NA NA NA 616 3164 1456 819 NA NA NA NA
1532293200.0 10005.0 NA 164 367 0 80 NA NA NA NA NA 609 546 0 135 NA NA NA NA NA 685 2276 1278 279 NA NA NA NA NA 1012 3004 1415 460 NA NA NA NA
1532293200.0 10006.0 NA 163 360 0 83 NA NA NA NA NA 609 555 0 135 NA NA NA NA NA 764 2219 1454 287 NA NA NA NA NA 975 2713 1827 445 NA NA NA NA
1532293200.0 10007.0 NA 163 364 0 85 NA NA NA NA NA 563 552 0 134 NA NA NA NA NA 758 2231 1333 460 NA NA NA NA NA 744 2666 1754 625 NA NA NA NA
1532293200.0 10008.0 NA 167 370 0 72 NA NA NA NA NA 609 554 0 132 NA NA NA NA NA 668 2187 1304 471 NA NA NA NA NA 766 2431 1445 887 NA NA NA NA
1532293200.0 10009.0 NA 167 359 0 87 NA NA NA NA NA 609 552 0 134 NA NA NA NA NA 738 2389 1482 277 NA NA NA NA NA 591 3190 1705 473 NA NA NA NA
