Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532120400.0 1.0 73 103 211 NA NA NA NA NA NA 193 583 309 NA NA NA NA NA NA 2318 575 1794 NA NA NA NA NA NA 1998 606 3292 NA NA NA NA NA NA
1532120400.0 10.0 NA 125 297 0 NA NA NA NA NA NA 546 443 0 NA NA NA NA NA NA 2351 3448 572 NA NA NA NA NA NA 1091 2350 646 NA NA NA NA NA
1532120400.0 1000.0 NA 299 179 0 51 NA NA NA NA NA 404 296 0 100 NA NA NA NA NA 2569 1139 689 319 NA NA NA NA NA 2139 1295 835 432 NA NA NA NA
1532120400.0 10001.0 NA 165 362 0 87 NA NA NA NA NA 607 541 0 127 NA NA NA NA NA 602 1941 1192 314 NA NA NA NA NA 564 2459 1369 331 NA NA NA NA
1532120400.0 10002.0 NA 166 245 0 74 NA NA NA NA NA 607 542 0 128 NA NA NA NA NA 589 2150 1200 417 NA NA NA NA NA 481 2903 1379 513 NA NA NA NA
1532120400.0 10003.0 NA 168 253 0 76 NA NA NA NA NA 608 552 0 134 NA NA NA NA NA 670 2270 1236 338 NA NA NA NA NA 494 3279 1360 972 NA NA NA NA
1532120400.0 10004.0 NA 164 365 0 81 NA NA NA NA NA 563 534 0 129 NA NA NA NA NA 617 1896 1143 235 NA NA NA NA NA 569 2370 1201 351 NA NA NA NA
1532120400.0 10005.0 NA 164 345 0 81 NA NA NA NA NA 607 552 0 131 NA NA NA NA NA 603 2007 1245 315 NA NA NA NA NA 656 2860 1383 374 NA NA NA NA
1532120400.0 10006.0 NA 166 196 0 77 NA NA NA NA NA 609 541 0 135 NA NA NA NA NA 659 2192 1155 332 NA NA NA NA NA 652 3410 1211 916 NA NA NA NA
1532120400.0 10007.0 NA 175 364 0 86 NA NA NA NA NA 608 546 0 134 NA NA NA NA NA 614 1915 1165 233 NA NA NA NA NA 453 2038 1226 339 NA NA NA NA
