Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1533589200.0 136.751 NA 99 409 0 NA NA NA 161 636 0 NA NA NA 777 21173 976 NA NA NA 748 8493 3382 NA NA
1533589200.0 136.753 NA 87 369 0 NA NA NA 160 569 0 NA NA NA 766 16704 1307 NA NA NA 800 6491 1495 NA NA
1533589200.0 136.757 NA 85 370 0 NA NA NA 169 528 0 NA NA NA 971 16157 1133 NA NA NA 1545 6399 1651 NA NA
1533589200.0 136.759 NA 96 390 0 NA NA NA 159 608 0 NA NA NA 814 23277 1357 NA NA NA 1046 9964 1718 NA NA
1533589200.0 136.76 NA 96 381 0 NA NA NA 159 569 0 NA NA NA 921 25065 1340 NA NA NA 1167 10430 1665 NA NA
1533589200.0 136.761 NA 97 400 0 NA NA NA 161 626 0 NA NA NA 857 28421 1243 NA NA NA 1168 14482 1604 NA NA
1533589200.0 136.7611 NA 182 0 NA NA NA NA 270 0 NA NA NA NA 9484 204 NA NA NA NA 14068 463 NA NA NA
1533589200.0 136.762 NA 86 409 0 NA NA NA 162 661 0 NA NA NA 1131 40597 1325 NA NA NA 1453 16889 1748 NA NA
1533589200.0 136.7721 NA 174 0 NA NA NA NA 284 0 NA NA NA NA 10714 190 NA NA NA NA 12702 496 NA NA NA
1533589200.0 136.7801 NA 98 0 NA NA NA NA 171 0 NA NA NA NA 549 330 NA NA NA NA 688 1582 NA NA NA
1533589200.0 136.7802 NA 114 0 NA NA NA NA 176 0 NA NA NA NA 532 283 NA NA NA NA 839 399 NA NA NA
1533589200.0 136.7803 NA 106 0 NA NA NA NA 179 0 NA NA NA NA 840 276 NA NA NA NA 1049 1518 NA NA NA
1533589200.0 136.782 NA 106 417 0 NA NA NA 185 664 0 NA NA NA 1306 35707 1928 NA NA NA 1517 18209 2689 NA NA
1533589200.0 136.783 NA 107 431 0 NA NA NA 188 697 0 NA NA NA 1053 39386 1982 NA NA NA 1379 19705 3661 NA NA
1533589200.0 136.785 NA 107 417 0 NA NA NA 181 678 0 NA NA NA 1238 28006 2068 NA NA NA 1477 12221 3310 NA NA
1533589200.0 136.786 NA 109 412 0 NA NA NA 187 644 0 NA NA NA 926 26438 1777 NA NA NA 1353 11450 2102 NA NA
1533589200.0 136.788 NA 106 430 0 NA NA NA 189 704 0 NA NA NA 1052 36240 1850 NA NA NA 1405 16230 2547 NA NA
1533589200.0 136.789 NA 114 412 0 NA NA NA 178 619 0 NA NA NA 958 23110 1940 NA NA NA 1205 10019 2405 NA NA
1533589200.0 136.7952 NA 157 0 NA NA NA NA 256 0 NA NA NA NA 2844 205 NA NA NA NA 4842 404 NA NA NA
1533589200.0 136.803 NA 113 332 0 NA NA NA 185 503 0 NA NA NA 798 4469 1456 NA NA NA 762 6750 1612 NA NA
1533589200.0 136.815 NA 114 316 0 NA NA NA 179 515 0 NA NA NA 634 3286 1198 NA NA NA 798 3147 2666 NA NA
1533589200.0 136.816 NA 113 437 0 NA NA NA 179 679 0 NA NA NA 736 20082 1323 NA NA NA 1071 7062 1542 NA NA
1533589200.0 136.827 NA 125 338 0 NA NA NA 198 502 0 NA NA NA 604 3202 1141 NA NA NA 600 3017 1294 NA NA
1533589200.0 136.828 NA 109 441 0 NA NA NA 186 709 0 NA NA NA 712 19568 1323 NA NA NA 846 6857 1964 NA NA
1533589200.0 136.8311 NA 173 0 NA NA NA NA 265 0 NA NA NA NA 2665 141 NA NA NA NA 3072 354 NA NA NA
1533589200.0 136.833 NA 108 434 0 NA NA NA 192 660 0 NA NA NA 663 21561 1355 NA NA NA 727 7374 3894 NA NA
1533589200.0 136.839 NA 119 352 0 NA NA NA 193 509 0 NA NA NA 653 3267 1147 NA NA NA 754 2453 1415 NA NA
1533589200.0 136.842 NA 115 438 0 NA NA NA 193 732 0 NA NA NA 688 22927 1286 NA NA NA 986 7700 1447 NA NA
1533589200.0 136.843 NA 112 457 0 NA NA NA 191 725 0 NA NA NA 612 24376 1278 NA NA NA 571 7983 1325 NA NA
1533589200.0 136.8521 NA 166 0 NA NA NA NA 266 0 NA NA NA NA 2043 137 NA NA NA NA 1867 255 NA NA NA
1533589200.0 136.858 NA 239 359 0 NA NA NA 353 525 0 NA NA NA 2051 3562 1459 NA NA NA 2395 2792 1530 NA NA
1533589200.0 136.864 NA 252 473 0 NA NA NA 413 748 0 NA NA NA 4127 23472 1732 NA NA NA 3414 10009 2094 NA NA
1533589200.0 136.87 NA 230 352 0 NA NA NA 373 549 0 NA NA NA 2182 4111 1552 NA NA NA 2754 3710 1690 NA NA
1533589200.0 136.871 NA 253 467 0 NA NA NA 452 750 0 NA NA NA 4704 24326 1793 NA NA NA 3462 11346 2026 NA NA
1533589200.0 139901.0 NA 143 337 0 NA NA NA 576 479 0 NA NA NA 999 4436 2184 NA NA NA 728 5510 2426 NA NA
1533589200.0 139902.0 NA 149 357 0 NA NA NA 564 474 0 NA NA NA 1124 4315 1775 NA NA NA 924 4578 1862 NA NA
1533589200.0 144.6 NA 283 NA NA NA NA NA 413 NA NA NA NA NA 2773 NA NA NA NA NA 5101 NA NA NA NA
1533589200.0 16.0 NA 116 284 0 NA NA NA 592 437 0 NA NA NA 2260 3170 784 NA NA NA 1102 3772 1097 NA NA
1533589200.0 2.0 96 103 201 NA NA NA 223 539 336 NA NA NA 8012 1277 3107 NA NA NA 4439 894 2925 NA NA NA
1533589200.0 2017.11 337 0 137 NA NA NA 694 0 213 NA NA NA 2128 471 1204 NA NA NA 1594 603 1212 NA NA NA
1533589200.0 2017.8 155 NA NA NA NA NA 273 NA NA NA NA NA 488 NA NA NA NA NA 1609 NA NA NA NA NA
1533589200.0 2017.9 350 0 127 NA NA NA 696 0 200 NA NA NA 952 264 834 NA NA NA 917 335 1095 NA NA NA
1533589200.0 250199.18 422 NA NA NA NA NA 707 NA NA NA NA NA 8943 NA NA NA NA NA 3626 NA NA NA NA NA
1533589200.0 250207.0 NA 303 428 0 NA NA NA 740 599 0 NA NA NA 16557 6176 1905 NA NA NA 7289 4641 2139 NA NA
1533589200.0 250207.17 NA 360 440 0 NA NA NA 677 669 0 NA NA NA 20737 6731 2617 NA NA NA 10262 5289 2788 NA NA
1533589200.0 250207.18 NA 531 539 0 NA NA NA 994 738 0 NA NA NA 35547 9901 4001 NA NA NA 14458 6246 4277 NA NA
1533589200.0 250400.0 365 0 133 NA NA NA 726 0 220 NA NA NA 3172 668 1923 NA NA NA 2649 793 2014 NA NA NA
1533589200.0 250402.0 363 0 135 NA NA NA 689 0 208 NA NA NA 3557 767 1929 NA NA NA 2783 978 2068 NA NA NA
1533589200.0 250405.0 375 0 133 NA NA NA 731 0 217 NA NA NA 2581 667 1717 NA NA NA 2418 817 1786 NA NA NA
1533589200.0 250407.0 297 0 128 NA NA NA 729 0 209 NA NA NA 2788 616 2238 NA NA NA 2592 1064 3551 NA NA NA
1533589200.0 250408.0 348 0 134 NA NA NA 728 0 213 NA NA NA 3177 497 1969 NA NA NA 2757 668 1996 NA NA NA
1533589200.0 250409.0 354 0 134 NA NA NA 728 0 225 NA NA NA 3939 599 2520 NA NA NA 2990 650 2429 NA NA NA
1533589200.0 3.0 76 103 194 NA NA NA 185 584 302 NA NA NA 12444 1271 3913 NA NA NA 7734 964 3550 NA NA NA
1533589200.0 4.22 NA 147 70 78 0 NA NA 285 125 143 0 NA NA 2111 896 362 647 NA NA 2634 1111 463 972 NA
1533589200.0 4.23 NA 74 289 0 NA NA NA 138 430 0 NA NA NA 925 6435 1497 NA NA NA 1589 5289 1621 NA NA
1533589200.0 4.25 NA 67 296 0 NA NA NA 121 413 0 NA NA NA 654 5984 1517 NA NA NA 837 4463 1615 NA NA
1533589200.0 4.26 NA 65 300 0 NA NA NA 119 422 0 NA NA NA 581 7029 1393 NA NA NA 850 5071 1558 NA NA
1533589200.0 4.28 NA 79 287 0 NA NA NA 141 435 0 NA NA NA 489 6027 4466 NA NA NA 710 8347 6281 NA NA
1533589200.0 4.29 NA 48 292 0 184 NA NA 97 408 0 300 NA NA 356 7078 1344 2598 NA NA 320 8230 2466 2286 NA
1533589200.0 4.34 NA 74 293 0 NA NA NA 136 441 0 NA NA NA 771 7594 1447 NA NA NA 1027 5605 1550 NA NA
1533589200.0 4.54 NA 46 308 0 NA NA NA 93 460 0 NA NA NA 651 12837 1475 NA NA NA 850 6427 1812 NA NA
1533589200.0 4.65 NA 46 329 0 NA NA NA 101 502 0 NA NA NA 302 17543 1405 NA NA NA 306 7685 1579 NA NA
1533589200.0 4.67 NA 70 322 0 NA NA NA 121 481 0 NA NA NA 742 15271 1423 NA NA NA 966 7508 1608 NA NA
1533589200.0 4.71 NA 35 310 0 NA NA NA 99 452 0 NA NA NA 436 9074 1431 NA NA NA 515 5054 1592 NA NA
1533589200.0 4.75 NA 45 313 0 NA NA NA 98 475 0 NA NA NA 511 14088 1270 NA NA NA 600 7233 1380 NA NA
1533589200.0 4.76 NA 72 324 0 NA NA NA 133 477 0 NA NA NA 746 15175 1314 NA NA NA 758 7595 1441 NA NA
1533589200.0 4.77 NA 73 327 0 NA NA NA 124 492 0 NA NA NA 670 16972 1270 NA NA NA 836 7392 1375 NA NA
1533589200.0 4001.0 NA 181 357 NA NA NA NA 603 480 NA NA NA NA 815 2392 NA NA NA NA 770 2137 NA NA NA
1533589200.0 4002.0 NA 144 299 NA NA NA NA 591 440 NA NA NA NA 2024 2725 NA NA NA NA 959 2105 NA NA NA
1533589200.0 4003.0 NA 131 288 NA NA NA NA 590 452 NA NA NA NA 2078 2924 NA NA NA NA 901 2291 NA NA NA
1533589200.0 4006.0 70 185 367 NA NA NA 144 605 476 NA NA NA 1090 845 2106 NA NA NA 986 609 2031 NA NA NA
1533589200.0 4007.0 67 115 297 NA NA NA 133 556 434 NA NA NA 1062 459 1720 NA NA NA 1112 726 1977 NA NA NA
1533589200.0 4008.0 57 122 286 NA NA NA 131 603 455 NA NA NA 881 356 1642 NA NA NA 1461 562 1831 NA NA NA
1533589200.0 5.5 281 0 NA NA NA NA 687 0 NA NA NA NA 2738 481 NA NA NA NA 2047 546 NA NA NA NA
1533589200.0 500200.0 NA 207 320 0 NA NA NA 622 473 0 NA NA NA 10426 6092 993 NA NA NA 5558 6324 1104 NA NA
1533589200.0 500200.1 89 194 252 NA NA NA 169 573 376 NA NA NA 5560 1978 4447 NA NA NA 3131 1163 3603 NA NA NA
1533589200.0 500203.0 NA 204 326 0 NA NA NA 542 465 0 NA NA NA 11476 6790 1137 NA NA NA 6612 7207 1263 NA NA
1533589200.0 503.0 47 0 NA NA NA NA 86 0 NA NA NA NA 213 117 NA NA NA NA 726 190 NA NA NA NA
1533589200.0 504.0 37 0 NA NA NA NA 86 0 NA NA NA NA 197 115 NA NA NA NA 465 171 NA NA NA NA
1533589200.0 505.0 47 0 NA NA NA NA 86 0 NA NA NA NA 181 134 NA NA NA NA 691 324 NA NA NA NA
1533589200.0 506.0 48 0 NA NA NA NA 87 0 NA NA NA NA 187 119 NA NA NA NA 288 189 NA NA NA NA
1533589200.0 507.0 39 0 NA NA NA NA 85 0 NA NA NA NA 222 118 NA NA NA NA 630 218 NA NA NA NA
1533589200.0 508.0 40 0 NA NA NA NA 87 0 NA NA NA NA 184 137 NA NA NA NA 397 749 NA NA NA NA
1533589200.0 509.0 46 0 NA NA NA NA 86 0 NA NA NA NA 183 116 NA NA NA NA 303 173 NA NA NA NA
1533589200.0 510.0 40 0 NA NA NA NA 87 0 NA NA NA NA 334 118 NA NA NA NA 740 181 NA NA NA NA
1533589200.0 511.0 45 0 NA NA NA NA 94 0 NA NA NA NA 9158 119 NA NA NA NA 12342 181 NA NA NA NA
1533589200.0 512.0 21 46 0 NA NA NA 63 92 0 NA NA NA 2021 182 120 NA NA NA 14418 337 204 NA NA NA
1533589200.0 513.0 19 46 0 NA NA NA 64 93 0 NA NA NA 659 176 196 NA NA NA 2560 419 447 NA NA NA
1533589200.0 514.0 20 50 0 NA NA NA 68 94 0 NA NA NA 406 187 119 NA NA NA 921 694 188 NA NA NA
1533589200.0 515.0 21 44 0 NA NA NA 63 90 0 NA NA NA 1962 171 143 NA NA NA 11271 262 269 NA NA NA
1533589200.0 516.0 21 41 0 NA NA NA 64 92 0 NA NA NA 650 187 119 NA NA NA 1677 583 208 NA NA NA
1533589200.0 517.0 20 46 0 NA NA NA 68 92 0 NA NA NA 4144 182 140 NA NA NA 6490 251 778 NA NA NA
1533589200.0 518.0 20 47 0 NA NA NA 63 91 0 NA NA NA 1959 177 128 NA NA NA 16057 288 188 NA NA NA
1533589200.0 519.0 21 45 0 NA NA NA 64 92 0 NA NA NA 666 178 125 NA NA NA 1034 261 219 NA NA NA
1533589200.0 520.0 21 36 0 NA NA NA 68 93 0 NA NA NA 4244 204 132 NA NA NA 6504 648 373 NA NA NA
1533589200.0 521.0 21 49 0 NA NA NA 63 93 0 NA NA NA 647 172 119 NA NA NA 1360 398 182 NA NA NA
1533589200.0 522.0 21 44 0 NA NA NA 64 91 0 NA NA NA 1882 166 115 NA NA NA 8579 234 179 NA NA NA
1533589200.0 524.0 22 36 0 NA NA NA 68 94 0 NA NA NA 4331 226 133 NA NA NA 6666 648 190 NA NA NA
1533589200.0 525.0 20 38 0 NA NA NA 64 92 0 NA NA NA 644 180 130 NA NA NA 1697 464 265 NA NA NA
1533589200.0 526.0 21 45 0 NA NA NA 63 92 0 NA NA NA 3402 279 181 NA NA NA 11627 1705 422 NA NA NA
1533589200.0 527.0 21 41 0 NA NA NA 63 94 0 NA NA NA 6805 220 185 NA NA NA 10383 322 375 NA NA NA
1533589200.0 528.0 21 41 0 NA NA NA 63 92 0 NA NA NA 1320 238 216 NA NA NA 2767 570 1317 NA NA NA
1533589200.0 529.0 21 45 0 NA NA NA 64 93 0 NA NA NA 3321 290 177 NA NA NA 11626 1453 354 NA NA NA
1533589200.0 530.0 21 40 0 NA NA NA 64 93 0 NA NA NA 8462 254 176 NA NA NA 14569 417 332 NA NA NA
1533589200.0 531.0 68 0 NA NA NA NA 194 0 NA NA NA NA 306 164 NA NA NA NA 1715 305 NA NA NA NA
1533589200.0 534.0 43 0 NA NA NA NA 105 0 NA NA NA NA 297 196 NA NA NA NA 562 426 NA NA NA NA
1533589200.0 535.0 104 0 NA NA NA NA 187 0 NA NA NA NA 5496 157 NA NA NA NA 4349 253 NA NA NA NA
1533589200.0 541.0 53 0 NA NA NA NA 98 0 NA NA NA NA 294 187 NA NA NA NA 1152 477 NA NA NA NA
1533589200.0 545.0 44 0 NA NA NA NA 101 0 NA NA NA NA 336 178 NA NA NA NA 566 367 NA NA NA NA
1533589200.0 552.0 20 49 0 NA NA NA 67 93 0 NA NA NA 8539 220 218 NA NA NA 14133 345 1050 NA NA NA
1533589200.0 554.0 21 47 0 NA NA NA 64 93 0 NA NA NA 4689 293 178 NA NA NA 5458 1259 390 NA NA NA
1533589200.0 556.0 19 46 0 NA NA NA 63 93 0 NA NA NA 826 242 188 NA NA NA 5253 391 612 NA NA NA
1533589200.0 560.0 42 0 NA NA NA NA 85 0 NA NA NA NA 246 178 NA NA NA NA 341 500 NA NA NA NA
1533589200.0 561.0 38 0 NA NA NA NA 87 0 NA NA NA NA 528 166 NA NA NA NA 3794 351 NA NA NA NA
1533589200.0 7.0 60 99 159 59 0 NA 122 581 247 116 0 NA 1760 702 1218 327 681 NA 1002 606 1218 443 813 NA
1533589200.0 7.1 56 91 152 59 0 NA 109 538 252 109 0 NA 2613 1378 1148 316 722 NA 2557 896 1257 421 826 NA
1533589200.0 7.2 60 147 193 68 0 NA 123 563 337 110 0 NA 1413 1139 1365 996 1141 NA 1999 1287 1919 1455 2026 NA
1533589200.0 7.3 56 156 176 57 0 NA 111 565 320 117 0 NA 3842 964 1646 709 1052 NA 3075 828 1992 814 1171 NA
1533589200.0 7.4 62 149 191 59 0 NA 121 599 345 110 0 NA 1203 769 979 434 698 NA 1205 1017 2460 1530 906 NA
