Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1533589200.0 121.0 114 116 282 NA NA NA 218 585 386 NA NA NA 2956 491 1741 NA NA NA 1294 539 1861 NA NA NA
1533589200.0 122.0 49 0 0 NA NA NA 107 0 0 NA NA NA 813 191 1475 NA NA NA 714 511 2075 NA NA NA
1533589200.0 128.0 68 100 276 NA NA NA 137 583 423 NA NA NA 981 567 1750 NA NA NA 781 886 2148 NA NA NA
1533589200.0 13.0 NA 125 271 0 NA NA NA 592 421 0 NA NA NA 449 2158 505 NA NA NA 617 3325 788 NA NA
1533589200.0 132.0 105 117 269 NA NA NA 210 584 396 NA NA NA 2132 487 1874 NA NA NA 1268 478 2450 NA NA NA
1533589200.0 1325.1 NA 154 172 0 NA NA NA 520 268 0 NA NA NA 1469 1237 570 NA NA NA 1467 1334 655 NA NA
1533589200.0 1325.3 NA 154 165 0 NA NA NA 610 265 0 NA NA NA 966 1347 650 NA NA NA 776 1551 923 NA NA
1533589200.0 1325.5 NA 166 0 NA NA NA NA 271 0 NA NA NA NA 9939 380 NA NA NA NA 12662 651 NA NA NA
1533589200.0 1325.51 NA 163 0 NA NA NA NA 251 0 NA NA NA NA 4011 413 NA NA NA NA 4694 789 NA NA NA
1533589200.0 1325.6 NA 171 NA NA NA NA NA 255 NA NA NA NA NA 5015 NA NA NA NA NA 3960 NA NA NA NA
1533589200.0 1325.7 NA 167 0 NA NA NA NA 281 0 NA NA NA NA 6703 383 NA NA NA NA 7634 756 NA NA NA
1533589200.0 1325.8 NA 166 0 NA NA NA NA 258 0 NA NA NA NA 5156 239 NA NA NA NA 4331 327 NA NA NA
1533589200.0 1325.9 NA 161 0 NA NA NA NA 253 0 NA NA NA NA 4170 244 NA NA NA NA 2714 401 NA NA NA
1533589200.0 1329.1 NA 193 0 NA NA NA NA 292 0 NA NA NA NA 4251 244 NA NA NA NA 3542 378 NA NA NA
1533589200.0 133.0 111 112 278 NA NA NA 216 584 416 NA NA NA 3887 524 1986 NA NA NA 1659 531 2084 NA NA NA
1533589200.0 134.0 NA 306 46 0 NA NA NA 413 89 0 NA NA NA 3353 128 84 NA NA NA 2496 344 240 NA NA
1533589200.0 134.813 NA 165 75 0 NA NA NA 297 113 0 NA NA NA 868 196 402 NA NA NA 1302 284 823 NA NA
1533589200.0 134.99601 NA 50 338 0 NA NA NA 110 500 0 NA NA NA 263 7799 693 NA NA NA 353 3979 854 NA NA
1533589200.0 135.1 343 0 127 NA NA NA 691 0 212 NA NA NA 2207 522 1932 NA NA NA 2348 683 2055 NA NA NA
1533589200.0 135.11 355 0 130 NA NA NA 688 0 209 NA NA NA 2487 486 2061 NA NA NA 1911 531 2256 NA NA NA
1533589200.0 135.12 338 0 125 NA NA NA 688 0 203 NA NA NA 2235 674 2188 NA NA NA 1891 1093 2903 NA NA NA
1533589200.0 135.13 343 0 NA NA NA NA 703 0 NA NA NA NA 1987 573 NA NA NA NA 1555 845 NA NA NA NA
1533589200.0 135.2 268 0 127 NA NA NA 687 0 200 NA NA NA 1779 473 1772 NA NA NA 1927 549 2257 NA NA NA
1533589200.0 135.3 270 0 124 NA NA NA 694 0 212 NA NA NA 1930 562 1989 NA NA NA 2310 775 2574 NA NA NA
1533589200.0 135.4 339 0 126 NA NA NA 686 0 214 NA NA NA 2019 564 2242 NA NA NA 2093 775 3204 NA NA NA
1533589200.0 135.5 319 0 127 NA NA NA 689 0 214 NA NA NA 2682 586 1723 NA NA NA 2605 935 2114 NA NA NA
1533589200.0 135.6 343 0 127 NA NA NA 690 0 211 NA NA NA 2221 556 2047 NA NA NA 2139 701 2630 NA NA NA
1533589200.0 135.7 302 0 128 NA NA NA 600 0 206 NA NA NA 2780 528 1736 NA NA NA 3129 796 1989 NA NA NA
1533589200.0 135.8 182 NA NA NA NA NA 268 NA NA NA NA NA 875 NA NA NA NA NA 964 NA NA NA NA NA
1533589200.0 135.9 335 0 126 NA NA NA 692 0 215 NA NA NA 2185 650 1704 NA NA NA 2287 911 2197 NA NA NA
1533589200.0 136.733 NA 178 67 0 NA NA NA 299 128 0 NA NA NA 2134 795 914 NA NA NA 1850 1196 1688 NA NA
1533589200.0 136.737 NA 96 405 0 NA NA NA 159 588 0 NA NA NA 932 26341 1492 NA NA NA 1201 11868 1572 NA NA
1533589200.0 136.739 NA 95 371 0 NA NA NA 150 604 0 NA NA NA 1022 30914 1718 NA NA NA 1295 15776 2100 NA NA
1533589200.0 136.743 NA 94 353 0 NA NA NA 156 547 0 NA NA NA 1050 23626 1943 NA NA NA 1328 11698 2243 NA NA
1533589200.0 136.744 NA 96 417 0 NA NA NA 162 602 0 NA NA NA 971 26956 1464 NA NA NA 1356 12420 1569 NA NA
1533589200.0 136.751 NA 95 406 0 NA NA NA 162 622 0 NA NA NA 1083 31694 1810 NA NA NA 1405 13542 2400 NA NA
1533589200.0 136.753 NA 96 355 0 NA NA NA 161 534 0 NA NA NA 925 25315 1888 NA NA NA 1295 11164 2343 NA NA
1533589200.0 136.754 NA 92 366 0 NA NA NA 170 532 0 NA NA NA 1018 21701 1970 NA NA NA 886 10774 2215 NA NA
1533589200.0 136.76 NA 94 391 0 NA NA NA 151 548 0 NA NA NA 1114 37031 2217 NA NA NA 1341 17341 3168 NA NA
1533589200.0 136.7611 NA 179 0 NA NA NA NA 277 0 NA NA NA NA 8284 458 NA NA NA NA 9237 1893 NA NA NA
1533589200.0 136.7721 NA 179 0 NA NA NA NA 272 0 NA NA NA NA 8137 289 NA NA NA NA 12188 734 NA NA NA
1533589200.0 136.7722 NA 161 0 NA NA NA NA 260 0 NA NA NA NA 3424 285 NA NA NA NA 5919 850 NA NA NA
1533589200.0 136.7801 NA 95 0 NA NA NA NA 176 0 NA NA NA NA 1151 514 NA NA NA NA 3539 1561 NA NA NA
1533589200.0 136.7802 NA 105 0 NA NA NA NA 173 0 NA NA NA NA 1704 472 NA NA NA NA 4485 1457 NA NA NA
1533589200.0 136.7803 NA 97 0 NA NA NA NA 169 0 NA NA NA NA 1376 451 NA NA NA NA 3736 1514 NA NA NA
1533589200.0 136.786 NA 118 417 0 NA NA NA 175 661 0 NA NA NA 1021 35306 1975 NA NA NA 3458 17053 2634 NA NA
1533589200.0 136.7952 NA 167 0 NA NA NA NA 258 0 NA NA NA NA 3105 267 NA NA NA NA 4157 520 NA NA NA
1533589200.0 136.807 NA 121 425 0 NA NA NA 185 690 0 NA NA NA 1103 29897 2222 NA NA NA 3569 15075 3200 NA NA
1533589200.0 136.8311 NA 178 0 NA NA NA NA 285 0 NA NA NA NA 4050 261 NA NA NA NA 3730 501 NA NA NA
1533589200.0 1361.17 78 173 355 0 NA NA 149 555 511 0 NA NA 8322 1935 4836 3135 NA NA 6296 1149 5675 4328 NA NA
1533589200.0 1362.17 80 165 359 0 NA NA 152 592 565 0 NA NA 15628 2167 4655 2764 NA NA 13922 1674 5051 3630 NA NA
1533589200.0 1363.17 75 163 374 0 NA NA 151 558 540 0 NA NA 14697 1710 4585 2405 NA NA 13324 1612 4553 2664 NA NA
1533589200.0 14.0 NA 133 303 0 NA NA NA 591 434 0 NA NA NA 2273 4243 545 NA NA NA 1156 2988 814 NA NA
1533589200.0 16.0 NA 120 273 0 NA NA NA 592 420 0 NA NA NA 1574 2283 488 NA NA NA 976 2149 661 NA NA
1533589200.0 2017.1 348 0 125 NA NA NA 737 0 213 NA NA NA 2541 642 2293 NA NA NA 2206 908 3268 NA NA NA
1533589200.0 2017.11 363 0 126 NA NA NA 692 0 208 NA NA NA 3060 610 2179 NA NA NA 2920 797 2239 NA NA NA
1533589200.0 2017.12 316 0 128 NA NA NA 694 0 208 NA NA NA 3406 610 1675 NA NA NA 3116 923 1747 NA NA NA
1533589200.0 2017.13 322 0 NA NA NA NA 699 0 NA NA NA NA 3118 602 NA NA NA NA 3128 685 NA NA NA NA
1533589200.0 2017.2 276 0 126 NA NA NA 693 0 202 NA NA NA 2172 594 1902 NA NA NA 3418 718 2384 NA NA NA
1533589200.0 2017.3 278 0 125 NA NA NA 739 0 212 NA NA NA 1891 633 1820 NA NA NA 2155 853 2222 NA NA NA
1533589200.0 2017.4 328 0 129 NA NA NA 690 0 202 NA NA NA 1201 307 921 NA NA NA 1328 494 1258 NA NA NA
1533589200.0 2017.5 343 0 130 NA NA NA 740 0 208 NA NA NA 1206 290 878 NA NA NA 1914 519 1184 NA NA NA
1533589200.0 2017.6 337 0 128 NA NA NA 739 0 219 NA NA NA 1337 304 934 NA NA NA 1421 524 1257 NA NA NA
1533589200.0 2017.7 319 0 130 NA NA NA 692 0 204 NA NA NA 1216 294 937 NA NA NA 1739 570 1312 NA NA NA
1533589200.0 2017.8 180 NA NA NA NA NA 253 NA NA NA NA NA 420 NA NA NA NA NA 619 NA NA NA NA NA
1533589200.0 2017.9 346 0 129 NA NA NA 697 0 204 NA NA NA 990 285 910 NA NA NA 1246 685 1301 NA NA NA
1533589200.0 25406.0 424 0 133 NA NA NA 730 0 209 NA NA NA 2303 247 859 NA NA NA 2805 645 1728 NA NA NA
1533589200.0 26.0 NA 136 308 0 NA NA NA 591 454 0 NA NA NA 1948 2791 505 NA NA NA 977 3087 780 NA NA
1533589200.0 27.0 NA 140 293 0 NA NA NA 591 413 0 NA NA NA 2001 2592 523 NA NA NA 1169 2809 711 NA NA
1533589200.0 33.0 NA 136 291 0 NA NA NA 591 411 0 NA NA NA 1845 2536 537 NA NA NA 958 2244 1013 NA NA
1533589200.0 35.0 NA 146 295 0 NA NA NA 591 429 0 NA NA NA 2047 3023 551 NA NA NA 964 2444 694 NA NA
1533589200.0 36.0 NA 130 278 0 NA NA NA 591 443 0 NA NA NA 2173 8416 539 NA NA NA 1088 4511 783 NA NA
1533589200.0 39.0 NA 134 303 0 NA NA NA 591 426 0 NA NA NA 2604 5555 539 NA NA NA 1335 3042 673 NA NA
1533589200.0 4.22 NA 177 81 82 0 NA NA 283 123 146 0 NA NA 925 309 280 231 NA NA 925 465 459 422 NA
1533589200.0 4.28 NA 83 290 0 NA NA NA 132 398 0 NA NA NA 274 2478 2059 NA NA NA 701 2464 2438 NA NA
1533589200.0 4001.0 NA 171 349 NA NA NA NA 605 498 NA NA NA NA 959 2612 NA NA NA NA 1097 2818 NA NA NA
1533589200.0 4002.0 NA 138 289 NA NA NA NA 591 426 NA NA NA NA 2166 2904 NA NA NA NA 1176 2653 NA NA NA
1533589200.0 4003.0 NA 138 289 NA NA NA NA 597 416 NA NA NA NA 2065 3153 NA NA NA NA 928 2372 NA NA NA
1533589200.0 4006.0 63 159 349 NA NA NA 148 559 510 NA NA NA 1493 997 2429 NA NA NA 1160 956 2563 NA NA NA
1533589200.0 4007.0 66 137 290 NA NA NA 140 601 439 NA NA NA 1296 641 1849 NA NA NA 1229 655 2227 NA NA NA
1533589200.0 45.0 NA 142 288 0 NA NA NA 591 443 0 NA NA NA 2040 3065 511 NA NA NA 1218 2524 645 NA NA
1533589200.0 500200.0 NA 207 328 0 NA NA NA 621 465 0 NA NA NA 6286 2325 468 NA NA NA 3462 2051 738 NA NA
1533589200.0 500202.0 NA 223 331 0 NA NA NA 572 455 0 NA NA NA 6820 2632 480 NA NA NA 3154 2391 692 NA NA
1533589200.0 500204.0 NA 213 340 0 NA NA NA 619 490 0 NA NA NA 6334 2624 510 NA NA NA 3351 2463 1053 NA NA
1533589200.0 500206.0 NA 211 323 0 NA NA NA 620 452 0 NA NA NA 6560 2506 535 NA NA NA 4027 2452 664 NA NA
1533589200.0 500207.0 NA 203 313 0 NA NA NA 620 473 0 NA NA NA 5858 2150 504 NA NA NA 3057 2377 985 NA NA
1533589200.0 50200.0 NA 203 435 0 NA NA NA 570 599 0 NA NA NA 1469 2924 533 NA NA NA 1168 2430 854 NA NA
1533589200.0 50202.0 NA 210 451 0 NA NA NA 605 600 0 NA NA NA 1607 3359 533 NA NA NA 1367 2487 768 NA NA
1533589200.0 50206.0 NA 207 420 0 NA NA NA 602 598 0 NA NA NA 1400 2977 529 NA NA NA 1090 2919 771 NA NA
1533589200.0 503.0 44 0 NA NA NA NA 85 0 NA NA NA NA 237 176 NA NA NA NA 528 1088 NA NA NA NA
1533589200.0 504.0 44 0 NA NA NA NA 86 0 NA NA NA NA 171 146 NA NA NA NA 342 425 NA NA NA NA
1533589200.0 505.0 39 0 NA NA NA NA 86 0 NA NA NA NA 170 131 NA NA NA NA 277 465 NA NA NA NA
1533589200.0 506.0 39 0 NA NA NA NA 87 0 NA NA NA NA 191 174 NA NA NA NA 347 1028 NA NA NA NA
1533589200.0 507.0 45 0 NA NA NA NA 87 0 NA NA NA NA 277 154 NA NA NA NA 508 498 NA NA NA NA
1533589200.0 508.0 37 0 NA NA NA NA 87 0 NA NA NA NA 204 126 NA NA NA NA 448 386 NA NA NA NA
1533589200.0 509.0 43 0 NA NA NA NA 85 0 NA NA NA NA 174 126 NA NA NA NA 359 446 NA NA NA NA
1533589200.0 510.0 38 0 NA NA NA NA 86 0 NA NA NA NA 281 166 NA NA NA NA 523 799 NA NA NA NA
1533589200.0 511.0 45 0 NA NA NA NA 90 0 NA NA NA NA 13675 149 NA NA NA NA 18286 348 NA NA NA NA
1533589200.0 512.0 22 45 0 NA NA NA 68 92 0 NA NA NA 2466 162 136 NA NA NA 12490 297 414 NA NA NA
1533589200.0 513.0 22 46 0 NA NA NA 68 92 0 NA NA NA 687 171 119 NA NA NA 2592 339 421 NA NA NA
1533589200.0 514.0 22 47 0 NA NA NA 68 93 0 NA NA NA 416 189 167 NA NA NA 661 340 572 NA NA NA
1533589200.0 515.0 21 46 0 NA NA NA 68 94 0 NA NA NA 2466 170 161 NA NA NA 12490 307 686 NA NA NA
1533589200.0 516.0 22 46 0 NA NA NA 69 93 0 NA NA NA 727 170 122 NA NA NA 1594 303 342 NA NA NA
1533589200.0 517.0 21 48 0 NA NA NA 67 93 0 NA NA NA 5257 184 161 NA NA NA 7122 412 862 NA NA NA
1533589200.0 518.0 21 43 0 NA NA NA 67 90 0 NA NA NA 2059 207 133 NA NA NA 5807 465 485 NA NA NA
1533589200.0 519.0 21 37 0 NA NA NA 68 93 0 NA NA NA 721 215 152 NA NA NA 1310 455 893 NA NA NA
1533589200.0 520.0 20 45 0 NA NA NA 67 93 0 NA NA NA 5501 184 121 NA NA NA 9001 320 499 NA NA NA
1533589200.0 521.0 21 40 0 NA NA NA 68 93 0 NA NA NA 755 187 131 NA NA NA 2287 345 525 NA NA NA
1533589200.0 522.0 22 45 0 NA NA NA 68 92 0 NA NA NA 2499 194 159 NA NA NA 12216 435 968 NA NA NA
1533589200.0 524.0 20 43 0 NA NA NA 68 94 0 NA NA NA 5554 239 127 NA NA NA 8671 773 527 NA NA NA
1533589200.0 525.0 20 47 0 NA NA NA 68 93 0 NA NA NA 657 202 165 NA NA NA 1489 436 614 NA NA NA
1533589200.0 526.0 21 36 0 NA NA NA 67 91 0 NA NA NA 2647 538 332 NA NA NA 4359 1727 1140 NA NA NA
1533589200.0 527.0 22 38 0 NA NA NA 68 93 0 NA NA NA 5655 525 344 NA NA NA 7177 1702 1529 NA NA NA
1533589200.0 528.0 23 40 0 NA NA NA 70 93 0 NA NA NA 846 525 350 NA NA NA 1234 1723 1268 NA NA NA
1533589200.0 529.0 21 44 0 NA NA NA 67 92 0 NA NA NA 2625 490 356 NA NA NA 4359 2018 1178 NA NA NA
1533589200.0 530.0 22 42 0 NA NA NA 68 94 0 NA NA NA 5616 546 348 NA NA NA 7097 1799 1214 NA NA NA
1533589200.0 531.0 53 0 NA NA NA NA 195 0 NA NA NA NA 535 330 NA NA NA NA 1812 1232 NA NA NA NA
1533589200.0 534.0 42 0 NA NA NA NA 105 0 NA NA NA NA 580 362 NA NA NA NA 2560 1684 NA NA NA NA
1533589200.0 535.0 110 0 NA NA NA NA 187 0 NA NA NA NA 7673 447 NA NA NA NA 6197 2316 NA NA NA NA
1533589200.0 541.0 47 0 NA NA NA NA 103 0 NA NA NA NA 557 361 NA NA NA NA 1990 1358 NA NA NA NA
1533589200.0 545.0 45 0 NA NA NA NA 101 0 NA NA NA NA 657 332 NA NA NA NA 2162 1194 NA NA NA NA
1533589200.0 552.0 22 37 0 NA NA NA 68 93 0 NA NA NA 5599 599 336 NA NA NA 7082 1897 1211 NA NA NA
1533589200.0 554.0 22 39 0 NA NA NA 68 92 0 NA NA NA 4936 462 324 NA NA NA 6085 1640 1310 NA NA NA
1533589200.0 556.0 21 39 0 NA NA NA 67 93 0 NA NA NA 538 512 334 NA NA NA 846 1658 1196 NA NA NA
1533589200.0 560.0 44 0 NA NA NA NA 88 0 NA NA NA NA 499 386 NA NA NA NA 1872 1708 NA NA NA NA
1533589200.0 561.0 42 0 NA NA NA NA 87 0 NA NA NA NA 515 404 NA NA NA NA 1837 1611 NA NA NA NA
1533589200.0 6.0 NA 118 265 0 NA NA NA 590 396 0 NA NA NA 1483 1762 478 NA NA NA 764 2024 753 NA NA
