Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533502800.0 101.0 109 NA NA NA NA 161 NA NA NA NA 769 NA NA NA NA 1463 NA NA NA NA
1533502800.0 1020.0 NA 67 28 0 82 NA 142 71 0 148 NA 236 108 56 225 NA 712 909 366 413
1533502800.0 103.0 75 107 272 NA NA 163 586 399 NA NA 1221 301 1479 NA NA 1229 592 2348 NA NA
1533502800.0 1040.1 NA 78 37 0 NA NA 148 76 0 NA NA 470 102 109 NA NA 1014 253 483 NA
1533502800.0 106.0 51 0 0 NA NA 107 0 0 NA NA 1056 225 1312 NA NA 1581 493 2092 NA NA
1533502800.0 110.0 70 104 274 NA NA 131 539 415 NA NA 1301 494 1532 NA NA 1748 553 2703 NA NA
1533502800.0 111.0 84 114 264 NA NA 186 585 393 NA NA 1401 434 1524 NA NA 1240 607 2406 NA NA
1533502800.0 1325.5 NA 174 0 NA NA NA 258 0 NA NA NA 4816 134 NA NA NA 5977 511 NA NA
1533502800.0 1325.7 NA 162 0 NA NA NA 278 0 NA NA NA 4389 135 NA NA NA 7334 445 NA NA
1533502800.0 135.8 164 NA NA NA NA 271 NA NA NA NA 463 NA NA NA NA 601 NA NA NA NA
1533502800.0 136.736 NA 93 361 0 NA NA 162 524 0 NA NA 524 10715 781 NA NA 622 5683 911 NA
1533502800.0 136.739 NA 98 398 0 NA NA 154 589 0 NA NA 567 13419 815 NA NA 944 5871 1792 NA
1533502800.0 136.746 NA 91 361 0 NA NA 160 516 0 NA NA 673 11397 826 NA NA 529 6173 2281 NA
1533502800.0 136.75 NA 101 402 0 NA NA 162 631 0 NA NA 572 13926 874 NA NA 901 6459 2183 NA
1533502800.0 136.751 NA 100 387 0 NA NA 168 645 0 NA NA 573 14475 836 NA NA 900 6660 1984 NA
1533502800.0 136.753 NA 99 367 0 NA NA 158 547 0 NA NA 545 11762 855 NA NA 628 6636 1083 NA
