Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1533114000.0 1.0 90 107 184 NA NA NA NA NA NA 192 582 336 NA NA NA NA NA NA 1743 440 1286 NA NA NA NA NA NA 1007 426 1681 NA NA NA NA NA NA
1533114000.0 10.0 NA 121 288 0 NA NA NA NA NA NA 590 442 0 NA NA NA NA NA NA 2160 3082 521 NA NA NA NA NA NA 1681 2411 733 NA NA NA NA NA
1533114000.0 1000.0 NA 274 188 0 62 NA NA NA NA NA 404 277 0 100 NA NA NA NA NA 2425 1089 591 237 NA NA NA NA NA 5056 1123 997 432 NA NA NA NA
1533114000.0 10001.0 NA 162 357 0 78 NA NA NA NA NA 608 547 0 133 NA NA NA NA NA 880 3125 1643 377 NA NA NA NA NA 988 3793 1889 858 NA NA NA NA
1533114000.0 10002.0 NA 172 365 0 71 NA NA NA NA NA 609 543 0 123 NA NA NA NA NA 975 3114 1825 426 NA NA NA NA NA 1094 4707 2153 939 NA NA NA NA
1533114000.0 10003.0 NA 168 370 0 76 NA NA NA NA NA 607 552 0 130 NA NA NA NA NA 1038 3148 1986 410 NA NA NA NA NA 1815 5083 2615 1044 NA NA NA NA
1533114000.0 10004.0 NA 170 355 0 75 NA NA NA NA NA 562 533 0 124 NA NA NA NA NA 1106 3096 1941 372 NA NA NA NA NA 1187 4025 2506 685 NA NA NA NA
1533114000.0 10005.0 NA 165 348 0 78 NA NA NA NA NA 562 514 0 133 NA NA NA NA NA 1083 3441 2031 401 NA NA NA NA NA 1016 5000 2475 780 NA NA NA NA
1533114000.0 10006.0 NA 165 360 0 77 NA NA NA NA NA 563 555 0 127 NA NA NA NA NA 1007 2971 2004 386 NA NA NA NA NA 1561 4403 2737 981 NA NA NA NA
1533114000.0 10007.0 NA 168 346 0 75 NA NA NA NA NA 604 551 0 125 NA NA NA NA NA 1090 3426 2010 342 NA NA NA NA NA 1187 4628 2505 549 NA NA NA NA
