Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533070800.0 1.0 101 85 171 NA NA NA NA NA 186 359 275 NA NA NA NA NA 3518 1032 1738 NA NA NA NA NA 3502 1631 9726 NA NA NA NA NA
1533070800.0 10.0 NA 118 451 0 NA NA NA NA NA 375 541 0 NA NA NA NA NA 3866 4577 718 NA NA NA NA NA 4931 3128 967 NA NA NA NA
1533070800.0 1000.0 NA 403 170 0 50 NA NA NA NA 489 261 0 89 NA NA NA NA 3140 1423 778 330 NA NA NA NA 3790 1533 1145 673 NA NA NA
1533070800.0 10001.0 NA 219 632 91 0 NA NA NA NA 467 792 134 0 NA NA NA NA 1446 2411 408 2066 NA NA NA NA 1870 3620 642 5560 NA NA NA
1533070800.0 10002.0 NA 220 644 85 0 NA NA NA NA 475 793 136 0 NA NA NA NA 1417 2421 402 1912 NA NA NA NA 1975 3679 953 2209 NA NA NA
1533070800.0 10003.0 NA 223 638 91 0 NA NA NA NA 474 798 135 0 NA NA NA NA 1452 2424 434 1873 NA NA NA NA 1886 2502 633 2740 NA NA NA
1533070800.0 10004.0 NA 218 460 86 0 NA NA NA NA 466 772 135 0 NA NA NA NA 1391 2739 397 1854 NA NA NA NA 1926 3980 641 4183 NA NA NA
1533070800.0 10005.0 NA 219 638 93 0 NA NA NA NA 484 795 135 0 NA NA NA NA 1421 2278 399 1883 NA NA NA NA 1956 2647 569 2429 NA NA NA
1533070800.0 10006.0 NA 206 570 84 0 NA NA NA NA 481 794 135 0 NA NA NA NA 1597 2584 418 1833 NA NA NA NA 2358 7286 1170 3145 NA NA NA
1533070800.0 10007.0 NA 216 622 105 0 NA NA NA NA 474 798 145 0 NA NA NA NA 1440 2535 440 1860 NA NA NA NA 2092 12828 819 2747 NA NA NA
1533070800.0 10008.0 NA 216 518 101 0 NA NA NA NA 474 793 146 0 NA NA NA NA 1473 2712 464 1945 NA NA NA NA 2110 3721 663 4413 NA NA NA
1533070800.0 10009.0 NA 215 646 104 0 NA NA NA NA 481 791 145 0 NA NA NA NA 1731 2393 419 1868 NA NA NA NA 2336 2539 568 2278 NA NA NA
1533070800.0 1001.0 NA 363 189 0 0 0 0 0 NA 460 231 0 0 0 0 0 NA 2636 591 76 97 261 130 259 NA 2821 869 361 352 484 259 623
1533070800.0 1002.0 NA 367 77 NA NA NA NA NA NA 504 124 NA NA NA NA NA NA 3393 443 NA NA NA NA NA NA 3526 688 NA NA NA NA NA
1533070800.0 10023.0 NA 226 539 83 0 NA NA NA NA 480 797 134 0 NA NA NA NA 2180 4161 676 2329 NA NA NA NA 5028 19811 2155 4786 NA NA NA
1533070800.0 10024.0 NA 239 585 100 0 NA NA NA NA 475 819 147 0 NA NA NA NA 2478 3666 542 2940 NA NA NA NA 4107 7075 1158 3302 NA NA NA
1533070800.0 10024.1 NA 221 269 0 NA NA NA NA NA 474 370 0 NA NA NA NA NA 2524 1340 539 NA NA NA NA NA 5016 2402 965 NA NA NA NA
