Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533420000.0 1.0 98 88 171 NA NA 186 359 271 NA NA 1566 553 933 NA NA 1065 1048 1746 NA NA
1533420000.0 1020.0 NA 35 NA NA NA NA 113 NA NA NA NA 275 NA NA NA NA 1335 NA NA NA
1533420000.0 1030.0 NA 179 46 0 NA NA 331 84 0 NA NA 8779 249 65 NA NA 4170 380 397 NA
1533420000.0 120.0 65 87 398 NA NA 138 367 504 NA NA 904 600 2204 NA NA 1599 884 4483 NA NA
1533420000.0 126.0 71 89 402 NA NA 149 360 506 NA NA 1704 627 2095 NA NA 1891 1122 3740 NA NA
1533420000.0 128.0 63 85 393 NA NA 116 360 496 NA NA 1036 625 2116 NA NA 1028 841 4199 NA NA
1533420000.0 130.0 67 87 346 NA NA 133 360 519 NA NA 1598 635 1867 NA NA 1644 1335 3276 NA NA
1533420000.0 1301.0 91 99 187 NA NA 152 377 301 NA NA 1589 605 1158 NA NA 1061 1617 2183 NA NA
1533420000.0 1302.0 103 110 204 NA NA 168 377 323 NA NA 3737 700 1350 NA NA 2294 1040 2755 NA NA
1533420000.0 1303.0 91 107 208 NA NA 157 370 323 NA NA 7218 508 1422 NA NA 3658 690 2086 NA NA
1533420000.0 1307.0 NA 99 183 43 0 NA 383 264 87 0 NA 577 619 173 246 NA 1391 1073 1065 633
1533420000.0 1308.0 NA 96 177 46 0 NA 376 251 86 0 NA 524 539 136 231 NA 1199 1079 536 481
1533420000.0 131.0 64 88 403 NA NA 143 367 503 NA NA 1741 680 2181 NA NA 1126 913 4318 NA NA
1533420000.0 1325.1 NA 112 221 0 NA NA 385 286 0 NA NA 616 728 287 NA NA 1162 1414 544 NA
1533420000.0 1325.6 NA 136 NA NA NA NA 214 NA NA NA NA 2273 NA NA NA NA 2604 NA NA NA
1533420000.0 1325.9 NA 131 0 NA NA NA 211 0 NA NA NA 1788 126 NA NA NA 1588 572 NA NA
1533420000.0 134.813 NA 183 69 0 NA NA 271 110 0 NA NA 1232 273 343 NA NA 2341 561 766 NA
1533420000.0 135.12 346 0 111 NA NA 518 0 175 NA NA 1364 259 607 NA NA 1344 562 968 NA NA
1533420000.0 135.13 378 0 NA NA NA 552 0 NA NA NA 1247 275 NA NA NA 1573 534 NA NA NA
1533420000.0 135.2 268 0 106 NA NA 526 0 172 NA NA 1310 234 581 NA NA 3334 385 820 NA NA
1533420000.0 135.3 289 0 108 NA NA 517 0 172 NA NA 1132 240 588 NA NA 1420 484 944 NA NA
1533420000.0 135.4 267 0 109 NA NA 518 0 175 NA NA 1508 252 602 NA NA 3218 656 1495 NA NA
1533420000.0 135.7 373 0 109 NA NA 525 0 173 NA NA 1212 260 594 NA NA 1314 644 820 NA NA
1533420000.0 135.8 147 NA NA NA NA 237 NA NA NA NA 427 NA NA NA NA 676 NA NA NA NA
1533420000.0 135.9 330 0 92 NA NA 517 0 172 NA NA 1046 256 692 NA NA 1842 825 2673 NA NA
1533420000.0 136.733 NA 197 69 0 NA NA 286 119 0 NA NA 1059 387 248 NA NA 1412 539 665 NA
1533420000.0 136.738 NA 83 514 0 NA NA 141 637 0 NA NA 873 12934 817 NA NA 1320 5658 1078 NA
1533420000.0 136.741 NA 83 510 0 NA NA 139 642 0 NA NA 816 13812 802 NA NA 1210 7256 1228 NA
1533420000.0 136.746 NA 84 507 0 NA NA 144 632 0 NA NA 831 12220 834 NA NA 1328 6010 1567 NA
1533420000.0 136.75 NA 83 544 0 NA NA 136 696 0 NA NA 736 14969 825 NA NA 1234 7606 1262 NA
1533420000.0 2.0 94 97 183 NA NA 190 367 281 NA NA 3849 727 1002 NA NA 2205 868 1300 NA NA
1533420000.0 4007.0 60 103 420 NA NA 119 376 532 NA NA 1742 769 2285 NA NA 2113 1018 4548 NA NA
1533420000.0 541.0 45 0 NA NA NA 88 0 NA NA NA 213 121 NA NA NA 1071 548 NA NA NA
1533420000.0 554.0 15 41 0 NA NA 138 82 0 NA NA 2724 184 124 NA NA 3670 504 544 NA NA
1533420000.0 555.0 16 35 0 NA NA 138 79 0 NA NA 1269 162 131 NA NA 1327 481 445 NA NA
1533420000.0 560.0 41 0 NA NA NA 79 0 NA NA NA 177 192 NA NA NA 344 670 NA NA NA
1533420000.0 561.0 36 0 NA NA NA 79 0 NA NA NA 184 122 NA NA NA 307 370 NA NA NA
