Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533805200.0 10001.0 NA 218 500 93 0 NA 472 794 135 0 NA 1362 2545 397 1873 NA 2272 3723 611 2165
1533805200.0 1020.0 NA 41 NA NA NA NA 110 NA NA NA NA 361 NA NA NA NA 731 NA NA NA
1533805200.0 118.0 100 94 419 NA NA 189 360 523 NA NA 4059 555 1792 NA NA 1856 642 2125 NA NA
1533805200.0 119.0 85 73 410 NA NA 182 360 515 NA NA 2939 849 1659 NA NA 1902 1523 2060 NA NA
1533805200.0 120.0 64 84 398 NA NA 131 360 513 NA NA 914 461 1703 NA NA 1175 617 3523 NA NA
1533805200.0 122.0 53 82 388 NA NA 109 360 504 NA NA 964 346 1666 NA NA 1403 591 2486 NA NA
1533805200.0 123.3 284 NA NA NA NA 516 NA NA NA NA 1050 NA NA NA NA 1189 NA NA NA NA
1533805200.0 124.5 352 NA NA NA NA 508 NA NA NA NA 1092 NA NA NA NA 1220 NA NA NA NA
1533805200.0 126.0 71 85 403 NA NA 149 367 501 NA NA 1885 468 1635 NA NA 1783 642 3083 NA NA
1533805200.0 128.0 59 84 394 NA NA 115 367 522 NA NA 842 461 1648 NA NA 662 649 3207 NA NA
1533805200.0 130.0 67 85 399 NA NA 133 360 517 NA NA 919 452 1653 NA NA 890 610 3121 NA NA
1533805200.0 1301.0 87 101 189 NA NA 152 377 320 NA NA 2538 906 1846 NA NA 2476 1319 3088 NA NA
1533805200.0 1303.0 91 105 205 NA NA 158 369 322 NA NA 10972 998 2516 NA NA 5722 1612 3844 NA NA
1533805200.0 1308.0 NA 97 178 49 0 NA 376 260 86 0 NA 825 933 250 374 NA 1597 1981 713 728
1533805200.0 131.0 69 86 408 NA NA 142 367 502 NA NA 1398 582 1599 NA NA 862 1103 2469 NA NA
1533805200.0 132.0 98 88 414 NA NA 180 367 516 NA NA 3080 583 1787 NA NA 2119 692 3062 NA NA
1533805200.0 1325.5 NA 175 0 NA NA NA 303 0 NA NA NA 7502 222 NA NA NA 9939 735 NA NA
1533805200.0 1329.1 NA 152 0 NA NA NA 228 0 NA NA NA 2090 123 NA NA NA 1905 440 NA NA
1533805200.0 134.813 NA 184 63 0 NA NA 273 110 0 NA NA 929 230 234 NA NA 1280 1077 515 NA
1533805200.0 135.8 144 NA NA NA NA 237 NA NA NA NA 745 NA NA NA NA 2050 NA NA NA NA
1533805200.0 135.9 310 0 102 NA NA 525 0 172 NA NA 1771 393 991 NA NA 2907 665 2407 NA NA
1533805200.0 136.733 NA 194 71 0 NA NA 287 118 0 NA NA 1602 535 390 NA NA 2821 795 1035 NA
1533805200.0 203.0 NA 166 467 0 NA NA 379 610 0 NA NA 1000 2613 524 NA NA 1171 2925 931 NA
1533805200.0 205.0 NA 167 433 0 NA NA 386 607 0 NA NA 982 2385 511 NA NA 1679 2855 935 NA
1533805200.0 4002.0 NA 118 432 NA NA NA 380 533 NA NA NA 2302 2791 NA NA NA 1722 2432 NA NA
1533805200.0 4007.0 59 102 418 NA NA 118 376 539 NA NA 731 378 1725 NA NA 1543 760 3215 NA NA
1533805200.0 4008.0 51 0 0 NA NA 92 0 0 NA NA 702 232 1370 NA NA 1174 480 2043 NA NA
1533805200.0 505.0 35 0 NA NA NA 79 0 NA NA NA 180 115 NA NA NA 426 424 NA NA NA
1533805200.0 541.0 49 0 NA NA NA 88 0 NA NA NA 261 197 NA NA NA 569 1015 NA NA NA
1533805200.0 551.0 16 43 0 NA NA 138 82 0 NA NA 1637 276 207 NA NA 1811 538 736 NA NA
1533805200.0 552.0 16 41 0 NA NA 138 82 0 NA NA 2653 302 226 NA NA 4289 569 601 NA NA
1533805200.0 554.0 16 43 0 NA NA 138 81 0 NA NA 4226 323 282 NA NA 5787 871 965 NA NA
1533805200.0 555.0 16 41 0 NA NA 138 80 0 NA NA 1771 295 197 NA NA 2969 1088 701 NA NA
1533805200.0 560.0 42 0 NA NA NA 79 0 NA NA NA 322 283 NA NA NA 1098 961 NA NA NA
