Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533718800.0 1.0 96 84 178 NA NA NA NA NA 181 367 289 NA NA NA NA NA 1607 510 848 NA NA NA NA NA 1184 549 1398 NA NA NA NA NA
1533718800.0 1000.0 NA 392 162 0 52 NA NA NA NA 517 261 0 89 NA NA NA NA 3493 1757 785 328 NA NA NA NA 2751 4071 1013 523 NA NA NA
1533718800.0 10001.0 NA 219 625 93 0 NA NA NA NA 478 774 134 0 NA NA NA NA 1356 2364 403 1877 NA NA NA NA 1793 3417 704 2154 NA NA NA
1533718800.0 10002.0 NA 220 615 84 0 NA NA NA NA 476 800 136 0 NA NA NA NA 1417 2319 407 1938 NA NA NA NA 1746 2769 645 2615 NA NA NA
1533718800.0 10004.0 NA 214 635 94 0 NA NA NA NA 473 803 135 0 NA NA NA NA 1379 2193 377 1828 NA NA NA NA 1840 2446 617 2657 NA NA NA
1533718800.0 10005.0 NA 218 614 84 0 NA NA NA NA 474 774 135 0 NA NA NA NA 1347 2279 408 1876 NA NA NA NA 1692 2769 645 2977 NA NA NA
1533718800.0 10006.0 NA 199 634 93 0 NA NA NA NA 473 793 134 0 NA NA NA NA 1345 2114 369 1721 NA NA NA NA 1644 2203 483 1998 NA NA NA
1533718800.0 10007.0 NA 164 640 94 0 NA NA NA NA 474 796 146 0 NA NA NA NA 1528 2291 404 1739 NA NA NA NA 2913 2417 560 1960 NA NA NA
1533718800.0 10008.0 NA 219 636 103 0 NA NA NA NA 473 802 145 0 NA NA NA NA 1364 2175 398 1774 NA NA NA NA 1518 2415 524 2086 NA NA NA
1533718800.0 1001.0 NA 308 186 0 0 0 0 0 NA 444 231 0 0 0 0 0 NA 3471 592 90 99 335 185 264 NA 4548 782 263 253 847 267 419
1533718800.0 1002.0 NA 395 77 NA NA NA NA NA NA 497 124 NA NA NA NA NA NA 3785 490 NA NA NA NA NA NA 3288 520 NA NA NA NA NA
1533718800.0 1003.0 NA 330 0 NA NA NA NA NA NA 402 0 NA NA NA NA NA NA 3653 644 NA NA NA NA NA NA 2460 1019 NA NA NA NA NA
1533718800.0 1004.0 NA 311 165 0 0 0 0 NA NA 394 213 0 0 0 0 NA NA 1244 519 91 122 306 296 NA NA 2099 2183 432 642 542 529 NA
1533718800.0 101.0 81 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 2673 NA NA NA NA NA NA NA 4466 NA NA NA NA NA NA NA
1533718800.0 1010.0 NA 26 70 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 128 239 109 NA NA NA NA NA 359 475 213 NA NA NA NA
1533718800.0 102.0 83 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 1895 NA NA NA NA NA NA NA 3490 NA NA NA NA NA NA NA
1533718800.0 1020.0 NA 37 NA NA NA NA NA NA NA 110 NA NA NA NA NA NA NA 289 NA NA NA NA NA NA NA 667 NA NA NA NA NA NA
