Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533114000.0 1.0 99 85 143 NA NA NA NA NA 185 368 233 NA NA NA NA NA 1853 352 257 NA NA NA NA NA 1419 274 330 NA NA NA NA NA
1533114000.0 10.0 NA 121 487 0 NA NA NA NA NA 370 577 0 NA NA NA NA NA 5448 4937 763 NA NA NA NA NA 2765 2477 783 NA NA NA NA
1533114000.0 1000.0 NA 488 165 0 49 NA NA NA NA 579 250 0 91 NA NA NA NA 2433 1075 541 160 NA NA NA NA 1521 824 585 162 NA NA NA
1533114000.0 10001.0 NA 194 607 85 0 NA NA NA NA 473 818 133 0 NA NA NA NA 594 974 169 1297 NA NA NA NA 962 1073 224 1324 NA NA NA
1533114000.0 10002.0 NA 204 631 84 0 NA NA NA NA 474 810 133 0 NA NA NA NA 611 985 171 1282 NA NA NA NA 721 1370 220 1324 NA NA NA
1533114000.0 10003.0 NA 230 554 91 0 NA NA NA NA 482 807 132 0 NA NA NA NA 587 1032 178 1268 NA NA NA NA 807 1615 453 1311 NA NA NA
1533114000.0 10004.0 NA 219 446 81 0 NA NA NA NA 488 820 133 0 NA NA NA NA 529 1089 174 1286 NA NA NA NA 570 2787 482 1308 NA NA NA
1533114000.0 10005.0 NA 218 568 83 0 NA NA NA NA 488 810 133 0 NA NA NA NA 533 995 168 1321 NA NA NA NA 685 1500 198 1341 NA NA NA
1533114000.0 10006.0 NA 193 615 86 0 NA NA NA NA 475 807 133 0 NA NA NA NA 596 939 166 1278 NA NA NA NA 1223 956 181 1301 NA NA NA
1533114000.0 10007.0 NA 224 657 93 0 NA NA NA NA 481 818 144 0 NA NA NA NA 609 930 188 1288 NA NA NA NA 814 1557 367 1312 NA NA NA
1533114000.0 10008.0 NA 220 630 93 0 NA NA NA NA 481 814 141 0 NA NA NA NA 547 1007 187 1411 NA NA NA NA 502 1369 271 1463 NA NA NA
1533114000.0 10009.0 NA 218 658 101 0 NA NA NA NA 489 815 144 0 NA NA NA NA 561 981 192 1288 NA NA NA NA 696 891 404 1781 NA NA NA
1533114000.0 1001.0 NA 464 384 0 0 0 0 0 NA 540 462 0 0 0 0 0 NA 1942 580 7 28 535 28 508 NA 1078 562 24 43 543 38 525
1533114000.0 1002.0 NA 462 72 NA NA NA NA NA NA 558 124 NA NA NA NA NA NA 2168 263 NA NA NA NA NA NA 1229 219 NA NA NA NA NA
1533114000.0 10023.0 NA 217 656 89 0 NA NA NA NA 485 819 133 0 NA NA NA NA 567 913 170 1278 NA NA NA NA 800 1014 736 1300 NA NA NA
1533114000.0 10024.0 NA 242 677 87 0 NA NA NA NA 483 843 145 0 NA NA NA NA 709 1225 230 1337 NA NA NA NA 869 1070 701 1372 NA NA NA
1533114000.0 10024.1 NA 241 276 0 NA NA NA NA NA 482 378 0 NA NA NA NA NA 708 506 195 NA NA NA NA NA 1079 621 201 NA NA NA NA
1533114000.0 10024.2 NA 244 678 0 NA NA NA NA NA 485 830 0 NA NA NA NA NA 712 1205 1306 NA NA NA NA NA 647 896 1358 NA NA NA NA
1533114000.0 10024.3 NA 244 235 0 NA NA NA NA NA 475 345 0 NA NA NA NA NA 742 460 168 NA NA NA NA NA 473 663 176 NA NA NA NA
1533114000.0 10024.4 NA 243 550 0 NA NA NA NA NA 475 837 0 NA NA NA NA NA 709 1351 1337 NA NA NA NA NA 507 1569 1780 NA NA NA NA
1533114000.0 10024.5 NA 244 270 0 NA NA NA NA NA 482 401 0 NA NA NA NA NA 3911 1326 476 NA NA NA NA NA 4400 2689 508 NA NA NA NA
1533114000.0 10024.6 NA 243 671 0 NA NA NA NA NA 476 839 0 NA NA NA NA NA 2227 3821 2433 NA NA NA NA NA 3046 6676 2460 NA NA NA NA
1533114000.0 10025.0 NA 229 665 82 0 NA NA NA NA 478 823 132 0 NA NA NA NA 2441 3492 729 3005 NA NA NA NA 3822 5373 2250 3047 NA NA NA
1533114000.0 10026.0 NA 243 681 84 0 NA NA NA NA 481 837 133 0 NA NA NA NA 2797 3731 798 2684 NA NA NA NA 2563 2730 1116 2710 NA NA NA
1533114000.0 1003.0 NA 406 0 NA NA NA NA NA NA 512 0 NA NA NA NA NA NA 2581 458 NA NA NA NA NA NA 1214 484 NA NA NA NA NA
1533114000.0 1004.0 NA 354 361 0 0 0 0 NA NA 458 444 0 0 0 0 NA NA 845 414 7 23 572 451 NA NA 1613 370 35 34 583 465 NA
1533114000.0 10042.0 NA 226 664 94 0 NA NA NA NA 483 821 144 0 NA NA NA NA 3691 2988 832 2663 NA NA NA NA 4605 2557 1169 2690 NA NA NA
1533114000.0 10059.0 NA 244 686 99 0 NA NA NA NA 481 829 143 0 NA NA NA NA 2498 4056 525 2538 NA NA NA NA 2673 2444 605 2559 NA NA NA
1533114000.0 10071.0 NA 238 668 92 0 NA NA NA NA 467 820 142 0 NA NA NA NA 2768 3430 877 2811 NA NA NA NA 3965 2927 1321 2842 NA NA NA
1533114000.0 101.0 83 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 2035 NA NA NA NA NA NA NA 2675 NA NA NA NA NA NA NA
1533114000.0 1010.0 NA 25 76 0 NA NA NA NA NA 74 122 0 NA NA NA NA NA 13 83 27 NA NA NA NA NA 39 112 33 NA NA NA NA
1533114000.0 102.0 83 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 1221 NA NA NA NA NA NA NA 1746 NA NA NA NA NA NA NA
1533114000.0 1020.0 NA 36 NA NA NA NA NA NA NA 115 NA NA NA NA NA NA NA 53 NA NA NA NA NA NA NA 100 NA NA NA NA NA NA
1533114000.0 10224.0 NA 350 930 0 NA NA NA NA NA 533 1212 0 NA NA NA NA NA 12255 11085 2391 NA NA NA NA NA 27533 5714 2415 NA NA NA NA
1533114000.0 10225.0 NA 337 956 0 NA NA NA NA NA 533 1221 0 NA NA NA NA NA 11483 8875 2887 NA NA NA NA NA 26905 4307 2941 NA NA NA NA
1533114000.0 103.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 2459 583 1174 NA NA NA NA NA 2585 402 2776 NA NA NA NA NA
1533114000.0 1030.0 NA 152 35 0 NA NA NA NA NA 253 83 0 NA NA NA NA NA 1752 50 3 NA NA NA NA NA 900 140 152 NA NA NA NA
1533114000.0 10424.0 NA 237 673 0 NA NA NA NA NA 478 832 0 NA NA NA NA NA 2328 3730 2801 NA NA NA NA NA 3874 6710 2850 NA NA NA NA
1533114000.0 105.0 98 89 25 NA NA NA NA NA 185 368 67 NA NA NA NA NA 7712 1007 67 NA NA NA NA NA 6979 1468 180 NA NA NA NA NA
1533114000.0 106.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 4646 288 1305 NA NA NA NA NA 6182 228 3204 NA NA NA NA NA
1533114000.0 107.0 100 92 461 NA NA NA NA NA 183 369 563 NA NA NA NA NA 13315 970 1584 NA NA NA NA NA 6912 970 1685 NA NA NA NA NA
1533114000.0 108.0 106 98 468 NA NA NA NA NA 193 368 565 NA NA NA NA NA 14573 1206 2160 NA NA NA NA NA 6657 1944 2514 NA NA NA NA NA
1533114000.0 10823.0 65 217 661 79 0 NA NA NA 124 468 811 132 0 NA NA NA 3892 2804 2513 742 2627 NA NA NA 3713 5536 2563 1040 2650 NA NA NA
1533114000.0 10824.0 75 244 680 93 0 NA NA NA 138 467 839 143 0 NA NA NA 18177 2390 3694 752 3162 NA NA NA 10299 3355 5772 2026 3205 NA NA NA
1533114000.0 10825.0 71 227 669 91 0 NA NA NA 129 467 821 132 0 NA NA NA 12003 2173 2603 519 2725 NA NA NA 6859 3270 2131 678 2772 NA NA NA
1533114000.0 10826.0 79 247 684 92 0 NA NA NA 140 474 842 143 0 NA NA NA 21961 2758 3746 537 2733 NA NA NA 10833 3123 2500 643 3190 NA NA NA
1533114000.0 10842.0 64 221 658 92 0 NA NA NA 118 473 822 143 0 NA NA NA 5296 1619 2531 604 2839 NA NA NA 3817 2434 2434 840 2880 NA NA NA
1533114000.0 109.0 103 94 466 NA NA NA NA NA 190 361 552 NA NA NA NA NA 15945 1845 1826 NA NA NA NA NA 6977 2403 2324 NA NA NA NA NA
1533114000.0 11.0 NA 107 566 0 58 NA NA NA NA 381 680 0 106 NA NA NA NA 3970 2850 1075 520 NA NA NA NA 4116 2656 1132 900 NA NA NA
1533114000.0 110.0 63 89 454 NA NA NA NA NA 124 368 555 NA NA NA NA NA 2358 992 1591 NA NA NA NA NA 1985 1525 1941 NA NA NA NA NA
1533114000.0 1102.0 NA 118 491 139 76 NA NA NA NA 377 582 215 163 NA NA NA NA 3690 2888 1392 266 NA NA NA NA 2879 1242 626 155 NA NA NA
1533114000.0 111.0 99 92 457 NA NA NA NA NA 184 361 552 NA NA NA NA NA 6189 852 1383 NA NA NA NA NA 6303 1596 1642 NA NA NA NA NA
1533114000.0 112.0 101 93 456 NA NA NA NA NA 190 369 558 NA NA NA NA NA 10376 920 1515 NA NA NA NA NA 3734 1402 1483 NA NA NA NA NA
1533114000.0 11224.0 75 241 681 0 NA NA NA NA 135 466 829 0 NA NA NA NA 15774 3017 2610 2802 NA NA NA NA 7610 3423 2032 2834 NA NA NA NA
1533114000.0 113.0 98 93 463 NA NA NA NA NA 186 369 553 NA NA NA NA NA 11152 1293 1929 NA NA NA NA NA 4256 1247 2282 NA NA NA NA NA
1533114000.0 114.0 99 92 463 NA NA NA NA NA 185 361 560 NA NA NA NA NA 3028 359 510 NA NA NA NA NA 1157 222 490 NA NA NA NA NA
1533114000.0 115.0 102 93 459 NA NA NA NA NA 187 369 565 NA NA NA NA NA 3240 390 537 NA NA NA NA NA 1168 244 520 NA NA NA NA NA
1533114000.0 116.0 97 95 457 NA NA NA NA NA 182 361 553 NA NA NA NA NA 3529 371 543 NA NA NA NA NA 1631 230 567 NA NA NA NA NA
1533114000.0 11623.0 63 219 660 81 0 NA NA NA 110 468 822 132 0 NA NA NA 4984 2490 2917 677 2578 NA NA NA 4198 5211 3498 967 2606 NA NA NA
1533114000.0 11624.0 70 246 682 92 0 NA NA NA 121 476 844 144 0 NA NA NA 15450 3518 4950 945 3053 NA NA NA 9223 3981 7342 2862 3119 NA NA NA
1533114000.0 11625.0 66 230 678 81 0 NA NA NA 114 468 832 133 0 NA NA NA 8960 3018 3796 680 3253 NA NA NA 4926 4275 4167 1225 3301 NA NA NA
1533114000.0 11626.0 72 246 686 89 0 NA NA NA 122 469 847 140 0 NA NA NA 24007 3855 4772 899 3054 NA NA NA 12126 3871 6036 1384 3114 NA NA NA
1533114000.0 11642.0 57 215 667 90 0 NA NA NA 103 475 829 141 0 NA NA NA 4100 2756 3383 917 2914 NA NA NA 3902 3365 5745 1539 2977 NA NA NA
1533114000.0 117.0 103 95 464 NA NA NA NA NA 192 361 565 NA NA NA NA NA 3551 377 548 NA NA NA NA NA 1378 245 477 NA NA NA NA NA
1533114000.0 118.0 101 97 468 NA NA NA NA NA 188 369 574 NA NA NA NA NA 4143 392 571 NA NA NA NA NA 1928 339 542 NA NA NA NA NA
1533114000.0 119.0 101 95 454 NA NA NA NA NA 186 369 575 NA NA NA NA NA 2912 372 506 NA NA NA NA NA 1231 283 572 NA NA NA NA NA
1533114000.0 12.0 NA 120 485 0 NA NA NA NA NA 377 591 0 NA NA NA NA NA 4031 4421 753 NA NA NA NA NA 2021 2307 774 NA NA NA NA
1533114000.0 120.0 69 86 454 NA NA NA NA NA 137 368 541 NA NA NA NA NA 711 314 419 NA NA NA NA NA 398 237 438 NA NA NA NA NA
1533114000.0 12024.0 71 242 680 0 NA NA NA NA 121 474 842 0 NA NA NA NA 15345 3331 4057 2707 NA NA NA NA 8643 4104 5162 2735 NA NA NA NA
1533114000.0 121.0 100 94 468 NA NA NA NA NA 189 369 548 NA NA NA NA NA 3591 403 595 NA NA NA NA NA 1673 245 554 NA NA NA NA NA
1533114000.0 122.0 53 86 442 NA NA NA NA NA 106 368 536 NA NA NA NA NA 953 186 480 NA NA NA NA NA 723 225 539 NA NA NA NA NA
1533114000.0 123.1 367 NA NA NA NA NA NA NA 495 NA NA NA NA NA NA NA 585 NA NA NA NA NA NA NA 461 NA NA NA NA NA NA NA
1533114000.0 123.2 375 NA NA NA NA NA NA NA 495 NA NA NA NA NA NA NA 686 NA NA NA NA NA NA NA 472 NA NA NA NA NA NA NA
1533114000.0 123.3 281 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 425 NA NA NA NA NA NA NA 338 NA NA NA NA NA NA NA
1533114000.0 124.1 347 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 462 NA NA NA NA NA NA NA 363 NA NA NA NA NA NA NA
1533114000.0 124.2 374 NA NA NA NA NA NA NA 495 NA NA NA NA NA NA NA 550 NA NA NA NA NA NA NA 354 NA NA NA NA NA NA NA
1533114000.0 124.4 352 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 454 NA NA NA NA NA NA NA 388 NA NA NA NA NA NA NA
1533114000.0 124.5 300 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 587 NA NA NA NA NA NA NA 855 NA NA NA NA NA NA NA
1533114000.0 124.6 289 NA NA NA NA NA NA NA 494 NA NA NA NA NA NA NA 548 NA NA NA NA NA NA NA 600 NA NA NA NA NA NA NA
1533114000.0 125.0 94 90 462 NA NA NA NA NA 188 369 558 NA NA NA NA NA 2869 348 498 NA NA NA NA NA 1208 215 511 NA NA NA NA NA
1533114000.0 126.0 70 79 453 NA NA NA NA NA 148 368 545 NA NA NA NA NA 1249 397 453 NA NA NA NA NA 566 677 505 NA NA NA NA NA
1533114000.0 127.0 44 88 453 NA NA NA NA NA 125 368 557 NA NA NA NA NA 1759 323 433 NA NA NA NA NA 1324 233 421 NA NA NA NA NA
1533114000.0 128.0 60 92 451 NA NA NA NA NA 115 368 553 NA NA NA NA NA 746 318 413 NA NA NA NA NA 520 192 487 NA NA NA NA NA
1533114000.0 129.0 65 93 452 NA NA NA NA NA 130 368 544 NA NA NA NA NA 950 311 418 NA NA NA NA NA 698 207 490 NA NA NA NA NA
1533114000.0 13.0 NA 98 468 0 NA NA NA NA NA 377 546 0 NA NA NA NA NA 1160 2669 775 NA NA NA NA NA 1376 1840 812 NA NA NA NA
1533114000.0 130.0 67 88 464 NA NA NA NA NA 132 368 552 NA NA NA NA NA 753 318 429 NA NA NA NA NA 481 221 424 NA NA NA NA NA
1533114000.0 1301.0 89 92 178 NA NA NA NA NA 151 375 281 NA NA NA NA NA 2175 454 338 NA NA NA NA NA 1317 336 534 NA NA NA NA NA
