Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532815200.0 1.0 108 95 146 NA NA NA NA NA 185 360 251 NA NA NA NA NA 1603 358 258 NA NA NA NA NA 695 255 276 NA NA NA NA NA
1532815200.0 10.0 NA 135 488 0 NA NA NA NA NA 384 578 0 NA NA NA NA NA 2391 2260 380 NA NA NA NA NA 935 1104 404 NA NA NA NA
1532815200.0 1000.0 NA 486 158 0 52 NA NA NA NA 575 247 0 91 NA NA NA NA 3184 1113 550 170 NA NA NA NA 1611 928 586 208 NA NA NA
1532815200.0 10001.0 NA 221 658 91 0 NA NA NA NA 478 807 133 0 NA NA NA NA 588 1052 191 1498 NA NA NA NA 395 948 227 1520 NA NA NA
1532815200.0 10002.0 NA 232 659 91 0 NA NA NA NA 474 811 134 0 NA NA NA NA 624 1054 195 1470 NA NA NA NA 415 952 285 1504 NA NA NA
1532815200.0 10003.0 NA 234 658 91 0 NA NA NA NA 485 816 134 0 NA NA NA NA 639 1116 195 1458 NA NA NA NA 424 1145 214 1480 NA NA NA
1532815200.0 10004.0 NA 227 661 87 0 NA NA NA NA 480 818 133 0 NA NA NA NA 602 1046 191 1473 NA NA NA NA 408 888 222 1494 NA NA NA
1532815200.0 10005.0 NA 227 658 91 0 NA NA NA NA 481 810 133 0 NA NA NA NA 586 1027 192 1450 NA NA NA NA 397 879 233 1465 NA NA NA
1532815200.0 10006.0 NA 219 656 90 0 NA NA NA NA 476 808 133 0 NA NA NA NA 570 1054 190 1446 NA NA NA NA 384 1029 215 1488 NA NA NA
1532815200.0 10007.0 NA 227 656 101 0 NA NA NA NA 474 813 144 0 NA NA NA NA 646 1160 233 1485 NA NA NA NA 424 1060 274 1504 NA NA NA
1532815200.0 10008.0 NA 231 658 93 0 NA NA NA NA 483 821 143 0 NA NA NA NA 632 1103 216 1504 NA NA NA NA 424 980 248 1531 NA NA NA
1532815200.0 10009.0 NA 230 653 101 0 NA NA NA NA 485 815 143 0 NA NA NA NA 654 1245 211 1466 NA NA NA NA 406 1207 231 1491 NA NA NA
1532815200.0 1001.0 NA 459 378 0 0 0 0 0 NA 543 462 0 0 0 0 0 NA 2487 650 8 27 469 27 463 NA 1482 595 28 37 475 33 469
1532815200.0 1002.0 NA 482 76 NA NA NA NA NA NA 557 124 NA NA NA NA NA NA 2615 343 NA NA NA NA NA NA 1680 228 NA NA NA NA NA
1532815200.0 10023.0 NA 228 658 90 0 NA NA NA NA 482 816 132 0 NA NA NA NA 622 1063 199 1505 NA NA NA NA 405 2915 226 1535 NA NA NA
1532815200.0 10024.0 NA 254 683 103 0 NA NA NA NA 481 837 144 0 NA NA NA NA 779 1373 218 1490 NA NA NA NA 488 1515 254 1524 NA NA NA
1532815200.0 10024.1 NA 244 282 0 NA NA NA NA NA 475 367 0 NA NA NA NA NA 776 491 223 NA NA NA NA NA 485 430 239 NA NA NA NA
1532815200.0 10024.2 NA 248 684 0 NA NA NA NA NA 473 831 0 NA NA NA NA NA 801 1436 1488 NA NA NA NA NA 490 1076 1529 NA NA NA NA
1532815200.0 10024.3 NA 246 256 0 NA NA NA NA NA 475 349 0 NA NA NA NA NA 788 467 181 NA NA NA NA NA 487 397 193 NA NA NA NA
1532815200.0 10024.4 NA 253 685 0 NA NA NA NA NA 481 839 0 NA NA NA NA NA 800 1399 1499 NA NA NA NA NA 489 972 1537 NA NA NA NA
1532815200.0 10024.5 NA 255 280 0 NA NA NA NA NA 491 402 0 NA NA NA NA NA 847 553 230 NA NA NA NA NA 493 578 240 NA NA NA NA
1532815200.0 10024.6 NA 242 682 0 NA NA NA NA NA 481 839 0 NA NA NA NA NA 1001 1435 1455 NA NA NA NA NA 559 1141 1625 NA NA NA NA
1532815200.0 10025.0 NA 232 679 92 0 NA NA NA NA 481 822 133 0 NA NA NA NA 723 1297 202 1512 NA NA NA NA 444 1130 226 1543 NA NA NA
1532815200.0 10026.0 NA 257 691 101 0 NA NA NA NA 482 841 143 0 NA NA NA NA 886 1683 242 1482 NA NA NA NA 527 1166 286 1511 NA NA NA
1532815200.0 1003.0 NA 418 0 NA NA NA NA NA NA 500 0 NA NA NA NA NA NA 3399 510 NA NA NA NA NA NA 1421 538 NA NA NA NA NA
1532815200.0 1004.0 NA 363 369 0 0 0 0 NA NA 439 446 0 0 0 0 NA NA 704 638 8 36 454 468 NA NA 951 562 16 43 460 506 NA
1532815200.0 10042.0 NA 233 672 93 0 NA NA NA NA 481 823 144 0 NA NA NA NA 731 1317 220 1493 NA NA NA NA 450 1042 253 1533 NA NA NA
1532815200.0 10059.0 NA 260 690 102 0 NA NA NA NA 483 840 142 0 NA NA NA NA 895 2007 228 1476 NA NA NA NA 527 1250 254 1502 NA NA NA
1532815200.0 10071.0 NA 248 676 101 0 NA NA NA NA 475 830 143 0 NA NA NA NA 782 1487 229 1512 NA NA NA NA 474 1127 257 1548 NA NA NA
1532815200.0 101.0 89 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 804 NA NA NA NA NA NA NA 817 NA NA NA NA NA NA NA
1532815200.0 1010.0 NA 30 77 0 NA NA NA NA NA 74 122 0 NA NA NA NA NA 21 119 30 NA NA NA NA NA 29 90 72 NA NA NA NA
1532815200.0 102.0 88 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 607 NA NA NA NA NA NA NA 637 NA NA NA NA NA NA NA
1532815200.0 1020.0 NA 43 NA NA NA NA NA NA NA 115 NA NA NA NA NA NA NA 51 NA NA NA NA NA NA NA 99 NA NA NA NA NA NA
1532815200.0 10224.0 NA 351 797 0 NA NA NA NA NA 527 1177 0 NA NA NA NA NA 5473 5299 1569 NA NA NA NA NA 8620 2998 1580 NA NA NA NA
