Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533070800.0 1.0 99 86 148 NA NA NA NA NA 185 361 235 NA NA NA NA NA 3544 648 355 NA NA NA NA NA 2256 673 856 NA NA NA NA NA
1533070800.0 10.0 NA 124 502 0 NA NA NA NA NA 369 595 0 NA NA NA NA NA 4584 5374 1383 NA NA NA NA NA 1960 2780 1409 NA NA NA NA
1533070800.0 1000.0 NA 483 169 0 52 NA NA NA NA 598 252 0 91 NA NA NA NA 2994 1161 546 200 NA NA NA NA 1785 759 561 257 NA NA NA
1533070800.0 10001.0 NA 212 654 90 0 NA NA NA NA 482 817 133 0 NA NA NA NA 706 1102 198 1465 NA NA NA NA 604 1004 253 1484 NA NA NA
1533070800.0 10002.0 NA 217 657 92 0 NA NA NA NA 475 818 133 0 NA NA NA NA 684 1111 202 1465 NA NA NA NA 619 965 243 1512 NA NA NA
1533070800.0 10003.0 NA 222 652 91 0 NA NA NA NA 483 813 133 0 NA NA NA NA 692 1250 205 1479 NA NA NA NA 706 1991 319 1515 NA NA NA
1533070800.0 10004.0 NA 213 655 81 0 NA NA NA NA 488 810 133 0 NA NA NA NA 652 1095 199 1461 NA NA NA NA 599 1006 237 1515 NA NA NA
1533070800.0 10005.0 NA 216 602 80 0 NA NA NA NA 480 804 132 0 NA NA NA NA 643 1191 203 1510 NA NA NA NA 1067 1374 284 1537 NA NA NA
1533070800.0 10006.0 NA 216 653 90 0 NA NA NA NA 480 810 133 0 NA NA NA NA 627 1062 207 1483 NA NA NA NA 616 1004 268 1503 NA NA NA
1533070800.0 10007.0 NA 219 336 91 0 NA NA NA NA 481 813 143 0 NA NA NA NA 761 1501 225 1511 NA NA NA NA 721 3973 362 1541 NA NA NA
1533070800.0 10008.0 NA 202 656 93 0 NA NA NA NA 478 813 143 0 NA NA NA NA 754 1160 221 1484 NA NA NA NA 1387 1030 247 1514 NA NA NA
