Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1532984400.0 1.0 60 77 156 NA NA NA NA NA NA 135 204 243 NA NA NA NA NA NA 3117 982 3152 NA NA NA NA NA NA 5569 2022 3717 NA NA NA NA NA NA
1532984400.0 10.0 NA 102 239 0 NA NA NA NA NA NA 217 336 0 NA NA NA NA NA NA 2314 4968 1175 NA NA NA NA NA NA 2811 5349 1297 NA NA NA NA NA
1532984400.0 1000.0 NA 238 181 0 47 NA NA NA NA NA 369 276 0 101 NA NA NA NA NA 4220 2413 1028 852 NA NA NA NA NA 4667 2875 1140 1014 NA NA NA NA
1532984400.0 10001.0 NA 107 307 0 74 NA NA NA NA NA 225 436 0 124 NA NA NA NA NA 581 3458 2009 1080 NA NA NA NA NA 1233 3970 2239 1226 NA NA NA NA
1532984400.0 10002.0 NA 99 298 0 78 NA NA NA NA NA 225 435 0 124 NA NA NA NA NA 559 3395 2016 1037 NA NA NA NA NA 963 3957 2187 1177 NA NA NA NA
1532984400.0 10003.0 NA 110 296 0 78 NA NA NA NA NA 225 435 0 124 NA NA NA NA NA 534 3498 2009 1084 NA NA NA NA NA 678 3885 2152 1217 NA NA NA NA
1532984400.0 10004.0 NA 97 306 0 73 NA NA NA NA NA 225 436 0 124 NA NA NA NA NA 583 3413 1944 1088 NA NA NA NA NA 1402 3985 2091 1247 NA NA NA NA
1532984400.0 10005.0 NA 98 303 0 75 NA NA NA NA NA 225 435 0 124 NA NA NA NA NA 624 3437 1980 1046 NA NA NA NA NA 1596 3878 2217 1178 NA NA NA NA
1532984400.0 10006.0 NA 107 311 0 76 NA NA NA NA NA 181 435 0 124 NA NA NA NA NA 582 3368 1982 1081 NA NA NA NA NA 997 3614 2142 1228 NA NA NA NA
1532984400.0 10007.0 NA 107 309 0 77 NA NA NA NA NA 225 436 0 124 NA NA NA NA NA 571 3441 1979 1080 NA NA NA NA NA 882 3704 2227 1220 NA NA NA NA
1532984400.0 10008.0 NA 109 302 0 76 NA NA NA NA NA 225 435 0 124 NA NA NA NA NA 552 3466 2012 1100 NA NA NA NA NA 916 3717 2156 1250 NA NA NA NA
1532984400.0 10009.0 NA 99 301 0 74 NA NA NA NA NA 225 436 0 124 NA NA NA NA NA 585 3549 2002 1046 NA NA NA NA NA 907 3898 2182 1197 NA NA NA NA
1532984400.0 1001.0 NA 225 115 0 0 0 0 0 0 NA 323 172 0 0 0 0 0 0 NA 3704 1279 150 133 236 817 469 800 NA 3896 1482 467 227 312 887 554 843
1532984400.0 1001.2 NA 274 119 0 NA NA NA NA NA NA 419 195 0 NA NA NA NA NA NA 14733 2236 171 NA NA NA NA NA NA 15292 2636 300 NA NA NA NA NA
1532984400.0 1002.0 NA 250 70 NA NA NA NA NA NA NA 334 130 NA NA NA NA NA NA NA 4639 1185 NA NA NA NA NA NA NA 4889 1288 NA NA NA NA NA NA
1532984400.0 10023.0 NA 99 304 0 75 NA NA NA NA NA 225 436 0 124 NA NA NA NA NA 562 3420 2001 1044 NA NA NA NA NA 714 3662 2238 1209 NA NA NA NA
1532984400.0 10024.0 NA 105 301 0 77 NA NA NA NA NA 227 436 0 124 NA NA NA NA NA 672 3754 2105 1053 NA NA NA NA NA 915 4076 2298 1201 NA NA NA NA
1532984400.0 10024.1 NA 116 164 0 NA NA NA NA NA NA 227 281 0 NA NA NA NA NA NA 725 1569 796 NA NA NA NA NA NA 1307 1860 871 NA NA NA NA NA
1532984400.0 10024.2 NA 116 304 0 NA NA NA NA NA NA 227 436 0 NA NA NA NA NA NA 654 3835 2110 NA NA NA NA NA NA 1006 4694 2320 NA NA NA NA NA
1532984400.0 10024.3 NA 117 162 0 NA NA NA NA NA NA 227 281 0 NA NA NA NA NA NA 666 1549 731 NA NA NA NA NA NA 810 1917 789 NA NA NA NA NA
1532984400.0 10024.4 NA 119 312 0 NA NA NA NA NA NA 227 436 0 NA NA NA NA NA NA 650 3658 2007 NA NA NA NA NA NA 778 3887 2144 NA NA NA NA NA
1532984400.0 10024.5 NA 120 139 0 NA NA NA NA NA NA 182 215 0 NA NA NA NA NA NA 658 863 205 NA NA NA NA NA NA 1108 1143 271 NA NA NA NA NA
1532984400.0 10025.0 NA 105 313 0 75 NA NA NA NA NA 226 436 0 124 NA NA NA NA NA 607 3485 2107 1050 NA NA NA NA NA 833 3775 2378 1187 NA NA NA NA
1532984400.0 10026.0 NA 119 312 0 76 NA NA NA NA NA 227 500 0 124 NA NA NA NA NA 667 4014 2121 1093 NA NA NA NA NA 813 4571 2268 1228 NA NA NA NA
1532984400.0 1003.0 NA 220 0 NA NA NA NA NA NA NA 322 0 NA NA NA NA NA NA NA 3928 713 NA NA NA NA NA NA NA 4227 781 NA NA NA NA NA NA
1532984400.0 1004.0 NA 185 93 0 0 0 0 NA NA NA 279 152 0 0 0 0 NA NA NA 1998 797 144 229 805 785 NA NA NA 2448 1093 231 359 877 884 NA NA
1532984400.0 10042.0 NA 106 305 0 68 NA NA NA NA NA 226 436 0 124 NA NA NA NA NA 613 3567 2093 1090 NA NA NA NA NA 969 3929 2298 1243 NA NA NA NA
1532984400.0 10059.0 NA 118 312 0 75 NA NA NA NA NA 226 500 0 124 NA NA NA NA NA 711 4074 2026 1054 NA NA NA NA NA 992 4270 2364 1275 NA NA NA NA
1532984400.0 10071.0 NA 116 304 0 69 NA NA NA NA NA 227 436 0 124 NA NA NA NA NA 660 3679 2160 1121 NA NA NA NA NA 875 4234 2370 1284 NA NA NA NA
1532984400.0 101.0 102 NA NA NA NA NA NA NA NA 169 NA NA NA NA NA NA NA NA 910 NA NA NA NA NA NA NA NA 1003 NA NA NA NA NA NA NA NA
1532984400.0 1010.0 NA 30 34 0 NA NA NA NA NA NA 83 95 0 NA NA NA NA NA NA 169 188 168 NA NA NA NA NA NA 316 349 242 NA NA NA NA NA
1532984400.0 102.0 100 NA NA NA NA NA NA NA NA 169 NA NA NA NA NA NA NA NA 821 NA NA NA NA NA NA NA NA 962 NA NA NA NA NA NA NA NA
1532984400.0 1020.0 NA 69 26 0 61 NA NA NA NA NA 135 72 0 135 NA NA NA NA NA 412 158 127 420 NA NA NA NA NA 543 322 220 833 NA NA NA NA
1532984400.0 10224.0 NA 173 390 0 NA NA NA NA NA NA 342 508 0 NA NA NA NA NA NA 3080 6184 2140 NA NA NA NA NA NA 4016 6726 2638 NA NA NA NA NA
1532984400.0 10225.0 NA 157 380 0 NA NA NA NA NA NA 278 508 0 NA NA NA NA NA NA 3003 6017 2101 NA NA NA NA NA NA 3454 13129 3662 NA NA NA NA NA
1532984400.0 103.0 41 0 0 NA NA NA NA NA NA 101 0 0 NA NA NA NA NA NA 518 243 2999 NA NA NA NA NA NA 1020 333 3624 NA NA NA NA NA NA
1532984400.0 1030.0 NA 135 37 0 0 NA NA NA NA NA 245 93 0 0 NA NA NA NA NA 7977 562 118 117 NA NA NA NA NA 9862 639 192 291 NA NA NA NA
1532984400.0 1040.0 NA 247 31 0 NA NA NA NA NA NA 366 76 0 NA NA NA NA NA NA 12164 161 168 NA NA NA NA NA NA 12854 246 260 NA NA NA NA NA
1532984400.0 1040.1 NA 73 29 0 NA NA NA NA NA NA 133 76 0 NA NA NA NA NA NA 1155 180 172 NA NA NA NA NA NA 1365 288 311 NA NA NA NA NA
1532984400.0 10424.0 NA 111 306 0 NA NA NA NA NA NA 227 436 0 NA NA NA NA NA NA 661 3701 2142 NA NA NA NA NA NA 876 4080 2302 NA NA NA NA NA
1532984400.0 105.0 64 77 33 NA NA NA NA NA NA 135 159 75 NA NA NA NA NA NA 1242 487 193 NA NA NA NA NA NA 1689 737 270 NA NA NA NA NA NA
1532984400.0 106.0 44 0 0 NA NA NA NA NA NA 101 0 0 NA NA NA NA NA NA 486 236 2907 NA NA NA NA NA NA 624 342 3485 NA NA NA NA NA NA
1532984400.0 107.0 65 76 234 NA NA NA NA NA NA 135 210 336 NA NA NA NA NA NA 2534 507 3307 NA NA NA NA NA NA 2944 665 3883 NA NA NA NA NA NA
1532984400.0 108.0 61 73 235 NA NA NA NA NA NA 135 204 336 NA NA NA NA NA NA 3233 545 3397 NA NA NA NA NA NA 3642 945 3852 NA NA NA NA NA NA
1532984400.0 10801.0 NA 208 321 0 77 NA NA NA NA NA 280 500 0 137 NA NA NA NA NA 2181 3946 2858 1264 NA NA NA NA NA 2464 4758 3043 1440 NA NA NA NA
1532984400.0 10802.0 NA 180 322 0 75 NA NA NA NA NA 280 500 0 137 NA NA NA NA NA 2195 3966 2963 1260 NA NA NA NA NA 2518 5598 3120 1937 NA NA NA NA
1532984400.0 10803.0 NA 195 327 0 78 NA NA NA NA NA 280 500 0 137 NA NA NA NA NA 2191 3971 2935 1288 NA NA NA NA NA 2440 4301 4170 1715 NA NA NA NA
1532984400.0 10804.0 NA 183 325 0 77 NA NA NA NA NA 280 500 0 137 NA NA NA NA NA 2210 3997 2844 1228 NA NA NA NA NA 2569 4777 2921 1819 NA NA NA NA
1532984400.0 10805.0 NA 193 330 0 77 NA NA NA NA NA 280 500 0 137 NA NA NA NA NA 2173 3924 2849 1276 NA NA NA NA NA 2425 4356 3114 1613 NA NA NA NA
1532984400.0 10806.0 NA 204 328 0 84 NA NA NA NA NA 279 500 0 137 NA NA NA NA NA 2183 3896 2914 1157 NA NA NA NA NA 2615 4227 4045 1289 NA NA NA NA
1532984400.0 10807.0 NA 197 327 0 88 NA NA NA NA NA 279 500 0 153 NA NA NA NA NA 2211 4105 2963 1227 NA NA NA NA NA 2519 6315 3070 1697 NA NA NA NA
1532984400.0 10808.0 NA 212 339 0 92 NA NA NA NA NA 279 500 0 153 NA NA NA NA NA 2198 3979 2926 1256 NA NA NA NA NA 2501 4395 3168 1390 NA NA NA NA
1532984400.0 10809.0 NA 186 335 0 89 NA NA NA NA NA 280 500 0 153 NA NA NA NA NA 2241 3996 3045 1200 NA NA NA NA NA 2490 6434 3216 1358 NA NA NA NA
1532984400.0 10823.0 NA 185 326 0 77 NA NA NA NA NA 280 500 0 137 NA NA NA NA NA 2179 3952 2900 1181 NA NA NA NA NA 2626 4607 3225 1379 NA NA NA NA
1532984400.0 10824.0 NA 210 346 0 91 NA NA NA NA NA 326 500 0 153 NA NA NA NA NA 2390 4387 3133 1222 NA NA NA NA NA 2864 4957 3242 1421 NA NA NA NA
1532984400.0 10824.1 NA 195 182 0 NA NA NA NA NA NA 325 306 0 NA NA NA NA NA NA 2421 1743 808 NA NA NA NA NA NA 3033 2296 878 NA NA NA NA NA
1532984400.0 10824.5 NA 220 153 0 NA NA NA NA NA NA 325 232 0 NA NA NA NA NA NA 2349 1172 215 NA NA NA NA NA NA 2574 1757 291 NA NA NA NA NA
1532984400.0 10824.6 NA 204 341 0 90 NA NA NA NA NA 326 500 0 153 NA NA NA NA NA 2406 4417 3102 1249 NA NA NA NA NA 2881 4872 3559 1468 NA NA NA NA
1532984400.0 10825.0 NA 184 324 0 81 NA NA NA NA NA 280 500 0 137 NA NA NA NA NA 2234 4130 2989 1224 NA NA NA NA NA 2666 5100 3289 1360 NA NA NA NA
1532984400.0 10826.0 NA 199 345 0 84 NA NA NA NA NA 326 500 0 137 NA NA NA NA NA 2414 4342 3084 1206 NA NA NA NA NA 2949 4596 3196 1381 NA NA NA NA
1532984400.0 10842.0 NA 200 333 0 91 NA NA NA NA NA 281 500 0 153 NA NA NA NA NA 2313 4129 3010 1238 NA NA NA NA NA 2773 4906 3107 1387 NA NA NA NA
1532984400.0 10859.0 NA 214 348 0 83 NA NA NA NA NA 325 500 0 153 NA NA NA NA NA 2498 4691 3055 1200 NA NA NA NA NA 2836 4887 3168 1810 NA NA NA NA
1532984400.0 10871.0 NA 216 341 0 80 NA NA NA NA NA 325 500 0 137 NA NA NA NA NA 2385 4442 3237 1245 NA NA NA NA NA 2720 5418 3941 1467 NA NA NA NA
1532984400.0 109.0 63 81 236 NA NA NA NA NA NA 135 204 336 NA NA NA NA NA NA 3204 546 3405 NA NA NA NA NA NA 3524 715 4015 NA NA NA NA NA NA
1532984400.0 11.0 NA 88 242 0 64 NA NA NA NA NA 217 336 0 112 NA NA NA NA NA 1822 3161 1230 951 NA NA NA NA NA 2305 3654 1366 1166 NA NA NA NA
1532984400.0 110.0 53 78 228 NA NA NA NA NA NA 110 210 336 NA NA NA NA NA NA 579 468 3149 NA NA NA NA NA NA 740 610 3421 NA NA NA NA NA NA
1532984400.0 1102.0 NA 102 232 145 68 NA NA NA NA NA 217 336 203 166 NA NA NA NA NA 2452 5664 2414 1051 NA NA NA NA NA 2942 6443 2567 1138 NA NA NA NA
1532984400.0 11024.0 NA 261 438 0 NA NA NA NA NA NA 442 675 0 NA NA NA NA NA NA 6648 8857 3445 NA NA NA NA NA NA 10014 11518 3573 NA NA NA NA NA
1532984400.0 11024.6 NA 262 455 0 NA NA NA NA NA NA 442 675 0 NA NA NA NA NA NA 7288 8131 3291 NA NA NA NA NA NA 10569 8943 5784 NA NA NA NA NA
1532984400.0 11025.0 NA 259 442 0 NA NA NA NA NA NA 442 675 0 NA NA NA NA NA NA 6564 8491 3337 NA NA NA NA NA NA 10073 9790 3445 NA NA NA NA NA
1532984400.0 111.0 64 85 235 NA NA NA NA NA NA 135 204 336 NA NA NA NA NA NA 1060 435 3200 NA NA NA NA NA NA 1476 636 3805 NA NA NA NA NA NA
1532984400.0 112.0 56 76 230 NA NA NA NA NA NA 135 210 336 NA NA NA NA NA NA 1748 503 3281 NA NA NA NA NA NA 2132 835 3812 NA NA NA NA NA NA
