Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1533762000.0 10071.0 NA 117 307 0 72 NA NA NA 227 436 0 125 NA NA NA 634 3645 2099 1100 NA NA NA 806 3889 2247 1268 NA NA
1533762000.0 1010.0 NA 28 40 0 NA NA NA NA 88 95 0 NA NA NA NA 150 198 153 NA NA NA NA 263 333 248 NA NA NA
1533762000.0 1020.0 NA 68 24 0 67 NA NA NA 136 73 0 136 NA NA NA 388 136 119 390 NA NA NA 510 236 186 490 NA NA
1533762000.0 10224.0 NA 162 382 0 NA NA NA NA 279 585 0 NA NA NA NA 3067 6295 2225 NA NA NA NA 3618 6660 2340 NA NA NA
1533762000.0 10225.0 NA 162 379 0 NA NA NA NA 279 508 0 NA NA NA NA 3079 6072 2171 NA NA NA NA 3721 6539 2331 NA NA NA
1533762000.0 103.0 46 0 0 NA NA NA NA 102 0 0 NA NA NA NA 692 414 4025 NA NA NA NA 919 564 4388 NA NA NA NA
1533762000.0 1030.0 NA 136 37 0 0 NA NA NA 245 94 0 0 NA NA NA 7866 550 112 109 NA NA NA 8054 639 144 169 NA NA
1533762000.0 1040.0 NA 251 32 0 NA NA NA NA 366 76 0 NA NA NA NA 11891 157 165 NA NA NA NA 12281 232 211 NA NA NA
1533762000.0 1040.1 NA 66 31 0 NA NA NA NA 133 76 0 NA NA NA NA 1159 158 199 NA NA NA NA 1433 223 399 NA NA NA
1533762000.0 10424.0 NA 112 306 0 NA NA NA NA 227 436 0 NA NA NA NA 624 3730 2146 NA NA NA NA 979 4474 2444 NA NA NA
1533762000.0 105.0 62 73 34 NA NA NA NA 136 211 77 NA NA NA NA 1780 706 276 NA NA NA NA 2245 893 433 NA NA NA NA
1533762000.0 106.0 41 0 0 NA NA NA NA 101 0 0 NA NA NA NA 789 409 3695 NA NA NA NA 1199 545 4102 NA NA NA NA
1533762000.0 107.0 62 80 231 NA NA NA NA 136 166 336 NA NA NA NA 3991 727 4085 NA NA NA NA 4409 860 4647 NA NA NA NA
1533762000.0 10801.0 NA 173 324 0 73 106 NA NA 281 500 0 138 166 NA NA 2233 3970 2988 1198 2972 NA NA 2658 4495 3099 1442 3141 NA
1533762000.0 10802.0 NA 168 323 0 76 105 NA NA 280 500 0 138 166 NA NA 2232 3957 2956 1223 2965 NA NA 2709 4370 3175 1634 3182 NA
1533762000.0 10803.0 NA 167 336 0 73 101 NA NA 280 500 0 138 166 NA NA 2216 4120 2897 1223 3052 NA NA 2680 4469 3018 1474 3260 NA
1533762000.0 10804.0 NA 171 328 0 80 105 NA NA 280 500 0 138 185 NA NA 2199 3963 2995 1187 2954 NA NA 2638 4372 3095 1308 3048 NA
1533762000.0 10805.0 NA 171 328 0 76 108 NA NA 280 500 0 138 166 NA NA 2195 4005 3001 1233 2991 NA NA 2564 4434 3238 1667 3264 NA
1533762000.0 10806.0 NA 172 325 0 77 108 NA NA 280 500 0 138 185 NA NA 2214 3937 2988 1211 2961 NA NA 2649 4229 3122 1434 3367 NA
1533762000.0 10807.0 NA 164 326 0 86 100 NA NA 279 500 0 154 166 NA NA 2295 3961 2908 1275 2967 NA NA 2932 4346 3073 1513 3070 NA
1533762000.0 10808.0 NA 172 329 0 90 101 NA NA 279 500 0 154 166 NA NA 2269 4098 3052 1261 2973 NA NA 2720 4432 3329 1508 3214 NA
1533762000.0 10809.0 NA 166 327 0 88 104 NA NA 280 500 0 154 166 NA NA 2308 4070 2952 1235 2967 NA NA 2932 4400 3039 1430 3170 NA
1533762000.0 10823.0 NA 164 323 0 80 105 NA NA 280 500 0 138 166 NA NA 2177 3881 3065 1222 2923 NA NA 2616 4100 3441 1459 3168 NA
1533762000.0 10824.0 NA 170 332 0 86 102 NA NA 326 500 0 154 166 NA NA 2387 4329 3137 1258 3103 NA NA 3025 4739 3307 1425 3260 NA
1533762000.0 10824.1 NA 203 184 0 NA NA NA NA 326 306 0 NA NA NA NA 2366 1629 830 NA NA NA NA 2963 1823 896 NA NA NA
1533762000.0 10824.5 NA 194 149 0 NA NA NA NA 326 232 0 NA NA NA NA 2308 1150 210 NA NA NA NA 2705 1348 256 NA NA NA
1533762000.0 10824.6 NA 168 332 0 88 105 NA NA 326 500 0 154 166 NA NA 2411 4313 3159 1225 3038 NA NA 3029 4884 3323 1371 3148 NA
1533762000.0 10825.0 NA 162 332 0 79 102 NA NA 280 501 0 138 166 NA NA 2310 4126 3125 1188 3053 NA NA 3031 4524 3408 1486 3213 NA
1533762000.0 10826.0 NA 172 335 0 84 101 NA NA 326 501 0 138 166 NA NA 2477 4479 3409 1216 3036 NA NA 3113 4866 3591 1480 3129 NA
1533762000.0 10842.0 NA 163 329 0 86 102 NA NA 326 501 0 154 166 NA NA 2352 4229 3189 1253 2996 NA NA 3148 4653 3312 1417 3098 NA
1533762000.0 10859.0 NA 172 340 0 91 100 NA NA 326 500 0 154 166 NA NA 2498 4852 3179 1263 3047 NA NA 3132 5333 3317 1724 3228 NA
1533762000.0 10871.0 NA 203 335 0 82 104 NA NA 326 501 0 138 166 NA NA 2303 4242 3124 1199 3085 NA NA 2667 4521 3294 1371 3379 NA
1533762000.0 110.0 53 74 228 NA NA NA NA 111 211 336 NA NA NA NA 848 652 4286 NA NA NA NA 1180 790 4664 NA NA NA NA
1533762000.0 112.0 62 70 229 NA NA NA NA 136 211 336 NA NA NA NA 2792 866 4051 NA NA NA NA 3377 1338 4339 NA NA NA NA
1533762000.0 113.0 66 76 227 NA NA NA NA 136 211 336 NA NA NA NA 2842 652 5089 NA NA NA NA 3235 807 6061 NA NA NA NA
1533762000.0 114.0 62 79 240 NA NA NA NA 136 211 336 NA NA NA NA 3090 757 4533 NA NA NA NA 3458 1027 5054 NA NA NA NA
1533762000.0 115.0 62 70 228 NA NA NA NA 136 211 336 NA NA NA NA 3194 813 5264 NA NA NA NA 3610 1077 6079 NA NA NA NA
1533762000.0 117.0 60 76 235 NA NA NA NA 136 211 336 NA NA NA NA 4429 815 5343 NA NA NA NA 4836 1121 6259 NA NA NA NA
1533762000.0 118.0 64 71 229 NA NA NA NA 136 211 336 NA NA NA NA 4327 797 4990 NA NA NA NA 4690 1114 5520 NA NA NA NA
1533762000.0 119.0 65 76 221 NA NA NA NA 136 211 336 NA NA NA NA 2456 703 4669 NA NA NA NA 2835 873 5274 NA NA NA NA
1533762000.0 120.0 54 76 224 NA NA NA NA 117 211 336 NA NA NA NA 734 665 4712 NA NA NA NA 1009 806 5593 NA NA NA NA
1533762000.0 122.0 60 79 227 NA NA NA NA 126 211 336 NA NA NA NA 543 361 2890 NA NA NA NA 663 593 3093 NA NA NA NA
1533762000.0 123.1 186 NA NA NA NA NA NA 299 NA NA NA NA NA NA 1968 NA NA NA NA NA NA 2159 NA NA NA NA NA NA
1533762000.0 123.2 191 NA NA NA NA NA NA 298 NA NA NA NA NA NA 2077 NA NA NA NA NA NA 2251 NA NA NA NA NA NA
1533762000.0 123.3 183 NA NA NA NA NA NA 297 NA NA NA NA NA NA 1843 NA NA NA NA NA NA 2067 NA NA NA NA NA NA
1533762000.0 124.1 190 NA NA NA NA NA NA 298 NA NA NA NA NA NA 1824 NA NA NA NA NA NA 1990 NA NA NA NA NA NA
1533762000.0 124.2 197 NA NA NA NA NA NA 299 NA NA NA NA NA NA 1969 NA NA NA NA NA NA 2222 NA NA NA NA NA NA
1533762000.0 124.4 188 NA NA NA NA NA NA 298 NA NA NA NA NA NA 1871 NA NA NA NA NA NA 2021 NA NA NA NA NA NA
1533762000.0 124.5 180 NA NA NA NA NA NA 298 NA NA NA NA NA NA 1891 NA NA NA NA NA NA 2382 NA NA NA NA NA NA
1533762000.0 124.6 178 NA NA NA NA NA NA 297 NA NA NA NA NA NA 1847 NA NA NA NA NA NA 2052 NA NA NA NA NA NA
1533762000.0 125.0 60 72 233 NA NA NA NA 136 166 336 NA NA NA NA 1838 505 3147 NA NA NA NA 2024 629 3367 NA NA NA NA
1533762000.0 126.0 58 68 229 NA NA NA NA 125 211 336 NA NA NA NA 834 468 2999 NA NA NA NA 1110 600 3149 NA NA NA NA
1533762000.0 127.0 55 82 222 NA NA NA NA 125 211 336 NA NA NA NA 932 437 3069 NA NA NA NA 1191 555 3345 NA NA NA NA
1533762000.0 128.0 54 86 230 NA NA NA NA 111 166 336 NA NA NA NA 490 462 2993 NA NA NA NA 595 671 3242 NA NA NA NA
1533762000.0 129.0 54 82 236 NA NA NA NA 111 211 336 NA NA NA NA 512 444 3141 NA NA NA NA 642 544 3633 NA NA NA NA
1533762000.0 130.0 54 77 231 NA NA NA NA 125 211 336 NA NA NA NA 556 472 3029 NA NA NA NA 709 568 3325 NA NA NA NA
1533762000.0 1301.0 59 92 157 NA NA NA NA 126 174 276 NA NA NA NA 896 459 2303 NA NA NA NA 1040 543 2477 NA NA NA NA
1533762000.0 1301.17 60 99 167 NA NA NA NA 119 174 289 NA NA NA NA 962 501 2334 NA NA NA NA 1099 583 2525 NA NA NA NA
1533762000.0 1302.0 59 89 160 NA NA NA NA 127 175 276 NA NA NA NA 3436 500 2451 NA NA NA NA 3727 585 2631 NA NA NA NA
1533762000.0 1302.17 54 110 172 NA NA NA NA 119 220 289 NA NA NA NA 3692 557 2580 NA NA NA NA 3962 651 2783 NA NA NA NA
1533762000.0 1303.0 62 84 161 NA NA NA NA 126 219 276 NA NA NA NA 5178 417 2655 NA NA NA NA 5477 503 2778 NA NA NA NA
1533762000.0 1303.17 56 102 168 NA NA NA NA 127 174 289 NA NA NA NA 5366 471 2698 NA NA NA NA 5662 556 2920 NA NA NA NA
1533762000.0 1307.0 NA 89 160 40 0 NA NA NA 225 235 94 0 NA NA NA 480 1572 552 661 NA NA NA 613 1749 835 715 NA NA
1533762000.0 1308.0 NA 84 155 48 0 NA NA NA 225 233 94 0 NA NA NA 482 1484 532 644 NA NA NA 586 1592 608 690 NA NA
1533762000.0 131.0 51 73 224 NA NA NA NA 125 211 336 NA NA NA NA 913 626 3074 NA NA NA NA 1093 1227 3327 NA NA NA NA
1533762000.0 132.0 63 82 226 NA NA NA NA 132 166 336 NA NA NA NA 2061 524 3208 NA NA NA NA 2244 807 3470 NA NA NA NA
1533762000.0 133.0 59 73 230 NA NA NA NA 136 211 336 NA NA NA NA 3183 550 3241 NA NA NA NA 3519 723 3527 NA NA NA NA
1533762000.0 134.0 NA 244 34 0 NA NA NA NA 334 88 0 NA NA NA NA 4910 428 122 NA NA NA NA 5307 515 163 NA NA NA
1533762000.0 134.701 NA 28 262 0 NA NA NA NA 99 374 0 NA NA NA NA 269 6258 1141 NA NA NA NA 388 6669 1246 NA NA NA
1533762000.0 134.702 NA 29 252 0 NA NA NA NA 93 374 0 NA NA NA NA 286 7425 1057 NA NA NA NA 399 7657 1153 NA NA NA
1533762000.0 134.703 NA 41 265 0 NA NA NA NA 107 374 0 NA NA NA NA 291 7373 1085 NA NA NA NA 397 7606 1213 NA NA NA
1533762000.0 134.704 NA 32 262 0 NA NA NA NA 93 374 0 NA NA NA NA 270 7112 1060 NA NA NA NA 369 7386 1181 NA NA NA
1533762000.0 134.705 NA 41 262 0 NA NA NA NA 99 374 0 NA NA NA NA 285 7583 1150 NA NA NA NA 373 7860 1307 NA NA NA
1533762000.0 134.706 NA 38 264 0 NA NA NA NA 99 374 0 NA NA NA NA 281 7788 1208 NA NA NA NA 372 8076 1311 NA NA NA
1533762000.0 134.707 NA 41 262 0 NA NA NA NA 99 374 0 NA NA NA NA 281 7078 1086 NA NA NA NA 392 7341 1234 NA NA NA
1533762000.0 134.708 NA 40 257 0 NA NA NA NA 99 374 0 NA NA NA NA 273 6880 1089 NA NA NA NA 417 7055 1238 NA NA NA
1533762000.0 134.71 NA 31 253 0 NA NA NA NA 93 374 0 NA NA NA NA 261 5723 1115 NA NA NA NA 526 6027 1231 NA NA NA
1533762000.0 134.801 NA 35 258 0 NA NA NA NA 101 374 0 NA NA NA NA 269 5932 1096 NA NA NA NA 380 6227 1359 NA NA NA
1533762000.0 134.802 NA 37 258 0 NA NA NA NA 95 374 0 NA NA NA NA 282 8486 1064 NA NA NA NA 394 8802 1174 NA NA NA
1533762000.0 134.803 NA 34 253 0 NA NA NA NA 101 374 0 NA NA NA NA 278 7961 1111 NA NA NA NA 382 8307 1216 NA NA NA
1533762000.0 134.804 NA 38 268 0 NA NA NA NA 101 374 0 NA NA NA NA 299 8482 1050 NA NA NA NA 399 8714 1167 NA NA NA
1533762000.0 134.805 NA 40 267 0 NA NA NA NA 101 374 0 NA NA NA NA 277 8342 1093 NA NA NA NA 427 8634 1220 NA NA NA
1533762000.0 134.806 NA 37 265 0 NA NA NA NA 95 374 0 NA NA NA NA 274 9034 1075 NA NA NA NA 391 9550 1198 NA NA NA
1533762000.0 134.807 NA 130 277 0 NA NA NA NA 217 425 0 NA NA NA NA 1953 8707 1342 NA NA NA NA 2646 9023 1442 NA NA NA
1533762000.0 134.808 NA 129 282 0 NA NA NA NA 217 425 0 NA NA NA NA 1997 8940 1189 NA NA NA NA 2205 9450 1273 NA NA NA
1533762000.0 134.809 NA 37 259 0 NA NA NA NA 95 374 0 NA NA NA NA 271 8058 1083 NA NA NA NA 373 8404 1207 NA NA NA
1533762000.0 134.81 NA 33 264 0 NA NA NA NA 95 374 0 NA NA NA NA 271 8126 1101 NA NA NA NA 411 8392 1238 NA NA NA
1533762000.0 134.811 NA 32 264 0 NA NA NA NA 95 374 0 NA NA NA NA 274 8460 1089 NA NA NA NA 398 8783 1225 NA NA NA
1533762000.0 134.812 NA 31 252 0 NA NA NA NA 95 374 0 NA NA NA NA 266 5826 1061 NA NA NA NA 379 6081 1164 NA NA NA
1533762000.0 134.813 NA 146 62 0 NA NA NA NA 243 112 0 NA NA NA NA 1907 625 683 NA NA NA NA 2268 726 826 NA NA NA
1533762000.0 134.902 NA 31 254 0 NA NA NA NA 102 374 0 NA NA NA NA 288 6929 1095 NA NA NA NA 428 7161 1215 NA NA NA
1533762000.0 134.904 NA 40 264 0 NA NA NA NA 102 374 0 NA NA NA NA 290 7393 1104 NA NA NA NA 404 7617 1337 NA NA NA
1533762000.0 134.906 NA 29 260 0 NA NA NA NA 102 374 0 NA NA NA NA 283 7318 1073 NA NA NA NA 385 7585 1169 NA NA NA
1533762000.0 134.907 NA 97 278 0 NA NA NA NA 211 374 0 NA NA NA NA 1756 7176 1192 NA NA NA NA 1928 7471 1314 NA NA NA
1533762000.0 134.908 NA 102 280 0 NA NA NA NA 203 374 0 NA NA NA NA 1787 7186 1147 NA NA NA NA 1931 7458 1266 NA NA NA
1533762000.0 134.909 NA 32 257 0 NA NA NA NA 102 374 0 NA NA NA NA 289 6802 1091 NA NA NA NA 490 7005 1254 NA NA NA
1533762000.0 134.911 NA 39 257 0 NA NA NA NA 101 374 0 NA NA NA NA 282 6726 1113 NA NA NA NA 539 6940 1238 NA NA NA
1533762000.0 134.912 NA 37 258 0 NA NA NA NA 95 374 0 NA NA NA NA 270 5709 1045 NA NA NA NA 474 5960 1145 NA NA NA
1533762000.0 134.99601 NA 38 266 0 NA NA NA NA 102 374 0 NA NA NA NA 281 9084 1129 NA NA NA NA 353 9452 1326 NA NA NA
1533762000.0 134.99602 NA 34 252 0 NA NA NA NA 95 374 0 NA NA NA NA 284 6423 1110 NA NA NA NA 397 6637 1249 NA NA NA
1533762000.0 135.11 202 0 105 NA NA NA NA 299 0 179 NA NA NA NA 2510 645 2091 NA NA NA NA 2697 724 2241 NA NA NA NA
1533762000.0 135.2 188 0 103 NA NA NA NA 298 0 179 NA NA NA NA 2078 489 1952 NA NA NA NA 2328 559 2093 NA NA NA NA
1533762000.0 135.3 186 0 103 NA NA NA NA 299 0 179 NA NA NA NA 1984 490 2011 NA NA NA NA 2171 548 2165 NA NA NA NA
1533762000.0 135.4 196 0 108 NA NA NA NA 298 0 179 NA NA NA NA 2093 552 2002 NA NA NA NA 2324 624 2117 NA NA NA NA
1533762000.0 135.8 85 NA NA NA NA NA NA 162 NA NA NA NA NA NA 766 NA NA NA NA NA NA 970 NA NA NA NA NA NA
1533762000.0 136.73 NA 61 296 0 NA NA NA NA 133 490 0 NA NA NA NA 626 9958 1577 NA NA NA NA 870 10259 1692 NA NA NA
1533762000.0 136.7611 NA 143 0 NA NA NA NA NA 243 0 NA NA NA NA NA 4212 173 NA NA NA NA NA 4419 213 NA NA NA NA
1533762000.0 136.7721 NA 142 0 NA NA NA NA NA 225 0 NA NA NA NA NA 3918 181 NA NA NA NA NA 4164 228 NA NA NA NA
1533762000.0 136.7722 NA 119 0 NA NA NA NA NA 218 0 NA NA NA NA NA 2597 161 NA NA NA NA NA 2766 209 NA NA NA NA
1533762000.0 136.7801 NA 93 0 NA NA NA NA NA 166 0 NA NA NA NA NA 1436 303 NA NA NA NA NA 1718 551 NA NA NA NA
1533762000.0 136.7802 NA 108 0 NA NA NA NA NA 166 0 NA NA NA NA NA 1262 299 NA NA NA NA NA 1392 357 NA NA NA NA
1533762000.0 136.7803 NA 88 0 NA NA NA NA NA 162 0 NA NA NA NA NA 1312 202 NA NA NA NA NA 1824 272 NA NA NA NA
1533762000.0 136.7952 NA 129 0 NA NA NA NA NA 194 0 NA NA NA NA NA 2547 173 NA NA NA NA NA 2846 238 NA NA NA NA
1533762000.0 136.8311 NA 143 0 NA NA NA NA NA 224 0 NA NA NA NA NA 6841 409 NA NA NA NA NA 7872 467 NA NA NA NA
1533762000.0 136.8521 NA 122 0 NA NA NA NA NA 218 0 NA NA NA NA NA 5800 359 NA NA NA NA NA 6713 419 NA NA NA NA
1533762000.0 140.0 71 82 172 0 NA NA NA 144 166 250 0 NA NA NA 5837 854 3479 960 NA NA NA 7130 1139 4256 1030 NA NA NA
1533762000.0 140.51 NA 36 179 0 NA NA NA NA 91 274 0 NA NA NA NA 1009 4817 1108 NA NA NA NA 1307 5257 1165 NA NA NA
1533762000.0 140.52 NA 199 179 0 NA NA NA NA 319 274 0 NA NA NA NA 5664 4817 1047 NA NA NA NA 6597 5288 1118 NA NA NA
1533762000.0 140.53 NA 224 0 NA NA NA NA NA 319 0 NA NA NA NA NA 7479 844 NA NA NA NA NA 7765 893 NA NA NA NA
1533762000.0 140.54 NA 210 0 NA NA NA NA NA 324 0 NA NA NA NA NA 4445 1313 NA NA NA NA NA 4737 1400 NA NA NA NA
1533762000.0 144.6 NA 252 NA NA NA NA NA NA 334 NA NA NA NA NA NA 6163 NA NA NA NA NA NA 6449 NA NA NA NA NA
1533762000.0 145.0 73 86 176 0 NA NA NA 132 213 250 0 NA NA NA 5387 799 3704 1084 NA NA NA 5960 1049 4460 1140 NA NA NA
1533762000.0 148.0 55 98 293 0 NA NA NA 110 174 436 0 NA NA NA 1865 862 6914 3773 NA NA NA 2135 1192 7968 3895 NA NA NA
1533762000.0 149.0 53 98 305 0 NA NA NA 119 174 436 0 NA NA NA 1896 1016 6873 3771 NA NA NA 2516 1350 8038 3874 NA NA NA
1533762000.0 150.0 68 121 213 0 NA NA NA 133 175 366 0 NA NA NA 5710 956 3189 1307 NA NA NA 6336 1248 3335 1377 NA NA NA
1533762000.0 150.1 NA 115 206 0 NA NA NA NA 227 322 0 NA NA NA NA 942 3044 1234 NA NA NA NA 1234 3186 1298 NA NA NA
1533762000.0 150.2 NA 104 198 0 NA NA NA NA 227 321 0 NA NA NA NA 927 3348 1297 NA NA NA NA 1227 3599 1364 NA NA NA
1533762000.0 150.3 NA 112 202 0 NA NA NA NA 227 322 0 NA NA NA NA 951 3178 1282 NA NA NA NA 1217 3380 1355 NA NA NA
1533762000.0 158.0 69 119 312 0 NA NA NA 133 175 436 0 NA NA NA 5690 1141 7406 3974 NA NA NA 6568 1396 8628 4077 NA NA NA
1533762000.0 2.0 65 80 160 NA NA NA NA 136 211 275 NA NA NA NA 2900 548 2654 NA NA NA NA 3093 684 2818 NA NA NA NA
1533762000.0 2017.2 193 0 99 NA NA NA NA 297 0 179 NA NA NA NA 2037 564 2049 NA NA NA NA 2220 633 2294 NA NA NA NA
1533762000.0 2017.3 189 0 101 NA NA NA NA 298 0 179 NA NA NA NA 2074 567 2013 NA NA NA NA 2287 643 2204 NA NA NA NA
1533762000.0 2017.4 204 0 104 NA NA NA NA 299 0 179 NA NA NA NA 2007 574 1904 NA NA NA NA 2220 657 2077 NA NA NA NA
1533762000.0 2017.5 202 0 102 NA NA NA NA 298 0 179 NA NA NA NA 2015 586 1898 NA NA NA NA 2283 665 2129 NA NA NA NA
1533762000.0 2017.6 203 0 111 NA NA NA NA 298 0 179 NA NA NA NA 2073 614 1896 NA NA NA NA 2254 697 2065 NA NA NA NA
1533762000.0 2017.7 203 0 105 NA NA NA NA 299 0 179 NA NA NA NA 2022 604 1875 NA NA NA NA 2237 671 2061 NA NA NA NA
1533762000.0 2017.8 92 NA NA NA NA NA NA 162 NA NA NA NA NA NA 735 NA NA NA NA NA NA 979 NA NA NA NA NA NA
1533762000.0 2017.9 201 0 102 NA NA NA NA 299 0 179 NA NA NA NA 1953 555 1895 NA NA NA NA 2203 623 2056 NA NA NA NA
1533762000.0 20261.97 208 NA NA NA NA NA NA 337 NA NA NA NA NA NA 6727 NA NA NA NA NA NA 7486 NA NA NA NA NA NA
1533762000.0 205.0 NA 94 253 0 NA NA NA NA 219 388 0 NA NA NA NA 1786 6947 2006 NA NA NA NA 2441 7364 2100 NA NA NA
1533762000.0 250199.18 214 NA NA NA NA NA NA 311 NA NA NA NA NA NA 5550 NA NA NA NA NA NA 9637 NA NA NA NA NA NA
1533762000.0 280.0 83 74 224 0 NA NA NA 204 211 336 0 NA NA NA 6170 975 6541 2052 NA NA NA 7164 1182 7649 2113 NA NA NA
1533762000.0 281.0 74 89 266 0 NA NA NA 235 176 381 0 NA NA NA 5039 1181 5549 2995 NA NA NA 6208 1534 6485 3450 NA NA NA
1533762000.0 300.0 58 123 218 0 NA NA NA 128 228 373 0 NA NA NA 1609 1179 3375 1319 NA NA NA 2093 1505 3690 1380 NA NA NA
1533762000.0 301.0 57 122 226 0 NA NA NA 128 228 374 0 NA NA NA 2244 1123 3277 1336 NA NA NA 2922 1631 3576 1406 NA NA NA
1533762000.0 302.0 57 126 223 0 NA NA NA 128 228 373 0 NA NA NA 1503 1138 3445 1294 NA NA NA 1969 1651 3892 1366 NA NA NA
1533762000.0 4000.0 NA 96 230 NA NA NA NA NA 218 336 NA NA NA NA NA 2481 5542 NA NA NA NA NA 2699 5865 NA NA NA NA
1533762000.0 4001.0 NA 114 262 NA NA NA NA NA 219 388 NA NA NA NA NA 954 3901 NA NA NA NA NA 1193 4213 NA NA NA NA
1533762000.0 4002.0 NA 96 237 NA NA NA NA NA 218 336 NA NA NA NA NA 2026 4192 NA NA NA NA NA 2320 4459 NA NA NA NA
1533762000.0 4003.0 NA 105 241 NA NA NA NA NA 173 336 NA NA NA NA NA 2056 4414 NA NA NA NA NA 2189 4667 NA NA NA NA
1533762000.0 4006.0 51 107 255 NA NA NA NA 111 219 388 NA NA NA NA 948 942 3855 NA NA NA NA 1102 1144 4278 NA NA NA NA
1533762000.0 4007.0 42 0 0 NA NA NA NA 102 0 0 NA NA NA NA 530 255 2773 NA NA NA NA 887 344 3030 NA NA NA NA
1533762000.0 4008.0 42 0 0 NA NA NA NA 102 0 0 NA NA NA NA 502 264 2837 NA NA NA NA 715 408 3036 NA NA NA NA
1533762000.0 503.0 31 0 NA NA NA NA NA 84 0 NA NA NA NA NA 762 446 NA NA NA NA NA 954 567 NA NA NA NA NA
