Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533546000.0 1000.0 NA 259 190 0 54 NA 443 284 0 100 NA 4000 1265 1231 588 NA 4544 1099 2085 1021
1533546000.0 10009.0 NA 162 367 0 76 NA 562 534 0 127 NA 673 1744 1117 235 NA 1116 2140 1595 410
1533546000.0 1002.0 NA 284 88 NA NA NA 412 141 NA NA NA 4585 421 NA NA NA 3928 296 NA NA
1533546000.0 10023.0 NA 167 344 0 84 NA 565 564 0 129 NA 582 1719 1108 223 NA 737 2948 1623 400
1533546000.0 10024.5 NA 176 154 0 NA NA 561 234 0 NA NA 781 405 124 NA NA 1106 858 503 NA
1533546000.0 10025.0 NA 171 301 0 75 NA 609 555 0 133 NA 677 2023 1146 219 NA 546 3085 1587 410
1533546000.0 10026.0 NA 181 352 0 78 NA 562 581 0 126 NA 748 2358 1154 233 NA 724 2583 1419 696
1533546000.0 1003.0 NA 245 0 NA NA NA 365 0 NA NA NA 3654 900 NA NA NA 1875 1748 NA NA
1533546000.0 101.0 91 NA NA NA NA 161 NA NA NA NA 1100 NA NA NA NA 2092 NA NA NA NA
1533546000.0 1010.0 NA 36 48 0 NA NA 89 100 0 NA NA 160 574 220 NA NA 272 929 452 NA
1533546000.0 102.0 98 NA NA NA NA 161 NA NA NA NA 1044 NA NA NA NA 1780 NA NA NA NA
1533546000.0 1020.0 NA 78 31 0 71 NA 146 72 0 148 NA 366 192 150 578 NA 540 457 377 1569
1533546000.0 1030.0 NA 181 49 0 0 NA 378 99 0 0 NA 13028 282 85 97 NA 5542 235 165 127
1533546000.0 1040.0 NA 321 39 0 NA NA 531 77 0 NA NA 20337 168 147 NA NA 9652 209 199 NA
1533546000.0 1040.1 NA 77 38 0 NA NA 144 76 0 NA NA 1096 194 175 NA NA 1984 436 342 NA
1533546000.0 106.0 50 0 0 NA NA 108 0 0 NA NA 1000 403 2174 NA NA 1188 1071 3380 NA NA
1533546000.0 10802.0 NA 229 344 0 87 NA 624 566 0 145 NA 1835 2136 1955 354 NA 2068 3097 2373 631
1533546000.0 10803.0 NA 261 389 0 88 NA 702 582 0 141 NA 1795 2001 1963 387 NA 2056 2340 2191 676
