Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533502800.0 1000.0 NA 233 152 0 48 NA NA NA NA 320 245 0 85 NA NA NA NA 2531 1147 643 277 NA NA NA NA 3128 1725 907 514 NA NA NA
1533502800.0 10001.0 NA 155 301 74 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1165 1607 347 1800 NA NA NA NA 1720 2064 673 2307 NA NA NA
1533502800.0 10002.0 NA 158 301 78 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1170 1628 350 1810 NA NA NA NA 1607 2126 640 2236 NA NA NA
1533502800.0 10003.0 NA 160 307 82 0 NA NA NA NA 241 408 115 0 NA NA NA NA 1187 1665 349 1816 NA NA NA NA 1884 2200 564 2820 NA NA NA
1533502800.0 10004.0 NA 171 297 75 0 NA NA NA NA 238 408 115 0 NA NA NA NA 1137 1607 346 1857 NA NA NA NA 1818 1975 609 2159 NA NA NA
1533502800.0 10005.0 NA 175 304 72 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1142 1644 345 1853 NA NA NA NA 1602 2207 699 2475 NA NA NA
1533502800.0 10006.0 NA 155 305 77 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1172 1578 349 1828 NA NA NA NA 1743 2244 567 2165 NA NA NA
1533502800.0 10007.0 NA 156 300 93 0 NA NA NA NA 239 408 128 0 NA NA NA NA 1231 1664 362 1812 NA NA NA NA 1851 2057 602 2231 NA NA NA
1533502800.0 10008.0 NA 155 307 90 0 NA NA NA NA 239 408 127 0 NA NA NA NA 1200 1664 365 1821 NA NA NA NA 1855 2119 686 2270 NA NA NA
1533502800.0 10009.0 NA 158 307 92 0 NA NA NA NA 240 408 127 0 NA NA NA NA 1189 1693 369 1916 NA NA NA NA 1541 2129 696 2243 NA NA NA
1533502800.0 1001.0 NA 208 118 0 0 0 0 0 NA 268 153 0 0 0 0 0 NA 2171 434 72 114 231 118 241 NA 2712 652 195 238 370 269 378
1533502800.0 1002.0 NA 238 73 NA NA NA NA NA NA 310 119 NA NA NA NA NA NA 2715 348 NA NA NA NA NA NA 3077 507 NA NA NA NA NA
1533502800.0 10023.0 NA 157 309 79 0 NA NA NA NA 239 408 114 0 NA NA NA NA 1897 2246 469 2383 NA NA NA NA 2511 2850 768 2635 NA NA NA
