Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1533848400.0 1.0 62 72 156 NA NA 114 136 233 NA NA 2074 546 1293 NA NA 2425 1085 2051 NA NA
1533848400.0 10001.0 NA 155 298 73 0 NA 239 408 115 0 NA 1649 2429 456 2546 NA 2484 3680 818 2869
1533848400.0 10002.0 NA 155 315 73 0 NA 239 408 115 0 NA 1773 2036 472 2296 NA 2660 2430 832 2685
1533848400.0 10003.0 NA 156 301 81 0 NA 241 408 115 0 NA 1748 2237 426 2396 NA 2510 2894 673 2878
1533848400.0 10004.0 NA 152 299 82 0 NA 238 408 115 0 NA 1736 2171 499 2305 NA 2533 2830 848 2584
1533848400.0 10005.0 NA 154 308 72 0 NA 238 408 114 0 NA 1692 2189 447 2235 NA 2411 2936 791 2608
1533848400.0 10006.0 NA 159 266 73 0 NA 238 408 114 0 NA 1666 2331 487 2681 NA 2550 3448 885 3324
1533848400.0 10007.0 NA 155 268 89 0 NA 239 408 128 0 NA 1778 2385 482 2370 NA 2525 3512 899 2836
1533848400.0 10008.0 NA 176 259 87 0 NA 239 408 127 0 NA 1747 2455 511 2742 NA 2757 3713 868 3468
1533848400.0 10009.0 NA 155 300 92 0 NA 240 408 127 0 NA 1832 2067 450 2301 NA 2747 2583 728 2666
1533848400.0 101.0 89 NA NA NA NA 150 NA NA NA NA 1285 NA NA NA NA 1552 NA NA NA NA
1533848400.0 1010.0 NA 29 33 0 NA NA 69 81 0 NA NA 127 156 186 NA NA 353 456 362 NA
1533848400.0 102.0 85 NA NA NA NA 150 NA NA NA NA 1047 NA NA NA NA 1355 NA NA NA NA
1533848400.0 1020.0 NA 40 NA NA NA NA 102 NA NA NA NA 264 NA NA NA NA 530 NA NA NA
1533848400.0 103.0 45 0 0 NA NA 86 0 0 NA NA 532 214 1750 NA NA 838 618 2418 NA NA
