Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532466000.0 1.0 68 77 155 NA NA NA NA NA 114 136 233 NA NA NA NA NA 1853 541 1110 NA NA NA NA NA 2183 959 1531 NA NA NA NA NA
1532466000.0 10.0 NA 103 233 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 2899 4663 797 NA NA NA NA NA 3324 5680 1176 NA NA NA NA
1532466000.0 1000.0 NA 233 154 0 46 NA NA NA NA 319 245 0 84 NA NA NA NA 6289 2498 1865 635 NA NA NA NA 7271 3389 2391 931 NA NA NA
1532466000.0 10001.0 NA 160 299 75 0 NA NA NA NA 239 408 115 0 NA NA NA NA 3236 3992 760 4294 NA NA NA NA 4513 5953 1487 5302 NA NA NA
1532466000.0 10002.0 NA 155 308 78 0 NA NA NA NA 239 408 115 0 NA NA NA NA 2967 4528 791 4183 NA NA NA NA 4463 5916 1819 5078 NA NA NA
1532466000.0 10003.0 NA 177 300 83 0 NA NA NA NA 241 408 115 0 NA NA NA NA 3288 4497 773 4117 NA NA NA NA 4469 5981 1368 4986 NA NA NA
1532466000.0 10004.0 NA 152 302 82 0 NA NA NA NA 238 408 115 0 NA NA NA NA 2854 4279 810 4146 NA NA NA NA 4569 5824 1471 5215 NA NA NA
1532466000.0 10005.0 NA 177 309 82 0 NA NA NA NA 238 408 114 0 NA NA NA NA 3178 4177 808 4042 NA NA NA NA 4881 5496 1427 5105 NA NA NA
1532466000.0 10006.0 NA 155 296 79 0 NA NA NA NA 238 408 114 0 NA NA NA NA 3052 4484 782 4144 NA NA NA NA 4715 5812 1470 4979 NA NA NA
1532466000.0 10007.0 NA 155 306 87 0 NA NA NA NA 239 408 128 0 NA NA NA NA 2996 4598 818 4331 NA NA NA NA 5160 5712 1508 5258 NA NA NA
