Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533070800.0 1.0 66 74 151 NA NA NA NA NA 114 136 234 NA NA NA NA NA 1418 394 929 NA NA NA NA NA 2693 3272 1706 NA NA NA NA NA
1533070800.0 10.0 NA 105 235 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 3446 3770 670 NA NA NA NA NA 7992 4589 997 NA NA NA NA
1533070800.0 1000.0 NA 232 168 0 48 NA NA NA NA 320 245 0 85 NA NA NA NA 2549 1173 665 305 NA NA NA NA 3029 2413 926 533 NA NA NA
1533070800.0 10001.0 NA 170 300 82 0 NA NA NA NA 239 408 115 0 NA NA NA NA 3256 5643 846 5534 NA NA NA NA 4370 14395 1209 6572 NA NA NA
1533070800.0 10002.0 NA 176 306 82 0 NA NA NA NA 240 408 115 0 NA NA NA NA 3185 5350 834 5838 NA NA NA NA 8371 6374 1212 6629 NA NA NA
1533070800.0 10003.0 NA 157 299 83 0 NA NA NA NA 241 408 115 0 NA NA NA NA 3176 5328 811 5604 NA NA NA NA 4507 7310 1294 7102 NA NA NA
1533070800.0 10004.0 NA 173 306 76 0 NA NA NA NA 238 408 115 0 NA NA NA NA 3197 5281 832 5453 NA NA NA NA 4600 6250 1198 6578 NA NA NA
1533070800.0 10005.0 NA 153 299 81 0 NA NA NA NA 238 408 114 0 NA NA NA NA 3015 5277 791 5540 NA NA NA NA 6831 6050 1172 6369 NA NA NA
1533070800.0 10006.0 NA 172 296 82 0 NA NA NA NA 238 408 114 0 NA NA NA NA 3206 4869 835 5548 NA NA NA NA 6573 6880 1180 6574 NA NA NA
1533070800.0 10007.0 NA 156 305 91 0 NA NA NA NA 239 408 128 0 NA NA NA NA 3390 5350 947 5694 NA NA NA NA 7025 13324 1321 6373 NA NA NA
