Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532422800.0 1.0 60 73 156 NA NA NA NA NA 114 136 233 NA NA NA NA NA 1763 413 1038 NA NA NA NA NA 2227 688 1394 NA NA NA NA NA
1532422800.0 10.0 NA 103 234 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 2073 3004 551 NA NA NA NA NA 2431 3742 891 NA NA NA NA
1532422800.0 1000.0 NA 232 153 0 43 NA NA NA NA 320 248 0 85 NA NA NA NA 2748 1358 762 306 NA NA NA NA 3280 1978 970 537 NA NA NA
1532422800.0 10001.0 NA 174 301 82 0 NA NA NA NA 239 408 115 0 NA NA NA NA 2995 4374 763 4508 NA NA NA NA 3994 5810 1281 5491 NA NA NA
1532422800.0 10002.0 NA 153 310 75 0 NA NA NA NA 239 408 115 0 NA NA NA NA 2755 4520 802 4564 NA NA NA NA 3764 5527 1365 5236 NA NA NA
1532422800.0 10003.0 NA 176 310 74 0 NA NA NA NA 241 408 115 0 NA NA NA NA 2836 4520 762 4243 NA NA NA NA 3943 5824 1310 5607 NA NA NA
1532422800.0 10004.0 NA 173 313 82 0 NA NA NA NA 238 408 115 0 NA NA NA NA 2927 4236 778 4782 NA NA NA NA 3883 5331 1389 5703 NA NA NA
1532422800.0 10005.0 NA 173 307 74 0 NA NA NA NA 238 408 114 0 NA NA NA NA 2847 4329 784 4702 NA NA NA NA 3748 5981 1346 5542 NA NA NA
1532422800.0 10006.0 NA 151 300 80 0 NA NA NA NA 238 408 114 0 NA NA NA NA 2624 4084 879 4797 NA NA NA NA 3950 5643 1639 5739 NA NA NA
1532422800.0 10007.0 NA 155 317 92 0 NA NA NA NA 239 408 128 0 NA NA NA NA 2780 4499 850 4202 NA NA NA NA 4437 5501 1451 5222 NA NA NA
1532422800.0 10008.0 NA 155 306 89 0 NA NA NA NA 239 408 127 0 NA NA NA NA 2844 4641 819 4585 NA NA NA NA 4599 5787 1287 5752 NA NA NA
1532422800.0 10009.0 NA 157 310 83 0 NA NA NA NA 240 408 127 0 NA NA NA NA 3025 4569 867 4590 NA NA NA NA 4080 5723 1496 5440 NA NA NA
1532422800.0 1001.0 NA 210 109 0 0 0 0 0 NA 268 153 0 0 0 0 0 NA 2479 502 97 145 300 157 269 NA 3273 815 235 277 424 300 411
1532422800.0 1002.0 NA 236 69 NA NA NA NA NA NA 310 118 NA NA NA NA NA NA 3104 373 NA NA NA NA NA NA 3830 527 NA NA NA NA NA
1532422800.0 10023.0 NA 176 307 80 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1178 1743 376 1880 NA NA NA NA 1715 2411 594 2354 NA NA NA
1532422800.0 10024.0 NA 177 321 85 0 NA NA NA NA 255 411 129 0 NA NA NA NA 1410 1927 394 1992 NA NA NA NA 1978 2643 626 2614 NA NA NA
1532422800.0 10024.1 NA 184 162 0 NA NA NA NA NA 255 212 0 NA NA NA NA NA 1345 924 350 NA NA NA NA NA 1916 1679 650 NA NA NA NA
1532422800.0 10024.2 NA 186 322 0 NA NA NA NA NA 255 409 0 NA NA NA NA NA 1307 1937 1855 NA NA NA NA NA 1866 2572 2302 NA NA NA NA
1532422800.0 10024.3 NA 188 155 0 NA NA NA NA NA 254 205 0 NA NA NA NA NA 1337 763 303 NA NA NA NA NA 1653 1152 521 NA NA NA NA
1532422800.0 10024.4 NA 188 318 0 NA NA NA NA NA 255 411 0 NA NA NA NA NA 1345 1926 1900 NA NA NA NA NA 1917 2583 2279 NA NA NA NA
1532422800.0 10024.5 NA 185 167 0 NA NA NA NA NA 254 212 0 NA NA NA NA NA 1364 792 336 NA NA NA NA NA 1807 1349 718 NA NA NA NA
