Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533157200.0 1.0 68 73 158 NA NA NA NA NA 114 136 234 NA NA NA NA NA 2021 520 1232 NA NA NA NA NA 2436 809 1719 NA NA NA NA NA
1533157200.0 10.0 NA 104 234 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 2202 3094 557 NA NA NA NA NA 2657 3818 881 NA NA NA NA
1533157200.0 1000.0 NA 232 152 0 48 NA NA NA NA 320 247 0 85 NA NA NA NA 2525 1154 643 270 NA NA NA NA 2984 1831 943 504 NA NA NA
1533157200.0 10001.0 NA 158 299 73 0 NA NA NA NA 239 408 115 0 NA NA NA NA 3015 4364 835 3697 NA NA NA NA 5561 6382 1393 4602 NA NA NA
1533157200.0 10002.0 NA 163 297 73 0 NA NA NA NA 239 408 115 0 NA NA NA NA 3157 3573 788 3631 NA NA NA NA 5464 4993 1491 4596 NA NA NA
1533157200.0 10003.0 NA 157 299 73 0 NA NA NA NA 241 408 115 0 NA NA NA NA 3194 3550 808 3667 NA NA NA NA 6039 4691 1353 4587 NA NA NA
1533157200.0 10004.0 NA 154 300 73 0 NA NA NA NA 238 408 115 0 NA NA NA NA 2929 3510 776 3616 NA NA NA NA 5159 4533 1359 4462 NA NA NA
1533157200.0 10005.0 NA 155 299 72 0 NA NA NA NA 239 408 114 0 NA NA NA NA 2995 3647 815 3733 NA NA NA NA 5509 4975 1516 4701 NA NA NA
1533157200.0 10006.0 NA 152 303 74 0 NA NA NA NA 238 408 114 0 NA NA NA NA 3280 4275 796 3723 NA NA NA NA 5502 6482 1181 4725 NA NA NA
1533157200.0 10007.0 NA 173 299 83 0 NA NA NA NA 239 408 128 0 NA NA NA NA 3737 4287 867 3760 NA NA NA NA 8841 6457 1384 5089 NA NA NA
1533157200.0 10008.0 NA 150 301 82 0 NA NA NA NA 239 408 127 0 NA NA NA NA 3480 3622 850 3753 NA NA NA NA 5733 4622 1700 4751 NA NA NA
1533157200.0 10009.0 NA 172 308 82 0 NA NA NA NA 240 408 127 0 NA NA NA NA 3664 4355 872 3888 NA NA NA NA 6819 6566 1400 4808 NA NA NA
1533157200.0 1001.0 NA 210 117 0 0 0 0 0 NA 268 153 0 0 0 0 0 NA 2137 456 73 121 281 137 285 NA 2844 714 262 312 440 297 434
1533157200.0 1002.0 NA 240 68 NA NA NA NA NA NA 310 119 NA NA NA NA NA NA 2735 339 NA NA NA NA NA NA 3223 447 NA NA NA NA NA
1533157200.0 10023.0 NA 166 297 73 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1233 1768 408 2131 NA NA NA NA 1851 2519 713 2489 NA NA NA
1533157200.0 10024.0 NA 187 317 85 0 NA NA NA NA 254 411 130 0 NA NA NA NA 1447 2086 397 2021 NA NA NA NA 2085 2753 705 2474 NA NA NA
