Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532941200.0 1.0 62 80 157 NA NA NA NA NA 114 136 233 NA NA NA NA NA 1421 386 879 NA NA NA NA NA 1678 615 1211 NA NA NA NA NA
1532941200.0 10.0 NA 100 231 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 2303 3057 525 NA NA NA NA NA 2737 3702 676 NA NA NA NA
1532941200.0 1000.0 NA 232 166 0 43 NA NA NA NA 320 245 0 84 NA NA NA NA 2663 1216 672 309 NA NA NA NA 3156 1958 806 536 NA NA NA
1532941200.0 10001.0 NA 173 307 75 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1216 1754 371 1967 NA NA NA NA 1687 2482 732 2675 NA NA NA
1532941200.0 10002.0 NA 157 303 74 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1248 1767 374 1860 NA NA NA NA 2012 2162 699 2340 NA NA NA
1532941200.0 10003.0 NA 176 309 82 0 NA NA NA NA 241 408 115 0 NA NA NA NA 1273 1752 378 1919 NA NA NA NA 1784 2482 639 2514 NA NA NA
1532941200.0 10004.0 NA 172 300 75 0 NA NA NA NA 238 408 115 0 NA NA NA NA 1192 1721 371 1927 NA NA NA NA 1858 2276 603 2117 NA NA NA
1532941200.0 10005.0 NA 153 308 73 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1217 1691 373 1939 NA NA NA NA 2317 2498 724 2142 NA NA NA
1532941200.0 10006.0 NA 158 295 76 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1306 1706 366 1928 NA NA NA NA 2104 2489 885 2139 NA NA NA
1532941200.0 10007.0 NA 172 306 83 0 NA NA NA NA 239 408 128 0 NA NA NA NA 1275 1757 389 1933 NA NA NA NA 1919 2457 641 2429 NA NA NA
1532941200.0 10008.0 NA 164 306 85 0 NA NA NA NA 239 408 127 0 NA NA NA NA 1253 1770 391 1951 NA NA NA NA 1645 2456 667 2312 NA NA NA
1532941200.0 10009.0 NA 175 298 91 0 NA NA NA NA 240 408 127 0 NA NA NA NA 1322 1791 386 1850 NA NA NA NA 2108 2588 680 2104 NA NA NA
1532941200.0 1001.0 NA 209 109 0 0 0 0 0 NA 268 153 0 0 0 0 0 NA 2335 454 79 116 294 127 332 NA 2833 697 256 303 455 307 505
1532941200.0 1002.0 NA 236 75 NA NA NA NA NA NA 310 118 NA NA NA NA NA NA 2830 396 NA NA NA NA NA NA 3234 536 NA NA NA NA NA
1532941200.0 10023.0 NA 160 306 77 0 NA NA NA NA 239 408 114 0 NA NA NA NA 1467 2033 435 1830 NA NA NA NA 2087 2644 787 2128 NA NA NA
1532941200.0 10024.0 NA 186 318 85 0 NA NA NA NA 255 411 130 0 NA NA NA NA 1636 2284 428 1919 NA NA NA NA 2143 2829 658 2162 NA NA NA
1532941200.0 10024.1 NA 187 160 0 NA NA NA NA NA 255 212 0 NA NA NA NA NA 1561 955 361 NA NA NA NA NA 2116 1516 612 NA NA NA NA
1532941200.0 10024.2 NA 176 318 0 NA NA NA NA NA 255 409 0 NA NA NA NA NA 1689 2044 1820 NA NA NA NA NA 2310 2404 2227 NA NA NA NA
1532941200.0 10024.3 NA 186 155 0 NA NA NA NA NA 254 205 0 NA NA NA NA NA 1602 932 347 NA NA NA NA NA 2228 1487 674 NA NA NA NA
1532941200.0 10024.4 NA 177 324 0 NA NA NA NA NA 255 411 0 NA NA NA NA NA 1495 2016 1885 NA NA NA NA NA 2103 2507 2151 NA NA NA NA
1532941200.0 10024.5 NA 182 161 0 NA NA NA NA NA 254 212 0 NA NA NA NA NA 1556 1002 382 NA NA NA NA NA 2112 1768 806 NA NA NA NA
1532941200.0 10024.6 NA 185 317 0 NA NA NA NA NA 254 408 0 NA NA NA NA NA 1678 1989 1880 NA NA NA NA NA 2289 2382 2113 NA NA NA NA
1532941200.0 10025.0 NA 180 309 76 0 NA NA NA NA 246 409 115 0 NA NA NA NA 1480 2126 423 1822 NA NA NA NA 2208 2760 770 3300 NA NA NA
1532941200.0 10026.0 NA 173 320 90 0 NA NA NA NA 257 411 126 0 NA NA NA NA 1694 2169 400 1875 NA NA NA NA 2243 2680 576 2289 NA NA NA
1532941200.0 1003.0 NA 201 0 NA NA NA NA NA NA 264 0 NA NA NA NA NA NA 3085 499 NA NA NA NA NA NA 3904 903 NA NA NA NA NA
