Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532120400.0 1.0 60 72 152 NA NA NA NA NA 114 136 233 NA NA NA NA NA 1371 346 802 NA NA NA NA NA 1625 597 1200 NA NA NA NA NA
1532120400.0 10.0 NA 105 230 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 2290 3127 559 NA NA NA NA NA 3069 3672 990 NA NA NA NA
1532120400.0 1000.0 NA 235 162 0 51 NA NA NA NA 319 245 0 85 NA NA NA NA 2556 1171 645 276 NA NA NA NA 3663 1739 883 567 NA NA NA
1532120400.0 10001.0 NA 158 307 82 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1479 2004 444 2459 NA NA NA NA 1964 2734 780 2885 NA NA NA
1532120400.0 10002.0 NA 154 299 83 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1599 1999 439 2574 NA NA NA NA 2569 2513 648 3014 NA NA NA
1532120400.0 10003.0 NA 175 301 82 0 NA NA NA NA 241 408 115 0 NA NA NA NA 1527 2022 431 2593 NA NA NA NA 2164 2721 759 3014 NA NA NA
1532120400.0 10004.0 NA 172 307 74 0 NA NA NA NA 238 408 115 0 NA NA NA NA 1453 1888 393 2231 NA NA NA NA 1901 2306 634 2714 NA NA NA
1532120400.0 10005.0 NA 156 301 72 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1581 1901 445 2459 NA NA NA NA 2227 2419 751 3098 NA NA NA
1532120400.0 10006.0 NA 151 296 79 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1577 2003 420 2477 NA NA NA NA 2093 2425 663 2952 NA NA NA
1532120400.0 10007.0 NA 155 300 89 0 NA NA NA NA 239 408 128 0 NA NA NA NA 1566 2118 434 2509 NA NA NA NA 2253 2931 668 4223 NA NA NA
