Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533200400.0 1.0 63 73 156 NA NA NA NA NA 114 136 233 NA NA NA NA NA 2030 553 1079 NA NA NA NA NA 2403 870 1619 NA NA NA NA NA
1533200400.0 10.0 NA 104 229 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 4752 6381 1212 NA NA NA NA NA 7311 7812 1548 NA NA NA NA
1533200400.0 1000.0 NA 233 153 0 45 NA NA NA NA 319 246 0 85 NA NA NA NA 2435 1173 632 254 NA NA NA NA 2963 1696 787 547 NA NA NA
1533200400.0 10001.0 NA 156 299 82 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1849 2611 537 2647 NA NA NA NA 2542 3398 845 3226 NA NA NA
1533200400.0 10002.0 NA 164 306 80 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1794 2569 526 2876 NA NA NA NA 2415 3361 839 3448 NA NA NA
1533200400.0 10003.0 NA 173 302 77 0 NA NA NA NA 241 408 115 0 NA NA NA NA 1818 2630 539 2861 NA NA NA NA 2515 3330 850 3659 NA NA NA
1533200400.0 10004.0 NA 172 298 83 0 NA NA NA NA 238 408 115 0 NA NA NA NA 1748 2293 511 2655 NA NA NA NA 2440 3453 834 4592 NA NA NA
1533200400.0 10005.0 NA 154 308 81 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1859 2545 534 2700 NA NA NA NA 2857 3500 940 4611 NA NA NA
1533200400.0 10006.0 NA 154 298 78 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1797 2532 531 2655 NA NA NA NA 2666 3253 875 3138 NA NA NA
1533200400.0 10007.0 NA 175 299 87 0 NA NA NA NA 239 408 128 0 NA NA NA NA 1782 2646 564 2608 NA NA NA NA 2723 3521 1028 3220 NA NA NA
1533200400.0 10008.0 NA 153 295 83 0 NA NA NA NA 239 408 127 0 NA NA NA NA 1899 2681 528 2650 NA NA NA NA 2536 3836 862 3166 NA NA NA
1533200400.0 10009.0 NA 156 308 83 0 NA NA NA NA 240 408 127 0 NA NA NA NA 1875 2614 569 2699 NA NA NA NA 2777 3471 999 4631 NA NA NA
1533200400.0 1001.0 NA 208 109 0 0 0 0 0 NA 268 153 0 0 0 0 0 NA 2128 425 68 108 241 123 234 NA 2624 674 171 237 378 233 403
1533200400.0 1002.0 NA 235 67 NA NA NA NA NA NA 310 118 NA NA NA NA NA NA 2745 331 NA NA NA NA NA NA 3621 497 NA NA NA NA NA
1533200400.0 10023.0 NA 174 302 73 0 NA NA NA NA 238 408 114 0 NA NA NA NA 3360 5279 1322 3339 NA NA NA NA 6126 9310 2804 3910 NA NA NA
1533200400.0 10024.0 NA 184 317 84 0 NA NA NA NA 254 411 129 0 NA NA NA NA 3690 5653 1374 3675 NA NA NA NA 6698 9124 2709 4237 NA NA NA
1533200400.0 10024.1 NA 186 161 0 NA NA NA NA NA 255 212 0 NA NA NA NA NA 3346 1638 825 NA NA NA NA NA 5647 2543 1216 NA NA NA NA
1533200400.0 10024.2 NA 184 315 0 NA NA NA NA NA 255 409 0 NA NA NA NA NA 3995 5483 4126 NA NA NA NA NA 7392 8568 4767 NA NA NA NA
1533200400.0 10024.3 NA 186 156 0 NA NA NA NA NA 255 205 0 NA NA NA NA NA 3386 1625 768 NA NA NA NA NA 5486 2418 1295 NA NA NA NA
1533200400.0 10024.4 NA 183 317 0 NA NA NA NA NA 254 411 0 NA NA NA NA NA 4221 5032 3806 NA NA NA NA NA 8203 7105 4254 NA NA NA NA
1533200400.0 10024.5 NA 184 159 0 NA NA NA NA NA 254 212 0 NA NA NA NA NA 3119 1697 842 NA NA NA NA NA 5048 2572 1305 NA NA NA NA
1533200400.0 10024.6 NA 173 315 0 NA NA NA NA NA 255 409 0 NA NA NA NA NA 4455 4542 3482 NA NA NA NA NA 8118 6424 3964 NA NA NA NA
1533200400.0 10025.0 NA 179 309 73 0 NA NA NA NA 246 409 115 0 NA NA NA NA 3287 5505 1411 4016 NA NA NA NA 6058 9572 2891 4930 NA NA NA
1533200400.0 10026.0 NA 183 317 84 0 NA NA NA NA 257 411 126 0 NA NA NA NA 3855 5950 1502 3617 NA NA NA NA 6759 9643 2908 4085 NA NA NA
1533200400.0 1003.0 NA 201 0 NA NA NA NA NA NA 263 0 NA NA NA NA NA NA 2711 475 NA NA NA NA NA NA 3348 621 NA NA NA NA NA
1533200400.0 1004.0 NA 175 101 0 0 0 0 NA NA 236 137 0 0 0 0 NA NA 794 291 66 106 256 249 NA NA 1485 587 221 289 410 415 NA
1533200400.0 10042.0 NA 178 305 84 0 NA NA NA NA 246 409 129 0 NA NA NA NA 3554 5557 1632 4229 NA NA NA NA 6069 9916 3345 5297 NA NA NA
1533200400.0 10059.0 NA 186 319 83 0 NA NA NA NA 260 411 126 0 NA NA NA NA 4797 7046 1417 3500 NA NA NA NA 8251 10959 2787 3941 NA NA NA
1533200400.0 10071.0 NA 181 309 74 0 NA NA NA NA 247 409 116 0 NA NA NA NA 3712 5482 1386 3218 NA NA NA NA 6290 9190 2792 3511 NA NA NA
1533200400.0 101.0 81 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 2548 NA NA NA NA NA NA NA 3597 NA NA NA NA NA NA NA
1533200400.0 1010.0 NA 25 39 0 NA NA NA NA NA 69 81 0 NA NA NA NA NA 100 140 133 NA NA NA NA NA 291 352 319 NA NA NA NA
1533200400.0 102.0 82 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 1906 NA NA NA NA NA NA NA 3036 NA NA NA NA NA NA NA
1533200400.0 1020.0 NA 43 NA NA NA NA NA NA NA 102 NA NA NA NA NA NA NA 211 NA NA NA NA NA NA NA 477 NA NA NA NA NA NA
1533200400.0 10224.0 NA 249 402 0 NA NA NA NA NA 339 516 0 NA NA NA NA NA 9641 12275 3480 NA NA NA NA NA 14502 19584 4004 NA NA NA NA
1533200400.0 10225.0 NA 260 403 0 NA NA NA NA NA 345 528 0 NA NA NA NA NA 10620 12962 3658 NA NA NA NA NA 17278 21132 4200 NA NA NA NA
1533200400.0 103.0 43 0 0 NA NA NA NA NA 87 0 0 NA NA NA NA NA 1158 535 3786 NA NA NA NA NA 2340 995 6268 NA NA NA NA NA
1533200400.0 1030.0 NA 141 45 0 NA NA NA NA NA 240 80 0 NA NA NA NA NA 8756 313 64 NA NA NA NA NA 9498 748 237 NA NA NA NA
1533200400.0 10424.0 NA 172 317 0 NA NA NA NA NA 255 410 0 NA NA NA NA NA 4388 4903 3743 NA NA NA NA NA 8823 6809 4508 NA NA NA NA
1533200400.0 105.0 62 73 24 NA NA NA NA NA 114 136 62 NA NA NA NA NA 4083 1477 526 NA NA NA NA NA 5218 2745 1173 NA NA NA NA NA
1533200400.0 106.0 42 0 0 NA NA NA NA NA 87 0 0 NA NA NA NA NA 1176 571 3826 NA NA NA NA NA 2451 1063 6858 NA NA NA NA NA
1533200400.0 107.0 61 73 217 NA NA NA NA NA 115 136 296 NA NA NA NA NA 7642 1229 3912 NA NA NA NA NA 10218 2592 6029 NA NA NA NA NA
1533200400.0 108.0 63 74 219 NA NA NA NA NA 117 136 298 NA NA NA NA NA 12507 1214 3071 NA NA NA NA NA 16350 2531 4049 NA NA NA NA NA
1533200400.0 10823.0 52 173 304 73 0 NA NA NA 99 229 408 114 0 NA NA NA 2167 3887 5085 1473 3916 NA NA NA 3855 7619 8485 2979 4829 NA NA NA
1533200400.0 10824.0 59 181 312 87 0 NA NA NA 103 239 409 128 0 NA NA NA 13168 3947 5538 1459 3691 NA NA NA 18561 7650 8598 2813 4295 NA NA NA
1533200400.0 10825.0 55 175 312 73 0 NA NA NA 101 236 409 115 0 NA NA NA 9149 4612 5133 1346 3793 NA NA NA 13222 8530 8189 2531 4576 NA NA NA
1533200400.0 10826.0 59 178 311 85 0 NA NA NA 105 241 409 126 0 NA NA NA 22311 4058 6352 1410 3552 NA NA NA 29419 7220 8927 2746 4094 NA NA NA
1533200400.0 10842.0 53 178 310 84 0 NA NA NA 101 232 409 128 0 NA NA NA 3147 3581 5122 1536 3499 NA NA NA 4897 6599 8144 3038 4198 NA NA NA
1533200400.0 109.0 63 74 219 NA NA NA NA NA 117 136 298 NA NA NA NA NA 11969 1357 3556 NA NA NA NA NA 15514 2806 4926 NA NA NA NA NA
1533200400.0 11.0 NA 88 232 0 57 NA NA NA NA 144 318 0 99 NA NA NA NA 3571 3381 1342 714 NA NA NA NA 5779 4506 1814 1559 NA NA NA
1533200400.0 110.0 50 73 216 NA NA NA NA NA 95 136 293 NA NA NA NA NA 1529 1332 3818 NA NA NA NA NA 2915 2830 5738 NA NA NA NA NA
1533200400.0 1102.0 NA 97 233 115 82 NA NA NA NA 152 313 182 157 NA NA NA NA 2361 3605 1520 300 NA NA NA NA 2960 4051 2113 482 NA NA NA
1533200400.0 111.0 62 73 218 NA NA NA NA NA 115 136 296 NA NA NA NA NA 4731 1119 3813 NA NA NA NA NA 6450 2516 6015 NA NA NA NA NA
1533200400.0 112.0 60 73 218 NA NA NA NA NA 115 136 295 NA NA NA NA NA 9013 1150 2882 NA NA NA NA NA 11787 2297 3732 NA NA NA NA NA
1533200400.0 11224.0 58 178 309 0 NA NA NA NA 103 238 409 0 NA NA NA NA 13215 3906 5181 3451 NA NA NA NA 18719 7177 7764 3817 NA NA NA NA
1533200400.0 113.0 63 74 217 NA NA NA NA NA 117 136 297 NA NA NA NA NA 11573 1251 2902 NA NA NA NA NA 15214 2598 3926 NA NA NA NA NA
1533200400.0 114.0 62 75 220 NA NA NA NA NA 116 136 297 NA NA NA NA NA 9751 1556 4274 NA NA NA NA NA 12665 3342 6927 NA NA NA NA NA
1533200400.0 115.0 63 74 219 NA NA NA NA NA 117 136 298 NA NA NA NA NA 11140 1454 4060 NA NA NA NA NA 14935 3013 5797 NA NA NA NA NA
1533200400.0 116.0 63 74 217 NA NA NA NA NA 116 136 297 NA NA NA NA NA 11546 1270 4197 NA NA NA NA NA 14991 2579 6805 NA NA NA NA NA
1533200400.0 11623.0 50 153 307 72 0 NA NA NA 95 231 411 114 0 NA NA NA 2021 4231 5214 1445 3764 NA NA NA 3613 8168 9077 2997 4316 NA NA NA
1533200400.0 11624.0 57 181 315 84 0 NA NA NA 99 241 412 130 0 NA NA NA 12187 4211 5762 1729 3725 NA NA NA 17858 7445 8866 3197 4277 NA NA NA
1533200400.0 11625.0 53 164 309 73 0 NA NA NA 97 238 413 115 0 NA NA NA 8187 4321 5540 1356 3740 NA NA NA 12289 7726 8313 2469 4281 NA NA NA
1533200400.0 11626.0 58 183 318 74 0 NA NA NA 101 250 413 116 0 NA NA NA 20970 4523 6636 1387 3813 NA NA NA 28178 7042 9883 2597 4369 NA NA NA
1533200400.0 11642.0 52 173 312 83 0 NA NA NA 97 234 412 129 0 NA NA NA 3308 4020 5400 1526 3836 NA NA NA 5515 7330 9316 2954 4365 NA NA NA
1533200400.0 117.0 64 74 218 NA NA NA NA NA 116 136 298 NA NA NA NA NA 13190 1407 4503 NA NA NA NA NA 16534 2899 7751 NA NA NA NA NA
1533200400.0 118.0 63 80 222 NA NA NA NA NA 117 136 299 NA NA NA NA NA 5849 613 2334 NA NA NA NA NA 6781 945 3328 NA NA NA NA NA
1533200400.0 119.0 60 70 217 NA NA NA NA NA 115 136 295 NA NA NA NA NA 3573 684 2118 NA NA NA NA NA 4670 1434 3241 NA NA NA NA NA
1533200400.0 12.0 NA 101 228 0 NA NA NA NA NA 152 315 0 NA NA NA NA NA 4866 5631 1231 NA NA NA NA NA 7804 6724 1537 NA NA NA NA
1533200400.0 120.0 51 76 217 NA NA NA NA NA 101 136 292 NA NA NA NA NA 623 552 2047 NA NA NA NA NA 1099 1059 2913 NA NA NA NA NA
1533200400.0 12024.0 59 164 314 0 NA NA NA NA 99 242 412 0 NA NA NA NA 12338 4644 5559 3552 NA NA NA NA 17804 8393 8191 4036 NA NA NA NA
1533200400.0 121.0 62 84 221 NA NA NA NA NA 117 136 299 NA NA NA NA NA 6012 619 2406 NA NA NA NA NA 7230 968 3795 NA NA NA NA NA
1533200400.0 122.0 56 72 211 NA NA NA NA NA 108 136 292 NA NA NA NA NA 854 389 1959 NA NA NA NA NA 1219 880 3105 NA NA NA NA NA
1533200400.0 123.1 193 NA NA NA NA NA NA NA 267 NA NA NA NA NA NA NA 1443 NA NA NA NA NA NA NA 2353 NA NA NA NA NA NA NA
1533200400.0 123.2 191 NA NA NA NA NA NA NA 269 NA NA NA NA NA NA NA 1641 NA NA NA NA NA NA NA 2382 NA NA NA NA NA NA NA
1533200400.0 123.3 169 NA NA NA NA NA NA NA 240 NA NA NA NA NA NA NA 1211 NA NA NA NA NA NA NA 1636 NA NA NA NA NA NA NA
1533200400.0 124.1 186 NA NA NA NA NA NA NA 253 NA NA NA NA NA NA NA 1231 NA NA NA NA NA NA NA 1662 NA NA NA NA NA NA NA
1533200400.0 124.2 191 NA NA NA NA NA NA NA 266 NA NA NA NA NA NA NA 1292 NA NA NA NA NA NA NA 2000 NA NA NA NA NA NA NA
1533200400.0 124.4 187 NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA 1227 NA NA NA NA NA NA NA 1686 NA NA NA NA NA NA NA
1533200400.0 124.5 185 NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA 1354 NA NA NA NA NA NA NA 2083 NA NA NA NA NA NA NA
1533200400.0 124.6 170 NA NA NA NA NA NA NA 240 NA NA NA NA NA NA NA 1274 NA NA NA NA NA NA NA 2492 NA NA NA NA NA NA NA
1533200400.0 125.0 65 81 219 NA NA NA NA NA 115 136 295 NA NA NA NA NA 4011 593 2177 NA NA NA NA NA 4679 1080 3194 NA NA NA NA NA
1533200400.0 126.0 51 72 214 NA NA NA NA NA 103 136 293 NA NA NA NA NA 1534 562 2126 NA NA NA NA NA 2131 982 3135 NA NA NA NA NA
1533200400.0 127.0 51 74 216 NA NA NA NA NA 102 136 292 NA NA NA NA NA 1350 540 2059 NA NA NA NA NA 1676 884 3064 NA NA NA NA NA
1533200400.0 128.0 50 72 214 NA NA NA NA NA 94 136 291 NA NA NA NA NA 571 534 2066 NA NA NA NA NA 889 873 3572 NA NA NA NA NA
1533200400.0 129.0 50 67 212 NA NA NA NA NA 94 136 291 NA NA NA NA NA 583 553 2057 NA NA NA NA NA 911 1014 3068 NA NA NA NA NA
1533200400.0 13.0 NA 81 220 0 NA NA NA NA NA 144 301 0 NA NA NA NA NA 1324 4960 985 NA NA NA NA NA 2896 7057 1295 NA NA NA NA
1533200400.0 130.0 51 72 216 NA NA NA NA NA 102 136 292 NA NA NA NA NA 723 536 2029 NA NA NA NA NA 1054 1018 3011 NA NA NA NA NA
1533200400.0 1301.0 58 85 168 NA NA NA NA NA 106 145 251 NA NA NA NA NA 680 410 1027 NA NA NA NA NA 883 986 1407 NA NA NA NA NA
1533200400.0 1302.0 61 82 174 NA NA NA NA NA 110 145 254 NA NA NA NA NA 3255 480 1137 NA NA NA NA NA 3591 657 1734 NA NA NA NA NA
1533200400.0 1303.0 62 84 176 NA NA NA NA NA 111 145 256 NA NA NA NA NA 5334 446 1381 NA NA NA NA NA 5835 943 2209 NA NA NA NA NA
1533200400.0 1306.0 NA 83 250 0 NA NA NA NA NA 153 331 0 NA NA NA NA NA 385 1347 607 NA NA NA NA NA 630 1904 1000 NA NA NA NA
1533200400.0 1307.0 NA 83 119 44 0 NA NA NA NA 151 193 80 0 NA NA NA NA 394 485 128 224 NA NA NA NA 924 1200 317 818 NA NA NA
1533200400.0 1308.0 NA 82 115 44 0 NA NA NA NA 151 191 79 0 NA NA NA NA 378 419 130 219 NA NA NA NA 745 966 288 485 NA NA NA
1533200400.0 1309.0 NA 89 257 0 NA NA NA NA NA 153 340 0 NA NA NA NA NA 455 1583 653 NA NA NA NA NA 760 2028 805 NA NA NA NA
1533200400.0 131.0 58 74 218 NA NA NA NA NA 104 136 293 NA NA NA NA NA 1533 524 2013 NA NA NA NA NA 2066 976 2815 NA NA NA NA NA
1533200400.0 1310.0 NA 89 252 0 NA NA NA NA NA 153 337 0 NA NA NA NA NA 430 1492 640 NA NA NA NA NA 1062 2341 954 NA NA NA NA
1533200400.0 1311.0 NA 84 225 0 59 NA NA NA NA 153 309 0 99 NA NA NA NA 395 1021 638 213 NA NA NA NA 1090 1819 869 428 NA NA NA
1533200400.0 1312.0 NA 97 255 0 NA NA NA NA NA 153 337 0 NA NA NA NA NA 482 1531 657 NA NA NA NA NA 715 2062 940 NA NA NA NA
1533200400.0 1313.0 NA 90 259 0 NA NA NA NA NA 153 340 0 NA NA NA NA NA 370 1837 633 NA NA NA NA NA 1040 2370 946 NA NA NA NA
1533200400.0 1314.0 NA 91 259 0 NA NA NA NA NA 153 337 0 NA NA NA NA NA 423 1585 651 NA NA NA NA NA 1086 2632 802 NA NA NA NA
1533200400.0 1315.0 NA 83 255 0 NA NA NA NA NA 153 333 0 NA NA NA NA NA 401 1430 613 NA NA NA NA NA 829 2020 1006 NA NA NA NA
1533200400.0 1316.0 NA 82 255 0 NA NA NA NA NA 153 333 0 NA NA NA NA NA 375 1438 617 NA NA NA NA NA 793 2303 1022 NA NA NA NA
1533200400.0 1317.0 NA 86 254 0 NA NA NA NA NA 153 333 0 NA NA NA NA NA 386 1338 642 NA NA NA NA NA 670 1729 816 NA NA NA NA
1533200400.0 1318.0 NA 82 255 0 NA NA NA NA NA 153 333 0 NA NA NA NA NA 397 1349 632 NA NA NA NA NA 856 2057 959 NA NA NA NA
1533200400.0 1319.0 NA 84 255 0 NA NA NA NA NA 153 333 0 NA NA NA NA NA 389 1340 622 NA NA NA NA NA 864 1664 913 NA NA NA NA
1533200400.0 132.0 62 73 223 NA NA NA NA NA 113 136 301 NA NA NA NA NA 4622 714 2275 NA NA NA NA NA 5273 1521 3146 NA NA NA NA NA
1533200400.0 1320.0 NA 89 249 0 NA NA NA NA NA 153 333 0 NA NA NA NA NA 414 1397 641 NA NA NA NA NA 870 2289 1123 NA NA NA NA
1533200400.0 1321.0 NA 87 249 0 NA NA NA NA NA 153 333 0 NA NA NA NA NA 404 1403 638 NA NA NA NA NA 1093 2315 959 NA NA NA NA
1533200400.0 1322.0 NA 83 255 0 NA NA NA NA NA 153 333 0 NA NA NA NA NA 406 1360 637 NA NA NA NA NA 1067 1727 802 NA NA NA NA
1533200400.0 1323.0 NA 82 249 0 NA NA NA NA NA 153 329 0 NA NA NA NA NA 375 1350 617 NA NA NA NA NA 789 1993 1001 NA NA NA NA
1533200400.0 1324.0 NA 98 259 0 NA NA NA NA NA 153 338 0 NA NA NA NA NA 467 1502 720 NA NA NA NA NA 827 1836 1063 NA NA NA NA
1533200400.0 1325.0 NA 91 260 0 65 NA NA NA NA 153 341 0 106 NA NA NA NA 479 1588 657 267 NA NA NA NA 1113 1967 804 514 NA NA NA
1533200400.0 1325.1 NA 94 138 0 NA NA NA NA NA 153 183 0 NA NA NA NA NA 483 623 278 NA NA NA NA NA 1127 1202 565 NA NA NA NA
1533200400.0 1325.2 NA 98 258 0 NA NA NA NA NA 153 340 0 NA NA NA NA NA 458 1569 645 NA NA NA NA NA 1008 1980 928 NA NA NA NA
1533200400.0 1325.3 NA 89 131 0 NA NA NA NA NA 153 178 0 NA NA NA NA NA 503 701 276 NA NA NA NA NA 1136 1082 548 NA NA NA NA
1533200400.0 1325.4 NA 91 259 0 NA NA NA NA NA 153 341 0 NA NA NA NA NA 479 1618 653 NA NA NA NA NA 745 2114 947 NA NA NA NA
1533200400.0 1325.5 NA 139 0 NA NA NA NA NA NA 206 0 NA NA NA NA NA NA 2512 132 NA NA NA NA NA NA 2996 537 NA NA NA NA NA
