Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532379600.0 1.0 61 70 157 NA NA NA NA NA 114 136 233 NA NA NA NA NA 1737 441 1021 NA NA NA NA NA 2052 659 1469 NA NA NA NA NA
1532379600.0 10.0 NA 98 233 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 2277 3239 572 NA NA NA NA NA 2828 3738 757 NA NA NA NA
1532379600.0 1000.0 NA 233 154 0 49 NA NA NA NA 320 248 0 85 NA NA NA NA 6175 2552 1664 587 NA NA NA NA 7284 3443 1958 1002 NA NA NA
1532379600.0 10001.0 NA 174 307 73 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1180 1644 355 1863 NA NA NA NA 1794 2336 639 2245 NA NA NA
1532379600.0 10002.0 NA 157 307 74 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1207 1660 363 1897 NA NA NA NA 1835 2174 778 2256 NA NA NA
1532379600.0 10003.0 NA 162 300 75 0 NA NA NA NA 241 408 115 0 NA NA NA NA 1203 1681 359 1883 NA NA NA NA 1739 2205 648 2359 NA NA NA
1532379600.0 10004.0 NA 173 305 73 0 NA NA NA NA 238 408 115 0 NA NA NA NA 1186 1636 432 1906 NA NA NA NA 1751 2284 876 2361 NA NA NA
1532379600.0 10005.0 NA 155 298 74 0 NA NA NA NA 239 408 114 0 NA NA NA NA 1313 1644 366 1931 NA NA NA NA 2255 2154 761 2404 NA NA NA
1532379600.0 10006.0 NA 153 298 73 0 NA NA NA NA 237 408 114 0 NA NA NA NA 1187 1657 355 1995 NA NA NA NA 1888 2250 669 2621 NA NA NA
1532379600.0 10007.0 NA 174 301 90 0 NA NA NA NA 239 408 128 0 NA NA NA NA 1221 1689 380 1890 NA NA NA NA 1726 2061 626 2261 NA NA NA
1532379600.0 10008.0 NA 155 301 92 0 NA NA NA NA 239 408 127 0 NA NA NA NA 1231 1689 376 1912 NA NA NA NA 1692 2420 670 2267 NA NA NA
1532379600.0 10009.0 NA 175 308 92 0 NA NA NA NA 240 408 127 0 NA NA NA NA 1252 1771 386 1884 NA NA NA NA 1872 2502 703 2246 NA NA NA
1532379600.0 1001.0 NA 219 108 0 0 0 0 0 NA 268 153 0 0 0 0 0 NA 5150 1160 176 287 744 286 741 NA 6374 1812 411 494 1349 600 944
1532379600.0 1002.0 NA 236 74 NA NA NA NA NA NA 310 118 NA NA NA NA NA NA 6491 706 NA NA NA NA NA NA 8060 1253 NA NA NA NA NA
1532379600.0 10023.0 NA 155 298 79 0 NA NA NA NA 239 408 114 0 NA NA NA NA 1285 1898 385 2073 NA NA NA NA 1953 2588 644 2318 NA NA NA
1532379600.0 10024.0 NA 189 321 89 0 NA NA NA NA 255 411 130 0 NA NA NA NA 1450 2210 435 2058 NA NA NA NA 1794 3032 709 2237 NA NA NA
1532379600.0 10024.1 NA 177 168 0 NA NA NA NA NA 255 212 0 NA NA NA NA NA 1503 843 346 NA NA NA NA NA 2055 1318 632 NA NA NA NA
