Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533675600.0 1.0 100 90 174 NA NA NA NA NA 186 360 276 NA NA NA NA NA 1584 678 1041 NA NA NA NA NA 1172 1030 1737 NA NA NA NA NA
1533675600.0 1000.0 NA 393 147 0 52 NA NA NA NA 507 261 0 90 NA NA NA NA 6713 2636 1504 571 NA NA NA NA 9749 5263 2234 1210 NA NA NA
1533675600.0 1001.0 NA 362 179 0 0 0 0 0 NA 448 231 0 0 0 0 0 NA 4646 1068 147 197 547 244 529 NA 5574 1823 327 323 696 410 695
1533675600.0 1002.0 NA 400 67 NA NA NA NA NA NA 502 124 NA NA NA NA NA NA 6750 782 NA NA NA NA NA NA 5496 771 NA NA NA NA NA
1533675600.0 10023.0 NA 213 525 84 0 NA NA NA NA 471 773 134 0 NA NA NA NA 1490 2684 447 1783 NA NA NA NA 1866 5999 709 1852 NA NA NA
1533675600.0 10024.0 NA 240 392 98 0 NA NA NA NA 474 817 146 0 NA NA NA NA 1705 3688 555 1901 NA NA NA NA 2626 7983 2265 1989 NA NA NA
1533675600.0 10024.2 NA 242 654 0 NA NA NA NA NA 474 815 0 NA NA NA NA NA 1951 2572 1801 NA NA NA NA NA 2678 2353 1879 NA NA NA NA
1533675600.0 1003.0 NA 321 0 NA NA NA NA NA NA 412 0 NA NA NA NA NA NA 7333 1500 NA NA NA NA NA NA 4597 1595 NA NA NA NA NA
1533675600.0 1004.0 NA 313 161 0 0 0 0 NA NA 407 213 0 0 0 0 NA NA 2356 695 180 189 529 573 NA NA 4120 1617 458 577 776 680 NA
1533675600.0 10059.0 NA 222 634 102 0 NA NA NA NA 474 824 146 0 NA NA NA NA 2057 3564 463 1880 NA NA NA NA 2582 3036 599 2031 NA NA NA
1533675600.0 101.0 86 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 1115 NA NA NA NA NA NA NA 1457 NA NA NA NA NA NA NA
1533675600.0 1010.0 NA 27 69 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 239 423 213 NA NA NA NA NA 779 1057 402 NA NA NA NA
1533675600.0 102.0 82 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 906 NA NA NA NA NA NA NA 1309 NA NA NA NA NA NA NA
1533675600.0 1020.0 NA 41 NA NA NA NA NA NA NA 106 NA NA NA NA NA NA NA 463 NA NA NA NA NA NA NA 818 NA NA NA NA NA NA
1533675600.0 103.0 43 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 488 301 1794 NA NA NA NA NA 1112 509 2582 NA NA NA NA NA
1533675600.0 1030.0 NA 181 40 0 NA NA NA NA NA 317 86 0 NA NA NA NA NA 17052 469 137 NA NA NA NA NA 7313 997 570 NA NA NA NA
1533675600.0 105.0 98 93 31 NA NA NA NA NA 186 368 66 NA NA NA NA NA 1957 578 133 NA NA NA NA NA 1335 490 205 NA NA NA NA NA
1533675600.0 106.0 51 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 784 301 1653 NA NA NA NA NA 945 499 2198 NA NA NA NA NA
1533675600.0 107.0 103 91 419 NA NA NA NA NA 188 360 517 NA NA NA NA NA 4428 658 1702 NA NA NA NA NA 2142 701 1755 NA NA NA NA NA
1533675600.0 108.0 106 93 336 NA NA NA NA NA 189 368 516 NA NA NA NA NA 5444 725 2133 NA NA NA NA NA 3028 838 2549 NA NA NA NA NA
1533675600.0 109.0 106 96 417 NA NA NA NA NA 191 368 514 NA NA NA NA NA 5537 815 1788 NA NA NA NA NA 2603 1100 1838 NA NA NA NA NA
1533675600.0 110.0 61 89 405 NA NA NA NA NA 127 360 507 NA NA NA NA NA 1035 630 2095 NA NA NA NA NA 1127 1803 4107 NA NA NA NA NA
1533675600.0 111.0 100 88 407 NA NA NA NA NA 185 360 511 NA NA NA NA NA 2356 585 1878 NA NA NA NA NA 1480 948 2965 NA NA NA NA NA
1533675600.0 112.0 108 93 403 NA NA NA NA NA 191 360 515 NA NA NA NA NA 4152 649 1957 NA NA NA NA NA 2177 801 2890 NA NA NA NA NA
1533675600.0 113.0 98 93 350 NA NA NA NA NA 187 361 518 NA NA NA NA NA 4084 797 1848 NA NA NA NA NA 2413 772 2172 NA NA NA NA NA
1533675600.0 114.0 83 89 314 NA NA NA NA NA 183 361 528 NA NA NA NA NA 4325 865 2027 NA NA NA NA NA 2578 820 2728 NA NA NA NA NA
1533675600.0 116.0 89 94 409 NA NA NA NA NA 187 368 523 NA NA NA NA NA 4706 853 2072 NA NA NA NA NA 3997 861 2727 NA NA NA NA NA
1533675600.0 11623.0 69 198 645 79 0 NA NA NA 111 466 806 135 0 NA NA NA 1589 1723 2664 649 2171 NA NA NA 2528 3253 4274 3946 2482 NA NA NA
1533675600.0 11624.0 67 237 668 96 0 NA NA NA 122 469 818 146 0 NA NA NA 4286 1830 3657 669 1942 NA NA NA 2748 2602 4685 1605 2041 NA NA NA
1533675600.0 11625.0 66 221 492 85 0 NA NA NA 116 466 817 136 0 NA NA NA 3434 1841 3833 546 1978 NA NA NA 5738 3671 8097 1423 2113 NA NA NA
1533675600.0 11626.0 73 179 668 102 0 NA NA NA 123 461 838 143 0 NA NA NA 6492 2159 4211 721 2132 NA NA NA 4687 3200 5681 1815 2273 NA NA NA
1533675600.0 11642.0 56 216 646 99 0 NA NA NA 105 453 812 146 0 NA NA NA 1303 1413 3126 629 1937 NA NA NA 1709 2215 4657 1462 2056 NA NA NA
1533675600.0 117.0 104 94 417 NA NA NA NA NA 193 360 512 NA NA NA NA NA 5040 702 2252 NA NA NA NA NA 2992 1528 3400 NA NA NA NA NA
1533675600.0 118.0 98 95 419 NA NA NA NA NA 185 368 505 NA NA NA NA NA 9203 946 3639 NA NA NA NA NA 5783 1414 4761 NA NA NA NA NA
1533675600.0 12024.0 71 225 671 0 NA NA NA NA 122 468 810 0 NA NA NA NA 4423 1925 3770 2068 NA NA NA NA 6227 2688 4778 2275 NA NA NA NA
1533675600.0 13.0 NA 101 421 0 NA NA NA NA NA 376 526 0 NA NA NA NA NA 559 2156 522 NA NA NA NA NA 655 2097 622 NA NA NA NA
1533675600.0 130.0 65 88 409 NA NA NA NA NA 126 368 515 NA NA NA NA NA 1483 820 3428 NA NA NA NA NA 1287 1322 5129 NA NA NA NA NA
1533675600.0 1301.0 88 105 187 NA NA NA NA NA 153 377 319 NA NA NA NA NA 2834 1165 2545 NA NA NA NA NA 2380 1185 3436 NA NA NA NA NA
1533675600.0 1302.0 103 119 205 NA NA NA NA NA 168 377 310 NA NA NA NA NA 8100 1419 2815 NA NA NA NA NA 3795 1428 3808 NA NA NA NA NA
1533675600.0 1303.0 99 107 205 NA NA NA NA NA 158 378 321 NA NA NA NA NA 15073 1153 3043 NA NA NA NA NA 8914 1727 3608 NA NA NA NA NA
1533675600.0 1306.0 NA 99 516 0 NA NA NA NA NA 385 633 0 NA NA NA NA NA 1293 3937 1749 NA NA NA NA NA 2536 4924 2014 NA NA NA NA
1533675600.0 1307.0 NA 99 181 48 0 NA NA NA NA 376 266 87 0 NA NA NA NA 1114 1306 303 501 NA NA NA NA 1848 3351 478 774 NA NA NA
1533675600.0 1308.0 NA 98 178 50 0 NA NA NA NA 384 256 86 0 NA NA NA NA 1061 1199 311 503 NA NA NA NA 1641 1693 798 872 NA NA NA
1533675600.0 1309.0 NA 114 528 0 NA NA NA NA NA 382 647 0 NA NA NA NA NA 1294 4721 1461 NA NA NA NA NA 1767 6721 1759 NA NA NA NA
1533675600.0 1310.0 NA 110 535 0 NA NA NA NA NA 386 656 0 NA NA NA NA NA 1161 4435 1843 NA NA NA NA NA 1290 4669 3414 NA NA NA NA
1533675600.0 1311.0 NA 102 483 0 64 NA NA NA NA 386 599 0 106 NA NA NA NA 1070 3272 2383 572 NA NA NA NA 1261 3810 2484 776 NA NA NA
1533675600.0 1312.0 NA 114 543 0 NA NA NA NA NA 385 645 0 NA NA NA NA NA 1389 4230 1436 NA NA NA NA NA 1868 5692 1660 NA NA NA NA
1533675600.0 1313.0 NA 117 543 0 NA NA NA NA NA 385 657 0 NA NA NA NA NA 1176 4707 1441 NA NA NA NA NA 1835 5235 1952 NA NA NA NA
1533675600.0 1314.0 NA 106 295 0 NA NA NA NA NA 386 647 0 NA NA NA NA NA 1351 5056 1794 NA NA NA NA NA 2392 6401 1984 NA NA NA NA
1533675600.0 1315.0 NA 101 523 0 NA NA NA NA NA 385 644 0 NA NA NA NA NA 1109 3655 1381 NA NA NA NA NA 1309 5953 1665 NA NA NA NA
1533675600.0 1316.0 NA 97 529 0 NA NA NA NA NA 385 631 0 NA NA NA NA NA 1212 4217 1701 NA NA NA NA NA 2356 4969 1917 NA NA NA NA
1533675600.0 1317.0 NA 101 529 0 NA NA NA NA NA 385 646 0 NA NA NA NA NA 1003 4281 1706 NA NA NA NA NA 1377 4877 3017 NA NA NA NA
1533675600.0 1318.0 NA 99 524 0 NA NA NA NA NA 385 643 0 NA NA NA NA NA 1140 4029 1604 NA NA NA NA NA 1262 5124 1755 NA NA NA NA
1533675600.0 1319.0 NA 101 535 0 NA NA NA NA NA 385 642 0 NA NA NA NA NA 1188 3824 1600 NA NA NA NA NA 1368 4758 1880 NA NA NA NA
