Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532815200.0 1.0 101 89 176 NA NA NA NA NA 186 360 293 NA NA NA NA NA 1699 579 899 NA NA NA NA NA 1020 810 1377 NA NA NA NA NA
1532815200.0 10.0 NA 122 447 0 NA NA NA NA NA 375 533 0 NA NA NA NA NA 2346 3319 526 NA NA NA NA NA 1418 2172 740 NA NA NA NA
1532815200.0 1000.0 NA 393 157 0 50 NA NA NA NA 506 261 0 90 NA NA NA NA 3721 1657 1018 406 NA NA NA NA 4135 2758 1867 693 NA NA NA
1532815200.0 10001.0 NA 212 437 92 0 NA NA NA NA 467 762 135 0 NA NA NA NA 1490 2769 449 1921 NA NA NA NA 2688 3270 575 2103 NA NA NA
1532815200.0 10002.0 NA 221 553 84 0 NA NA NA NA 474 790 136 0 NA NA NA NA 1504 2688 445 1963 NA NA NA NA 2308 4379 747 2084 NA NA NA
1532815200.0 10003.0 NA 224 592 82 0 NA NA NA NA 474 800 135 0 NA NA NA NA 1491 2671 467 1914 NA NA NA NA 1962 3723 843 2127 NA NA NA
1532815200.0 10004.0 NA 218 633 94 0 NA NA NA NA 467 789 136 0 NA NA NA NA 1460 2530 445 1919 NA NA NA NA 2065 2576 533 2239 NA NA NA
1532815200.0 10005.0 NA 226 637 84 0 NA NA NA NA 466 787 136 0 NA NA NA NA 1419 2564 424 1946 NA NA NA NA 1593 4367 600 2044 NA NA NA
1532815200.0 10006.0 NA 223 634 88 0 NA NA NA NA 469 788 134 0 NA NA NA NA 1403 2470 416 2025 NA NA NA NA 1548 4141 578 2626 NA NA NA
1532815200.0 10007.0 NA 217 472 97 0 NA NA NA NA 467 799 145 0 NA NA NA NA 1465 2753 446 1958 NA NA NA NA 2308 4830 654 2072 NA NA NA
1532815200.0 10008.0 NA 226 634 95 0 NA NA NA NA 459 807 146 0 NA NA NA NA 1479 2544 462 1935 NA NA NA NA 1592 3740 671 2150 NA NA NA
1532815200.0 10009.0 NA 220 641 104 0 NA NA NA NA 482 800 147 0 NA NA NA NA 1484 2594 437 1948 NA NA NA NA 2219 2831 569 2078 NA NA NA
1532815200.0 1001.0 NA 367 179 0 0 0 0 0 NA 460 230 0 0 0 0 0 NA 3009 580 85 102 268 141 308 NA 2518 864 191 156 316 188 365
1532815200.0 1002.0 NA 392 68 NA NA NA NA NA NA 504 124 NA NA NA NA NA NA 3514 483 NA NA NA NA NA NA 2551 417 NA NA NA NA NA
1532815200.0 10023.0 NA 217 637 86 0 NA NA NA NA 471 787 134 0 NA NA NA NA 1396 2293 390 1838 NA NA NA NA 1967 4699 641 1986 NA NA NA
1532815200.0 10024.0 NA 243 661 97 0 NA NA NA NA 474 820 149 0 NA NA NA NA 1525 2665 448 1882 NA NA NA NA 2389 4301 1944 2261 NA NA NA
1532815200.0 10024.1 NA 238 265 0 NA NA NA NA NA 482 369 0 NA NA NA NA NA 1568 895 320 NA NA NA NA NA 2014 1109 375 NA NA NA NA
1532815200.0 10024.2 NA 235 655 0 NA NA NA NA NA 474 810 0 NA NA NA NA NA 1594 2476 1819 NA NA NA NA NA 2704 2310 3283 NA NA NA NA
1532815200.0 10024.3 NA 245 245 0 NA NA NA NA NA 474 336 0 NA NA NA NA NA 1540 835 285 NA NA NA NA NA 1994 977 449 NA NA NA NA
1532815200.0 10024.4 NA 240 667 0 NA NA NA NA NA 485 817 0 NA NA NA NA NA 1621 2399 1835 NA NA NA NA NA 2729 2182 1912 NA NA NA NA
1532815200.0 10024.5 NA 241 270 0 NA NA NA NA NA 474 369 0 NA NA NA NA NA 1545 867 324 NA NA NA NA NA 1910 993 483 NA NA NA NA
1532815200.0 10024.6 NA 243 661 0 NA NA NA NA NA 474 813 0 NA NA NA NA NA 1615 2350 1795 NA NA NA NA NA 2722 2176 1946 NA NA NA NA
1532815200.0 10025.0 NA 230 629 85 0 NA NA NA NA 481 782 135 0 NA NA NA NA 1468 2545 431 1866 NA NA NA NA 3412 5182 1848 2005 NA NA NA
1532815200.0 10026.0 NA 234 656 104 0 NA NA NA NA 474 820 146 0 NA NA NA NA 1801 2573 401 1821 NA NA NA NA 2649 2241 459 2014 NA NA NA
1532815200.0 1003.0 NA 321 0 NA NA NA NA NA NA 416 0 NA NA NA NA NA NA 3719 528 NA NA NA NA NA NA 2138 626 NA NA NA NA NA
1532815200.0 1004.0 NA 310 158 0 0 0 0 NA NA 402 213 0 0 0 0 NA NA 1439 451 100 120 397 375 NA NA 4226 1831 472 442 603 607 NA
1532815200.0 10042.0 NA 231 649 96 0 NA NA NA NA 475 802 147 0 NA NA NA NA 1492 2271 418 1916 NA NA NA NA 2202 2185 578 2004 NA NA NA
1532815200.0 10059.0 NA 222 645 105 0 NA NA NA NA 482 813 146 0 NA NA NA NA 1782 2968 417 1915 NA NA NA NA 2131 2360 485 2611 NA NA NA
1532815200.0 10071.0 NA 231 608 86 0 NA NA NA NA 475 786 137 0 NA NA NA NA 1628 2505 414 1817 NA NA NA NA 2746 2666 582 1901 NA NA NA
1532815200.0 101.0 81 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 963 NA NA NA NA NA NA NA 1387 NA NA NA NA NA NA NA
1532815200.0 1010.0 NA 27 69 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 137 256 130 NA NA NA NA NA 390 447 678 NA NA NA NA
