Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533070800.0 1.0 96 91 168 NA NA NA NA NA 186 360 295 NA NA NA NA NA 2459 1041 1416 NA NA NA NA NA 1696 2627 2391 NA NA NA NA NA
1533070800.0 10.0 NA 123 442 0 NA NA NA NA NA 368 546 0 NA NA NA NA NA 3435 4100 559 NA NA NA NA NA 2131 2831 624 NA NA NA NA
1533070800.0 1000.0 NA 392 158 0 46 NA NA NA NA 511 262 0 90 NA NA NA NA 3138 1353 700 304 NA NA NA NA 6965 2535 1069 400 NA NA NA
1533070800.0 10001.0 NA 200 639 93 0 NA NA NA NA 474 789 135 0 NA NA NA NA 1570 1919 342 1575 NA NA NA NA 4143 1866 479 1728 NA NA NA
1533070800.0 10002.0 NA 192 417 84 0 NA NA NA NA 473 775 135 0 NA NA NA NA 1548 2179 341 1562 NA NA NA NA 3892 10557 511 1632 NA NA NA
1533070800.0 10003.0 NA 188 610 85 0 NA NA NA NA 481 770 136 0 NA NA NA NA 1312 1990 343 1587 NA NA NA NA 4985 1997 418 1691 NA NA NA
1533070800.0 10004.0 NA 202 620 94 0 NA NA NA NA 470 798 135 0 NA NA NA NA 1352 1937 328 1585 NA NA NA NA 2907 1951 387 2569 NA NA NA
1533070800.0 10005.0 NA 192 543 93 0 NA NA NA NA 475 796 134 0 NA NA NA NA 1377 2059 340 1661 NA NA NA NA 3877 6244 661 2331 NA NA NA
1533070800.0 10006.0 NA 191 636 84 0 NA NA NA NA 473 785 135 0 NA NA NA NA 1347 1949 341 1626 NA NA NA NA 3667 3988 483 1904 NA NA NA
1533070800.0 10007.0 NA 191 634 105 0 NA NA NA NA 467 795 146 0 NA NA NA NA 1429 1999 363 1580 NA NA NA NA 3856 2094 475 1654 NA NA NA
1533070800.0 10008.0 NA 196 269 95 0 NA NA NA NA 475 773 146 0 NA NA NA NA 1404 2124 356 1580 NA NA NA NA 3836 9239 448 1693 NA NA NA
1533070800.0 10009.0 NA 176 418 101 0 NA NA NA NA 482 800 145 0 NA NA NA NA 1813 2176 373 1580 NA NA NA NA 4939 2789 534 1647 NA NA NA
1533070800.0 1001.0 NA 367 178 0 0 0 0 0 NA 457 231 0 0 0 0 0 NA 2635 567 77 105 324 132 268 NA 2146 1064 176 187 554 229 328
1533070800.0 1002.0 NA 397 76 NA NA NA NA NA NA 484 122 NA NA NA NA NA NA 3215 510 NA NA NA NA NA NA 2318 413 NA NA NA NA NA
1533070800.0 10023.0 NA 214 243 84 0 NA NA NA NA 475 780 134 0 NA NA NA NA 2335 4176 670 2722 NA NA NA NA 5363 16539 1752 3243 NA NA NA
1533070800.0 10024.0 NA 236 653 99 0 NA NA NA NA 475 815 147 0 NA NA NA NA 2451 4068 671 2790 NA NA NA NA 4653 6556 1324 3287 NA NA NA
1533070800.0 10024.1 NA 237 271 0 NA NA NA NA NA 476 356 0 NA NA NA NA NA 2394 1041 449 NA NA NA NA NA 3388 1107 554 NA NA NA NA
1533070800.0 10024.2 NA 241 651 0 NA NA NA NA NA 467 813 0 NA NA NA NA NA 2433 3455 2213 NA NA NA NA NA 3953 3329 2300 NA NA NA NA
1533070800.0 10024.3 NA 244 255 0 NA NA NA NA NA 475 341 0 NA NA NA NA NA 2471 1117 352 NA NA NA NA NA 3754 1229 419 NA NA NA NA
1533070800.0 10024.4 NA 217 658 0 NA NA NA NA NA 470 814 0 NA NA NA NA NA 2394 2989 2267 NA NA NA NA NA 3618 2662 2387 NA NA NA NA
1533070800.0 10024.5 NA 241 271 0 NA NA NA NA NA 471 363 0 NA NA NA NA NA 2367 1148 385 NA NA NA NA NA 3668 1343 470 NA NA NA NA
1533070800.0 10024.6 NA 224 650 0 NA NA NA NA NA 469 810 0 NA NA NA NA NA 2457 2984 2222 NA NA NA NA NA 3780 2659 2341 NA NA NA NA
1533070800.0 10025.0 NA 216 379 85 0 NA NA NA NA 468 803 135 0 NA NA NA NA 2958 4245 652 2674 NA NA NA NA 9053 16195 2337 3116 NA NA NA
1533070800.0 10026.0 NA 231 659 103 0 NA NA NA NA 474 815 146 0 NA NA NA NA 2633 3518 493 2309 NA NA NA NA 3779 3074 611 2433 NA NA NA
