Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533070800.0 1.0 53 80 127 NA NA NA NA NA 97 146 183 NA NA NA NA NA 1556 294 600 NA NA NA NA NA 1610 345 5189 NA NA NA NA NA
1533070800.0 10.0 NA 83 197 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 1795 1764 434 NA NA NA NA NA 1873 4345 595 NA NA NA NA
1533070800.0 1000.0 NA 227 125 0 45 NA NA NA NA 289 185 0 79 NA NA NA NA 2129 520 380 119 NA NA NA NA 8289 776 430 360 NA NA NA
1533070800.0 1001.0 NA 196 169 0 0 0 0 0 NA 254 218 0 0 0 0 0 NA 1433 354 5 40 346 27 368 NA 1551 396 16 55 360 40 383
1533070800.0 1002.0 NA 217 66 NA NA NA NA NA NA 279 100 NA NA NA NA NA NA 1901 142 NA NA NA NA NA NA 2232 171 NA NA NA NA NA
1533070800.0 10021.0 NA 91 132 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 471 583 201 NA NA NA NA NA 553 1040 252 NA NA NA NA
1533070800.0 10023.0 NA 89 131 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 532 401 186 NA NA NA NA NA 882 1866 258 NA NA NA NA
1533070800.0 10024.0 NA 93 134 0 NA NA NA NA NA 181 185 0 NA NA NA NA NA 524 527 223 NA NA NA NA NA 620 621 255 NA NA NA NA
1533070800.0 10025.0 NA 88 132 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 484 419 204 NA NA NA NA NA 1035 544 218 NA NA NA NA
1533070800.0 10026.0 NA 93 137 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 497 618 218 NA NA NA NA NA 589 732 255 NA NA NA NA
1533070800.0 1003.0 NA 179 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 2418 270 NA NA NA NA NA NA 2511 286 NA NA NA NA NA
1533070800.0 1004.0 NA 180 137 0 0 0 0 NA NA 241 180 0 0 0 0 NA NA 499 265 6 45 551 469 NA NA 2820 292 191 60 601 521 NA
1533070800.0 101.0 83 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 1372 NA NA NA NA NA NA NA 1974 NA NA NA NA NA NA NA
1533070800.0 102.0 84 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 731 NA NA NA NA NA NA NA 2978 NA NA NA NA NA NA NA
1533070800.0 10224.0 NA 125 198 0 NA NA NA NA NA 195 277 0 NA NA NA NA NA 3017 2168 347 NA NA NA NA NA 7403 10381 371 NA NA NA NA
1533070800.0 10225.0 NA 124 191 0 NA NA NA NA NA 194 283 0 NA NA NA NA NA 2604 2394 324 NA NA NA NA NA 8559 10512 359 NA NA NA NA
1533070800.0 103.0 47 78 194 NA NA NA NA NA 91 148 254 NA NA NA NA NA 555 178 313 NA NA NA NA NA 589 209 342 NA NA NA NA NA
1533070800.0 105.0 54 88 22 NA NA NA NA NA 97 148 54 NA NA NA NA NA 1573 304 2 NA NA NA NA NA 1622 323 8 NA NA NA NA NA
1533070800.0 106.0 45 0 0 NA NA NA NA NA 76 0 0 NA NA NA NA NA 591 360 317 NA NA NA NA NA 714 649 3150 NA NA NA NA NA
1533070800.0 107.0 52 77 190 NA NA NA NA NA 98 152 254 NA NA NA NA NA 2521 280 399 NA NA NA NA NA 2762 2498 7180 NA NA NA NA NA
1533070800.0 108.0 56 81 192 NA NA NA NA NA 101 148 254 NA NA NA NA NA 4031 326 540 NA NA NA NA NA 4107 355 631 NA NA NA NA NA
1533070800.0 109.0 56 80 193 NA NA NA NA NA 101 148 254 NA NA NA NA NA 11906 1363 1174 NA NA NA NA NA 12419 1571 6626 NA NA NA NA NA
1533070800.0 11.0 NA 79 204 0 60 NA NA NA NA 150 264 0 90 NA NA NA NA 1296 704 432 29 NA NA NA NA 3248 7237 1108 461 NA NA NA
1533070800.0 110.0 46 83 191 NA NA NA NA NA 89 148 254 NA NA NA NA NA 449 289 330 NA NA NA NA NA 465 317 363 NA NA NA NA NA
1533070800.0 1102.0 NA 83 203 114 73 NA NA NA NA 150 262 175 112 NA NA NA NA 2529 3206 1855 144 NA NA NA NA 3923 3312 2163 191 NA NA NA
1533070800.0 111.0 53 79 193 NA NA NA NA NA 98 148 254 NA NA NA NA NA 1776 250 397 NA NA NA NA NA 1816 2396 1907 NA NA NA NA NA
1533070800.0 112.0 54 80 193 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2877 327 442 NA NA NA NA NA 3016 3544 3467 NA NA NA NA NA
1533070800.0 113.0 54 80 193 NA NA NA NA NA 100 149 254 NA NA NA NA NA 2561 284 389 NA NA NA NA NA 2797 1354 5872 NA NA NA NA NA
1533070800.0 114.0 54 80 191 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2653 315 455 NA NA NA NA NA 2765 2568 2310 NA NA NA NA NA
1533070800.0 115.0 55 82 201 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3552 295 415 NA NA NA NA NA 3668 325 525 NA NA NA NA NA
1533070800.0 116.0 56 87 189 NA NA NA NA NA 100 148 254 NA NA NA NA NA 2955 310 438 NA NA NA NA NA 3036 341 6541 NA NA NA NA NA
1533070800.0 117.0 56 85 193 NA NA NA NA NA 100 148 254 NA NA NA NA NA 4595 371 507 NA NA NA NA NA 4730 402 609 NA NA NA NA NA
1533070800.0 118.0 55 80 190 NA NA NA NA NA 100 148 254 NA NA NA NA NA 2998 285 435 NA NA NA NA NA 3077 310 532 NA NA NA NA NA
1533070800.0 119.0 55 80 193 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2510 284 401 NA NA NA NA NA 2651 2204 4755 NA NA NA NA NA
1533070800.0 12.0 NA 81 196 0 NA NA NA NA NA 150 259 0 NA NA NA NA NA 1539 1832 513 NA NA NA NA NA 1770 1916 584 NA NA NA NA
1533070800.0 120.0 45 74 188 NA NA NA NA NA 88 148 254 NA NA NA NA NA 387 296 330 NA NA NA NA NA 416 378 378 NA NA NA NA NA
1533070800.0 121.0 56 80 192 NA NA NA NA NA 101 148 254 NA NA NA NA NA 4361 364 532 NA NA NA NA NA 4440 1349 8802 NA NA NA NA NA
1533070800.0 122.0 58 78 192 NA NA NA NA NA 97 148 254 NA NA NA NA NA 1011 222 361 NA NA NA NA NA 1169 1681 1985 NA NA NA NA NA
1533070800.0 123.1 177 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 669 NA NA NA NA NA NA NA 6187 NA NA NA NA NA NA NA
1533070800.0 123.2 174 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 763 NA NA NA NA NA NA NA 5263 NA NA NA NA NA NA NA
1533070800.0 123.3 162 NA NA NA NA NA NA NA 221 NA NA NA NA NA NA NA 440 NA NA NA NA NA NA NA 3555 NA NA NA NA NA NA NA
1533070800.0 124.1 169 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 459 NA NA NA NA NA NA NA 3561 NA NA NA NA NA NA NA
1533070800.0 124.2 173 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 654 NA NA NA NA NA NA NA 1868 NA NA NA NA NA NA NA
1533070800.0 124.4 169 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 438 NA NA NA NA NA NA NA 5032 NA NA NA NA NA NA NA
1533070800.0 124.5 169 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 488 NA NA NA NA NA NA NA 4053 NA NA NA NA NA NA NA
1533070800.0 124.6 162 NA NA NA NA NA NA NA 221 NA NA NA NA NA NA NA 444 NA NA NA NA NA NA NA 5370 NA NA NA NA NA NA NA
1533070800.0 125.0 56 80 188 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3980 320 459 NA NA NA NA NA 4031 354 555 NA NA NA NA NA
1533070800.0 126.0 46 76 188 NA NA NA NA NA 89 148 254 NA NA NA NA NA 658 254 316 NA NA NA NA NA 757 274 379 NA NA NA NA NA
1533070800.0 127.0 45 75 190 NA NA NA NA NA 84 148 254 NA NA NA NA NA 867 315 364 NA NA NA NA NA 1015 1177 1171 NA NA NA NA NA
1533070800.0 128.0 43 76 191 NA NA NA NA NA 83 148 253 NA NA NA NA NA 360 284 331 NA NA NA NA NA 396 318 368 NA NA NA NA NA
1533070800.0 129.0 45 78 187 NA NA NA NA NA 84 148 254 NA NA NA NA NA 381 282 327 NA NA NA NA NA 395 301 360 NA NA NA NA NA
1533070800.0 13.0 NA 75 193 0 NA NA NA NA NA 150 254 0 NA NA NA NA NA 258 653 367 NA NA NA NA NA 407 847 385 NA NA NA NA
1533070800.0 130.0 45 84 195 NA NA NA NA NA 84 148 254 NA NA NA NA NA 455 295 368 NA NA NA NA NA 555 325 11003 NA NA NA NA NA
1533070800.0 1301.0 60 136 177 NA NA NA NA NA 104 198 233 NA NA NA NA NA 1142 438 986 NA NA NA NA NA 1225 1041 1423 NA NA NA NA NA
1533070800.0 1302.0 64 140 173 NA NA NA NA NA 110 199 234 NA NA NA NA NA 5011 602 1150 NA NA NA NA NA 5291 2348 1616 NA NA NA NA NA
1533070800.0 1303.0 66 146 188 NA NA NA NA NA 111 198 239 NA NA NA NA NA 20544 1697 2467 NA NA NA NA NA 21791 5851 5228 NA NA NA NA NA
1533070800.0 1306.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1307.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1308.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1309.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 131.0 46 76 190 NA NA NA NA NA 85 148 254 NA NA NA NA NA 772 258 337 NA NA NA NA NA 911 1364 5942 NA NA NA NA NA
1533070800.0 1310.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1311.0 NA 153 227 0 60 NA NA NA NA 220 291 0 101 NA NA NA NA 446 729 1427 94 NA NA NA NA 2465 1394 1452 261 NA NA NA
1533070800.0 1312.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1313.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1314.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1315.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1316.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1317.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1318.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1319.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 132.0 52 79 192 NA NA NA NA NA 96 148 254 NA NA NA NA NA 2127 306 452 NA NA NA NA NA 2206 337 593 NA NA NA NA NA
1533070800.0 1320.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1321.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1322.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1323.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1324.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1325.0 NA 171 248 0 69 NA NA NA NA 229 316 0 109 NA NA NA NA 592 1343 1542 123 NA NA NA NA 690 1579 1564 198 NA NA NA
1533070800.0 1326.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1327.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1328.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1329.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 133.0 56 81 185 NA NA NA NA NA 102 148 254 NA NA NA NA NA 4680 329 605 NA NA NA NA NA 4758 2643 7930 NA NA NA NA NA
1533070800.0 1330.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1331.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1332.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1333.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1334.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1335.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1336.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1337.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1338.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1339.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 134.0 NA 219 29 0 NA NA NA NA NA 282 70 0 NA NA NA NA NA 2153 7 7 NA NA NA NA NA 2281 224 31 NA NA NA NA
1533070800.0 134.701 NA 35 238 0 NA NA NA NA NA 84 306 0 NA NA NA NA NA 213 10595 899 NA NA NA NA NA 525 14990 1141 NA NA NA NA
1533070800.0 134.702 NA 39 210 0 NA NA NA NA NA 82 299 0 NA NA NA NA NA 150 5327 415 NA NA NA NA NA 398 7909 442 NA NA NA NA
1533070800.0 134.703 NA 37 225 0 NA NA NA NA NA 86 321 0 NA NA NA NA NA 191 11666 860 NA NA NA NA NA 397 23040 996 NA NA NA NA
1533070800.0 134.704 NA 34 229 0 NA NA NA NA NA 82 303 0 NA NA NA NA NA 254 13289 660 NA NA NA NA NA 457 22965 1281 NA NA NA NA
1533070800.0 134.705 NA 38 244 0 NA NA NA NA NA 86 315 0 NA NA NA NA NA 190 5267 378 NA NA NA NA NA 274 6749 1953 NA NA NA NA
1533070800.0 134.706 NA 40 233 0 NA NA NA NA NA 85 312 0 NA NA NA NA NA 185 6018 422 NA NA NA NA NA 215 6522 608 NA NA NA NA
1533070800.0 134.707 NA 37 230 0 NA NA NA NA NA 85 304 0 NA NA NA NA NA 278 13062 691 NA NA NA NA NA 416 21943 1119 NA NA NA NA
1533070800.0 134.708 NA 38 233 0 NA NA NA NA NA 83 298 0 NA NA NA NA NA 149 4475 399 NA NA NA NA NA 237 6825 1527 NA NA NA NA
1533070800.0 134.709 NA 39 223 0 NA NA NA NA NA 86 305 0 NA NA NA NA NA 188 11782 839 NA NA NA NA NA 397 23213 1031 NA NA NA NA
1533070800.0 134.71 NA 40 229 0 NA NA NA NA NA 79 295 0 NA NA NA NA NA 119 3206 384 NA NA NA NA NA 201 4318 593 NA NA NA NA
1533070800.0 134.801 NA 44 230 0 NA NA NA NA NA 84 303 0 NA NA NA NA NA 147 3659 416 NA NA NA NA NA 243 4229 430 NA NA NA NA
1533070800.0 134.802 NA 37 224 0 NA NA NA NA NA 86 304 0 NA NA NA NA NA 190 6475 376 NA NA NA NA NA 237 7122 1502 NA NA NA NA
1533070800.0 134.803 NA 39 196 0 NA NA NA NA NA 87 312 0 NA NA NA NA NA 184 5979 417 NA NA NA NA NA 328 12120 435 NA NA NA NA
1533070800.0 134.804 NA 44 239 0 NA NA NA NA NA 85 311 0 NA NA NA NA NA 202 6537 402 NA NA NA NA NA 274 6944 1415 NA NA NA NA
1533070800.0 134.805 NA 39 235 0 NA NA NA NA NA 87 319 0 NA NA NA NA NA 191 6328 399 NA NA NA NA NA 218 6821 1320 NA NA NA NA
1533070800.0 134.806 NA 39 186 0 NA NA NA NA NA 84 315 0 NA NA NA NA NA 193 7434 430 NA NA NA NA NA 386 15176 486 NA NA NA NA
1533070800.0 134.807 NA 79 259 0 NA NA NA NA NA 146 333 0 NA NA NA NA NA 661 6592 450 NA NA NA NA NA 819 6977 480 NA NA NA NA
1533070800.0 134.808 NA 78 255 0 NA NA NA NA NA 146 338 0 NA NA NA NA NA 825 16301 563 NA NA NA NA NA 1095 18210 1515 NA NA NA NA
1533070800.0 134.809 NA 39 234 0 NA NA NA NA NA 83 307 0 NA NA NA NA NA 187 5959 405 NA NA NA NA NA 231 6257 438 NA NA NA NA
1533070800.0 134.81 NA 39 225 0 NA NA NA NA NA 82 307 0 NA NA NA NA NA 185 5984 385 NA NA NA NA NA 244 6561 1634 NA NA NA NA
1533070800.0 134.811 NA 40 234 0 NA NA NA NA NA 85 308 0 NA NA NA NA NA 200 6450 391 NA NA NA NA NA 245 6931 1284 NA NA NA NA
1533070800.0 134.812 NA 41 226 0 NA NA NA NA NA 82 293 0 NA NA NA NA NA 152 3626 404 NA NA NA NA NA 249 4002 423 NA NA NA NA
1533070800.0 134.813 NA 118 55 0 NA NA NA NA NA 198 96 0 NA NA NA NA NA 1129 452 707 NA NA NA NA NA 4407 738 918 NA NA NA NA
1533070800.0 134.901 NA 34 188 0 NA NA NA NA NA 84 299 0 NA NA NA NA NA 139 3689 363 NA NA NA NA NA 363 10618 428 NA NA NA NA
1533070800.0 134.902 NA 45 232 0 NA NA NA NA NA 88 297 0 NA NA NA NA NA 175 4852 419 NA NA NA NA NA 254 5192 436 NA NA NA NA
1533070800.0 134.903 NA 38 230 0 NA NA NA NA NA 87 293 0 NA NA NA NA NA 162 4174 397 NA NA NA NA NA 244 4888 1436 NA NA NA NA
1533070800.0 134.904 NA 36 235 0 NA NA NA NA NA 85 304 0 NA NA NA NA NA 282 13561 635 NA NA NA NA NA 387 21259 2009 NA NA NA NA
1533070800.0 134.905 NA 41 230 0 NA NA NA NA NA 85 294 0 NA NA NA NA NA 150 4316 388 NA NA NA NA NA 232 4918 595 NA NA NA NA
1533070800.0 134.906 NA 34 224 0 NA NA NA NA NA 85 301 0 NA NA NA NA NA 230 10928 1160 NA NA NA NA NA 429 21922 1319 NA NA NA NA
1533070800.0 134.907 NA 76 222 0 NA NA NA NA NA 146 315 0 NA NA NA NA NA 629 10922 893 NA NA NA NA NA 872 22481 1045 NA NA NA NA
1533070800.0 134.908 NA 79 250 0 NA NA NA NA NA 148 317 0 NA NA NA NA NA 810 12549 780 NA NA NA NA NA 1096 21355 1033 NA NA NA NA
1533070800.0 134.909 NA 42 182 0 NA NA NA NA NA 86 293 0 NA NA NA NA NA 156 4208 421 NA NA NA NA NA 325 10344 446 NA NA NA NA
1533070800.0 134.91 NA 36 227 0 NA NA NA NA NA 85 291 0 NA NA NA NA NA 256 10690 924 NA NA NA NA NA 582 14506 1246 NA NA NA NA
1533070800.0 134.911 NA 36 228 0 NA NA NA NA NA 85 296 0 NA NA NA NA NA 161 4498 427 NA NA NA NA NA 238 4797 457 NA NA NA NA
1533070800.0 134.912 NA 34 225 0 NA NA NA NA NA 82 292 0 NA NA NA NA NA 140 3228 393 NA NA NA NA NA 225 3410 619 NA NA NA NA
1533070800.0 134.99601 NA 39 181 0 NA NA NA NA NA 85 311 0 NA NA NA NA NA 193 7343 427 NA NA NA NA NA 411 14990 450 NA NA NA NA
1533070800.0 134.99602 NA 35 229 0 NA NA NA NA NA 86 298 0 NA NA NA NA NA 252 11323 843 NA NA NA NA NA 471 17718 1079 NA NA NA NA
1533070800.0 134.99603 NA 35 234 0 NA NA NA NA NA 85 306 0 NA NA NA NA NA 201 5859 475 NA NA NA NA NA 404 14744 533 NA NA NA NA
1533070800.0 134.99901 NA 44 222 0 NA NA NA NA NA 85 297 0 NA NA NA NA NA 151 4150 376 NA NA NA NA NA 379 6224 415 NA NA NA NA
1533070800.0 1340.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1341.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1343.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1344.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1345.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1347.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 1348.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1533070800.0 135.1 219 0 109 NA NA NA NA NA 302 0 157 NA NA NA NA NA 1746 811 1311 NA NA NA NA NA 9017 981 1630 NA NA NA NA NA
1533070800.0 135.11 233 0 112 NA NA NA NA NA 307 0 160 NA NA NA NA NA 1353 350 497 NA NA NA NA NA 1528 386 641 NA NA NA NA NA
1533070800.0 135.12 226 0 108 NA NA NA NA NA 297 0 154 NA NA NA NA NA 672 241 325 NA NA NA NA NA 2398 392 2195 NA NA NA NA NA
1533070800.0 135.2 191 0 109 NA NA NA NA NA 279 0 149 NA NA NA NA NA 541 202 311 NA NA NA NA NA 5224 299 440 NA NA NA NA NA
1533070800.0 135.3 212 0 109 NA NA NA NA NA 279 0 152 NA NA NA NA NA 525 224 342 NA NA NA NA NA 672 241 484 NA NA NA NA NA
1533070800.0 135.4 212 0 108 NA NA NA NA NA 299 0 157 NA NA NA NA NA 1710 807 1292 NA NA NA NA NA 9292 975 1584 NA NA NA NA NA
1533070800.0 135.5 226 0 109 NA NA NA NA NA 296 0 154 NA NA NA NA NA 665 238 340 NA NA NA NA NA 834 270 402 NA NA NA NA NA
1533070800.0 135.6 205 0 110 NA NA NA NA NA 299 0 157 NA NA NA NA NA 747 227 372 NA NA NA NA NA 5351 339 545 NA NA NA NA NA
1533070800.0 135.7 211 0 108 NA NA NA NA NA 298 0 157 NA NA NA NA NA 1596 764 1383 NA NA NA NA NA 9131 990 1845 NA NA NA NA NA
