Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1532210400.0 1.0 55 82 130 NA NA NA NA NA 98 146 183 NA NA NA NA NA 1459 263 512 NA NA NA NA NA 1515 284 544 NA NA NA NA NA
1532210400.0 10.0 NA 82 198 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 1890 1773 522 NA NA NA NA NA 1952 1839 1483 NA NA NA NA
1532210400.0 1000.0 NA 220 126 0 47 NA NA NA NA 287 185 0 79 NA NA NA NA 2038 455 372 116 NA NA NA NA 2433 558 388 165 NA NA NA
1532210400.0 1001.0 NA 193 176 0 0 0 0 0 NA 254 218 0 0 0 0 0 NA 1663 371 6 45 421 29 387 NA 1795 412 18 52 439 36 394
1532210400.0 1002.0 NA 212 64 NA NA NA NA NA NA 279 100 NA NA NA NA NA NA 1748 133 NA NA NA NA NA NA 2094 158 NA NA NA NA NA
1532210400.0 10021.0 NA 89 131 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 476 506 173 NA NA NA NA NA 539 690 185 NA NA NA NA
1532210400.0 10023.0 NA 88 132 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 418 357 178 NA NA NA NA NA 487 473 191 NA NA NA NA
1532210400.0 10024.0 NA 92 135 0 NA NA NA NA NA 181 185 0 NA NA NA NA NA 514 482 201 NA NA NA NA NA 980 658 213 NA NA NA NA
1532210400.0 10025.0 NA 90 134 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 452 383 196 NA NA NA NA NA 903 663 239 NA NA NA NA
1532210400.0 10026.0 NA 93 138 0 NA NA NA NA NA 181 186 0 NA NA NA NA NA 507 546 213 NA NA NA NA NA 622 617 259 NA NA NA NA
1532210400.0 1003.0 NA 179 0 NA NA NA NA NA NA 251 0 NA NA NA NA NA NA 2194 252 NA NA NA NA NA NA 2313 266 NA NA NA NA NA
1532210400.0 1004.0 NA 181 141 0 0 0 0 NA NA 241 180 0 0 0 0 NA NA 384 156 4 38 278 314 NA NA 467 188 19 43 284 321 NA
1532210400.0 101.0 82 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 832 NA NA NA NA NA NA NA 857 NA NA NA NA NA NA NA
1532210400.0 102.0 83 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 613 NA NA NA NA NA NA NA 635 NA NA NA NA NA NA NA
1532210400.0 10224.0 NA 125 201 0 NA NA NA NA NA 194 277 0 NA NA NA NA NA 2003 1787 202 NA NA NA NA NA 5906 5764 217 NA NA NA NA
1532210400.0 10225.0 NA 125 199 0 NA NA NA NA NA 197 283 0 NA NA NA NA NA 2073 1620 209 NA NA NA NA NA 7044 6700 263 NA NA NA NA
1532210400.0 103.0 48 81 191 NA NA NA NA NA 91 148 254 NA NA NA NA NA 515 160 284 NA NA NA NA NA 548 181 357 NA NA NA NA NA
1532210400.0 105.0 53 80 22 NA NA NA NA NA 98 148 53 NA NA NA NA NA 1455 280 2 NA NA NA NA NA 1497 320 10 NA NA NA NA NA
1532210400.0 106.0 37 0 0 NA NA NA NA NA 76 0 0 NA NA NA NA NA 298 61 133 NA NA NA NA NA 310 69 208 NA NA NA NA NA
1532210400.0 107.0 54 87 191 NA NA NA NA NA 98 148 254 NA NA NA NA NA 3315 379 443 NA NA NA NA NA 3365 421 528 NA NA NA NA NA
1532210400.0 108.0 56 90 194 NA NA NA NA NA 101 148 254 NA NA NA NA NA 4400 387 552 NA NA NA NA NA 4477 435 666 NA NA NA NA NA
1532210400.0 109.0 57 82 194 NA NA NA NA NA 101 148 254 NA NA NA NA NA 5247 431 530 NA NA NA NA NA 5317 474 569 NA NA NA NA NA
1532210400.0 11.0 NA 84 204 0 53 NA NA NA NA 150 265 0 90 NA NA NA NA 1512 897 492 36 NA NA NA NA 1574 956 516 51 NA NA NA
1532210400.0 110.0 45 79 190 NA NA NA NA NA 89 148 253 NA NA NA NA NA 427 272 326 NA NA NA NA NA 471 316 407 NA NA NA NA NA
1532210400.0 1102.0 NA 83 201 116 67 NA NA NA NA 150 262 175 112 NA NA NA NA 1779 2127 1551 125 NA NA NA NA 1867 2296 1647 140 NA NA NA
1532210400.0 111.0 53 78 192 NA NA NA NA NA 98 148 254 NA NA NA NA NA 1632 225 328 NA NA NA NA NA 1699 253 431 NA NA NA NA NA
1532210400.0 112.0 54 80 193 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2986 313 409 NA NA NA NA NA 3057 338 494 NA NA NA NA NA
1532210400.0 113.0 55 79 191 NA NA NA NA NA 99 149 254 NA NA NA NA NA 3438 353 473 NA NA NA NA NA 3474 371 504 NA NA NA NA NA
1532210400.0 114.0 54 90 191 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2988 376 503 NA NA NA NA NA 3049 398 558 NA NA NA NA NA
1532210400.0 115.0 56 84 193 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3698 358 436 NA NA NA NA NA 3739 407 469 NA NA NA NA NA
1532210400.0 116.0 56 86 194 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3368 336 466 NA NA NA NA NA 3411 358 578 NA NA NA NA NA
1532210400.0 117.0 55 85 194 NA NA NA NA NA 100 148 254 NA NA NA NA NA 4661 388 475 NA NA NA NA NA 4729 440 516 NA NA NA NA NA
1532210400.0 118.0 56 80 196 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3323 344 495 NA NA NA NA NA 3412 373 601 NA NA NA NA NA
1532210400.0 119.0 54 81 195 NA NA NA NA NA 99 148 254 NA NA NA NA NA 3286 332 442 NA NA NA NA NA 3330 393 559 NA NA NA NA NA
1532210400.0 12.0 NA 89 197 0 NA NA NA NA NA 150 259 0 NA NA NA NA NA 1751 1790 485 NA NA NA NA NA 1832 1835 522 NA NA NA NA
1532210400.0 120.0 45 79 190 NA NA NA NA NA 88 148 253 NA NA NA NA NA 375 260 317 NA NA NA NA NA 396 281 419 NA NA NA NA NA
1532210400.0 121.0 57 79 192 NA NA NA NA NA 101 148 254 NA NA NA NA NA 4515 364 547 NA NA NA NA NA 4557 410 682 NA NA NA NA NA
1532210400.0 122.0 53 84 190 NA NA NA NA NA 97 148 254 NA NA NA NA NA 962 192 297 NA NA NA NA NA 1000 225 370 NA NA NA NA NA
1532210400.0 123.1 175 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 435 NA NA NA NA NA NA NA 470 NA NA NA NA NA NA NA
1532210400.0 123.2 178 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 565 NA NA NA NA NA NA NA
