Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1533070800.0 1.0 61 80 151 NA NA NA NA NA 114 136 233 NA NA NA NA NA 1451 393 907 NA NA NA NA NA 1755 684 1339 NA NA NA NA NA
1533070800.0 10.0 NA 103 236 0 NA NA NA NA NA 155 315 0 NA NA NA NA NA 2669 3326 680 NA NA NA NA NA 3084 7013 1139 NA NA NA NA
1533070800.0 1000.0 NA 243 150 0 49 NA NA NA NA 319 245 0 85 NA NA NA NA 2310 1112 605 247 NA NA NA NA 7095 1580 1050 464 NA NA NA
1533070800.0 10001.0 NA 154 299 76 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1293 1834 398 1978 NA NA NA NA 3357 2643 723 2360 NA NA NA
1533070800.0 10002.0 NA 173 308 73 0 NA NA NA NA 239 408 115 0 NA NA NA NA 1276 1853 396 2061 NA NA NA NA 3536 2550 711 2540 NA NA NA
1533070800.0 10003.0 NA 158 300 82 0 NA NA NA NA 241 408 115 0 NA NA NA NA 1329 1923 398 2012 NA NA NA NA 4979 2619 808 3126 NA NA NA
1533070800.0 10004.0 NA 157 297 75 0 NA NA NA NA 238 408 115 0 NA NA NA NA 1303 1852 378 2010 NA NA NA NA 2295 11141 684 2640 NA NA NA
1533070800.0 10005.0 NA 184 304 74 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1233 1817 371 1952 NA NA NA NA 2124 2268 565 3220 NA NA NA
1533070800.0 10006.0 NA 152 312 76 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1286 1791 385 1950 NA NA NA NA 3383 2548 670 2282 NA NA NA
1533070800.0 10007.0 NA 159 300 86 0 NA NA NA NA 239 408 128 0 NA NA NA NA 1366 1874 435 1994 NA NA NA NA 4451 2496 784 2503 NA NA NA
1533070800.0 10008.0 NA 154 301 83 0 NA NA NA NA 239 408 127 0 NA NA NA NA 1362 1830 408 2040 NA NA NA NA 4880 2445 696 3321 NA NA NA
1533070800.0 10009.0 NA 157 237 91 0 NA NA NA NA 240 408 127 0 NA NA NA NA 1308 1989 404 2068 NA NA NA NA 2101 13742 684 2635 NA NA NA
1533070800.0 1001.0 NA 213 108 0 0 0 0 0 NA 268 152 0 0 0 0 0 NA 2029 411 67 106 237 115 226 NA 8475 833 225 289 422 270 383
1533070800.0 1002.0 NA 235 71 NA NA NA NA NA NA 310 118 NA NA NA NA NA NA 2536 327 NA NA NA NA NA NA 8369 460 NA NA NA NA NA
1533070800.0 10023.0 NA 155 306 82 0 NA NA NA NA 238 408 114 0 NA NA NA NA 1539 2035 423 2038 NA NA NA NA 2465 2698 677 2607 NA NA NA
1533070800.0 10024.0 NA 187 318 86 0 NA NA NA NA 254 411 129 0 NA NA NA NA 1491 2430 456 1939 NA NA NA NA 2227 3089 752 4710 NA NA NA
